Warrants Market - Daily,,,,,,,,,,,,
XAO 4715.5 at 16:47 30/11/2009  Report at 19:05 Monday 30/11/2009. Processed 19:22 Monday 30/11/2009.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code,Ex Price,Expiry Date,Conv Ratio,Bid,Ask,Last Sale,Chg +/-,Volume 100s,,,,
Equity Call Warrants ,,,,,,,,,,,,
AMP Ltd Last Sale Price $6.18,,,,,,,,,,,,
AMPWOF,6.25,17/12/09,3:1,0.074,0.084,0.059,-5.6,750,,,,
AMPWOE,6.75,17/12/09,3:1,0.018,-,0.044,-,-,,,,
AMPWOA,6.00,25/02/10,3:1,0.18,0.185,0.12,-,-,,,,
AMPWOB,6.75,25/02/10,3:1,0.073,0.07,0.066,1.5,250,,,,
ANZ Banking Grp Last Sale Price $22.15,,,,,,,,,,,,
ANZWOG,17.00,17/12/09,4:1,1.17,1.18,1.50,-,-,,,,
ANZWOI,21.00,17/12/09,4:1,0.255,0.26,0.285,8,50,,,,
ANZWOH,23.00,17/12/09,4:1,0.055,0.066,0.062,3.3,1040,,,,
ANZWZE,24.00,17/12/09,4:1,0.046,0.051,0.41,-,-
ANZWZF,26.00,17/12/09,4:1,0.006,0.04,-,-,-
ANZWZG,27.00,28/01/10,4:1,0.053,0.058,-,-,-
ANZWZH,22.00,25/02/10,4:1,0.515,0.54,0.505,-,200
ANZWOK,24.50,25/02/10,4:1,0.165,0.17,0.175,5.5,1019
ANZWOL,26.50,25/02/10,4:1,0.042,0.075,0.071,1.7,1006
ANZWOJ,28.50,25/02/10,4:1,0.022,0.037,0.038,-,-
ANZVMA,22.00,25/03/10,3:1,0.66,0.805,0.69,12.5,270
ANZVMB,24.00,25/03/10,3:1,0.375,0.48,-,-,-
ANZVME,26.00,29/04/10,3:1,0.275,0.355,0.315,-,-
ASX Ltd Last Sale Price $33.06,,,,,,,,
ASXVMA,33.00,25/03/10,4:1,0.67,0.68,0.68,-,-
ASXVMB,35.00,25/03/10,4:1,0.445,0.45,-,-,-
ASXVME,37.00,29/04/10,4:1,0.37,0.375,-,-,-
BHP Billiton Ltd Last Sale Price $41.30,,,,,,,,
BHPVZN,34.00,17/12/09,4:1,1.835,1.865,-,-,-
BHPWON,35.00,17/12/09,4:1,1.715,1.795,1.41,-,-
BHPVZM,36.00,17/12/09,4:1,1.36,1.39,-,-,-
BHPWOO,37.50,17/12/09,4:1,1.11,1.18,0.84,-,-
BHPVOA,40.00,17/12/09,4:1,0.50,0.52,0.485,10.5,268
BHPVOB,42.50,17/12/09,4:1,0.145,0.20,0.155,5.5,650
BHPWZA,40.00,28/01/10,4:1,0.995,1.025,0.895,-,-
BHPVZO,44.00,28/01/10,4:1,0.57,0.595,-,-,-
BHPWOC,37.00,25/02/10,4:1,1.475,1.525,1.065,-,-
BHPWOD,39.00,25/02/10,4:1,1.08,1.13,1.025,15.5,30
BHPWOE,41.00,25/02/10,4:1,0.785,0.825,0.685,-,-
BHPWOF,43.00,25/02/10,4:1,0.545,0.58,0.50,-,-
BHPVOC,45.00,25/02/10,4:1,0.385,0.41,0.30,-,-
BHPWZB,46.00,25/02/10,4:1,0.595,0.62,-,-,-
BHPVMA,37.00,25/03/10,4:1,1.615,1.625,-,-,-
BHPVMB,39.00,25/03/10,4:1,1.29,1.295,-,-,-
BHPVME,41.00,29/04/10,4:1,1.185,1.195,1.065,-,-
BlueScope Steel Last Sale Price $2.71,,,,,,,,
BSLWOE,3.00,17/12/09,2:1,0.018,0.023,0.021,-,-
BSLWOF,3.50,17/12/09,2:1,0.001,0.003,0.028,-,-
BSLVMA,3.25,25/03/10,2:1,0.065,0.069,0.06,-,-
C'wlth Bank  of Aust  Last Sale Price $52.80,,,,,,,,
CBAVZH,46.00,17/12/09,5:1,1.385,1.415,-,-,-
CBAWOH,47.50,17/12/09,5:1,1.41,1.43,0.905,18,26
CBAWOI,50.00,17/12/09,5:1,0.66,0.70,0.65,31,650
CBAVZI,52.00,17/12/09,5:1,0.445,0.47,0.74,-,-
CBAWOG,53.00,17/12/09,5:1,0.435,0.445,0.25,1,5437
CBAVZJ,50.00,28/01/10,5:1,1.005,1.035,-,-,-
CBAWOL,51.00,25/02/10,5:1,0.795,0.93,0.79,23.5,330
CBAWOJ,54.00,25/02/10,5:1,0.45,0.48,0.44,14,350
CBAVZK,55.00,25/02/10,5:1,0.675,0.70,-,-,-
CBAWOK,57.00,25/02/10,5:1,0.39,0.395,0.28,9,100
CBAVMA,53.00,25/03/10,5:1,0.845,0.93,0.77,10,20
CBAVMB,55.00,25/03/10,5:1,0.655,0.73,-,-,-
