Warrants Market - Daily,,,,,,,,,,,,
XAO 4418.4 at 16:38 24/8/2010  Report at 19:05 Tuesday 24/8/2010. Processed 19:21 Tuesday 24/8/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code,Ex Price,Expiry Date,Conv Ratio,Bid,Ask,Last Sale,Chg +/-,Volume 100s,,,,
Equity Call Warrants ,,,,,,,,,,,,
AMP Ltd Last Sale Price $4.92,,,,,,,,,,,,
AMPWOB,5.25,23/09/10,3:1,0.022,0.027,-,-,-,,,,
AMPWOA,6.00,23/09/10,3:1,0.005,0.01,0.03,-,-,,,,
AMPWOC,5.75,25/11/10,3:1,0.028,0.033,-,-,-,,,,
AMPWOD,6.25,25/11/10,3:1,0.016,0.021,-,-,-,,,,
ANZ Banking Grp Last Sale Price $22.64,,,,,,,,,,,,
ANZVZE,24.00,25/08/10,4:1,0.006,0.04,-,-,-,,,,
ANZVMB,20.00,23/09/10,4:1,0.72,0.73,-,-,-,,,,
ANZVMC,22.00,23/09/10,4:1,0.325,0.335,0.39,-,-,,,,
ANZWOG,22.50,23/09/10,4:1,0.235,0.23,0.30,-,-,,,,
ANZVMD,24.00,23/09/10,4:1,0.092,0.097,-,-,-,,,,
ANZVZF,24.00,23/09/10,4:1,0.043,0.052,0.155,-,-,,,,
ANZWOH,24.50,23/09/10,4:1,0.052,0.057,0.054,-1.8,1800,,,,
ANZWMH,26.00,23/09/10,4:1,0.013,-,0.079,-,-,,,,
ANZWOI,26.50,23/09/10,4:1,0.014,0.019,0.17,-,-,,,,
ANZWMI,28.00,23/09/10,4:1,0.001,-,0.007,-,-,,,,
ANZWOJ,22.00,25/11/10,4:1,0.395,0.40,-,-,-,,,,
ANZWOK,23.50,25/11/10,4:1,0.22,0.225,-,-,-,,,,
ANZWOL,25.00,25/11/10,4:1,0.115,0.12,-,-,-,,,,
ANZWOM,26.50,25/11/10,4:1,0.054,0.059,-,-,-,,,,
ANZVMF,20.00,27/01/11,4:1,0.91,0.915,-,-,-,,,,
ANZVMG,22.00,27/01/11,4:1,0.59,0.595,-,-,-,,,,
ANZVMH,24.00,27/01/11,4:1,0.35,0.355,0.47,-,-,,,,
ANZVMI,26.00,27/01/11,4:1,0.195,0.20,0.175,-,-,,,,
ASX Ltd Last Sale Price $30.44,,,,,,,,,,,,
