Warrants Market - Daily,,,,,,,,,,,,
XAO 4750.2 at 16:47 17/11/2009  Report at 19:05 Tuesday 17/11/2009. Processed 19:30 Tuesday 17/11/2009.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code,Ex Price,Expiry Date,Conv Ratio,Bid,Ask,Last Sale,Chg +/-,Volume 100s,,,,
Equity Call Warrants ,,,,,,,,,,,,
AMP Ltd Last Sale Price $6.30,,,,,,,,,,,,
AMPWMM,6.50,26/11/09,3:1,0.042,0.045,0.064,-,-,,,,
AMPWOF,6.25,17/12/09,3:1,0.105,0.20,0.11,-,-,,,,
AMPWOE,6.75,17/12/09,3:1,0.037,0.042,0.051,0.2,250,,,,
AMPWOA,6.00,25/02/10,3:1,0.205,0.21,0.215,-,-,,,,
AMPWOB,6.75,25/02/10,3:1,0.093,0.098,0.115,-,-,,,,
ANZ Banking Grp Last Sale Price $21.89,,,,,,,,,,,,
ANZWMA,20.00,26/11/09,3:1,0.65,-,1.35,-,-,,,,
ANZWMF,22.00,26/11/09,3:1,0.165,0.17,0.32,-,-,,,,
ANZWZD,22.00,26/11/09,4:1,0.105,0.13,0.31,-,-
ANZWZC,25.00,26/11/09,4:1,0.002,0.04,0.041,-,-
ANZWOG,17.00,17/12/09,4:1,1.235,1.245,1.50,-,-
ANZWOI,21.00,17/12/09,4:1,0.345,0.355,0.355,-5.5,460
ANZWOH,23.00,17/12/09,4:1,0.09,0.095,0.097,-2.3,3208
ANZWZE,24.00,17/12/09,4:1,0.08,0.089,0.41,-,-
ANZWZF,26.00,17/12/09,4:1,0.048,0.057,-,-,-
ANZWZG,27.00,28/01/10,4:1,0.12,0.145,-,-,-
ANZWOK,24.50,25/02/10,4:1,0.185,0.19,0.20,-3.5,450
ANZWOL,26.50,25/02/10,4:1,0.078,0.083,0.145,-,-
ANZWOJ,28.50,25/02/10,4:1,0.039,0.044,0.065,-,-
ASX Ltd Last Sale Price $32.90,,,,,,,,
ASXWMC,35.00,26/11/09,4:1,0.062,0.065,0.115,-,-
ASXWMD,40.00,26/11/09,4:1,0.001,-,0.245,-,-
Billabong Intl Last Sale Price $10.68,,,,,,,,
BBGWMB,11.00,26/11/09,2:1,0.18,0.185,0.145,-,-
BHP Billiton Ltd Last Sale Price $40.50,,,,,,,,
BHPWMG,37.00,26/11/09,4:1,0.905,0.91,0.77,-,-
BHPVZK,38.00,26/11/09,4:1,0.71,0.74,0.74,-,-
BHPVZL,40.00,26/11/09,4:1,0.50,0.525,-,-,-
BHPWME,40.00,26/11/09,4:1,0.32,0.325,0.365,13,170
BHPWMF,42.00,26/11/09,4:1,0.115,0.12,0.14,3.5,200
BHPVZN,34.00,17/12/09,4:1,1.765,1.795,-,-,-
