Warrants Market - Daily,,,,,,,,,,,,
XAO 4896.3 at 16:34 25/3/2010  Report at 19:05 Thursday 25/3/2010. Processed 19:15 Thursday 25/3/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code,Ex Price,Expiry Date,Conv Ratio,Bid,Ask,Last Sale,Chg +/-,Volume 100s,,,,
Equity Call Warrants ,,,,,,,,,,,,
Asciano Grp Last Sale Price $1.85,,,,,,,,,,,,
AIOUMA,2.00,27/05/10,1:1,0.065,0.068,-,-,-,,,,
AMP Ltd Last Sale Price $6.26,,,,,,,,,,,,
AMPWOC,6.25,27/05/10,3:1,0.12,0.125,0.14,-,-,,,,
AMPWOD,6.75,27/05/10,3:1,0.059,0.064,0.069,-,-,,,,
ANZ Banking Grp Last Sale Price $25.35,,,,,,,,,,,,
ANZVMA,22.00,25/03/10,3:1,1.085,-,0.985,-,-,,,,
ANZWZJ,23.00,25/03/10,4:1,0.58,0.61,-,-,-,,,,
ANZVMB,24.00,25/03/10,3:1,0.42,-,0.24,-,-,,,,
ANZWZI,24.00,25/03/10,4:1,0.33,0.36,-,-,-,,,,
ANZWOA,23.50,29/04/10,4:1,0.52,0.525,0.425,-,-,,,,
ANZVZA,24.00,29/04/10,4:1,0.54,0.57,0.215,-,-,,,,
ANZWOB,25.00,29/04/10,4:1,0.225,0.23,0.225,-3,250,,,,
ANZVME,26.00,29/04/10,3:1,0.17,0.185,0.19,-,-,,,,
ANZWOC,26.50,29/04/10,4:1,0.066,0.071,0.05,-,-,,,,
ANZUMA,23.00,27/05/10,4:1,0.66,0.685,-,-,-,,,,
ANZUMB,25.00,27/05/10,4:1,0.31,0.33,-,-,-,,,,
ANZUMC,27.00,27/05/10,4:1,0.11,0.12,-,-,-,,,,
ANZWOF,19.00,24/06/10,4:1,1.525,1.53,1.11,-,-,,,,
ANZWOD,23.00,24/06/10,4:1,0.66,0.665,0.675,14.5,25,,,,
ANZWMA,24.00,24/06/10,4:1,0.52,0.54,-,-,-,,,,
ANZWOE,24.50,24/06/10,4:1,0.42,0.425,-,-,-,,,,
ANZWMB,26.00,24/06/10,4:1,0.255,0.27,-,-,-,,,,
ANZWMH,26.00,23/09/10,4:1,0.43,0.45,-,-,-,,,,
ANZWMI,28.00,23/09/10,4:1,0.265,0.28,-,-,-,,,,
ASX Ltd Last Sale Price $35.49,,,,,,,,,,,,
ASXVMA,37.00,25/03/10,4:1,-,-,0.835,-,-,,,,
ASXVMB,39.00,25/03/10,4:1,0.001,-,-,-,-,,,,
ASXVME,40.00,29/04/10,4:1,0.013,-,-,-,-,,,,
ASXUMA,37.00,27/05/10,4:1,0.22,0.25,-,-,-,,,,
BHP Billiton Ltd Last Sale Price $43.32,,,,,,,,,,,,
BHPVMA,37.00,25/03/10,4:1,1.515,-,1.58,-,-,,,,
BHPVZA,42.00,25/03/10,4:1,0.32,0.35,0.42,-,-,,,,
BHPVMB,43.00,25/03/10,4:1,0.015,0.03,0.20,-,-,,,,
BHPVZB,44.00,25/03/10,4:1,0.001,0.04,-,-,-,,,,
BHPWOA,36.00,29/04/10,4:1,1.825,1.89,1.295,-,-,,,,
BHPWOB,38.50,29/04/10,4:1,1.23,1.295,1.235,-,-,,,,
BHPWOG,40.50,29/04/10,4:1,0.785,0.845,0.86,-,-,,,,
BHPVME,41.00,29/04/10,4:1,0.78,0.86,0.71,-,-,,,,
BHPWOH,43.50,29/04/10,4:1,0.32,0.34,0.325,-6.5,1000,,,,
BHPVZC,46.00,29/04/10,4:1,0.41,0.44,-,-,-,,,,
BHPWOI,46.00,29/04/10,4:1,0.105,0.13,0.13,-1.5,3720,,,,
BHPUMA,42.00,27/05/10,4:1,0.72,0.79,-,-,-,,,,
BHPUMB,44.00,27/05/10,4:1,0.445,0.50,-,-,-,,,,
BHPUMC,46.00,27/05/10,4:1,0.26,0.30,-,-,-,,,,
BHPWOJ,37.50,24/06/10,4:1,1.705,1.76,1.76,-,-,,,,
BHPWOK,39.00,24/06/10,4:1,1.39,1.445,-,-,-,,,,
BHPWOL,41.00,24/06/10,4:1,0.995,1.045,1.215,-,-,,,,
BHPWMA,43.00,24/06/10,4:1,0.725,0.79,-,-,-,,,,
BHPWOM,43.00,24/06/10,4:1,0.65,0.695,0.73,-,-,,,,
BHPVOD,45.00,24/06/10,4:1,0.485,0.49,0.51,-,-,,,,
BHPWMB,45.00,24/06/10,4:1,0.485,0.535,-,-,-,,,,
BHPVOE,47.00,24/06/10,4:1,0.315,0.32,0.325,-1.5,500,,,,
BHPWMH,46.00,23/09/10,4:1,0.71,0.765,0.74,-,150,,,,
BHPWMI,48.00,23/09/10,4:1,0.545,0.59,-,-,-,,,,
BlueScope Steel Last Sale Price $2.89,,,,,,,,,,,,
BSLWOB,2.75,25/03/10,2:1,0.085,-,-,-,-,,,,
BSLVMA,3.00,25/03/10,2:1,0.001,-,0.15,-,-,,,,
BSLWOA,3.00,25/03/10,2:1,0.001,-,0.001,-,-,,,,
BSLUMA,3.00,27/05/10,1:1,0.175,0.20,-,-,-,,,,
BSLWOD,2.50,24/06/10,2:1,0.29,0.295,0.265,-,-,,,,
BSLWOC,3.00,24/06/10,2:1,0.14,0.145,-,-,-,,,,
Brambles Ltd Last Sale Price $7.28,,,,,,,,,,,,
BXBWOA,7.00,24/06/10,4:1,0.18,0.185,-,-,-,,,,
BXBWOB,7.75,24/06/10,4:1,0.084,0.089,-,-,-,,,,
C'wlth Bank  of Aust  Last Sale Price $57.20,,,,,,,,,,,,
CBAVMA,53.00,25/03/10,5:1,0.805,-,0.52,-,-,,,,
CBAVZL,53.00,25/03/10,5:1,0.83,0.86,0.855,-,-,,,,
CBAVMB,55.00,25/03/10,5:1,0.405,-,0.215,-,-,,,,
CBAVZM,55.00,25/03/10,5:1,0.43,0.46,-,-,-,,,,
CBAWOA,50.00,29/04/10,5:1,1.495,1.535,1.30,-,-,,,,
CBAWOB,55.00,29/04/10,5:1,0.615,0.65,0.63,1,950,,,,
CBAVME,57.00,29/04/10,5:1,0.36,0.40,0.415,-,-,,,,
CBAVZN,58.00,29/04/10,5:1,0.575,0.605,-,-,-,,,,
CBAWOC,59.00,29/04/10,5:1,0.18,0.20,0.19,0.5,660,,,,
CBAUMA,55.00,27/05/10,4:1,0.93,0.99,-,-,-,,,,
CBAUMB,57.00,27/05/10,4:1,0.645,0.695,-,-,-,,,,
CBAUMC,59.00,27/05/10,4:1,0.425,0.46,-,-,-,,,,
CBAWOD,55.00,24/06/10,5:1,0.88,0.91,0.82,-,-,,,,
CBAWMA,56.00,24/06/10,4:1,0.92,0.975,-,-,-,,,,
CBAWOE,57.50,24/06/10,5:1,0.595,0.62,0.59,-,-,,,,
CBAWMB,58.00,24/06/10,4:1,0.695,0.74,-,-,-,,,,
CBAWOF,60.00,24/06/10,5:1,0.40,0.42,-,-,-,,,,
CBAWMH,58.00,23/09/10,4:1,1.025,1.07,-,-,-,,,,
CBAWMI,60.00,23/09/10,4:1,0.815,0.855,-,-,-,,,,
Computershare Ltd Last Sale Price $12.72,,,,,,,,,,,,
CPUVMA,13.00,25/03/10,2:1,0.001,-,0.56,-,-,,,,
CPUUMA,13.00,27/05/10,1:1,0.49,0.585,-,-,-,,,,
CSL Ltd Last Sale Price $36.08,,,,,,,,,,,,
CSLWZC,32.00,25/03/10,4:1,1.01,1.13,0.795,-,-,,,,
CSLVMA,33.00,25/03/10,4:1,0.745,-,0.795,-,-,,,,
CSLUMA,37.00,27/05/10,4:1,0.28,0.305,-,-,-,,,,
Fortescue Metals Grp Last Sale Price $4.78,,,,,,,,,,,,
FMGVMA,4.50,25/03/10,3:1,0.085,-,0.125,-,-,,,,
FMGUMA,5.00,27/05/10,1:1,0.31,0.325,0.33,-,16,,,,
Insurance Aust Grp Last Sale Price $3.91,,,,,,,,,,,,
IAGVMA,4.00,25/03/10,3:1,0.001,-,0.054,-,-,,,,
Incitec Pivot Last Sale Price $3.42,,,,,,,,,,,,
IPLVMA,3.00,25/03/10,2:1,0.195,-,0.265,-,-,,,,
IPLUMA,4.00,27/05/10,1:1,0.079,0.089,-,-,-,,,,
Lihir Gold Ltd Last Sale Price $3.02,,,,,,,,,,,,
LGLWOE,3.00,25/03/10,2:1,0.015,-,0.063,-,-,,,,
LGLWOD,3.25,25/03/10,2:1,-,-,0.001,-,-,,,,
LGLVMA,3.50,25/03/10,2:1,0.001,-,0.001,-,200,,,,
LGLWOF,4.00,25/03/10,2:1,0.001,-,0.048,-,-,,,,
LGLWOG,3.00,27/05/10,2:1,0.135,0.14,0.15,-,-,,,,
LGLWOH,3.25,27/05/10,2:1,0.076,0.081,0.097,-,-,,,,
LGLUMA,3.50,27/05/10,1:1,0.10,0.11,-,-,-,,,,
LGLWOI,3.50,27/05/10,2:1,0.048,0.053,-,-,-,,,,
Macq Grp Ltd Last Sale Price $49.66,,,,,,,,,,,,
MQGVZH,50.00,25/03/10,5:1,-,-,0.40,-,-,,,,
MQGVZI,52.00,25/03/10,5:1,0.001,0.04,-,-,-,,,,
MQGVZJ,55.00,29/04/10,5:1,0.41,0.44,-,-,-,,,,
MQGWOA,55.00,29/04/10,6:1,0.11,0.115,0.16,-,-,,,,
MQGWOD,52.50,24/06/10,6:1,0.49,0.495,0.51,-,-,,,,
MQGWOE,60.00,24/06/10,6:1,0.13,0.135,0.16,-,-,,,,
National Aust Bank Last Sale Price $27.51,,,,,,,,,,,,
NABWZJ,28.00,25/03/10,4:1,0.001,0.04,-,-,-,,,,
NABVMA,29.00,25/03/10,5:1,0.001,-,0.001,-,-,,,,
NABWZK,30.00,25/03/10,4:1,0.001,0.04,-,-,-,,,,
NABVMB,31.00,25/03/10,5:1,0.001,-,0.001,-,-,,,,
NABVZA,28.00,29/04/10,4:1,0.33,0.36,0.31,-,-,,,,
NABWOA,28.50,29/04/10,4:1,0.12,0.15,0.135,-1.5,200,,,,
NABWOB,30.50,29/04/10,4:1,0.031,0.036,0.029,-,-,,,,
NABVME,33.00,29/04/10,5:1,0.001,-,0.004,-,-,,,,
NABWOC,33.00,29/04/10,4:1,0.005,0.01,0.007,-,-,,,,
NABWOD,28.00,24/06/10,4:1,0.30,0.305,0.30,-,-,,,,
NABWOE,30.00,24/06/10,4:1,0.135,0.14,0.14,-,-,,,,
NABWOF,32.50,24/06/10,4:1,0.055,0.06,0.051,-,-,,,,
Newcrest Min Last Sale Price $32.82,,,,,,,,,,,,
NCMVMA,35.00,25/03/10,4:1,0.001,0.001,0.001,-10.4,230,,,,
NCMWOC,35.00,25/03/10,4:1,-,-,0.036,-,-,,,,
NCMVMB,37.00,25/03/10,4:1,-,-,0.088,-,-,,,,
NCMWOD,37.50,25/03/10,4:1,0.001,-,0.072,-,-,,,,
NCMVZC,38.00,25/03/10,4:1,0.001,0.04,0.037,-,-,,,,
NCMWOE,40.00,25/03/10,4:1,-,-,0.011,-,-,,,,
NCMVZD,35.00,29/04/10,4:1,0.395,0.425,0.715,-,-,,,,
NCMVME,39.00,29/04/10,4:1,0.041,0.047,0.065,-,-,,,,
NCMUMA,35.00,27/05/10,4:1,0.29,0.305,-,-,-,,,,
NCMWOF,36.00,27/05/10,4:1,0.24,0.245,0.30,-,-,,,,
NCMWOG,39.00,27/05/10,4:1,0.095,0.10,0.125,-,-,,,,
News Corp Last Sale Price $18.68,,,,,,,,,,,,
NWSVMA,18.00,25/03/10,4:1,0.165,-,0.55,-,-,,,,
NWSVME,20.00,29/04/10,4:1,0.048,-,0.375,-,-,,,,
NWSUMA,18.00,27/05/10,4:1,0.34,0.345,-,-,-,,,,
NWSWMA,20.00,24/06/10,4:1,0.155,0.16,-,-,-,,,,
Orica Ltd Last Sale Price $26.67,,,,,,,,,,,,
ORIUMA,27.00,27/05/10,4:1,0.30,0.31,-,-,-,,,,
Oil Search Ltd Last Sale Price $5.94,,,,,,,,,,,,
OSHVMA,6.50,25/03/10,2:1,-,-,0.006,-,-,,,,
OSHVME,6.00,29/04/10,2:1,0.11,0.125,0.06,-,-,,,,
OSHUMA,6.00,27/05/10,1:1,0.32,0.35,-,-,-,,,,
OZ Minerals Last Sale Price $1.15,,,,,,,,,,,,
OZLWOB,1.05,25/03/10,2:1,0.048,-,-,-,-,,,,
OZLWOA,1.25,25/03/10,2:1,-,0.011,-,-,-,,,,
Paladin Energy Last Sale Price $3.97,,,,,,,,,,,,
PDNVMA,4.00,25/03/10,2:1,0.001,-,0.047,-,-,,,,
PDNVME,5.00,29/04/10,2:1,0.011,-,0.05,-,-,,,,
PDNUMA,4.00,27/05/10,1:1,0.355,0.37,-,-,-,,,,
Qantas Airways Last Sale Price $2.85,,,,,,,,,,,,
QANVMA,2.50,25/03/10,2:1,0.17,-,0.17,-,-,,,,
QANVME,3.50,29/04/10,2:1,0.001,-,0.048,-,-,,,,
QANUMA,3.00,27/05/10,1:1,0.125,0.135,-,-,-,,,,
QBE Insurance Grp Last Sale Price $21.04,,,,,,,,,,,,
QBEVMA,23.00,25/03/10,4:1,0.001,0.005,0.014,-,-,,,,
QBEWOA,23.00,25/03/10,4:1,0.001,0.001,0.001,-0.4,1262,,,,
QBEVMB,25.00,25/03/10,4:1,0.001,-,0.001,-,-,,,,
QBEWOD,26.00,25/03/10,4:1,0.001,-,0.003,-,-,,,,
QBEVME,27.00,29/04/10,4:1,0.001,-,0.27,-,-,,,,
QBEUMA,22.00,27/05/10,4:1,0.18,0.195,-,-,-,,,,
QBEWOE,23.50,27/05/10,4:1,0.078,0.083,0.085,-0.7,320,,,,
QBEUMB,24.00,27/05/10,4:1,0.055,0.063,-,-,-,,,,
QBEWOF,26.50,27/05/10,4:1,0.017,0.022,0.023,-,-,,,,
Rio Tinto Ltd Last Sale Price $78.62,,,,,,,,,,,,
RIOVMA,65.00,25/03/10,6:1,2.25,-,1.925,-,-,,,,
RIOVMB,70.00,25/03/10,6:1,1.425,-,0.75,-,-,,,,
RIOVZC,72.00,25/03/10,6:1,1.095,1.125,-,-,-,,,,
RIOVMC,75.00,25/03/10,6:1,0.59,0.41,0.41,2,100,,,,
RIOVZD,75.00,25/03/10,6:1,0.595,0.625,-,-,-,,,,
RIOWOD,73.00,29/04/10,6:1,1.165,1.17,1.15,14,305,,,,
RIOVZE,75.00,29/04/10,6:1,1.375,1.405,-,-,-,,,,
RIOVME,80.00,29/04/10,6:1,0.595,0.62,0.585,7,89,,,,
RIOWOE,80.00,29/04/10,6:1,0.48,0.485,0.47,8,300,,,,
RIOVMF,85.00,29/04/10,6:1,0.29,0.305,0.275,-,-,,,,
RIOWOC,85.00,29/04/10,6:1,0.215,0.22,0.205,2,1000,,,,
RIOUMA,75.00,27/05/10,4:1,1.81,1.85,-,-,-,,,,
RIOUMB,80.00,27/05/10,4:1,1.10,1.135,-,-,-,,,,
RIOUMC,85.00,27/05/10,4:1,0.615,0.64,-,-,-,,,,
RIOWOF,72.50,24/06/10,6:1,1.70,1.705,1.345,-,-,,,,
RIOWOJ,79.00,24/06/10,6:1,1.055,1.06,0.785,-,-,,,,
RIOWOK,86.00,24/06/10,6:1,0.62,0.625,0.47,-,-,,,,
RIOWMA,90.00,24/06/10,4:1,0.565,0.59,-,-,-,,,,
RIOWMB,95.00,24/06/10,4:1,0.33,0.345,-,-,-,,,,
RIOWMH,95.00,23/09/10,4:1,0.865,0.89,-,-,-,,,,
RIOWMI,100.00,23/09/10,4:1,0.615,0.63,-,-,-,,,,
Santos Ltd Last Sale Price $14.76,,,,,,,,,,,,
STOWOB,14.00,25/03/10,4:1,0.20,-,-,-,-,,,,
STOVMA,15.00,25/03/10,3:1,0.001,-,0.001,-,-,,,,
STOVZM,15.00,25/03/10,4:1,0.001,0.04,-,-,-,,,,
STOWOA,15.50,25/03/10,4:1,-,-,0.005,-,-,,,,
STOVME,17.00,29/04/10,3:1,0.026,-,0.052,-,-,,,,
STOUMA,15.00,27/05/10,4:1,0.195,0.215,0.165,-,-,,,,
Suncorp-Metway Last Sale Price $8.57,,,,,,,,,,,,
SUNUMA,9.00,27/05/10,4:1,0.077,0.086,-,-,-,,,,
Ten Network Hldgs Last Sale Price $1.85,,,,,,,,,,,,
TENUMA,2.00,27/05/10,1:1,0.089,0.096,-,-,-,,,,
TENWMH,2.50,23/09/10,1:1,0.073,0.078,-,-,-,,,,
Telstra Corp Last Sale Price $3.11,,,,,,,,,,,,
TLSWOB,3.15,25/03/10,2:1,0.001,-,-,-,-,,,,
TLSWOA,3.25,25/03/10,2:1,-,-,0.001,-,-,,,,
TLSVMA,3.36,25/03/10,2:1,0.001,-,0.001,-,-,,,,
TLSVMB,3.61,25/03/10,2:1,0.001,-,0.063,-,-,,,,
TLSVZB,3.75,25/03/10,2:1,-,-,-,-,-,,,,
TLSVZC,3.25,29/04/10,2:1,0.03,0.044,-,-,-,,,,
TLSVME,3.39,29/04/10,2:1,0.013,-,-,-,-,,,,
TLSUMA,3.01,27/05/10,1:1,0.215,0.225,-,-,-,,,,
TLSUMB,3.15,27/05/10,1:1,0.14,0.15,-,-,-,,,,
TLSUMC,3.40,27/05/10,1:1,0.057,0.063,-,-,-,,,,
TLSWOC,3.00,24/06/10,2:1,0.145,0.15,0.175,-,-,,,,
TLSWMA,3.15,24/06/10,1:1,0.175,0.185,-,-,-,,,,
TLSWMB,3.30,24/06/10,1:1,0.115,0.12,-,-,-,,,,
TLSWOD,3.30,24/06/10,2:1,0.068,0.073,-,-,-,,,,
TLSWMH,3.40,23/09/10,1:1,0.15,0.16,-,-,-,,,,
TLSWMI,3.65,23/09/10,1:1,0.093,0.099,-,-,-,,,,
Toll Hldgs Ltd Last Sale Price $7.34,,,,,,,,,,,,
TOLUMA,8.00,27/05/10,1:1,0.18,0.195,-,-,-,,,,
Westpac Banking Last Sale Price $27.79,,,,,,,,,,,,
WBCVZA,24.00,25/03/10,4:1,0.94,0.97,-,-,-,,,,
WBCVZB,25.00,25/03/10,4:1,0.69,0.72,-,-,-,,,,
WBCVMA,26.00,25/03/10,5:1,0.33,-,0.041,-,-,,,,
WBCVMB,28.00,25/03/10,5:1,-,-,0.055,-,-,,,,
WBCVMC,30.00,25/03/10,5:1,-,-,0.014,-,-,,,,
WBCWOA,23.50,29/04/10,4:1,1.12,1.125,0.675,-,-,,,,
WBCWOB,25.00,29/04/10,4:1,0.75,0.755,0.66,-,-,,,,
WBCWOC,27.00,29/04/10,4:1,0.335,0.34,0.305,7,360,,,,
WBCVZC,27.50,29/04/10,4:1,0.425,0.455,-,-,-,,,,
WBCVME,32.00,29/04/10,5:1,0.008,-,0.023,-,-,,,,
WBCUMA,26.00,27/05/10,4:1,0.585,0.625,-,-,-,,,,
WBCUMB,28.00,27/05/10,4:1,0.28,0.31,-,-,-,,,,
WBCUMC,30.00,27/05/10,4:1,0.11,0.125,-,-,-,,,,
WBCWOE,25.00,24/06/10,4:1,0.755,0.76,-,-,-,,,,
WBCWOF,26.50,24/06/10,4:1,0.42,0.485,0.425,-,-,,,,
WBCWMA,27.00,24/06/10,4:1,0.47,0.50,-,-,-,,,,
WBCWOG,28.00,24/06/10,4:1,0.27,0.275,0.235,-3.5,600,,,,
WBCWMB,29.00,24/06/10,4:1,0.235,0.255,-,-,-,,,,
WBCWMH,29.00,23/09/10,4:1,0.435,0.46,-,-,-,,,,
WBCWMI,31.00,23/09/10,4:1,0.27,0.29,-,-,-,,,,
Wesfarmers Ltd Last Sale Price $32.00,,,,,,,,,,,,
WESWOB,30.00,25/03/10,4:1,0.52,-,0.69,-,-,,,,
WESVMA,33.00,25/03/10,4:1,0.001,-,0.135,-,-,,,,
WESUMA,32.00,27/05/10,4:1,0.46,0.48,-,-,-,,,,
WorleyParsons Ltd Last Sale Price $25.65,,,,,,,,,,,,
WORVMA,30.00,25/03/10,4:1,0.001,-,0.036,-,-,,,,
WORUMA,27.00,27/05/10,4:1,0.26,0.275,-,-,-,,,,
Woolworths Ltd Last Sale Price $28.57,,,,,,,,,,,,
WOWVMA,28.00,25/03/10,4:1,0.14,-,0.18,-,-,,,,
WOWVMB,30.00,25/03/10,4:1,-,-,0.017,-,-,,,,
WOWWOA,27.50,27/05/10,4:1,0.445,0.45,-,-,-,,,,
WOWUMA,30.00,27/05/10,4:1,0.14,0.155,-,-,-,,,,
Woodside Pet Last Sale Price $47.48,,,,,,,,,,,,
WPLWOF,45.00,25/03/10,5:1,0.52,-,0.024,-,-,,,,
WPLVZA,46.00,25/03/10,5:1,0.285,0.315,0.18,-,-,,,,
WPLWOD,47.50,25/03/10,5:1,0.02,-,0.098,-,-,,,,
WPLVMA,49.62,25/03/10,5:1,0.001,-,0.22,-,-,,,,
WPLWOE,50.00,25/03/10,5:1,-,-,-,-,-,,,,
WPLVZB,45.00,29/04/10,5:1,1.025,1.055,-,-,-,,,,
WPLVME,54.59,29/04/10,5:1,0.044,0.051,0.048,0.2,400,,,,
WPLUMA,44.00,27/05/10,4:1,1.21,1.25,-,-,-,,,,
WPLWOG,44.00,24/06/10,5:1,1.01,1.015,0.91,26.5,40,,,,
WPLWMA,46.00,24/06/10,4:1,1.04,1.075,-,-,-,,,,
WPLWOH,47.50,24/06/10,5:1,0.565,0.57,-,-,-,,,,
WPLWOI,51.00,24/06/10,5:1,0.32,0.325,-,-,-,,,,
WPLWMH,48.00,23/09/10,4:1,1.16,1.19,-,-,-,,,,
Equity Put Warrants ,,,,,,,,,,,,
Asciano Grp Last Sale Price $1.85,,,,,,,,,,,,
AIOUMR,2.00,27/05/10,1:1,0.20,0.205,-,-,-,,,,
AMP Ltd Last Sale Price $6.26,,,,,,,,,,,,
AMPWOR,5.75,27/05/10,3:1,0.053,0.058,0.086,-,-,,,,
AMPWOS,6.50,27/05/10,3:1,0.155,0.16,-,-,-,,,,
ANZ Banking Grp Last Sale Price $25.35,,,,,,,,,,,,
ANZWZZ,20.00,25/03/10,4:1,0.001,0.04,-,-,-,,,,
ANZWZY,21.00,25/03/10,4:1,0.001,0.04,-,-,-,,,,
ANZVMS,22.00,25/03/10,3:1,-,-,0.054,-,-,,,,
ANZVMT,24.00,25/03/10,3:1,0.001,-,0.061,-,-,,,,
ANZVZP,20.00,29/04/10,4:1,0.013,0.04,-,-,-,,,,
ANZWOP,21.00,29/04/10,4:1,0.012,0.017,0.011,-6.7,500,,,,
ANZWOQ,23.00,29/04/10,4:1,0.025,0.03,0.03,-,-,,,,
ANZWOR,25.00,29/04/10,4:1,0.13,0.135,0.13,-5,40,,,,
ANZVMU,26.00,29/04/10,3:1,0.40,0.42,0.40,-,396,,,,
ANZUMR,25.00,27/05/10,4:1,0.29,0.305,0.30,-,-,,,,
ANZUMS,27.00,27/05/10,4:1,0.605,0.625,-,-,-,,,,
ANZWOS,20.00,24/06/10,4:1,0.035,0.04,-,-,-,,,,
ANZWOT,22.00,24/06/10,4:1,0.082,0.087,0.11,-,-,,,,
ANZWOU,24.00,24/06/10,4:1,0.215,0.22,0.21,-,670,,,,
ANZWMR,26.00,24/06/10,4:1,0.485,0.505,-,-,-,,,,
ANZWMV,28.00,23/09/10,4:1,0.925,0.945,-,-,-,,,,
ASX Ltd Last Sale Price $35.49,,,,,,,,,,,,
ASXVMS,38.00,25/03/10,4:1,0.595,-,-,-,-,,,,
ASXVMU,40.00,29/04/10,4:1,1.09,1.16,0.985,-,-,,,,
ASXUMR,37.00,27/05/10,4:1,0.54,0.585,-,-,-,,,,
BHP Billiton Ltd Last Sale Price $43.32,,,,,,,,,,,,
BHPVMT,39.00,25/03/10,4:1,0.001,-,0.001,-,-,,,,
BHPWZX,39.00,25/03/10,4:1,0.001,0.04,-,-,-,,,,
BHPWZW,40.00,25/03/10,4:1,-,-,0.775,-,-,,,,
BHPVMS,43.00,25/03/10,4:1,0.001,-,0.185,-,-,,,,
