Warrants Market,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5416.1 at 2014-04-07T16:38:36. Report at Monday, April 7, 2014. Processed Tuesday at 2014-04-08T01:00:07+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Equity Call Warrants,
ANZ Banking Grp Last Sale Price $33.48,
ANZWOC,31.00,23/04/14,4:1,.665,.67,.505,,,,
ANZVMH,32.00,23/04/14,4:1,.39,.42,.235,,,,
ANZWOD,33.00,23/04/14,4:1,.27,.275,.275,,,,
ANZVRB,33.00,29/05/14,4:1,.37,.375,.375,,,,
ANZVRE,32.00,26/06/14,4:1,.63,.64,,,,,
ANZVRF,34.00,24/07/14,4:1,.50,.505,,,,,
,
BHP Billiton Last Sale Price $37.74,
BHPWOJ,36.00,23/04/14,4:1,.54,.545,.52,,,,
BHPWOK,38.00,23/04/14,4:1,.22,.225,.22,,,,
BHPVMH,39.00,23/04/14,4:1,.057,.082,.081,,,,
BHPWOL,40.00,23/04/14,4:1,.066,.071,.065,,,,
BHPVRB,38.00,29/05/14,4:1,.525,.52,,,,,
BHPVRE,40.00,26/06/14,4:1,.315,.315,.305,-1.5,2000,,
BHPVRF,40.00,24/07/14,4:1,.59,.59,,,,,
,
C'wlth Bank of Aust Last Sale Price $76.86,
CBAWOC,76.00,23/04/14,5:1,.465,.47,.505,,,,
CBAVMH,76.50,23/04/14,4:1,.315,.34,,,,,
CBAWOD,79.00,23/04/14,5:1,.195,.20,.35,,,,
CBAVRB,77.00,29/05/14,4:1,.935,.935,,,,,
CBAVRE,80.00,26/06/14,4:1,.875,.87,.84,,,,
CBAVRF,80.00,24/07/14,4:1,1.10,1.095,,,,,
,
Fortescue Metals Grp Last Sale Price $5.46,
FMGWOC,5.25,23/04/14,3:1,.145,.15,.145,,1000,,
FMGWOD,5.75,23/04/14,3:1,.063,.068,.062,,,,
FMGVRD,5.00,29/05/14,2:1,.365,.375,,,,,
FMGVRA,6.00,26/06/14,2:1,.155,.165,.16,,,,
FMGVRF,6.00,24/07/14,2:1,.24,.245,,,,,
,
Fox Inc Nasdaq ClassB,
FX1WMA,0.01,17/06/16,1:1,34.50,34.60,,,,,
FX1WUA,0.01,10/03/22,1:1,34.49,34.60,,,,,
,
Fox Inc Nasdaq ClassA,
FX2WUA,0.01,10/03/22,1:1,35.27,35.47,,,,,
,
Macquarie Grp Last Sale Price $57.35,
MQGWOC,53.00,23/04/14,4:1,1.19,1.195,1.35,,,,
MQGWOD,56.00,23/04/14,4:1,.62,.625,.61,-15,100,,
,
National Aust Bank Last Sale Price $35.18,
NABWOC,34.00,23/04/14,4:1,.40,.405,.435,,,,
NABVMH,35.00,23/04/14,4:1,.135,.165,.255,,,,
NABWOD,36.00,23/04/14,4:1,.125,.13,.165,,,,
NABVRB,36.00,29/05/14,4:1,.265,.27,,,,,
NABVRE,36.00,26/06/14,4:1,.385,.39,,,,,
NABVRF,38.00,24/07/14,4:1,.32,.325,,,,,
,
Newcrest Min Last Sale Price $10.30,
NCMWOC,9.00,23/04/14,4:1,.375,.38,.37,+6.5,500,,
NCMWOD,10.00,23/04/14,4:1,.195,.20,.335,,,,
NCMVMH,11.00,23/04/14,4:1,.042,,.04,,,,
NCMVRA,12.00,29/05/14,4:1,.096,.10,.255,,,,
NCMVRG,11.00,26/06/14,4:1,.25,.26,.195,,,,
NCMVRD,13.00,24/07/14,4:1,.165,.175,,,,,
,
QBE Insurance Grp Last Sale Price $12.80,
QBEWOC,12.00,23/04/14,4:1,.255,.26,.28,,,,
QBEWOD,13.00,23/04/14,4:1,.10,.105,.165,,,,
,
Rio Tinto Last Sale Price $63.95,
RIOWOC,63.00,23/04/14,6:1,.41,.415,.46,,,,
RIOWOD,67.00,23/04/14,6:1,.125,.13,.13,,,,
RIOVMH,68.00,23/04/14,4:1,.043,.078,.095,,,,
RIOVRD,65.00,29/05/14,6:1,.605,.605,,,,,
RIOVRA,70.00,26/06/14,6:1,.425,.445,.42,,,,
RIOVRF,70.00,24/07/14,6:1,.61,.615,,,,,
,
Telstra Corp Last Sale Price $5.04,
TLSWOC,5.25,23/04/14,2:1,.029,.034,.043,,,,
TLSWOD,5.50,23/04/14,2:1,.013,.018,.056,,,,
,
Westpac Banking Last Sale Price $34.48,
WBCWOC,32.00,23/04/14,4:1,.66,.665,.42,,,,
WBCWOD,34.00,23/04/14,4:1,.24,.245,.255,-2,550,,
WBCVMH,35.50,23/04/14,4:1,.029,.052,.046,,,,
WBCVRB,34.00,29/05/14,4:1,.39,.39,,,,,
WBCVRD,33.00,26/06/14,4:1,.645,.64,,,,,
WBCVRF,35.00,24/07/14,4:1,.505,.505,,,,,
,
Wesfarmers Last Sale Price $42.08,
WESWOC,43.00,23/04/14,4:1,.175,.18,.18,+4,300,,
WESWOD,46.00,23/04/14,4:1,.031,.036,,,,,
,
Woodside Petroleum Last Sale Price $38.84,
WPLWOC,37.00,23/04/14,5:1,.455,.46,.435,,,,
WPLWOD,40.00,23/04/14,5:1,.115,.12,.23,,,,
,
Equity Put Warrants,
ANZ Banking Grp Last Sale Price $33.48,
ANZWOQ,29.00,23/04/14,4:1,.017,.022,.072,,,,
ANZVMZ,31.00,23/04/14,4:1,.001,,,,,,
ANZWOP,31.00,23/04/14,4:1,.033,.038,.15,,,,
ANZVRP,31.00,29/05/14,4:1,.23,.23,,,,,
ANZVRU,29.00,26/06/14,4:1,.105,.11,.125,,,,
ANZVRQ,31.00,24/07/14,4:1,.41,.415,,,,,
,
BHP Billiton Last Sale Price $37.74,
BHPWOU,33.00,23/04/14,4:1,.02,.025,.086,,,,
BHPWOT,35.00,23/04/14,4:1,.049,.054,.215,,,,
BHPVMZ,36.00,23/04/14,4:1,.043,.066,,,,,
BHPWOS,37.00,23/04/14,4:1,.16,.165,.265,,,,
BHPVRP,35.00,29/05/14,4:1,.255,.265,,,,,
BHPVRS,35.00,26/06/14,4:1,.38,.39,,,,,
BHPVRQ,34.00,24/07/14,4:1,.41,.415,,,,,
,
C'wlth Bank of Aust Last Sale Price $76.86,
CBAVMZ,71.00,23/04/14,4:1,.009,,.04,,,,
CBAWOQ,74.00,23/04/14,5:1,.14,.145,.30,,,,
CBAWOP,77.00,23/04/14,5:1,.365,.37,.355,-4,800,,
CBAVRP,73.00,29/05/14,4:1,.51,.52,,,,,
CBAVRU,70.00,26/06/14,4:1,.315,.325,.395,,,,
CBAVRQ,70.00,24/07/14,4:1,.69,.70,,,,,
,
Fortescue Metals Grp Last Sale Price $5.46,
FMGWOQ,4.50,23/04/14,3:1,.022,.027,.049,,,,
FMGWOP,5.00,23/04/14,3:1,.045,.05,.08,,,,
FMGVRQ,4.50,29/05/14,2:1,.071,.072,.115,,,,
FMGVRP,4.50,26/06/14,2:1,.105,.11,,,,,
FMGVRU,4.00,24/07/14,2:1,.088,.089,,,,,
,
Macquarie Grp Last Sale Price $57.35,
MQGWOQ,50.00,23/04/14,4:1,.028,.033,.088,,,,
MQGWOP,53.00,23/04/14,4:1,.083,.088,.11,,,,
,
National Aust Bank Last Sale Price $35.18,
NABWOQ,32.00,23/04/14,4:1,.025,.03,.10,,,,
NABVMZ,33.00,23/04/14,4:1,.004,,.075,,,,
NABWOP,34.00,23/04/14,4:1,.091,.096,.18,,,,
NABVRP,32.00,29/05/14,4:1,.22,.23,,,,,
NABVRU,32.00,26/06/14,4:1,.295,.30,.34,,,,
NABVRQ,30.00,24/07/14,4:1,.27,.275,,,,,
,
Newcrest Min Last Sale Price $10.30,
NCMWOQ,7.50,23/04/14,4:1,.017,,,,,,
NCMWOP,8.50,23/04/14,4:1,.027,,,,,,
NCMVMZ,10.00,23/04/14,4:1,.066,.091,,,,,
NCMVRQ,11.00,29/05/14,4:1,.35,.355,.385,,,,
NCMVRP,8.00,26/06/14,4:1,.064,.064,.08,,,,
NCMVRU,10.00,24/07/14,4:1,.325,.33,,,,,
,
QBE Insurance Grp Last Sale Price $12.80,
QBEWOQ,11.00,23/04/14,4:1,.019,.024,,,,,
QBEWOP,12.00,23/04/14,4:1,.047,.052,.20,,,,
,
Rio Tinto Last Sale Price $63.95,
RIOWOQ,59.00,23/04/14,6:1,.066,.071,.315,,,,
RIOVMZ,63.00,23/04/14,4:1,.24,.265,.32,,,,
RIOWOP,63.00,23/04/14,6:1,.235,.24,.235,-6.5,2745,,
RIOVRR,60.00,29/05/14,6:1,.38,.385,,,,,
RIOVRQ,60.00,26/06/14,6:1,.535,.54,,,,,
RIOVRS,58.00,24/07/14,6:1,.56,.565,,,,,
,
Telstra Corp Last Sale Price $5.04,
TLSWOQ,5.00,23/04/14,2:1,.053,.058,.095,,,,
TLSWOP,5.25,23/04/14,2:1,.13,.135,.16,,,,
,
Westpac Banking Last Sale Price $34.48,
WBCWOQ,30.00,23/04/14,4:1,.016,.016,.016,-1,400,,
WBCWOP,32.00,23/04/14,4:1,.024,.029,.035,,,,
WBCVMZ,32.50,23/04/14,4:1,.009,,,,,,
WBCVRP,32.00,29/05/14,4:1,.26,.27,,,,,
WBCVRU,29.00,26/06/14,4:1,.165,.175,,,,,
WBCVRQ,32.00,24/07/14,4:1,.44,.45,,,,,
,
Wesfarmers Last Sale Price $42.08,
WESWOQ,41.00,23/04/14,4:1,.15,.155,.48,,,,
WESWOP,44.00,23/04/14,4:1,.565,.57,.73,,,,
,
Woodside Petroleum Last Sale Price $38.84,
WPLWOQ,35.00,23/04/14,5:1,.027,.032,,,,,
WPLWOP,38.00,23/04/14,5:1,.135,.14,,,,,
,
Basket Put Warrants,
Equity Endowment Warrants,
Equity Installment Warrants,
Aust Foundation Last Sale Price $6.00,
AFISZB,2.24,30/06/16,1:1,3.77,,3.06,,,,
AFIJOH,3.31,12/12/17,1:1,2.68,2.69,3.03,,,,
,
Ainsworth Game Tech Last Sale Price $4.01,
AGISRT,1.67,06/08/21,1:1,2.33,,2.81,,,,
,
AGL Energy Last Sale Price $15.10,
AGKSOC,6.05,26/06/14,1:1,9.15,9.16,9.60,,,,
AGKSSR,6.54,27/06/14,1:1,8.69,8.71,8.47,,,,
AGKISD,14.26,24/09/14,1:1,1.54,1.555,2.54,,,,
AGKIRQ,8.88,03/12/14,1:1,6.48,6.55,6.39,,,,
AGKSMC,6.83,30/06/15,1:1,8.41,,8.60,,,,
AGKIOV,9.40,15/12/15,1:1,7.14,7.15,7.78,,,,
AGKSZB,0.91,30/06/16,1:1,14.17,,14.20,,,,
AGKSWG,5.78,30/06/16,1:1,9.68,9.70,9.70,,,,
AGKJOC,8.57,22/06/17,1:1,6.52,6.53,6.26,,,,
AGKSZC,6.60,30/06/17,1:1,8.55,,8.05,,,,
AGKSMY,10.45,30/06/17,1:1,4.82,,4.58,,,,
AGKJOH,12.27,12/12/17,1:1,2.82,2.83,2.96,,,,
AGKSZU,6.55,04/02/19,1:1,8.51,,,,,,
AGKSZX,7.94,04/02/19,1:1,7.13,,7.78,,,,
AGKSRX,5.66,06/08/21,1:1,9.41,9.48,9.53,,,,
AGKSRU,6.53,06/08/21,1:1,8.53,8.60,8.08,,,,
AGKSRT,7.94,06/08/21,1:1,7.13,7.20,7.72,,,,
,
Atlas Iron Last Sale Price $0.96,
AGOSWG,1.60,30/06/16,1:1,.25,.26,.39,,,,
AGOSRU,0.37,06/08/21,1:1,.595,.60,.535,,,,
AGOSRT,0.62,06/08/21,1:1,.345,.35,.37,,,,
,
Asciano Last Sale Price $5.32,
AIOSSA,20.62,30/06/14,1:1,.105,,.115,,,,
AIOSSB,11.40,30/06/15,1:1,,,.98,,,,
AIOIOV,3.85,15/12/15,1:1,2.49,2.50,,,,,
AIOSZC,31.30,30/06/17,1:1,.17,,.98,,,,
AIOSZW,1.97,28/12/17,1:1,3.33,,1.07,,,,
AIOSZX,2.79,04/02/19,1:1,2.52,,1.97,,,,
AIOSRW,1.97,06/08/21,1:1,3.33,3.34,,,,,
AIOSRX,2.35,06/08/21,1:1,2.96,2.97,3.07,,,,
AIOSRT,2.79,06/08/21,1:1,2.52,2.53,2.57,,,,
,
Aristocrat Leisure Last Sale Price $5.16,
ALLSSA,10.65,30/06/14,1:1,.07,,1.085,,,,
ALLIOV,3.10,15/12/15,1:1,2.77,2.78,2.39,,,,
ALLSMY,15.70,30/06/17,1:1,.185,,.93,,,,
,
Australand Prop Last Sale Price $4.19,
ALZSSU,2.00,27/06/14,1:1,2.22,2.23,1.93,,,,
,
Amcor Last Sale Price $10.27,
AMCSSG,8.64,30/06/14,1:1,1.525,1.535,1.505,,,,
AMCSZA,0.40,30/06/15,1:1,9.86,,4.72,,,,
AMCIYA,4.15,29/07/15,1:1,6.43,6.46,7.05,,,,
AMCIYB,5.65,29/07/15,1:1,5.05,5.08,5.67,,,,
AMCIOV,5.48,15/12/15,1:1,5.71,5.72,,,,,
AMCSOE,1.63,23/06/16,1:1,8.66,8.67,7.69,,,,
AMCSWG,5.00,30/06/16,1:1,6.00,6.02,8.06,,,,
AMCSZX,1.74,04/02/19,1:1,8.52,,7.64,,,,
AMCSRX,1.18,06/08/21,1:1,9.07,9.11,,,,,
AMCSRT,1.71,06/08/21,1:1,8.54,8.58,6.38,,,,
AMCSRW,2.63,06/08/21,1:1,7.63,7.67,7.77,,,,
,
AMP Last Sale Price $5.04,
AMPIOL,4.25,23/05/14,1:1,.885,.895,.715,,,,
AMPSSX,5.23,12/06/14,1:1,.105,.145,.195,,,,
AMPISN,4.74,24/06/14,1:1,.925,.965,.945,,,,
AMPSOC,1.91,26/06/14,1:1,3.16,3.17,2.76,,,,
AMPSSR,2.10,27/06/14,1:1,2.98,2.99,1.575,,,,
AMPISM,5.22,27/06/14,1:1,.105,.155,.32,,,,
AMPSSG,4.37,30/06/14,1:1,.695,.705,.565,,,,
AMPSSA,6.18,30/06/14,1:1,.03,,1.005,,,,
