Warrants Market - Daily,,,,,,,,,,,,
XAO 4978.4 at 16:34 13/4/2010  Report at 19:05 Tuesday 13/4/2010. Processed 19:17 Tuesday 13/4/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code,Ex Price,Expiry Date,Conv Ratio,Bid,Ask,Last Sale,Chg +/-,Volume 100s,,,,
Equity Call Warrants ,,,,,,,,,,,,
Asciano Grp Last Sale Price $1.83,,,,,,,,,,,,
AIOUMA,2.00,27/05/10,1:1,0.038,0.041,-,-,-,,,,
AMP Ltd Last Sale Price $6.46,,,,,,,,,,,,
AMPWOC,6.25,27/05/10,3:1,0.14,0.145,0.15,1,500,,,,
AMPWOD,6.75,27/05/10,3:1,0.066,0.071,0.069,-,-,,,,
ANZ Banking Grp Last Sale Price $25.42,,,,,,,,,,,,
ANZWOA,23.50,29/04/10,4:1,0.49,0.53,0.485,-,-,,,,
ANZVZA,24.00,29/04/10,4:1,0.45,0.48,0.215,-,-,,,,
ANZWOB,25.00,29/04/10,4:1,0.17,0.20,0.18,-,400,,,,
ANZVME,26.00,29/04/10,3:1,0.10,0.105,0.155,-,-,,,,
ANZWOC,26.50,29/04/10,4:1,0.027,0.032,0.026,-,-,,,,
ANZUMA,23.00,27/05/10,4:1,0.64,0.645,-,-,-,,,,
ANZUMB,25.00,27/05/10,4:1,0.26,0.265,-,-,-,,,,
ANZUMC,27.00,27/05/10,4:1,0.061,0.064,0.059,-,-,,,,
ANZVZB,27.50,27/05/10,4:1,0.078,0.092,-,-,-,,,,
ANZWOD,23.00,24/06/10,4:1,0.66,0.665,0.665,7,30,,,,
ANZWMA,24.00,24/06/10,4:1,0.48,0.485,-,-,-,,,,
ANZWOE,24.50,24/06/10,4:1,0.39,0.395,0.375,-,-,,,,
ANZWMB,26.00,24/06/10,4:1,0.20,0.205,0.20,-,-,,,,
ANZWOF,26.00,24/06/10,4:1,0.195,0.20,1.11,-,-,,,,
ANZWMH,26.00,23/09/10,4:1,0.39,0.395,0.415,-,-,,,,
ANZWMI,28.00,23/09/10,4:1,0.215,0.22,-,-,-,,,,
ASX Ltd Last Sale Price $33.76,,,,,,,,,,,,
ASXVME,35.00,29/04/10,4:1,0.061,0.064,-,-,-,,,,
ASXUMA,37.00,27/05/10,4:1,0.051,0.054,-,-,-,,,,
BHP Billiton Ltd Last Sale Price $43.84,,,,,,,,,,,,
BHPWOG,40.50,29/04/10,4:1,0.90,0.915,0.88,-3.5,20,,,,
BHPVME,41.00,29/04/10,4:1,0.78,0.785,0.99,-,-,,,,
BHPWOA,42.50,29/04/10,4:1,0.505,0.515,1.295,-,-,,,,
BHPWOH,43.50,29/04/10,4:1,0.295,0.30,0.285,-10,1877,,,,
BHPWOB,44.50,29/04/10,4:1,0.215,0.225,1.235,-,-,,,,
BHPVZC,46.00,29/04/10,4:1,0.245,0.275,-,-,-,,,,
BHPWOI,46.00,29/04/10,4:1,0.054,0.059,0.048,-4.2,680,,,,
BHPUMA,42.00,27/05/10,4:1,0.73,0.735,-,-,-,,,,
BHPUMB,44.00,27/05/10,4:1,0.42,0.425,-,-,-,,,,
BHPVZD,45.00,27/05/10,4:1,0.42,0.45,-,-,-,,,,
BHPUMC,46.00,27/05/10,4:1,0.22,0.225,0.245,-3.5,80,,,,
BHPWOK,39.00,24/06/10,4:1,1.49,1.495,-,-,-,,,,
BHPWOL,41.00,24/06/10,4:1,1.08,1.085,1.215,-,-,,,,
BHPWMA,43.00,24/06/10,4:1,0.735,0.74,-,-,-,,,,
BHPWOM,43.00,24/06/10,4:1,0.70,0.705,0.70,-,-,,,,
BHPVOD,45.00,24/06/10,4:1,0.46,0.465,0.56,-,-,,,,
BHPWMB,45.00,24/06/10,4:1,0.475,0.48,-,-,-,,,,
BHPVOE,47.00,24/06/10,4:1,0.275,0.28,0.29,-,-,,,,
BHPWOJ,48.50,24/06/10,4:1,0.19,0.195,1.76,-,-,,,,
BHPWMH,46.00,23/09/10,4:1,0.72,0.725,0.805,-,-,,,,
BHPWMI,48.00,23/09/10,4:1,0.53,0.535,0.505,-,-,,,,
BlueScope Steel Last Sale Price $2.88,,,,,,,,,,,,
BSLUMA,3.00,27/05/10,1:1,0.135,0.14,-,-,-,,,,
BSLWOD,2.50,24/06/10,2:1,0.25,0.255,0.285,-,-,,,,
BSLWOC,3.00,24/06/10,2:1,0.10,0.105,-,-,-,,,,
Brambles Ltd Last Sale Price $7.24,,,,,,,,,,,,
BXBWOA,7.00,24/06/10,4:1,0.165,0.17,0.205,-,-,,,,
BXBWOB,7.75,24/06/10,4:1,0.069,0.074,-,-,-,,,,
C'wlth Bank  of Aust  Last Sale Price $58.09,,,,,,,,,,,,
CBAWOB,55.00,29/04/10,5:1,0.64,0.645,0.665,-6,200,,,,
CBAVME,57.00,29/04/10,5:1,0.375,0.38,0.28,-,-,,,,
CBAWOA,57.00,29/04/10,5:1,0.325,0.33,0.345,-6.5,800,,,,
CBAVZN,58.00,29/04/10,5:1,0.445,0.475,-,-,-,,,,
CBAWOC,59.00,29/04/10,5:1,0.12,0.185,0.14,-2.5,298,,,,
CBAUMA,55.00,27/05/10,4:1,1.035,1.04,-,-,-,,,,
CBAUMB,57.00,27/05/10,4:1,0.695,0.70,-,-,-,,,,
CBAVZA,58.00,27/05/10,5:1,0.51,0.54,-,-,-,,,,
CBAUMC,59.00,27/05/10,4:1,0.44,0.445,0.44,-,-,,,,
CBAWOD,55.00,24/06/10,5:1,0.91,0.92,0.93,-7,3060,,,,
CBAWMA,56.00,24/06/10,4:1,1.035,1.04,-,-,-,,,,
CBAWOE,57.50,24/06/10,5:1,0.595,0.60,0.555,-,-,,,,
CBAWMB,58.00,24/06/10,4:1,0.74,0.745,-,-,-,,,,
CBAWOF,60.00,24/06/10,5:1,0.345,0.35,-,-,-,,,,
CBAWMH,58.00,23/09/10,4:1,1.13,1.135,-,-,-,,,,
CBAWMI,60.00,23/09/10,4:1,0.885,0.89,-,-,-,,,,
Computershare Ltd Last Sale Price $12.42,,,,,,,,,,,,
CPUUMA,13.00,27/05/10,1:1,0.26,0.265,-,-,-,,,,
CSL Ltd Last Sale Price $36.13,,,,,,,,,,,,
CSLUMA,37.00,27/05/10,4:1,0.23,0.235,0.25,-,-,,,,
Fortescue Metals Grp Last Sale Price $5.21,,,,,,,,,,,,
FMGUMA,5.00,27/05/10,1:1,0.465,0.47,0.565,12,10,,,,
Incitec Pivot Last Sale Price $3.30,,,,,,,,,,,,
IPLUMA,4.00,27/05/10,1:1,0.022,0.03,-,-,-,,,,
Lihir Gold Ltd Last Sale Price $3.92,,,,,,,,,,,,
LGLUMA,3.50,27/05/10,1:1,0.49,0.495,0.58,-,-,,,,
LGLWOI,3.50,27/05/10,2:1,0.26,0.265,0.295,-,-,,,,
LGLWOG,3.75,27/05/10,2:1,0.175,0.18,0.15,-,-,,,,
LGLWOH,4.00,27/05/10,2:1,0.115,0.12,0.14,-,-,,,,
Macq Grp Ltd Last Sale Price $50.00,,,,,,,,,,,,
MQGVZJ,55.00,29/04/10,5:1,0.20,0.23,-,-,-,,,,
MQGWOA,55.00,29/04/10,6:1,0.034,0.039,0.057,-,-,,,,
MQGVZA,52.00,27/05/10,5:1,0.325,0.355,-,-,-,,,,
MQGWOD,52.50,24/06/10,6:1,0.41,0.415,0.385,0.5,100,,,,
MQGWOE,60.00,24/06/10,6:1,0.092,0.097,0.16,-,-,,,,
National Aust Bank Last Sale Price $27.55,,,,,,,,,,,,
NABVME,28.00,29/04/10,4:1,0.095,0.10,0.004,-,-,,,,
NABVZA,28.00,29/04/10,4:1,0.205,0.235,0.31,-,-,,,,
NABWOA,28.50,29/04/10,4:1,0.059,0.064,0.072,-,-,,,,
NABWOB,30.50,29/04/10,4:1,0.003,0.01,0.02,-,-,,,,
NABWOC,33.00,29/04/10,4:1,0.001,0.011,0.005,-,-,,,,
NABVZB,28.50,27/05/10,4:1,0.19,0.22,-,-,-,,,,
NABWOD,28.00,24/06/10,4:1,0.235,0.24,0.24,-1,1000,,,,
NABWOE,30.00,24/06/10,4:1,0.09,0.095,0.10,-,400,,,,
NABWOF,32.50,24/06/10,4:1,0.033,0.04,0.051,-,-,,,,
Newcrest Min Last Sale Price $34.41,,,,,,,,,,,,
NCMVZD,35.00,29/04/10,4:1,0.36,0.39,0.445,-,-,,,,
NCMVME,39.00,29/04/10,4:1,0.021,0.03,0.066,-,-,,,,
NCMUMA,35.00,27/05/10,4:1,0.40,0.405,-,-,-,,,,
NCMVZE,35.00,27/05/10,4:1,0.36,0.39,-,-,-,,,,
NCMWOF,36.00,27/05/10,4:1,0.305,0.31,0.23,-,-,,,,
NCMWOG,39.00,27/05/10,4:1,0.11,0.115,0.105,-7,200,,,,
News Corp Last Sale Price $18.95,,,,,,,,,,,,
NWSVME,19.00,29/04/10,4:1,0.10,0.105,0.375,-,-,,,,
NWSUMA,18.00,27/05/10,4:1,0.345,0.35,0.36,-,-,,,,
NWSWMA,20.00,24/06/10,4:1,0.14,0.145,-,-,-,,,,
Orica Ltd Last Sale Price $26.44,,,,,,,,,,,,
ORIUMA,27.00,27/05/10,4:1,0.195,0.20,-,-,-,,,,
Oil Search Ltd Last Sale Price $5.90,,,,,,,,,,,,
OSHVME,6.00,29/04/10,2:1,0.055,0.058,0.06,-,-,,,,
OSHUMA,6.00,27/05/10,1:1,0.22,0.225,-,-,-,,,,
Paladin Energy Last Sale Price $4.19,,,,,,,,,,,,
PDNVME,5.00,29/04/10,2:1,0.002,-,0.05,-,-,,,,
PDNUMA,4.00,27/05/10,1:1,0.425,0.43,-,-,-,,,,
Qantas Airways Last Sale Price $2.93,,,,,,,,,,,,
QANVME,3.50,29/04/10,2:1,0.001,-,0.048,-,-,,,,
QANUMA,3.00,27/05/10,1:1,0.125,0.13,-,-,-,,,,
QBE Insurance Grp Last Sale Price $22.05,,,,,,,,,,,,
QBEVME,27.00,29/04/10,4:1,0.001,-,0.27,-,-,,,,
QBEUMA,22.00,27/05/10,4:1,0.215,0.22,0.185,-,-,,,,
QBEWOE,23.50,27/05/10,4:1,0.10,0.105,0.105,2.1,1100,,,,
QBEUMB,24.00,27/05/10,4:1,0.041,-,-,-,-,,,,
QBEWOF,26.50,27/05/10,4:1,0.014,0.019,0.023,-,-,,,,
Rio Tinto Ltd Last Sale Price $79.50,,,,,,,,,,,,
RIOWOD,73.00,29/04/10,6:1,1.115,1.12,1.415,-,-,,,,
RIOVZE,75.00,29/04/10,6:1,1.14,1.17,-,-,-,,,,
RIOVME,80.00,29/04/10,6:1,0.41,0.415,0.465,-3.5,57,,,,
RIOWOE,80.00,29/04/10,6:1,0.29,0.295,0.32,-20,470,,,,
RIOVMF,85.00,29/04/10,6:1,0.12,0.125,0.275,-,-,,,,
RIOWOC,85.00,29/04/10,6:1,0.075,0.08,0.11,-,-,,,,
RIOUMA,75.00,27/05/10,4:1,1.735,1.74,-,-,-,,,,
RIOUMB,80.00,27/05/10,4:1,0.975,0.98,-,-,-,,,,
RIOVZA,80.00,27/05/10,6:1,0.72,0.75,-,-,-,,,,
RIOUMC,85.00,27/05/10,4:1,0.485,0.49,0.545,-,-,,,,
RIOWOF,72.50,24/06/10,6:1,1.655,1.66,1.345,-,-,,,,
RIOWOJ,79.00,24/06/10,6:1,0.975,0.98,0.785,-,-,,,,
RIOWOK,86.00,24/06/10,6:1,0.51,0.515,0.55,-6,225,,,,
RIOWMA,90.00,24/06/10,4:1,0.445,0.45,-,-,-,,,,
RIOWMB,95.00,24/06/10,4:1,0.23,0.235,-,-,-,,,,
RIOWMH,95.00,23/09/10,4:1,0.815,0.82,0.78,-,-,,,,
RIOWMI,100.00,23/09/10,4:1,0.555,0.56,-,-,-,,,,
Santos Ltd Last Sale Price $14.64,,,,,,,,,,,,
STOVME,17.00,29/04/10,3:1,0.001,-,0.052,-,-,,,,
STOUMA,15.00,27/05/10,4:1,0.14,0.145,0.18,-,-,,,,
Suncorp-Metway Last Sale Price $8.79,,,,,,,,,,,,
SUNUMA,9.00,27/05/10,4:1,0.058,0.061,-,-,-,,,,
Ten Network Hldgs Last Sale Price $1.83,,,,,,,,,,,,
TENUMA,2.00,27/05/10,1:1,0.061,0.064,-,-,-,,,,
TENWMH,2.50,23/09/10,1:1,0.06,0.063,-,-,-,,,,
Telstra Corp Last Sale Price $3.19,,,,,,,,,,,,
TLSVME,3.14,29/04/10,1:1,0.097,0.10,-,-,-,,,,
TLSVZC,3.25,29/04/10,2:1,0.026,0.04,-,-,-,,,,
TLSUMA,3.01,27/05/10,1:1,0.24,0.245,-,-,-,,,,
TLSUMB,3.15,27/05/10,1:1,0.145,0.15,-,-,-,,,,
TLSUMC,3.40,27/05/10,1:1,0.047,0.05,-,-,-,,,,
TLSWOC,3.00,24/06/10,2:1,0.155,0.16,0.16,3,200,,,,
TLSWMA,3.15,24/06/10,1:1,0.185,0.19,-,-,-,,,,
TLSWMB,3.30,24/06/10,1:1,0.115,0.12,-,-,-,,,,
TLSWOD,3.30,24/06/10,2:1,0.066,0.071,0.055,-,-,,,,
TLSWMH,3.40,23/09/10,1:1,0.155,0.16,-,-,-,,,,
TLSWMI,3.65,23/09/10,1:1,0.085,0.088,0.076,-,-,,,,
Toll Hldgs Ltd Last Sale Price $7.50,,,,,,,,,,,,
TOLUMA,8.00,27/05/10,1:1,0.105,0.11,-,-,-,,,,
Westpac Banking Last Sale Price $27.75,,,,,,,,,,,,
WBCWOA,23.50,29/04/10,4:1,1.065,1.07,0.675,-,-,,,,
WBCWOB,25.00,29/04/10,4:1,0.695,0.70,0.705,-4,600,,,,
WBCWOC,27.00,29/04/10,4:1,0.25,0.255,0.305,-,-,,,,
WBCVZC,27.50,29/04/10,4:1,0.29,0.32,-,-,-,,,,
WBCVME,32.00,29/04/10,5:1,0.001,-,0.023,-,-,,,,
WBCUMA,26.00,27/05/10,4:1,0.535,0.54,-,-,-,,,,
WBCUMB,28.00,27/05/10,4:1,0.21,0.215,-,-,-,,,,
WBCVZD,29.00,27/05/10,4:1,0.135,0.165,-,-,-,,,,
WBCUMC,30.00,27/05/10,4:1,0.053,0.056,-,-,-,,,,
WBCWOF,26.50,24/06/10,4:1,0.415,0.475,0.435,-,-,,,,
WBCWMA,27.00,24/06/10,4:1,0.405,0.41,0.44,-,-,,,,
WBCWOG,28.00,24/06/10,4:1,0.215,0.22,0.24,1,650,,,,
WBCWMB,29.00,24/06/10,4:1,0.165,0.17,-,-,-,,,,
WBCWOE,30.00,24/06/10,4:1,0.081,0.086,0.735,-,-,,,,
WBCWMH,29.00,23/09/10,4:1,0.36,0.365,-,-,-,,,,
WBCWMI,31.00,23/09/10,4:1,0.205,0.21,-,-,-,,,,
Wesfarmers Ltd Last Sale Price $32.28,,,,,,,,,,,,
WESUMA,32.00,27/05/10,4:1,0.42,0.425,0.365,-,-,,,,
WorleyParsons Ltd Last Sale Price $26.83,,,,,,,,,,,,
WORUMA,27.00,27/05/10,4:1,0.29,0.295,-,-,-,,,,
Woolworths Ltd Last Sale Price $27.77,,,,,,,,,,,,
WOWWOA,27.50,27/05/10,4:1,0.24,0.33,0.24,-9.5,610,,,,
WOWUMA,30.00,27/05/10,4:1,0.03,0.03,0.075,-,-,,,,
Woodside Pet Last Sale Price $47.00,,,,,,,,,,,,
WPLVZB,45.00,29/04/10,5:1,0.725,0.755,-,-,-,,,,
WPLVME,54.59,29/04/10,5:1,0.001,-,0.048,-,-,,,,
WPLUMA,44.00,27/05/10,4:1,0.935,0.94,-,-,-,,,,
WPLVZC,48.00,27/05/10,5:1,0.38,0.41,0.47,-,-,,,,
WPLWOG,44.00,24/06/10,5:1,0.835,0.845,0.95,-,-,,,,
WPLWMA,46.00,24/06/10,4:1,0.78,0.785,-,-,-,,,,
WPLWOH,47.50,24/06/10,5:1,0.395,0.405,0.425,-,1400,,,,
WPLWOI,51.00,24/06/10,5:1,0.145,0.155,-,-,-,,,,
WPLWMH,48.00,23/09/10,4:1,0.88,0.885,-,-,-,,,,
Equity Put Warrants ,,,,,,,,,,,,
Asciano Grp Last Sale Price $1.83,,,,,,,,,,,,
AIOUMR,2.00,27/05/10,1:1,0.205,0.21,-,-,-,,,,
AMP Ltd Last Sale Price $6.46,,,,,,,,,,,,
AMPWOR,5.75,27/05/10,3:1,0.022,0.027,0.086,-,-,,,,
AMPWOS,6.50,27/05/10,3:1,0.09,0.095,-,-,-,,,,
ANZ Banking Grp Last Sale Price $25.42,,,,,,,,,,,,
ANZVZP,20.00,29/04/10,4:1,0.001,0.04,-,-,-,,,,
ANZWOP,21.00,29/04/10,4:1,-,0.011,0.011,-,-,,,,
ANZWOQ,23.00,29/04/10,4:1,0.001,0.009,0.012,-,-,,,,
ANZWOR,25.00,29/04/10,4:1,0.065,0.083,0.075,-2.5,470,,,,
ANZVMU,26.00,29/04/10,3:1,0.285,0.285,0.35,-,-,,,,
ANZVZQ,24.50,27/05/10,4:1,0.21,0.24,-,-,-,,,,
ANZUMR,25.00,27/05/10,4:1,0.235,0.235,0.30,-,-,,,,
ANZUMS,27.00,27/05/10,4:1,0.555,0.555,-,-,-,,,,
ANZWOS,20.00,24/06/10,4:1,0.023,0.028,-,-,-,,,,
ANZWOT,22.00,24/06/10,4:1,0.057,0.062,0.075,-,-,,,,
ANZWOU,24.00,24/06/10,4:1,0.165,0.17,0.195,-,-,,,,
ANZWMR,26.00,24/06/10,4:1,0.425,0.43,-,-,-,,,,
ANZWMV,28.00,23/09/10,4:1,0.865,0.87,-,-,-,,,,
ASX Ltd Last Sale Price $33.76,,,,,,,,,,,,
