Warrants Market,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4983.1 at 2011-02-08T16:36:23. Report at Tuesday, February 8, 2011. Processed Wednesday at 2011-02-09T01:00:05+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Equity Call Warrants,
Asciano Grp Last Sale Price $1.73,
AIOWMD,1.60,24/03/11,1:1,.155,.165,,,,,
,
Amcor Last Sale Price $6.66,
AMCWMA,7.00,24/03/11,1:1,.11,.125,,,,,
AMCTMC,4.50,23/06/11,1:1,2.19,2.21,2.20,+2,20,,
,
AMP Last Sale Price $5.52,
AMPTMC,3.50,23/06/11,1:1,2.02,2.05,,,,,
,
ANZ Banking Grp Last Sale Price $24.42,
ANZVZJ,24.00,24/02/11,4:1,.16,.185,.145,,,,
ANZUMA,22.00,24/03/11,4:1,.68,.69,.58,,,,
ANZWOF,22.00,24/03/11,4:1,.71,.715,.615,,,,
ANZUMB,24.00,24/03/11,4:1,.285,.295,.24,,,,
ANZWOD,24.00,24/03/11,4:1,.355,.36,.355,+2.5,500,,
ANZVZK,25.00,24/03/11,4:1,.11,.135,,,,,
ANZWMA,26.00,24/03/11,4:1,.066,.071,.088,,,,
ANZWOE,26.00,24/03/11,4:1,.125,.13,.19,,,,
ANZWOG,23.00,26/05/11,4:1,.545,.55,,,,,
ANZWOH,25.00,26/05/11,4:1,.295,.30,.28,,,,
ANZWOI,27.00,26/05/11,4:1,.14,.145,,,,,
ANZTMA,17.00,23/06/11,1:1,7.69,,6.47,,,,
ANZTMC,17.00,23/06/11,1:1,7.52,7.57,,,,,
,
ASX Last Sale Price $36.62,
ASXUMD,40.00,24/03/11,4:1,.095,.10,1.89,,,,
ASXTMC,20.50,23/06/11,1:1,16.20,16.21,,,,,
,
Alumina Last Sale Price $2.52,
AWCWMB,2.75,24/03/11,1:1,.053,.065,,,,,
AWCTMC,1.00,23/06/11,1:1,1.525,1.565,,,,,
,
AWE Last Sale Price $1.85,
AWEWMA,1.75,24/03/11,1:1,.175,.20,.185,,,,
,
BHP Billiton Last Sale Price $46.98,
BHPWOC,40.00,24/02/11,4:1,1.80,1.805,1.65,,,,
BHPWOD,42.00,24/02/11,4:1,1.30,1.305,1.24,,,,
BHPWOE,44.00,24/02/11,4:1,.855,.86,.70,,,,
BHPVZL,46.00,24/02/11,4:1,.35,.41,.17,,,,
BHPWOF,46.00,24/02/11,4:1,.47,.475,.47,+5,60,,
BHPWME,43.00,24/03/11,4:1,1.155,1.195,1.07,,,,
BHPWMA,45.00,24/03/11,4:1,.745,.775,.65,,,,
BHPVZM,47.00,24/03/11,4:1,.335,.36,.32,,,,
BHPWMD,48.00,24/03/11,4:1,.345,.365,.33,,,,
BHPWMB,50.00,24/03/11,4:1,.19,.205,.195,+6.5,305,,
BHPWOM,44.00,28/04/11,4:1,1.145,1.15,.93,,,,
BHPWON,46.00,28/04/11,4:1,.83,.835,.69,,,,
BHPWOO,48.00,28/04/11,4:1,.58,.585,.57,+12,500,,
BHPVOA,50.00,28/04/11,4:1,.375,.38,,,,,
