Warrants Market - Daily,,,,,,,,,,,,
XAO 4503.2 at 16:37 17/8/2010  Report at 19:05 Tuesday 17/8/2010. Processed 19:13 Tuesday 17/8/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code,Ex Price,Expiry Date,Conv Ratio,Bid,Ask,Last Sale,Chg +/-,Volume 100s,,,,
Equity Call Warrants ,,,,,,,,,,,,
AMP Ltd Last Sale Price $5.35,,,,,,,,,,,,
AMPWOB,5.25,23/09/10,3:1,0.076,0.081,-,-,-,,,,
AMPWOA,6.00,23/09/10,3:1,0.01,0.015,0.03,-,-,,,,
AMPWOC,5.75,25/11/10,3:1,0.066,0.071,-,-,-,,,,
AMPWOD,6.25,25/11/10,3:1,0.033,0.038,-,-,-,,,,
ANZ Banking Grp Last Sale Price $22.40,,,,,,,,,,,,
ANZVZE,24.00,25/08/10,4:1,0.024,0.04,-,-,-,,,,
ANZVMB,20.00,23/09/10,4:1,0.70,0.705,-,-,-,,,,
ANZVMC,22.00,23/09/10,4:1,0.32,0.325,0.455,-,-,,,,
ANZWOG,22.50,23/09/10,4:1,0.225,0.23,0.215,3.5,400,,,,
ANZVMD,24.00,23/09/10,4:1,0.10,0.105,-,-,-,,,,
ANZVZF,24.00,23/09/10,4:1,0.048,0.057,0.155,-,-,,,,
ANZWOH,24.50,23/09/10,4:1,0.057,0.062,0.06,1.1,1400,,,,
ANZWMH,26.00,23/09/10,4:1,0.018,-,0.079,-,-,,,,
ANZWOI,26.50,23/09/10,4:1,0.016,0.021,0.17,-,-,,,,
ANZWMI,28.00,23/09/10,4:1,0.001,-,0.007,-,-,,,,
ANZWOJ,22.00,25/11/10,4:1,0.385,0.39,-,-,-,,,,
ANZWOK,23.50,25/11/10,4:1,0.215,0.22,-,-,-,,,,
ANZWOL,25.00,25/11/10,4:1,0.115,0.12,-,-,-,,,,
ANZWOM,26.50,25/11/10,4:1,0.055,0.06,-,-,-,,,,
ANZVMF,20.00,27/01/11,4:1,0.885,0.89,-,-,-,,,,
ANZVMG,22.00,27/01/11,4:1,0.57,0.575,-,-,-,,,,
ANZVMH,24.00,27/01/11,4:1,0.34,0.345,0.47,-,-,,,,
ANZVMI,26.00,27/01/11,4:1,0.19,0.195,0.175,-,-,,,,
ASX Ltd Last Sale Price $29.72,,,,,,,,,,,,
ASXUMB,32.00,23/09/10,4:1,0.02,-,0.086,-,-,,,,
