Warrants Market - Daily,,,,,,,,,,,,
XAO 4479.7 at 16:36 11/8/2010  Report at 19:05 Wednesday 11/8/2010. Processed 19:18 Wednesday 11/8/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code,Ex Price,Expiry Date,Conv Ratio,Bid,Ask,Last Sale,Chg +/-,Volume 100s,,,,
Equity Call Warrants ,,,,,,,,,,,,
AMP Ltd Last Sale Price $5.38,,,,,,,,,,,,
AMPWOB,5.25,23/09/10,3:1,0.084,0.089,-,-,-,,,,
AMPWOA,6.00,23/09/10,3:1,0.013,0.018,0.03,-,-,,,,
AMPWOC,5.75,25/11/10,3:1,0.07,0.075,-,-,-,,,,
AMPWOD,6.25,25/11/10,3:1,0.036,0.041,-,-,-,,,,
ANZ Banking Grp Last Sale Price $22.18,,,,,,,,,,,,
ANZVZE,24.00,25/08/10,4:1,0.042,0.047,-,-,-,,,,
ANZVMB,20.00,23/09/10,4:1,0.645,0.65,-,-,-,,,,
ANZVMC,22.00,23/09/10,4:1,0.28,0.285,0.455,-,-,,,,
ANZWOG,22.50,23/09/10,4:1,0.225,0.225,0.24,-6.5,100,,,,
ANZVMD,24.00,23/09/10,4:1,0.07,0.075,-,-,-,,,,
ANZVZF,24.00,23/09/10,4:1,0.063,0.072,0.155,-,-,,,,
ANZWOH,24.50,23/09/10,4:1,0.06,0.065,0.064,-3.6,1420,,,,
ANZWMH,26.00,23/09/10,4:1,0.008,0.03,0.079,-,-,,,,
ANZWOI,26.50,23/09/10,4:1,0.019,0.024,0.17,-,-,,,,
ANZWMI,28.00,23/09/10,4:1,0.001,-,0.007,-,-,,,,
ANZWOJ,22.00,25/11/10,4:1,0.36,0.365,-,-,-,,,,
ANZWOK,23.50,25/11/10,4:1,0.20,0.205,-,-,-,,,,
ANZWOL,25.00,25/11/10,4:1,0.105,0.11,-,-,-,,,,
ANZWOM,26.50,25/11/10,4:1,0.052,0.057,-,-,-,,,,
ANZVMF,20.00,27/01/11,4:1,0.835,0.84,-,-,-,,,,
ANZVMG,22.00,27/01/11,4:1,0.525,0.53,-,-,-,,,,
ANZVMH,24.00,27/01/11,4:1,0.305,0.31,0.47,-,-,,,,
ANZVMI,26.00,27/01/11,4:1,0.16,0.165,0.18,-2.5,180,,,,
ASX Ltd Last Sale Price $29.25,,,,,,,,,,,,
ASXUMB,32.00,23/09/10,4:1,0.018,0.03,0.086,-,-,,,,
ASXUMC,35.00,23/09/10,4:1,0.001,-,0.086,-,-,,,,
AXA Asia Pacific Last Sale Price $5.58,,,,,,,,,,,,
AXAWSA,0.00,25/03/20,1:1,-,-,5.47,-,-,,,,
BHP Billiton Ltd Last Sale Price $39.98,,,,,,,,,,,,
BHPVZG,40.00,25/08/10,4:1,0.34,0.37,-,-,-,,,,
BHPWOC,35.00,26/08/10,4:1,1.275,1.285,1.57,-,-,,,,
BHPWOD,37.50,26/08/10,4:1,0.705,0.71,0.815,-,-,,,,
BHPWOE,39.50,26/08/10,4:1,0.32,0.325,0.58,-,-,,,,
BHPWOF,41.00,26/08/10,4:1,0.145,0.15,0.17,-8,360,,,,
BHPWON,43.00,26/08/10,4:1,0.039,0.044,0.135,-,-,,,,
BHPWOO,45.00,26/08/10,4:1,0.01,0.015,0.058,-,-,,,,
BHPVOA,47.50,26/08/10,4:1,0.005,0.01,0.02,-,-,,,,
BHPUMH,34.00,23/09/10,4:1,1.55,1.555,1.69,-,-,,,,
