Warrants Market - Daily,,,,,,,,,,,,
XAO 4758.2 at 16:47 12/11/2009  Report at 19:05 Thursday 12/11/2009. Processed 19:36 Thursday 12/11/2009.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code,Ex Price,Expiry Date,Conv Ratio,Bid,Ask,Last Sale,Chg +/-,Volume 100s,,,,
Equity Call Warrants ,,,,,,,,,,,,
AMP Ltd Last Sale Price $6.35,,,,,,,,,,,,
AMPWMM,6.50,26/11/09,3:1,0.06,0.07,0.064,-2.2,100,,,,
AMPWOF,6.25,17/12/09,3:1,0.125,0.145,0.13,-2.5,425,,,,
AMPWOE,6.75,17/12/09,3:1,0.051,0.052,0.055,-1.6,1987,,,,
AMPWOA,6.00,25/02/10,3:1,0.22,0.225,0.215,-,-,,,,
AMPWOB,6.75,25/02/10,3:1,0.105,0.11,0.115,-,-,,,,
ANZ Banking Grp Last Sale Price $22.94,,,,,,,,,,,,
ANZWMA,20.00,26/11/09,3:1,0.975,-,1.35,-,-,,,,
ANZWMF,22.00,26/11/09,3:1,0.41,0.445,0.32,-,-,,,,
ANZWZD,22.00,26/11/09,4:1,0.30,0.325,0.31,-,-
ANZWZC,25.00,26/11/09,4:1,0.029,0.04,0.041,-,-
ANZWOG,17.00,17/12/09,4:1,1.525,1.535,1.50,-,-
ANZWOI,21.00,17/12/09,4:1,0.585,0.90,0.575,3,200
ANZWOH,23.00,17/12/09,4:1,0.225,0.23,0.225,-0.5,1394
ANZWZE,24.00,17/12/09,4:1,0.175,0.20,0.41,-,-
ANZWZF,26.00,17/12/09,4:1,0.105,0.13,-,-,-
ANZWZG,27.00,28/01/10,4:1,0.20,0.225,-,-,-
ANZWOK,24.50,25/02/10,4:1,0.305,0.31,0.30,-,-
ANZWOL,26.50,25/02/10,4:1,0.145,0.15,0.145,-0.5,250
ANZWOJ,28.50,25/02/10,4:1,0.075,0.08,0.064,-,-
ASX Ltd Last Sale Price $33.60,,,,,,,,
ASXWMC,35.00,26/11/09,4:1,0.155,0.17,0.56,-,-
ASXWMD,40.00,26/11/09,4:1,0.001,-,0.245,-,-
Billabong Intl Last Sale Price $10.74,,,,,,,,
BBGWMB,11.00,26/11/09,2:1,0.235,0.285,0.145,-,-
BHP Billiton Ltd Last Sale Price $39.55,,,,,,,,
BHPWMG,37.00,26/11/09,4:1,0.74,0.785,0.77,30,150
BHPVZK,38.00,26/11/09,4:1,0.60,0.63,0.74,-,-
BHPVZL,40.00,26/11/09,4:1,0.485,0.51,-,-,-
BHPWME,40.00,26/11/09,4:1,0.275,0.30,0.27,3,120
BHPWMF,42.00,26/11/09,4:1,0.105,0.125,0.105,-,-
BHPVZN,34.00,17/12/09,4:1,1.60,1.63,-,-,-
BHPWON,35.00,17/12/09,4:1,1.275,1.28,1.255,35,620
BHPVZM,36.00,17/12/09,4:1,1.24,1.27,-,-,-
BHPWOO,37.50,17/12/09,4:1,0.77,0.775,0.76,18,292
BHPVOA,40.00,17/12/09,4:1,0.37,0.375,0.355,3.5,1990
BHPVOB,42.50,17/12/09,4:1,0.16,0.165,0.155,2,1070
BHPWZA,40.00,28/01/10,4:1,0.97,1.00,-,-,-
BHPVZO,44.00,28/01/10,4:1,0.60,0.63,-,-,-
BHPWOC,37.00,25/02/10,4:1,1.185,1.19,1.175,18,380
BHPWOD,39.00,25/02/10,4:1,0.86,0.865,0.58,-,-
BHPWOE,41.00,25/02/10,4:1,0.63,0.635,-,-,-
BHPWOF,43.00,25/02/10,4:1,0.45,0.455,0.44,11.5,150
BHPVOC,45.00,25/02/10,4:1,0.32,0.325,0.26,-,-
BlueScope Steel Last Sale Price $2.89,,,,,,,,
