Warrants Market - Daily,,,,,,,,,,,,
XAO 4687.3 at 16:47 28/10/2009  Report at 19:05 Wednesday 28/10/2009. Processed 19:37 Wednesday 28/10/2009.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code,Ex Price,Expiry Date,Conv Ratio,Bid,Ask,Last Sale,Chg +/-,Volume 100s,,,,
Equity Call Warrants ,,,,,,,,,,,,
AMP Ltd Last Sale Price $6.06,,,,,,,,,,,,
AMPWMK,5.50,29/10/09,3:1,0.20,-,0.105,-,-,,,,
AMPWML,6.00,29/10/09,3:1,0.022,0.04,0.195,-,-,,,,
AMPWMM,6.50,26/11/09,3:1,0.061,0.07,0.135,-,-,,,,
AMPWOF,6.25,17/12/09,3:1,0.088,0.093,0.115,0.5,150,,,,
AMPWOE,6.75,17/12/09,3:1,0.029,0.034,0.038,-,-,,,,
AMPWOA,6.00,25/02/10,3:1,0.205,0.21,0.34,-,-,,,,
AMPWOB,6.75,25/02/10,3:1,0.095,0.10,0.255,-,-,,,,
ANZ Banking Grp Last Sale Price $23.35,,,,,,,,,,,,
ANZWZA,23.00,29/10/09,4:1,0.09,-,0.555,-,-
ANZVZO,24.00,29/10/09,4:1,0.018,-,1.335,-,-
ANZWWB,10.55,30/10/09,.96:1,13.13,-,9.14,-,-
ANZWMA,20.00,26/11/09,3:1,1.105,-,1.35,-,-
ANZWMF,22.00,26/11/09,3:1,0.525,0.575,0.68,-,-
ANZWZD,22.00,26/11/09,4:1,0.35,0.38,0.37,-7.5,140
ANZWZC,25.00,26/11/09,4:1,0.095,0.125,0.19,-,-
ANZWOG,17.00,17/12/09,4:1,1.49,1.51,1.755,-,-
ANZWOI,21.00,17/12/09,4:1,0.575,0.58,0.585,-12.5,1310
ANZWOH,23.00,17/12/09,4:1,0.27,0.275,0.27,-7.5,245
ANZWZE,24.00,17/12/09,4:1,0.215,0.245,0.41,-,-
ANZWOK,24.50,25/02/10,4:1,0.33,0.34,0.40,-,-
ANZWOL,26.50,25/02/10,4:1,0.155,0.17,0.19,-1,450
ANZWOJ,28.50,25/02/10,4:1,0.092,0.097,0.095,-1.5,500
ASX Ltd Last Sale Price $34.73,,,,,,,,
ASXWMC,35.00,26/11/09,4:1,0.42,0.455,0.56,-,-
ASXWMD,40.00,26/11/09,4:1,0.054,0.064,0.245,-,-
Billabong Intl Last Sale Price $10.30,,,,,,,,
BBGWMB,11.00,26/11/09,2:1,0.25,0.275,-,-,-
BHP Billiton Ltd Last Sale Price $38.40,,,,,,,,
BHPVZJ,40.00,29/10/09,4:1,0.006,-,0.27,-,-
BHPVZI,42.00,29/10/09,4:1,0.001,-,0.10,-,-
BHPWMG,37.00,26/11/09,4:1,0.69,0.73,0.815,-,-
BHPVZK,38.00,26/11/09,4:1,0.59,0.62,0.74,-,-
BHPWME,40.00,26/11/09,4:1,0.32,0.345,0.33,-22.5,150
BHPWMF,42.00,26/11/09,4:1,0.17,0.185,0.215,-,-
BHPVZL,45.00,26/11/09,4:1,0.16,0.19,-,-,-
BHPVZN,34.00,17/12/09,4:1,1.485,1.515,-,-,-
BHPWON,35.00,17/12/09,4:1,1.06,1.065,1.245,-,-
BHPVZM,36.00,17/12/09,4:1,1.175,1.205,-,-,-
BHPWOO,37.50,17/12/09,4:1,0.64,0.645,0.67,-10.5,190
BHPVOA,40.00,17/12/09,4:1,0.33,0.335,0.42,-,-
BHPVOB,42.50,17/12/09,4:1,0.155,0.16,0.165,-3.5,1537
BHPVZO,44.00,28/01/10,4:1,0.585,0.615,-,-,-
BHPWOC,37.00,25/02/10,4:1,1.04,1.045,1.045,-,-
