Warrants Market - Daily,,,,,,,,,,,,
XAO 4536.2 at 16:38 29/7/2010  Report at 19:05 Thursday 29/7/2010. Processed 19:21 Thursday 29/7/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code,Ex Price,Expiry Date,Conv Ratio,Bid,Ask,Last Sale,Chg +/-,Volume 100s,,,,
Equity Call Warrants ,,,,,,,,,,,,
AMP Ltd Last Sale Price $5.31,,,,,,,,,,,,
AMPWOB,5.25,23/09/10,3:1,0.09,0.095,-,-,-,,,,
AMPWOA,6.00,23/09/10,3:1,0.024,0.029,0.03,-,-,,,,
ANZ Banking Grp Last Sale Price $23.19,,,,,,,,,,,,
ANZVZE,24.00,25/08/10,4:1,0.17,0.195,-,-,-,,,,
ANZVMB,20.00,23/09/10,4:1,0.875,0.90,-,-,-,,,,
ANZVMC,22.00,23/09/10,4:1,0.50,0.52,0.415,-,-,,,,
ANZWOG,22.50,23/09/10,4:1,0.425,0.43,0.40,9.5,140,,,,
ANZVMD,24.00,23/09/10,4:1,0.185,0.20,-,-,-,,,,
ANZVZF,24.00,23/09/10,4:1,0.295,0.32,0.30,-,200,,,,
ANZWOH,24.50,23/09/10,4:1,0.175,0.18,0.175,-1,1820,,,,
ANZWMH,26.00,23/09/10,4:1,0.071,0.078,0.079,-,-,,,,
ANZWOI,26.50,23/09/10,4:1,0.063,0.068,0.17,-,-,,,,
ANZWMI,28.00,23/09/10,4:1,0.016,-,0.095,-,-,,,,
ANZVMF,20.00,27/01/11,4:1,1.035,1.07,-,-,-,,,,
ANZVMG,22.00,27/01/11,4:1,0.695,0.725,-,-,-,,,,
ANZVMH,24.00,27/01/11,4:1,0.435,0.45,0.47,-,-,,,,
ANZVMI,26.00,27/01/11,4:1,0.25,0.26,0.175,-,-,,,,
ASX Ltd Last Sale Price $28.83,,,,,,,,,,,,
ASXUMB,32.00,23/09/10,4:1,0.04,0.046,0.086,-,-,,,,
ASXUMC,35.00,23/09/10,4:1,0.001,-,0.086,-,-,,,,
AXA Asia Pacific Last Sale Price $5.50,,,,,,,,,,,,
AXAWSA,0.00,25/03/20,1:1,-,-,5.47,-,-,,,,
BHP Billiton Ltd Last Sale Price $40.46,,,,,,,,,,,,
BHPVZG,40.00,25/08/10,4:1,0.555,0.58,-,-,-,,,,
BHPWOC,35.00,26/08/10,4:1,1.45,1.455,1.405,0.5,50,,,,
BHPWOD,37.50,26/08/10,4:1,0.90,0.905,0.815,-,-,,,,
BHPWOE,39.50,26/08/10,4:1,0.515,0.52,0.525,7.5,240,,,,
BHPWOF,41.00,26/08/10,4:1,0.315,0.32,0.295,0.5,320,,,,
BHPWON,43.00,26/08/10,4:1,0.145,0.15,0.15,2,320,,,,
BHPWOO,45.00,26/08/10,4:1,0.064,0.069,0.058,-,-,,,,
BHPVOA,47.50,26/08/10,4:1,0.023,0.028,0.019,-,-,,,,
BHPUMH,34.00,23/09/10,4:1,1.675,1.72,1.69,8,500,,,,
BHPUMI,38.00,23/09/10,4:1,0.905,0.935,0.665,-,-,,,,
BHPVMF,40.00,23/09/10,4:1,0.545,0.575,0.555,19,1000,,,,
BHPVZH,40.00,23/09/10,4:1,0.72,0.745,-,-,-,,,,
BHPUMJ,42.00,23/09/10,4:1,0.345,0.365,0.335,-,-,,,,
BHPVMG,44.00,23/09/10,4:1,0.15,0.165,0.165,4,200,,,,
BHPWMH,46.00,23/09/10,4:1,0.10,0.115,0.105,-,-,,,,
BHPWMI,48.00,23/09/10,4:1,0.057,0.064,0.06,0.8,400,,,,
BHPVMH,40.00,27/01/11,4:1,1.075,1.105,0.85,-,-,,,,
BHPVMI,42.00,27/01/11,4:1,0.815,0.845,-,-,-,,,,
BHPVMJ,44.00,27/01/11,4:1,0.625,0.645,0.59,-,-,,,,
BHPVMK,46.00,27/01/11,4:1,0.42,0.44,0.43,2,1250,,,,
BlueScope Steel Last Sale Price $2.42,,,,,,,,,,,,
BSLWOF,2.25,26/08/10,2:1,0.125,0.13,0.125,0.5,1640,,,,
BSLWOE,2.65,26/08/10,2:1,0.036,0.041,-,-,-,,,,
BSLUMB,2.50,28/10/10,1:1,0.20,0.21,0.195,1,2000,,,,
Brambles Ltd Last Sale Price $5.47,,,,,,,,,,,,
BXBWOC,7.25,26/08/10,3:1,0.008,0.018,0.036,-,-,,,,
BXBWOD,7.75,26/08/10,3:1,0.005,0.015,-,-,-,,,,
