Warrants Market - Daily,,,,,,,,,,,,
XAO 4893.1 at 16:34 31/3/2010  Report at 19:05 Wednesday 31/3/2010. Processed 19:14 Wednesday 31/3/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code,Ex Price,Expiry Date,Conv Ratio,Bid,Ask,Last Sale,Chg +/-,Volume 100s,,,,
Equity Call Warrants ,,,,,,,,,,,,
Asciano Grp Last Sale Price $1.90,,,,,,,,,,,,
AIOUMA,2.00,27/05/10,1:1,0.076,0.081,-,-,-,,,,
AMP Ltd Last Sale Price $6.26,,,,,,,,,,,,
AMPWOC,6.25,27/05/10,3:1,0.115,0.12,0.14,-,-,,,,
AMPWOD,6.75,27/05/10,3:1,0.058,0.063,0.069,-,-,,,,
ANZ Banking Grp Last Sale Price $25.36,,,,,,,,,,,,
ANZWOA,23.50,29/04/10,4:1,0.53,0.535,0.51,8.5,800,,,,
ANZVZA,24.00,29/04/10,4:1,0.515,0.545,0.215,-,-,,,,
ANZWOB,25.00,29/04/10,4:1,0.225,0.23,0.23,-1.5,640,,,,
ANZVME,26.00,29/04/10,3:1,0.155,0.16,0.17,-0.5,400,,,,
ANZWOC,26.50,29/04/10,4:1,0.054,0.059,0.05,-,-,,,,
ANZUMA,23.00,27/05/10,4:1,0.66,0.67,-,-,-,,,,
ANZUMB,25.00,27/05/10,4:1,0.295,0.30,-,-,-,,,,
ANZUMC,27.00,27/05/10,4:1,0.086,0.089,-,-,-,,,,
ANZVZB,27.50,27/05/10,4:1,0.10,0.13,-,-,-,,,,
ANZWOF,19.00,24/06/10,4:1,1.55,1.555,1.11,-,-,,,,
ANZWOD,23.00,24/06/10,4:1,0.67,0.675,0.675,-,-,,,,
ANZWMA,24.00,24/06/10,4:1,0.51,0.515,-,-,-,,,,
ANZWOE,24.50,24/06/10,4:1,0.42,0.425,-,-,-,,,,
ANZWMB,26.00,24/06/10,4:1,0.23,0.24,-,-,-,,,,
ANZWMH,26.00,23/09/10,4:1,0.415,0.42,0.415,-,-,,,,
ANZWMI,28.00,23/09/10,4:1,0.23,0.24,-,-,-,,,,
ASX Ltd Last Sale Price $33.94,,,,,,,,,,,,
ASXVME,35.00,29/04/10,4:1,0.125,0.135,-,-,-,,,,
ASXUMA,37.00,27/05/10,4:1,0.087,0.094,-,-,-,,,,
BHP Billiton Ltd Last Sale Price $43.59,,,,,,,,,,,,
BHPWOA,36.00,29/04/10,4:1,1.99,2.00,1.295,-,-,,,,
BHPWOB,38.50,29/04/10,4:1,1.38,1.385,1.235,-,-,,,,
BHPWOG,40.50,29/04/10,4:1,0.91,0.915,0.86,-,-,,,,
BHPVME,41.00,29/04/10,4:1,0.83,0.835,0.99,-,-,,,,
BHPWOH,43.50,29/04/10,4:1,0.355,0.36,0.385,-1.5,650,,,,
BHPVZC,46.00,29/04/10,4:1,0.375,0.405,-,-,-,,,,
BHPWOI,46.00,29/04/10,4:1,0.11,0.125,0.105,-6.5,1800,,,,
BHPUMA,42.00,27/05/10,4:1,0.755,0.76,-,-,-,,,,
BHPUMB,44.00,27/05/10,4:1,0.465,0.47,-,-,-,,,,
BHPVZD,45.00,27/05/10,4:1,0.47,0.50,-,-,-,,,,
BHPUMC,46.00,27/05/10,4:1,0.255,0.26,-,-,-,,,,
BHPWOJ,37.50,24/06/10,4:1,1.835,1.84,1.76,-,-,,,,
BHPWOK,39.00,24/06/10,4:1,1.505,1.51,-,-,-,,,,
BHPWOL,41.00,24/06/10,4:1,1.10,1.105,1.215,-,-,,,,
BHPWMA,43.00,24/06/10,4:1,0.755,0.76,-,-,-,,,,
BHPWOM,43.00,24/06/10,4:1,0.725,0.73,0.70,-,-,,,,
BHPVOD,45.00,24/06/10,4:1,0.49,0.495,0.55,-,-,,,,
BHPWMB,45.00,24/06/10,4:1,0.50,0.505,-,-,-,,,,
BHPVOE,47.00,24/06/10,4:1,0.315,0.32,0.34,-2,150,,,,
BHPWMH,46.00,23/09/10,4:1,0.75,0.755,0.74,-,-,,,,
BHPWMI,48.00,23/09/10,4:1,0.56,0.565,0.505,-,-,,,,
BlueScope Steel Last Sale Price $2.91,,,,,,,,,,,,
BSLUMA,3.00,27/05/10,1:1,0.17,0.18,-,-,-,,,,
BSLWOD,2.50,24/06/10,2:1,0.28,0.285,0.265,-,-,,,,
BSLWOC,3.00,24/06/10,2:1,0.125,0.13,-,-,-,,,,
Brambles Ltd Last Sale Price $7.36,,,,,,,,,,,,
BXBWOA,7.00,24/06/10,4:1,0.195,0.20,0.205,-,-,,,,
BXBWOB,7.75,24/06/10,4:1,0.092,0.097,-,-,-,,,,
C'wlth Bank  of Aust  Last Sale Price $56.29,,,,,,,,,,,,
CBAWOA,50.00,29/04/10,5:1,1.37,1.33,1.30,-,-,,,,
CBAWOB,55.00,29/04/10,5:1,0.485,0.49,0.46,-6.5,1290,,,,
CBAVME,57.00,29/04/10,5:1,0.265,0.28,0.28,-4.5,50,,,,
CBAVZN,58.00,29/04/10,5:1,0.43,0.46,-,-,-,,,,
CBAWOC,59.00,29/04/10,5:1,0.095,0.11,0.115,-2.5,3000,,,,
CBAUMA,55.00,27/05/10,4:1,0.80,0.82,-,-,-,,,,
CBAUMB,57.00,27/05/10,4:1,0.54,0.555,-,-,-,,,,
CBAVZA,58.00,27/05/10,5:1,0.405,0.435,-,-,-,,,,
CBAUMC,59.00,27/05/10,4:1,0.345,0.355,-,-,-,,,,
CBAWOD,55.00,24/06/10,5:1,0.775,0.78,0.79,0.5,200,,,,
CBAWMA,56.00,24/06/10,4:1,0.84,0.855,-,-,-,,,,
CBAWOE,57.50,24/06/10,5:1,0.505,0.51,0.49,-9,700,,,,
CBAWMB,58.00,24/06/10,4:1,0.58,0.595,-,-,-,,,,
CBAWOF,60.00,24/06/10,5:1,0.315,0.32,-,-,-,,,,
CBAWMH,58.00,23/09/10,4:1,0.945,0.96,-,-,-,,,,
CBAWMI,60.00,23/09/10,4:1,0.75,0.765,-,-,-,,,,
Computershare Ltd Last Sale Price $12.52,,,,,,,,,,,,
CPUUMA,13.00,27/05/10,1:1,0.39,0.415,-,-,-,,,,
CSL Ltd Last Sale Price $36.43,,,,,,,,,,,,
CSLUMA,37.00,27/05/10,4:1,0.315,0.325,-,-,-,,,,
Fortescue Metals Grp Last Sale Price $4.90,,,,,,,,,,,,
FMGUMA,5.00,27/05/10,1:1,0.35,0.355,0.32,-,-,,,,
Incitec Pivot Last Sale Price $3.47,,,,,,,,,,,,
IPLUMA,4.00,27/05/10,1:1,0.074,0.077,-,-,-,,,,
Lihir Gold Ltd Last Sale Price $3.03,,,,,,,,,,,,
LGLWOG,3.00,27/05/10,2:1,0.12,0.125,0.15,-,-,,,,
LGLWOH,3.25,27/05/10,2:1,0.073,0.078,0.092,-,-,,,,
LGLUMA,3.50,27/05/10,1:1,0.077,0.08,-,-,-,,,,
LGLWOI,3.50,27/05/10,2:1,0.042,0.047,-,-,-,,,,
Macq Grp Ltd Last Sale Price $47.25,,,,,,,,,,,,
MQGVZJ,55.00,29/04/10,5:1,0.21,0.24,-,-,-,,,,
MQGWOA,55.00,29/04/10,6:1,0.026,0.031,0.057,-,-,,,,
MQGVZA,52.00,27/05/10,5:1,0.22,0.25,-,-,-,,,,
MQGWOD,52.50,24/06/10,6:1,0.30,0.295,0.335,-6.5,198,,,,
MQGWOE,60.00,24/06/10,6:1,0.064,0.069,0.16,-,-,,,,
National Aust Bank Last Sale Price $27.52,,,,,,,,,,,,
NABVME,28.00,29/04/10,4:1,0.145,0.155,0.004,-,-,,,,
NABVZA,28.00,29/04/10,4:1,0.295,0.325,0.31,-,-,,,,
NABWOA,28.50,29/04/10,4:1,0.11,0.115,0.125,-0.5,200,,,,
NABWOB,30.50,29/04/10,4:1,0.016,0.021,0.02,-0.9,1700,,,,
NABWOC,33.00,29/04/10,4:1,0.005,0.01,0.007,-,-,,,,
NABVZB,28.50,27/05/10,4:1,0.23,0.26,-,-,-,,,,
NABWOD,28.00,24/06/10,4:1,0.27,0.275,0.28,-,-,,,,
NABWOE,30.00,24/06/10,4:1,0.115,0.12,0.13,-1,400,,,,
NABWOF,32.50,24/06/10,4:1,0.045,0.05,0.051,-,-,,,,
Newcrest Min Last Sale Price $32.82,,,,,,,,,,,,
NCMVZD,35.00,29/04/10,4:1,0.34,0.37,0.715,-,-,,,,
NCMVME,39.00,29/04/10,4:1,0.025,0.03,0.065,-,-,,,,
NCMUMA,35.00,27/05/10,4:1,0.27,0.28,-,-,-,,,,
NCMVZE,35.00,27/05/10,4:1,0.25,0.28,-,-,-,,,,
NCMWOF,36.00,27/05/10,4:1,0.21,0.215,0.22,-8,100,,,,
NCMWOG,39.00,27/05/10,4:1,0.08,0.085,0.11,-,-,,,,
News Corp Last Sale Price $18.50,,,,,,,,,,,,
NWSVME,19.00,29/04/10,4:1,0.094,0.099,0.375,-,-,,,,
NWSUMA,18.00,27/05/10,4:1,0.295,0.30,-,-,-,,,,
NWSWMA,20.00,24/06/10,4:1,0.13,0.135,-,-,-,,,,
Orica Ltd Last Sale Price $26.79,,,,,,,,,,,,
ORIUMA,27.00,27/05/10,4:1,0.30,0.315,-,-,-,,,,
Oil Search Ltd Last Sale Price $5.96,,,,,,,,,,,,
OSHVME,6.00,29/04/10,2:1,0.105,0.11,0.06,-,-,,,,
OSHUMA,6.00,27/05/10,1:1,0.31,0.32,-,-,-,,,,
Paladin Energy Last Sale Price $3.95,,,,,,,,,,,,
PDNVME,5.00,29/04/10,2:1,0.005,-,0.05,-,-,,,,
PDNUMA,4.00,27/05/10,1:1,0.335,0.345,-,-,-,,,,
Qantas Airways Last Sale Price $2.84,,,,,,,,,,,,
QANVME,3.50,29/04/10,2:1,0.001,-,0.048,-,-,,,,
QANUMA,3.00,27/05/10,1:1,0.11,0.115,-,-,-,,,,
QBE Insurance Grp Last Sale Price $20.83,,,,,,,,,,,,
QBEVME,27.00,29/04/10,4:1,0.001,-,0.27,-,-,,,,
QBEUMA,22.00,27/05/10,4:1,0.125,0.13,-,-,-,,,,
QBEWOE,23.50,27/05/10,4:1,0.056,0.061,0.063,-0.7,800,,,,
