Warrants Market - Daily,,,,,,,,,,,,
XAO 4554.4 at 16:36 2/8/2010  Report at 19:05 Monday 2/8/2010. Processed 19:26 Monday 2/8/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code,Ex Price,Expiry Date,Conv Ratio,Bid,Ask,Last Sale,Chg +/-,Volume 100s,,,,
Equity Call Warrants ,,,,,,,,,,,,
AMP Ltd Last Sale Price $5.37,,,,,,,,,,,,
AMPWOB,5.25,23/09/10,3:1,0.092,0.097,-,-,-,,,,
AMPWOA,6.00,23/09/10,3:1,0.024,0.029,0.03,-,-,,,,
ANZ Banking Grp Last Sale Price $23.32,,,,,,,,,,,,
ANZVZE,24.00,25/08/10,4:1,0.165,0.19,-,-,-,,,,
ANZVMB,20.00,23/09/10,4:1,0.895,0.93,-,-,-,,,,
ANZVMC,22.00,23/09/10,4:1,0.485,0.515,0.415,-,-,,,,
ANZWOG,22.50,23/09/10,4:1,0.425,0.43,0.40,-,-,,,,
ANZVMD,24.00,23/09/10,4:1,0.185,0.21,-,-,-,,,,
ANZVZF,24.00,23/09/10,4:1,0.17,0.195,0.30,-,-,,,,
ANZWOH,24.50,23/09/10,4:1,0.17,0.175,0.175,2,800,,,,
ANZWMH,26.00,23/09/10,4:1,0.049,0.059,0.079,-,-,,,,
ANZWOI,26.50,23/09/10,4:1,0.059,0.064,0.17,-,-,,,,
ANZWMI,28.00,23/09/10,4:1,0.006,-,0.007,-8.8,200,,,,
ANZVMF,20.00,27/01/11,4:1,1.055,1.09,-,-,-,,,,
ANZVMG,22.00,27/01/11,4:1,0.71,0.74,-,-,-,,,,
ANZVMH,24.00,27/01/11,4:1,0.445,0.465,0.47,-,-,,,,
ANZVMI,26.00,27/01/11,4:1,0.255,0.27,0.175,-,-,,,,
ASX Ltd Last Sale Price $29.15,,,,,,,,,,,,
ASXUMB,32.00,23/09/10,4:1,0.037,-,0.086,-,-,,,,
