Warrants Market,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5382.4 at 2014-09-25T16:46:06. Report at Thursday, September 25, 2014. Processed Friday at 2014-09-26T01:00:03+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Equity Call Warrants,
ANZ Banking Grp Last Sale Price $31.32,
ANZWOE,34.00,25/09/14,4:1,.001,,.125,,,,
ANZWOF,36.00,25/09/14,4:1,.001,,.018,,,,
ANZWOG,33.50,26/03/15,4:1,.24,.245,.245,+.5,8000,,
ANZWOH,35.50,26/03/15,4:1,.12,.125,.13,,,,
,
BHP Billiton Last Sale Price $34.79,
BHPWOA,37.00,25/09/14,4:1,.001,,.091,,,,
BHPWOB,39.00,25/09/14,4:1,.001,,.215,,,,
BHPWOC,41.00,25/09/14,4:1,.001,,.016,,,,
BHPWOD,36.00,26/03/15,4:1,.565,.57,,,,,
BHPWOE,38.00,26/03/15,4:1,.38,.38,.38,-1,1,,
BHPWOF,40.00,26/03/15,4:1,.235,.24,.245,-6,400,,
,
C'wlth Bank of Aust Last Sale Price $76.65,
CBAWOE,77.00,25/09/14,5:1,.001,,.32,,,,
CBAWOF,80.00,25/09/14,5:1,.001,,.055,,,,
CBAWOG,81.00,26/03/15,5:1,.66,.665,.67,+2,100,,
CBAWOH,85.00,26/03/15,5:1,.435,.44,.445,-7,113,,
,
Fortescue Metals Grp Last Sale Price $3.62,
FMGWOE,5.25,25/09/14,3:1,.001,,.016,,,,
FMGWOF,5.75,25/09/14,3:1,.001,,.015,,,,
FMGWOG,4.00,26/03/15,3:1,.14,.145,.13,,,,
FMGWOH,4.50,26/03/15,3:1,.087,.092,,,,,
,
Fox Inc Nasdaq ClassB,
FX1WMA,0.01,17/06/16,1:1,37.91,37.92,37.745,+34.5,87,,
FX1WUA,0.01,10/03/22,1:1,37.92,37.93,37.745,+20,299,,
,
Fox Inc Nasdaq ClassA,
