Warrants Market - Daily,,,,,,,,,,,,
XAO 4477.3 at 16:35 14/7/2010  Report at 19:05 Wednesday 14/7/2010. Processed 19:32 Wednesday 14/7/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code,Ex Price,Expiry Date,Conv Ratio,Bid,Ask,Last Sale,Chg +/-,Volume 100s,,,,
Equity Call Warrants ,,,,,,,,,,,,
AMP Ltd Last Sale Price $5.44,,,,,,,,,,,,
AMPWOB,5.25,23/09/10,3:1,0.115,0.12,-,-,-,,,,
AMPWOA,6.00,23/09/10,3:1,0.038,0.043,0.07,-,-,,,,
ANZ Banking Grp Last Sale Price $22.80,,,,,,,,,,,,
ANZVZD,24.00,28/07/10,4:1,0.079,0.093,-,-,-,,,,
ANZVMB,20.00,23/09/10,4:1,0.865,0.87,-,-,-,,,,
ANZVMC,22.00,23/09/10,4:1,0.505,0.51,0.445,-,-,,,,
ANZWOG,22.50,23/09/10,4:1,0.40,0.405,0.37,1.5,100,,,,
ANZVMD,24.00,23/09/10,4:1,0.255,0.26,-,-,-,,,,
ANZWOH,24.50,23/09/10,4:1,0.18,0.18,0.175,3,725,,,,
ANZWMH,26.00,23/09/10,4:1,0.105,0.11,0.079,-,-,,,,
ANZWOI,26.50,23/09/10,4:1,0.071,0.076,0.17,-,-,,,,
ANZWMI,28.00,23/09/10,4:1,0.036,-,0.095,-,-,,,,
ANZVMF,20.00,27/01/11,4:1,1.035,1.04,-,-,-,,,,
ANZVMG,22.00,27/01/11,4:1,0.72,0.725,-,-,-,,,,
ANZVMH,24.00,27/01/11,4:1,0.48,0.485,-,-,-,,,,
ANZVMI,26.00,27/01/11,4:1,0.30,0.305,0.175,-,-,,,,
ASX Ltd Last Sale Price $29.66,,,,,,,,,,,,
ASXUMB,32.00,23/09/10,4:1,0.115,0.12,0.086,-,-,,,,
ASXUMC,35.00,23/09/10,4:1,0.017,-,0.086,-,-,,,,
AXA Asia Pacific Last Sale Price $5.38,,,,,,,,,,,,
AXAWSA,0.00,25/03/20,1:1,-,-,5.47,-,-,,,,
