Warrants Market,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5793.0 at 2015-03-09T16:39:36. Report at Monday, March 9, 2015. Processed Tuesday at 2015-03-10T01:00:21+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Equity Call Warrants,
ANZ Banking Grp Last Sale Price $35.16,
ANZWOG,33.50,26/03/15,4:1,.46,.465,.505,,,,
ANZWOH,35.50,26/03/15,4:1,.12,.125,.225,,,,
ANZWOI,35.50,24/09/15,4:1,.55,.555,,,,,
ANZWOJ,37.50,24/09/15,4:1,.355,.36,,,,,
,
BHP Billiton Last Sale Price $32.15,
BHPWOD,36.00,26/03/15,4:1,.003,,.009,,,,
BHPWOE,38.00,26/03/15,4:1,.001,,.012,,,,
BHPWOF,40.00,26/03/15,4:1,.001,,.001,,,,
BHPWOG,33.00,24/09/15,4:1,.60,.605,,,,,
BHPWOH,36.00,24/09/15,4:1,.355,.36,,,,,
BHPWOI,39.00,24/09/15,4:1,.205,.21,,,,,
,
C'wlth Bank of Aust Last Sale Price $90.52,
CBAWOG,81.00,26/03/15,5:1,1.935,,.89,,,,
CBAWOH,85.00,26/03/15,5:1,1.18,1.185,1.175,-48.5,30,,
CBAWOI,92.00,24/09/15,5:1,1.175,1.18,,,,,
CBAWOJ,96.00,24/09/15,5:1,.885,.89,,,,,
,
Fortescue Metals Grp Last Sale Price $2.14,
FMGWOG,4.00,26/03/15,3:1,.001,,.027,,,,
FMGWOH,4.50,26/03/15,3:1,.001,,.018,,,,
FMGWOI,2.50,24/09/15,3:1,.135,.14,,,,,
FMGWOJ,3.00,24/09/15,3:1,.086,.091,,,,,
,
Fox Inc Nasdaq ClassB,
FX1WMA,0.01,17/06/16,1:1,.01,,43.70,,,,
FX1WUA,0.01,10/03/22,1:1,43.49,43.50,43.665,,,,
,
Fox Inc Nasdaq ClassA,
FX2WUA,0.01,10/03/22,1:1,44.76,44.77,,,,,
,
Macquarie Grp Last Sale Price $73.70,
MQGWOG,58.00,26/03/15,4:1,3.95,,.935,,,,
MQGWOH,61.00,26/03/15,4:1,3.20,,2.95,,,,
MQGWOI,74.00,24/09/15,4:1,1.82,1.825,,,,,
MQGWOJ,78.00,24/09/15,4:1,1.48,1.485,,,,,
,
National Aust Bank Last Sale Price $37.63,
NABWOG,35.00,26/03/15,4:1,.695,.70,.29,,,,
NABWOH,37.00,26/03/15,4:1,.295,.30,.45,,,,
NABWOI,38.00,24/09/15,4:1,.61,.615,,,,,
NABWOJ,40.00,24/09/15,4:1,.42,.425,,,,,
,
Newcrest Min Last Sale Price $12.65,
NCMWOG,11.00,26/03/15,4:1,.445,,.77,,,,
NCMWOH,12.00,26/03/15,4:1,.255,,,,,,
NCMWOJ,14.00,24/09/15,4:1,.495,.50,,,,,
NCMWOI,15.00,24/09/15,4:1,.415,.42,,,,,
,
Rio Tinto Last Sale Price $59.20,
RIOWOG,62.00,26/03/15,6:1,.135,.14,.135,-15,150,,
RIOWOH,66.00,26/03/15,6:1,.026,.031,.029,-2.4,2800,,
RIOWOI,62.00,24/09/15,6:1,.865,.87,,,,,
RIOWOJ,66.00,24/09/15,6:1,.61,.615,.62,-7,17,,
,
Telstra Corp Last Sale Price $6.14,
TLSWOG,5.75,26/03/15,2:1,.21,,.235,,,,
TLSWOH,6.00,26/03/15,2:1,.11,.115,.265,,,,
TLSWOI,6.30,24/09/15,2:1,.18,.185,,,,,
TLSWOJ,6.60,24/09/15,2:1,.125,.13,,,,,
,
Westpac Banking Last Sale Price $37.36,
WBCWOG,35.00,26/03/15,4:1,.635,.64,.645,,,,
WBCWOH,37.00,26/03/15,4:1,.255,.26,.465,,,,
WBCWOI,38.00,24/09/15,4:1,.56,.565,,,,,
WBCWOJ,40.00,24/09/15,4:1,.37,.375,,,,,
,
Equity Put Warrants,
ANZ Banking Grp Last Sale Price $35.16,
ANZWOU,31.50,26/03/15,4:1,.004,,.125,,,,
ANZWOT,33.50,26/03/15,4:1,.032,.037,.035,-5.5,100,,
ANZWOW,33.00,24/09/15,4:1,.475,.48,,,,,
ANZWOV,35.00,24/09/15,4:1,.695,.70,,,,,
,
BHP Billiton Last Sale Price $32.15,
BHPWOR,32.00,26/03/15,4:1,.30,.305,.34,+13,100,,
BHPWOQ,34.00,26/03/15,4:1,.685,.69,.675,-7,300,,
BHPWOP,36.00,26/03/15,4:1,1.155,1.16,,,,,
BHPWOU,28.00,24/09/15,4:1,.51,.515,.52,,132,,
BHPWOT,31.00,24/09/15,4:1,.815,.82,,,,,
BHPWOS,34.00,24/09/15,4:1,1.24,1.245,1.25,,100,,
,
C'wlth Bank of Aust Last Sale Price $90.52,
CBAWOU,78.00,26/03/15,5:1,.001,,.08,,,,
CBAWOT,82.00,26/03/15,5:1,.015,.019,.02,,,,
CBAWOW,85.00,24/09/15,5:1,1.015,1.02,,,,,
CBAWOV,90.00,24/09/15,5:1,1.49,1.495,,,,,
,
Fortescue Metals Grp Last Sale Price $2.14,
FMGWOU,3.50,26/03/15,3:1,.46,,.32,,,,
FMGWOT,4.00,26/03/15,3:1,.625,,.28,,,,
FMGWOW,2.00,24/09/15,3:1,.15,,,,,,
FMGWOV,2.50,24/09/15,3:1,.25,,,,,,
,
Macquarie Grp Last Sale Price $73.70,
MQGWOU,54.00,26/03/15,4:1,.005,,.006,,,,
MQGWOT,57.00,26/03/15,4:1,.001,,.022,,,,
MQGWOW,69.00,24/09/15,4:1,1.45,1.455,,,,,
MQGWOV,73.00,24/09/15,4:1,1.985,1.99,,,,,
,
National Aust Bank Last Sale Price $37.63,
NABWOU,33.00,26/03/15,4:1,.005,,.029,,,,
NABWOT,35.00,26/03/15,4:1,.023,.025,.062,,,,
NABWOW,35.00,24/09/15,4:1,.505,.51,,,,,
NABWOV,37.00,24/09/15,4:1,.72,.725,.735,,15,,
,
Newcrest Min Last Sale Price $12.65,
