Warrants Market - Daily,,,,,,,,,,,,
XAO 4895.1 at 16:34 20/1/2010  Report at 19:05 Wednesday 20/1/2010. Processed 19:15 Wednesday 20/1/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code,Ex Price,Expiry Date,Conv Ratio,Bid,Ask,Last Sale,Chg +/-,Volume 100s,,,,
Equity Call Warrants ,,,,,,,,,,,,
AMP Ltd Last Sale Price $6.43,,,,,,,,,,,,
AMPWOA,6.00,25/02/10,3:1,0.165,0.17,0.185,-,-,,,,
AMPWOB,6.75,25/02/10,3:1,0.045,0.05,0.066,-,-,,,,
ANZ Banking Grp Last Sale Price $23.27,,,,,,,,,,,,
ANZWZG,25.00,28/01/10,4:1,0.012,0.04,0.04,-,-,,,,
ANZWZH,22.00,25/02/10,4:1,0.455,0.485,0.475,-,-,,,,
ANZWOK,24.50,25/02/10,4:1,0.13,0.14,0.135,3.5,30,,,,
ANZWOL,26.50,25/02/10,4:1,0.034,0.05,0.025,-,-,,,,
ANZWOJ,28.50,25/02/10,4:1,0.007,0.012,0.007,-,157,,,,
ANZVMA,22.00,25/03/10,3:1,0.735,0.745,0.73,-,-,,,,
ANZWZJ,23.00,25/03/10,4:1,0.43,0.46,-,-,-,,,,
ANZVMB,24.00,25/03/10,3:1,0.405,0.42,0.345,-,-,,,,
ANZWZI,24.00,25/03/10,4:1,0.31,0.34,-,-,-,,,,
ANZWOA,23.50,29/04/10,4:1,0.38,0.39,0.265,-,-,,,,
ANZWOB,25.00,29/04/10,4:1,0.21,0.225,0.205,-,-,,,,
ANZVME,26.00,29/04/10,3:1,0.30,0.31,0.265,-,-,,,,
ANZWOC,26.50,29/04/10,4:1,0.115,0.12,0.094,-,-,,,,
ASX Ltd Last Sale Price $35.04,,,,,,,,,,,,
ASXVMA,33.00,25/03/10,4:1,0.77,0.78,0.76,7,70,,,,
ASXVMB,35.00,25/03/10,4:1,0.475,0.485,-,-,-,,,,
ASXVME,37.00,29/04/10,4:1,0.395,0.40,-,-,-,,,,
BHP Billiton Ltd Last Sale Price $43.41,,,,,,,,,,,,
BHPWZA,40.00,28/01/10,4:1,0.88,0.91,1.045,-,-,,,,
BHPVZO,44.00,28/01/10,4:1,0.215,0.245,0.27,-,100,,,,
BHPWOC,37.00,25/02/10,4:1,1.725,1.75,1.61,-,-,,,,
BHPWOD,39.00,25/02/10,4:1,1.245,1.26,1.255,2.5,6,,,,
BHPWOE,41.00,25/02/10,4:1,0.835,0.85,0.96,-,-,,,,
BHPWOF,43.00,25/02/10,4:1,0.50,0.515,0.53,3,200,,,,
BHPVOC,45.00,25/02/10,4:1,0.26,0.285,0.28,-1,3470,,,,
BHPWZB,46.00,25/02/10,4:1,0.365,0.395,-,-,-,,,,
BHPVMA,37.00,25/03/10,4:1,1.78,1.79,1.515,-,-,,,,
BHPVMB,39.00,25/03/10,4:1,1.385,1.395,-,-,-,,,,
BHPVZA,42.00,25/03/10,4:1,1.04,1.07,-,-,-,,,,
BHPVZB,44.00,25/03/10,4:1,0.805,0.835,-,-,-,,,,
BHPWOA,36.00,29/04/10,4:1,2.03,2.06,1.97,-,-,,,,
BHPWOB,38.50,29/04/10,4:1,1.525,1.54,1.545,1,100,,,,
