Warrants Market - Daily,,,,,,,,,,,,
XAO 4656.3 at 16:34 19/2/2010  Report at 19:05 Friday 19/2/2010. Processed 19:37 Friday 19/2/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code,Ex Price,Expiry Date,Conv Ratio,Bid,Ask,Last Sale,Chg +/-,Volume 100s,,,,
Equity Call Warrants ,,,,,,,,,,,,
AMP Ltd Last Sale Price $6.30,,,,,,,,,,,,
AMPWOA,6.00,25/02/10,3:1,0.083,0.088,0.08,2.4,300,,,,
AMPWOB,6.75,25/02/10,3:1,0.001,0.011,0.019,-,-,,,,
AMPWOC,6.25,27/05/10,3:1,0.175,0.185,-,-,-,,,,
AMPWOD,6.75,27/05/10,3:1,0.11,0.12,-,-,-,,,,
ANZ Banking Grp Last Sale Price $21.96,,,,,,,,,,,,
ANZWZH,22.00,25/02/10,4:1,0.09,0.12,0.10,-37.5,40,,,,
ANZWOK,24.50,25/02/10,4:1,-,0.011,0.003,-,-,,,,
ANZWOL,26.50,25/02/10,4:1,0.001,0.011,0.001,-,-,,,,
ANZWOJ,28.50,25/02/10,4:1,0.001,0.011,0.001,-,-,,,,
ANZVMA,22.00,25/03/10,3:1,0.315,0.40,0.355,-,-,,,,
ANZWZJ,23.00,25/03/10,4:1,0.16,0.19,-,-,-,,,,
ANZVMB,24.00,25/03/10,3:1,0.10,0.145,0.285,-,-,,,,
ANZWZI,24.00,25/03/10,4:1,0.093,0.105,-,-,-,,,,
ANZWOA,23.50,29/04/10,4:1,0.17,0.175,0.14,-,-,,,,
ANZVZA,24.00,29/04/10,4:1,0.285,0.315,0.215,-,-,,,,
ANZWOB,25.00,29/04/10,4:1,0.075,0.08,0.035,-,-,,,,
ANZVME,26.00,29/04/10,3:1,0.091,0.12,0.05,-,-,,,,
ANZWOC,26.50,29/04/10,4:1,0.032,0.037,0.094,-,-,,,,
ANZWOD,15.00,24/06/10,4:1,1.79,1.80,-,-,-,,,,
ANZWOE,16.50,24/06/10,4:1,1.445,1.455,-,-,-,,,,
ANZWOF,19.00,24/06/10,4:1,0.925,0.935,-,-,-,,,,
