Warrants Market - Daily,,,,,,,,,,,,
XAO 4847.5 at 16:36 22/3/2010  Report at 19:05 Monday 22/3/2010. Processed 19:12 Monday 22/3/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code,Ex Price,Expiry Date,Conv Ratio,Bid,Ask,Last Sale,Chg +/-,Volume 100s,,,,
Equity Call Warrants ,,,,,,,,,,,,
Asciano Grp Last Sale Price $1.85,,,,,,,,,,,,
AIOUMA,2.00,27/05/10,1:1,0.07,0.073,-,-,-,,,,
AMP Ltd Last Sale Price $6.26,,,,,,,,,,,,
AMPWOC,6.25,27/05/10,3:1,0.115,0.13,0.13,1.5,250,,,,
AMPWOD,6.75,27/05/10,3:1,0.064,0.069,0.069,-,-,,,,
ANZ Banking Grp Last Sale Price $24.70,,,,,,,,,,,,
ANZVMA,22.00,25/03/10,3:1,0.895,-,0.985,-,-,,,,
ANZWZJ,23.00,25/03/10,4:1,0.42,0.45,-,-,-,,,,
ANZVMB,24.00,25/03/10,3:1,0.24,-,0.24,-4.5,70,,,,
ANZWZI,24.00,25/03/10,4:1,0.185,0.215,-,-,-,,,,
ANZWOA,23.50,29/04/10,4:1,0.375,0.385,0.425,-,-,,,,
ANZVZA,24.00,29/04/10,4:1,0.45,0.48,0.215,-,-,,,,
ANZWOB,25.00,29/04/10,4:1,0.14,0.145,0.16,-,-,,,,
ANZVME,26.00,29/04/10,3:1,0.16,0.165,0.165,3,150,,,,
ANZWOC,26.50,29/04/10,4:1,0.037,0.042,0.05,-,-,,,,
ANZUMA,23.00,27/05/10,4:1,0.55,0.555,-,-,-,,,,
ANZUMB,25.00,27/05/10,4:1,0.24,0.245,-,-,-,,,,
ANZUMC,27.00,27/05/10,4:1,0.077,0.082,-,-,-,,,,
ANZWOF,19.00,24/06/10,4:1,1.36,1.365,1.11,-,-,,,,
ANZWOD,23.00,24/06/10,4:1,0.545,0.55,0.53,-,-,,,,
ANZWMA,24.00,24/06/10,4:1,0.435,0.44,-,-,-,,,,
ANZWOE,24.50,24/06/10,4:1,0.335,0.345,-,-,-,,,,
ANZWMB,26.00,24/06/10,4:1,0.20,0.205,-,-,-,,,,
ANZWMH,26.00,23/09/10,4:1,0.385,0.39,-,-,-,,,,
ANZWMI,28.00,23/09/10,4:1,0.23,0.235,-,-,-,,,,
ASX Ltd Last Sale Price $35.53,,,,,,,,,,,,
ASXVMA,37.00,25/03/10,4:1,0.001,-,0.835,-,-,,,,
ASXVMB,39.00,25/03/10,4:1,0.001,-,-,-,-,,,,
ASXVME,40.00,29/04/10,4:1,0.035,0.038,-,-,-,,,,
ASXUMA,37.00,27/05/10,4:1,0.225,0.23,-,-,-,,,,
BHP Billiton Ltd Last Sale Price $42.59,,,,,,,,,,,,
BHPVMA,37.00,25/03/10,4:1,1.395,-,1.58,-,-,,,,
BHPVZA,42.00,25/03/10,4:1,0.245,0.275,0.42,-,-,,,,
BHPVMB,43.00,25/03/10,4:1,0.05,-,0.20,-,-,,,,
BHPVZB,44.00,25/03/10,4:1,0.052,0.066,-,-,-,,,,
BHPWOA,36.00,29/04/10,4:1,1.68,1.70,1.295,-,-,,,,
BHPWOB,38.50,29/04/10,4:1,1.105,1.125,1.235,-,-,,,,
BHPWOG,40.50,29/04/10,4:1,0.685,0.70,0.86,-,-,,,,
BHPVME,41.00,29/04/10,4:1,0.725,0.73,0.71,-17.5,130,,,,
BHPWOH,43.50,29/04/10,4:1,0.255,0.27,0.275,-8,2100,,,,
BHPVZC,46.00,29/04/10,4:1,0.37,0.40,-,-,-,,,,
BHPWOI,46.00,29/04/10,4:1,0.093,0.115,0.10,-5,1070,,,,
BHPUMA,42.00,27/05/10,4:1,0.66,0.665,-,-,-,,,,
BHPUMB,44.00,27/05/10,4:1,0.40,0.405,-,-,-,,,,
BHPUMC,46.00,27/05/10,4:1,0.23,0.235,-,-,-,,,,
BHPWOJ,37.50,24/06/10,4:1,1.58,1.60,1.76,-,-,,,,
BHPWOK,39.00,24/06/10,4:1,1.275,1.295,-,-,-,,,,
BHPWOL,41.00,24/06/10,4:1,0.915,0.92,1.215,-,-,,,,
BHPWMA,43.00,24/06/10,4:1,0.67,0.675,-,-,-,,,,
BHPWOM,43.00,24/06/10,4:1,0.595,0.61,0.63,-8,420,,,,
BHPVOD,45.00,24/06/10,4:1,0.405,0.42,0.51,-,-,,,,
BHPWMB,45.00,24/06/10,4:1,0.445,0.45,-,-,-,,,,
BHPVOE,47.00,24/06/10,4:1,0.275,0.285,0.285,-5,250,,,,
BHPWMH,46.00,23/09/10,4:1,0.665,0.67,-,-,-,,,,
BHPWMI,48.00,23/09/10,4:1,0.51,0.515,-,-,-,,,,
BlueScope Steel Last Sale Price $2.75,,,,,,,,,,,,
BSLWOB,2.75,25/03/10,2:1,0.03,0.035,-,-,-,,,,
BSLVMA,3.00,25/03/10,2:1,0.001,-,0.15,-,-,,,,
BSLWOA,3.00,25/03/10,2:1,0.001,0.011,0.005,-,100,,,,
BSLUMA,3.00,27/05/10,1:1,0.12,0.125,-,-,-,,,,
BSLWOD,2.50,24/06/10,2:1,0.235,0.24,0.245,-2,1000,,,,
BSLWOC,3.00,24/06/10,2:1,0.105,0.11,-,-,-,,,,
Brambles Ltd Last Sale Price $7.65,,,,,,,,,,,,
BXBWOA,7.00,24/06/10,4:1,0.25,0.255,-,-,-,,,,
BXBWOB,7.75,24/06/10,4:1,0.135,0.14,-,-,-,,,,
C'wlth Bank  of Aust  Last Sale Price $55.75,,,,,,,,,,,,
CBAVMA,53.00,25/03/10,5:1,0.565,-,0.52,-,-,,,,
CBAVZL,53.00,25/03/10,5:1,0.55,0.58,0.585,11,100,,,,
CBAVMB,55.00,25/03/10,5:1,0.205,-,0.215,-8,33,,,,
CBAVZM,55.00,25/03/10,5:1,0.21,0.24,-,-,-,,,,
CBAWOA,50.00,29/04/10,5:1,1.245,1.25,1.30,-,-,,,,
CBAWOB,55.00,29/04/10,5:1,0.44,0.445,0.46,-9,1700,,,,
CBAVME,57.00,29/04/10,5:1,0.34,0.345,0.415,-,-,,,,
CBAVZN,58.00,29/04/10,5:1,0.465,0.495,-,-,-,,,,
CBAWOC,59.00,29/04/10,5:1,0.12,0.13,0.125,-3,210,,,,
CBAUMA,55.00,27/05/10,4:1,0.905,0.91,-,-,-,,,,
CBAUMB,57.00,27/05/10,4:1,0.655,0.66,-,-,-,,,,
CBAUMC,59.00,27/05/10,4:1,0.455,0.46,-,-,-,,,,
CBAWOD,55.00,24/06/10,5:1,0.715,0.72,0.74,-1,582,,,,
CBAWMA,56.00,24/06/10,4:1,0.95,0.955,-,-,-,,,,
CBAWOE,57.50,24/06/10,5:1,0.47,0.475,0.59,-,-,,,,
CBAWMB,58.00,24/06/10,4:1,0.715,0.72,-,-,-,,,,
CBAWOF,60.00,24/06/10,5:1,0.315,0.32,-,-,-,,,,
CBAWMH,58.00,23/09/10,4:1,1.085,1.09,-,-,-,,,,
CBAWMI,60.00,23/09/10,4:1,0.88,0.885,-,-,-,,,,
Computershare Ltd Last Sale Price $12.47,,,,,,,,,,,,
CPUVMA,13.00,25/03/10,2:1,0.004,-,0.56,-,-,,,,
CPUUMA,13.00,27/05/10,1:1,0.44,0.445,-,-,-,,,,
CSL Ltd Last Sale Price $35.86,,,,,,,,,,,,
CSLWZC,32.00,25/03/10,4:1,0.96,1.08,0.985,-,-,,,,
CSLVMA,33.00,25/03/10,4:1,0.715,-,0.795,-,-,,,,
CSLUMA,37.00,27/05/10,4:1,0.275,0.28,-,-,-,,,,
Fortescue Metals Grp Last Sale Price $4.75,,,,,,,,,,,,
FMGVMA,4.50,25/03/10,3:1,0.083,-,0.15,-,-,,,,
FMGUMA,5.00,27/05/10,1:1,0.31,0.315,-,-,-,,,,
Insurance Aust Grp Last Sale Price $3.93,,,,,,,,,,,,
IAGVMA,4.00,25/03/10,3:1,0.004,-,0.054,-,-,,,,
Incitec Pivot Last Sale Price $3.37,,,,,,,,,,,,
IPLVMA,3.00,25/03/10,2:1,0.18,-,0.265,-,-,,,,
IPLUMA,4.00,27/05/10,1:1,0.083,0.088,-,-,-,,,,
Lihir Gold Ltd Last Sale Price $3.16,,,,,,,,,,,,
LGLWOE,3.00,25/03/10,2:1,0.079,0.089,0.08,5.2,500,,,,
LGLWOD,3.25,25/03/10,2:1,0.006,0.016,0.01,-1.6,349,,,,
LGLVMA,3.50,25/03/10,2:1,0.001,0.001,0.001,-,600,,,,
LGLWOF,4.00,25/03/10,2:1,-,0.011,0.048,-,-,,,,
LGLWOG,3.00,27/05/10,2:1,0.175,0.18,0.15,-,-,,,,
LGLWOH,3.25,27/05/10,2:1,0.105,0.11,0.12,-,-,,,,
LGLUMA,3.50,27/05/10,1:1,0.15,0.155,-,-,-,,,,
LGLWOI,3.50,27/05/10,2:1,0.07,0.075,-,-,-,,,,
Macq Grp Ltd Last Sale Price $49.22,,,,,,,,,,,,
MQGVZH,50.00,25/03/10,5:1,0.155,0.185,0.40,-,-,,,,
MQGVZI,52.00,25/03/10,5:1,0.056,0.07,-,-,-,,,,
MQGVZJ,55.00,29/04/10,5:1,0.415,0.445,-,-,-,,,,
MQGWOA,55.00,29/04/10,6:1,0.115,0.12,0.16,-,-,,,,
MQGWOD,52.50,24/06/10,6:1,0.49,0.495,0.51,-,-,,,,
MQGWOE,60.00,24/06/10,6:1,0.13,0.135,0.16,-,-,,,,
National Aust Bank Last Sale Price $26.71,,,,,,,,,,,,
NABWZJ,28.00,25/03/10,4:1,0.011,0.04,-,-,-,,,,
NABVMA,29.00,25/03/10,5:1,0.001,-,0.001,-,-,,,,
NABWZK,30.00,25/03/10,4:1,0.001,0.04,-,-,-,,,,
NABVMB,31.00,25/03/10,5:1,0.001,-,0.001,-,-,,,,
NABVZA,28.00,29/04/10,4:1,0.255,0.285,0.31,-,-,,,,
NABWOA,28.50,29/04/10,4:1,0.088,0.093,0.10,-,-,,,,
NABWOB,30.50,29/04/10,4:1,0.019,0.024,0.029,-,-,,,,
NABVME,33.00,29/04/10,5:1,0.003,-,0.004,-,-,,,,
NABWOC,33.00,29/04/10,4:1,0.005,0.01,0.007,-,-,,,,
NABWOD,28.00,24/06/10,4:1,0.24,0.245,0.185,-,-,,,,
NABWOE,30.00,24/06/10,4:1,0.105,0.11,0.14,-,-,,,,
NABWOF,32.50,24/06/10,4:1,0.044,0.049,0.051,-,-,,,,
Newcrest Min Last Sale Price $33.43,,,,,,,,,,,,
NCMVMA,35.00,25/03/10,4:1,0.008,-,0.105,-,-,,,,
NCMWOC,35.00,25/03/10,4:1,0.006,0.016,0.036,-,-,,,,
NCMVMB,37.00,25/03/10,4:1,0.001,-,0.088,-,-,,,,
NCMWOD,37.50,25/03/10,4:1,-,0.011,0.072,-,-,,,,
NCMVZC,38.00,25/03/10,4:1,0.001,0.04,0.037,-,-,,,,
NCMWOE,40.00,25/03/10,4:1,0.001,0.011,0.011,-,-,,,,
NCMVZD,35.00,29/04/10,4:1,0.485,0.515,0.715,-,-,,,,
NCMVME,39.00,29/04/10,4:1,0.076,0.079,0.12,-,-,,,,
NCMUMA,35.00,27/05/10,4:1,0.42,0.425,-,-,-,,,,
NCMWOF,36.00,27/05/10,4:1,0.29,0.295,0.30,-10.5,100,,,,
NCMWOG,39.00,27/05/10,4:1,0.125,0.13,0.19,-,-,,,,
News Corp Last Sale Price $18.06,,,,,,,,,,,,
NWSVMA,18.00,25/03/10,4:1,0.063,-,0.55,-,-,,,,
NWSVME,20.00,29/04/10,4:1,0.05,0.053,0.375,-,-,,,,
NWSUMA,18.00,27/05/10,4:1,0.25,0.255,-,-,-,,,,
NWSWMA,20.00,24/06/10,4:1,0.105,0.11,-,-,-,,,,
Orica Ltd Last Sale Price $26.37,,,,,,,,,,,,
ORIUMA,27.00,27/05/10,4:1,0.325,0.33,-,-,-,,,,
Oil Search Ltd Last Sale Price $5.85,,,,,,,,,,,,
OSHVMA,6.50,25/03/10,2:1,0.001,-,0.006,-,-,,,,
OSHVME,6.00,29/04/10,2:1,0.105,0.11,0.06,-,-,,,,
OSHUMA,6.00,27/05/10,1:1,0.32,0.325,-,-,-,,,,
OZ Minerals Last Sale Price $1.15,,,,,,,,,,,,
OZLWOB,1.05,25/03/10,2:1,0.051,0.056,-,-,-,,,,
OZLWOA,1.25,25/03/10,2:1,0.005,0.01,-,-,-,,,,
Paladin Energy Last Sale Price $4.00,,,,,,,,,,,,
PDNVMA,4.00,25/03/10,2:1,0.029,-,0.047,-,-,,,,
PDNVME,5.00,29/04/10,2:1,0.015,-,0.05,-,-,,,,
PDNUMA,4.00,27/05/10,1:1,0.385,0.39,-,-,-,,,,
Qantas Airways Last Sale Price $2.84,,,,,,,,,,,,
QANVMA,2.50,25/03/10,2:1,0.165,-,0.17,-,-,,,,
QANVME,3.50,29/04/10,2:1,0.002,-,0.048,-,-,,,,
QANUMA,3.00,27/05/10,1:1,0.125,0.13,-,-,-,,,,
QBE Insurance Grp Last Sale Price $20.93,,,,,,,,,,,,
QBEVMA,23.00,25/03/10,4:1,0.001,0.009,0.014,-,-,,,,
QBEWOA,23.00,25/03/10,4:1,-,0.011,0.005,-,-,,,,
QBEVMB,25.00,25/03/10,4:1,0.001,-,0.001,-,-,,,,
QBEWOD,26.00,25/03/10,4:1,0.001,0.011,0.003,-,-,,,,
QBEVME,27.00,29/04/10,4:1,0.001,-,0.27,-,-,,,,
QBEUMA,22.00,27/05/10,4:1,0.18,0.185,-,-,-,,,,
QBEWOE,23.50,27/05/10,4:1,0.079,0.084,0.079,-,-,,,,
QBEUMB,24.00,27/05/10,4:1,0.058,0.061,-,-,-,,,,
QBEWOF,26.50,27/05/10,4:1,0.018,0.023,0.023,-,-,,,,
Rio Tinto Ltd Last Sale Price $75.03,,,,,,,,,,,,
RIOVMA,65.00,25/03/10,6:1,1.675,-,1.925,-,-,,,,
RIOVMB,70.00,25/03/10,6:1,0.85,-,0.75,-,-,,,,
RIOVZC,72.00,25/03/10,6:1,0.565,0.595,-,-,-,,,,
RIOVMC,75.00,25/03/10,6:1,0.19,-,0.38,-,-,,,,
RIOVZD,75.00,25/03/10,6:1,0.245,0.275,-,-,-,,,,
RIOWOD,73.00,29/04/10,6:1,0.765,0.77,0.78,-23,100,,,,
RIOVZE,75.00,29/04/10,6:1,1.06,1.09,-,-,-,,,,
RIOVME,80.00,29/04/10,6:1,0.395,0.40,0.40,-16,278,,,,
RIOWOE,80.00,29/04/10,6:1,0.275,0.28,0.37,-,-,,,,
RIOVMF,85.00,29/04/10,6:1,0.18,0.185,0.275,-,-,,,,
RIOWOC,85.00,29/04/10,6:1,0.12,0.125,0.185,-,-,,,,
RIOUMA,75.00,27/05/10,4:1,1.31,1.315,-,-,-,,,,
RIOUMB,80.00,27/05/10,4:1,0.74,0.745,-,-,-,,,,
RIOUMC,85.00,27/05/10,4:1,0.385,0.39,-,-,-,,,,
RIOWOF,72.50,24/06/10,6:1,1.325,1.33,1.345,-,-,,,,
RIOWOJ,79.00,24/06/10,6:1,0.78,0.785,0.785,-21.5,70,,,,
RIOWOK,86.00,24/06/10,6:1,0.44,0.445,0.45,-10.5,110,,,,
RIOWMA,90.00,24/06/10,4:1,0.375,0.38,-,-,-,,,,
RIOWMB,95.00,24/06/10,4:1,0.21,0.215,-,-,-,,,,
RIOWMH,95.00,23/09/10,4:1,0.64,0.645,-,-,-,,,,
RIOWMI,100.00,23/09/10,4:1,0.44,0.445,-,-,-,,,,
Santos Ltd Last Sale Price $14.08,,,,,,,,,,,,
STOWOB,14.00,25/03/10,4:1,0.068,0.078,-,-,-,,,,
STOVMA,15.00,25/03/10,3:1,0.001,-,0.012,-,-,,,,
STOVZM,15.00,25/03/10,4:1,0.002,0.04,-,-,-,,,,
STOWOA,15.50,25/03/10,4:1,-,0.011,0.005,-,-,,,,
STOVME,17.00,29/04/10,3:1,0.012,-,0.052,-,-,,,,
STOUMA,15.00,27/05/10,4:1,0.125,0.13,-,-,-,,,,
Suncorp-Metway Last Sale Price $8.43,,,,,,,,,,,,
SUNUMA,9.00,27/05/10,4:1,0.085,0.088,-,-,-,,,,
Ten Network Hldgs Last Sale Price $1.81,,,,,,,,,,,,
TENUMA,2.00,27/05/10,1:1,0.081,0.086,-,-,-,,,,
TENWMH,2.50,23/09/10,1:1,0.069,0.072,-,-,-,,,,
Telstra Corp Last Sale Price $3.16,,,,,,,,,,,,
TLSWOB,3.15,25/03/10,2:1,0.021,0.026,-,-,-,,,,
TLSWOA,3.25,25/03/10,2:1,0.002,0.01,0.005,-,-,,,,
TLSVMA,3.36,25/03/10,2:1,0.001,-,0.001,-,-,,,,
TLSVMB,3.61,25/03/10,2:1,0.001,-,0.063,-,-,,,,
TLSVZB,3.75,25/03/10,2:1,0.001,0.04,-,-,-,,,,
TLSVZC,3.25,29/04/10,2:1,0.043,0.057,-,-,-,,,,
TLSVME,3.39,29/04/10,2:1,0.021,-,-,-,-,,,,
TLSUMA,3.01,27/05/10,1:1,0.245,0.255,-,-,-,,,,
TLSUMB,3.15,27/05/10,1:1,0.165,0.175,-,-,-,,,,
TLSUMC,3.40,27/05/10,1:1,0.072,0.078,-,-,-,,,,
TLSWOC,3.00,24/06/10,2:1,0.165,0.17,0.175,-,-,,,,
TLSWMA,3.15,24/06/10,1:1,0.20,0.21,-,-,-,,,,
TLSWMB,3.30,24/06/10,1:1,0.135,0.14,-,-,-,,,,
TLSWOD,3.30,24/06/10,2:1,0.084,0.089,-,-,-,,,,
TLSWMH,3.40,23/09/10,1:1,0.165,0.175,-,-,-,,,,
TLSWMI,3.65,23/09/10,1:1,0.105,0.115,-,-,-,,,,
Toll Hldgs Ltd Last Sale Price $7.30,,,,,,,,,,,,
TOLUMA,8.00,27/05/10,1:1,0.18,0.185,-,-,-,,,,
Westpac Banking Last Sale Price $27.11,,,,,,,,,,,,
WBCVZA,24.00,25/03/10,4:1,0.77,0.80,-,-,-,,,,
WBCVZB,25.00,25/03/10,4:1,0.52,0.55,-,-,-,,,,
WBCVMA,26.00,25/03/10,5:1,0.23,-,0.041,-,-,,,,
WBCVMB,28.00,25/03/10,5:1,0.006,-,0.055,-,-,,,,
WBCVMC,30.00,25/03/10,5:1,0.001,-,0.014,-,-,,,,
WBCWOA,23.50,29/04/10,4:1,0.96,0.965,0.675,-,-,,,,
WBCWOB,25.00,29/04/10,4:1,0.605,0.61,0.595,-4.5,1424,,,,
WBCWOC,27.00,29/04/10,4:1,0.245,0.25,0.235,-,-,,,,
WBCVZC,27.50,29/04/10,4:1,0.35,0.38,-,-,-,,,,
WBCVME,32.00,29/04/10,5:1,0.008,-,0.023,-,-,,,,
WBCUMA,26.00,27/05/10,4:1,0.50,0.505,-,-,-,,,,
WBCUMB,28.00,27/05/10,4:1,0.23,0.235,-,-,-,,,,
WBCUMC,30.00,27/05/10,4:1,0.083,0.088,-,-,-,,,,
WBCWOE,25.00,24/06/10,4:1,0.64,0.645,-,-,-,,,,
WBCWOF,26.50,24/06/10,4:1,0.40,0.405,0.40,-4.5,100,,,,
WBCWMA,27.00,24/06/10,4:1,0.40,0.405,-,-,-,,,,
WBCWOG,28.00,24/06/10,4:1,0.225,0.23,0.285,-,-,,,,
WBCWMB,29.00,24/06/10,4:1,0.195,0.20,-,-,-,,,,
WBCWMH,29.00,23/09/10,4:1,0.38,0.385,-,-,-,,,,
WBCWMI,31.00,23/09/10,4:1,0.235,0.24,-,-,-,,,,
Wesfarmers Ltd Last Sale Price $31.74,,,,,,,,,,,,
WESWOB,30.00,25/03/10,4:1,0.445,0.455,0.69,-,-,,,,
WESVMA,33.00,25/03/10,4:1,0.002,-,0.135,-,-,,,,
WESUMA,32.00,27/05/10,4:1,0.44,0.445,-,-,-,,,,
WorleyParsons Ltd Last Sale Price $25.39,,,,,,,,,,,,
WORVMA,30.00,25/03/10,4:1,0.001,-,0.036,-,-,,,,
WORUMA,27.00,27/05/10,4:1,0.275,0.28,-,-,-,,,,
Woolworths Ltd Last Sale Price $28.43,,,,,,,,,,,,
WOWVMA,28.00,25/03/10,4:1,0.115,0.14,0.14,-3.5,100,,,,
WOWVMB,30.00,25/03/10,4:1,0.001,-,0.017,-,-,,,,
WOWWOA,27.50,27/05/10,4:1,0.32,0.415,-,-,-,,,,
WOWUMA,30.00,27/05/10,4:1,0.13,0.135,-,-,-,,,,
Woodside Pet Last Sale Price $46.52,,,,,,,,,,,,
WPLWOF,45.00,25/03/10,5:1,0.315,0.325,0.024,-,-,,,,
WPLVZA,46.00,25/03/10,5:1,0.195,0.225,0.18,-,-,,,,
WPLWOD,47.50,25/03/10,5:1,0.027,0.037,0.098,-,-,,,,
WPLVMA,49.62,25/03/10,5:1,0.001,-,0.22,-,-,,,,
WPLWOE,50.00,25/03/10,5:1,-,0.011,-,-,-,,,,
WPLVZB,45.00,29/04/10,5:1,0.935,0.965,-,-,-,,,,
WPLVME,54.59,29/04/10,5:1,0.038,0.041,0.046,-,-,,,,
WPLUMA,44.00,27/05/10,4:1,1.05,1.055,-,-,-,,,,
WPLWOG,44.00,24/06/10,5:1,0.865,0.87,0.645,-,-,,,,
WPLWMA,46.00,24/06/10,4:1,0.905,0.91,-,-,-,,,,
WPLWOH,47.50,24/06/10,5:1,0.46,0.465,-,-,-,,,,
WPLWOI,51.00,24/06/10,5:1,0.255,0.26,-,-,-,,,,
WPLWMH,48.00,23/09/10,4:1,1.04,1.05,-,-,-,,,,
Equity Put Warrants ,,,,,,,,,,,,
Asciano Grp Last Sale Price $1.85,,,,,,,,,,,,
AIOUMR,2.00,27/05/10,1:1,0.20,0.21,-,-,-,,,,
AMP Ltd Last Sale Price $6.26,,,,,,,,,,,,
AMPWOR,5.75,27/05/10,3:1,0.059,0.064,0.086,-,-,,,,
AMPWOS,6.50,27/05/10,3:1,0.165,0.17,-,-,-,,,,
ANZ Banking Grp Last Sale Price $24.70,,,,,,,,,,,,
ANZWZZ,20.00,25/03/10,4:1,0.001,0.04,-,-,-,,,,
ANZWZY,21.00,25/03/10,4:1,0.001,0.04,-,-,-,,,,
ANZVMS,22.00,25/03/10,3:1,0.001,-,0.054,-,-,,,,
ANZVMT,24.00,25/03/10,3:1,0.007,-,0.061,-,-,,,,
ANZVZP,20.00,29/04/10,4:1,0.022,0.04,-,-,-,,,,
ANZWOP,21.00,29/04/10,4:1,0.017,0.022,0.078,-,-,,,,
ANZWOQ,23.00,29/04/10,4:1,0.039,0.095,0.045,-,-,,,,
ANZWOR,25.00,29/04/10,4:1,0.215,0.225,0.18,-,-,,,,
ANZVMU,26.00,29/04/10,3:1,0.58,0.57,0.565,6,105,,,,
ANZUMR,25.00,27/05/10,4:1,0.39,0.39,-,-,-,,,,
ANZUMS,27.00,27/05/10,4:1,0.745,0.74,-,-,-,,,,
ANZWOS,20.00,24/06/10,4:1,0.052,0.057,-,-,-,,,,
ANZWOT,22.00,24/06/10,4:1,0.12,0.125,0.11,-,-,,,,
ANZWOU,24.00,24/06/10,4:1,0.29,0.295,0.29,3,500,,,,
ANZWMR,26.00,24/06/10,4:1,0.595,0.60,-,-,-,,,,
ANZWMV,28.00,23/09/10,4:1,1.05,1.055,-,-,-,,,,
ASX Ltd Last Sale Price $35.53,,,,,,,,,,,,
ASXVMS,38.00,25/03/10,4:1,0.60,-,-,-,-,,,,
ASXVMU,40.00,29/04/10,4:1,1.105,1.11,0.985,-,-,,,,
ASXUMR,37.00,27/05/10,4:1,0.52,0.525,-,-,-,,,,
BHP Billiton Ltd Last Sale Price $42.59,,,,,,,,,,,,
BHPVMT,39.00,25/03/10,4:1,0.001,-,0.002,-,-,,,,
BHPWZX,39.00,25/03/10,4:1,0.002,0.04,-,-,-,,,,
BHPWZW,40.00,25/03/10,4:1,0.009,0.04,0.775,-,-,,,,
