Warrants Market - Daily,,,,,,,,,,,,
XAO 4409.7 at 17:32 28/6/2010  Report at 19:05 Monday 28/6/2010. Processed 19:42 Monday 28/6/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code,Ex Price,Expiry Date,Conv Ratio,Bid,Ask,Last Sale,Chg +/-,Volume 100s,,,,
Equity Call Warrants ,,,,,,,,,,,,
AMP Ltd Last Sale Price $5.38,,,,,,,,,,,,
AMPWOA,6.00,23/09/10,3:1,0.041,0.046,0.07,-,-,,,,
AMPWOB,6.50,23/09/10,3:1,0.021,0.026,-,-,-,,,,
ANZ Banking Grp Last Sale Price $22.29,,,,,,,,,,,,
ANZVZD,24.00,28/07/10,4:1,0.105,0.13,-,-,-,,,,
ANZWOG,22.50,23/09/10,4:1,0.40,0.405,0.43,-,30,,,,
ANZWOH,24.50,23/09/10,4:1,0.195,0.20,0.20,-3,700,,,,
ANZWMH,26.00,23/09/10,4:1,0.10,0.115,0.175,-,-,,,,
ANZWOI,26.50,23/09/10,4:1,0.089,0.094,0.17,-,-,,,,
ANZWMI,28.00,23/09/10,4:1,0.036,0.042,0.095,-,-,,,,
ASX Ltd Last Sale Price $29.47,,,,,,,,,,,,
ASXUMB,32.00,23/09/10,4:1,0.135,0.145,-,-,-,,,,
ASXUMC,35.00,23/09/10,4:1,0.026,0.03,0.086,-,-,,,,
AXA Asia Pacific Last Sale Price $5.36,,,,,,,,,,,,
AXAWSA,0.00,25/03/20,1:1,-,-,5.47,-,-,,,,
BHP Billiton Ltd Last Sale Price $38.49,,,,,,,,,,,,
BHPVZF,42.00,28/07/10,4:1,0.19,0.215,-,-,-,,,,
BHPWOC,35.00,26/08/10,4:1,1.145,1.15,1.175,-,-,,,,
BHPWOD,37.50,26/08/10,4:1,0.725,0.73,0.70,-,-,,,,
BHPWOE,39.50,26/08/10,4:1,0.435,0.44,0.505,-,-,,,,
BHPWOF,41.00,26/08/10,4:1,0.30,0.305,0.33,-16,595,,,,
BHPWON,43.00,26/08/10,4:1,0.17,0.175,0.185,-1.5,2000,,,,
BHPWOO,45.00,26/08/10,4:1,0.093,0.115,0.115,-5,100,,,,
BHPVOA,47.50,26/08/10,4:1,0.045,0.05,0.062,-,-,,,,
BHPUMH,34.00,23/09/10,4:1,1.435,1.50,1.485,-18,600,,,,
BHPUMI,38.00,23/09/10,4:1,0.805,0.855,1.10,-,-,,,,
BHPUMJ,42.00,23/09/10,4:1,0.345,0.375,0.41,8,400,,,,
BHPWMH,46.00,23/09/10,4:1,0.12,0.14,0.17,-,-,,,,
BHPWMI,48.00,23/09/10,4:1,0.077,0.088,0.087,-2.3,800,,,,
BlueScope Steel Last Sale Price $2.17,,,,,,,,,,,,
BSLWOE,2.65,26/08/10,2:1,0.029,0.034,-,-,-,,,,
BSLWOF,2.90,26/08/10,2:1,0.018,0.023,-,-,-,,,,
BSLUMB,2.50,28/10/10,1:1,0.125,0.14,-,-,-,,,,
Brambles Ltd Last Sale Price $5.56,,,,,,,,,,,,
BXBWOC,7.25,26/08/10,3:1,0.017,0.022,0.036,-,-,,,,
BXBWOD,7.75,26/08/10,3:1,0.012,0.017,-,-,-,,,,
C'wlth Bank  of Aust  Last Sale Price $49.95,,,,,,,,,,,,
CBAVZC,54.00,28/07/10,5:1,0.17,0.195,-,-,-,,,,
CBAUMG,50.00,23/09/10,4:1,0.835,0.855,1.08,-,-,,,,
