Warrants Market - Daily,,,,,,,,,,,,
XAO 4767.8 at 16:47 19/11/2009  Report at 19:05 Thursday 19/11/2009. Processed 19:32 Thursday 19/11/2009.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code,Ex Price,Expiry Date,Conv Ratio,Bid,Ask,Last Sale,Chg +/-,Volume 100s,,,,
Equity Call Warrants ,,,,,,,,,,,,
AMP Ltd Last Sale Price $6.46,,,,,,,,,,,,
AMPWMM,6.50,26/11/09,3:1,0.055,-,0.064,-,-,,,,
AMPWOF,6.25,17/12/09,3:1,0.13,0.135,0.13,2,400,,,,
AMPWOE,6.75,17/12/09,3:1,0.047,0.052,0.048,0.6,1001,,,,
AMPWOA,6.00,25/02/10,3:1,0.23,0.235,0.215,-,-,,,,
AMPWOB,6.75,25/02/10,3:1,0.105,0.11,0.105,-,-,,,,
ANZ Banking Grp Last Sale Price $22.25,,,,,,,,,,,,
ANZWMA,20.00,26/11/09,3:1,0.755,-,1.35,-,-,,,,
ANZWMF,22.00,26/11/09,3:1,0.205,-,0.32,-,-,,,,
ANZWZD,22.00,26/11/09,4:1,0.14,0.17,0.31,-,-
ANZWZC,25.00,26/11/09,4:1,0.002,0.04,0.041,-,-
ANZWOG,17.00,17/12/09,4:1,1.335,1.36,1.50,-,-
ANZWOI,21.00,17/12/09,4:1,0.41,0.415,0.42,2,200
ANZWOH,23.00,17/12/09,4:1,0.115,0.12,0.11,-0.5,898
ANZWZE,24.00,17/12/09,4:1,0.096,0.105,0.41,-,-
ANZWZF,26.00,17/12/09,4:1,0.055,0.064,-,-,-
ANZWZG,27.00,28/01/10,4:1,0.135,0.16,-,-,-
ANZWOK,24.50,25/02/10,4:1,0.21,0.215,0.21,0.5,1111
ANZWOL,26.50,25/02/10,4:1,0.091,0.096,0.145,-,-
ANZWOJ,28.50,25/02/10,4:1,0.046,0.051,0.065,-,-
ANZVMA,22.00,25/03/10,3:1,0.775,0.78,-,-,-
ANZVMB,24.00,25/03/10,3:1,0.465,0.47,-,-,-
ANZVME,26.00,29/04/10,3:1,0.345,0.35,-,-,-
ASX Ltd Last Sale Price $33.00,,,,,,,,
ASXWMC,35.00,26/11/09,4:1,0.047,0.05,0.05,-6.5,100
ASXWMD,40.00,26/11/09,4:1,0.001,-,0.245,-,-
ASXVMA,33.00,25/03/10,4:1,0.70,0.705,-,-,-
ASXVMB,35.00,25/03/10,4:1,0.475,0.48,-,-,-
ASXVME,37.00,29/04/10,4:1,0.395,0.40,-,-,-
Billabong Intl Last Sale Price $10.15,,,,,,,,
BBGWMB,11.00,26/11/09,2:1,0.051,-,0.145,-,-
BHP Billiton Ltd Last Sale Price $40.85,,,,,,,,
BHPWMG,37.00,26/11/09,4:1,0.975,-,0.77,-,-
BHPVZK,38.00,26/11/09,4:1,0.365,10.71,0.88,-,-
BHPVZL,40.00,26/11/09,4:1,0.50,0.53,-,-,-
BHPWME,40.00,26/11/09,4:1,0.345,-,0.31,-12,150
BHPWMF,42.00,26/11/09,4:1,0.115,0.14,0.14,-,-
