Warrants Market - Daily,,,,,,,,,,,,
XAO 4448.4 at 16:38 10/6/2010  Report at 19:05 Thursday 10/6/2010. Processed 19:54 Thursday 10/6/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code,Ex Price,Expiry Date,Conv Ratio,Bid,Ask,Last Sale,Chg +/-,Volume 100s,,,,
Equity Call Warrants ,,,,,,,,,,,,
AMP Ltd Last Sale Price $5.57,,,,,,,,,,,,
AMPWOA,6.00,23/09/10,3:1,0.075,0.08,0.082,-,-,,,,
AMPWOB,6.50,23/09/10,3:1,0.038,0.043,-,-,-,,,,
ANZ Banking Grp Last Sale Price $22.62,,,,,,,,,,,,
ANZUMD,20.00,24/06/10,4:1,0.685,-,0.69,-,-,,,,
ANZUMF,20.00,24/06/10,4:1,0.685,-,0.495,-,-,,,,
ANZUME,22.00,24/06/10,4:1,0.29,-,0.19,-,-,,,,
ANZUMG,22.00,24/06/10,4:1,0.28,-,-,-,-,,,,
ANZWOD,23.00,24/06/10,4:1,0.125,0.135,0.12,2.7,2063,,,,
ANZUMH,24.00,24/06/10,4:1,0.063,-,-,-,-,,,,
ANZVZC,24.00,24/06/10,4:1,0.067,0.072,-,-,-,,,,
ANZWMA,24.00,24/06/10,4:1,0.067,0.095,0.095,-,-,,,,
ANZWOE,24.50,24/06/10,4:1,0.017,0.022,0.017,-,-,,,,
ANZWMB,26.00,24/06/10,4:1,0.005,-,0.08,-,-,,,,
ANZWOF,26.00,24/06/10,4:1,0.001,0.011,0.064,-,-,,,,
ANZWOG,22.50,23/09/10,4:1,0.53,0.54,0.505,2,65,,,,
ANZWOH,24.50,23/09/10,4:1,0.295,0.30,0.285,2.5,350,,,,
ANZWMH,26.00,23/09/10,4:1,0.18,0.185,0.18,1.5,150,,,,
ANZWOI,26.50,23/09/10,4:1,0.15,0.155,-,-,-,,,,
ANZWMI,28.00,23/09/10,4:1,0.089,0.092,0.095,-,-,,,,
ASX Ltd Last Sale Price $30.22,,,,,,,,,,,,
ASXUMB,32.00,23/09/10,4:1,0.245,0.25,-,-,-,,,,
ASXUMC,35.00,23/09/10,4:1,0.071,0.074,0.086,-,-,,,,
AXA Asia Pacific Last Sale Price $5.76,,,,,,,,,,,,
AXAWSA,0.00,25/03/20,1:1,-,-,-,-,-,,,,
BHP Billiton Ltd Last Sale Price $37.62,,,,,,,,,,,,
BHPUMD,32.00,24/06/10,4:1,1.44,-,1.56,-,-,,,,
BHPUME,36.00,24/06/10,4:1,0.555,-,0.73,-,-,,,,
BHPWOJ,38.00,24/06/10,4:1,0.205,0.21,0.205,6,1304,,,,
BHPWOK,39.00,24/06/10,4:1,0.11,0.13,0.11,3.7,1364,,,,
BHPUMF,40.00,24/06/10,4:1,0.084,-,0.14,-,-,,,,
BHPVZE,40.00,24/06/10,4:1,0.115,0.14,0.125,1,220,,,,
BHPWOL,41.00,24/06/10,4:1,0.022,0.042,0.025,-,-,,,,
BHPWMA,43.00,24/06/10,4:1,0.004,-,0.04,-,-,,,,
BHPWOM,43.00,24/06/10,4:1,0.003,0.01,0.003,-,-,,,,
BHPVOD,45.00,24/06/10,4:1,-,-,0.01,-,-,,,,
BHPWMB,45.00,24/06/10,4:1,0.001,-,0.048,-,-,,,,
BHPVOE,47.00,24/06/10,4:1,-,-,0.024,-,-,,,,
BHPUMG,48.00,24/06/10,4:1,0.001,-,-,-,-,,,,
BHPWOC,35.00,26/08/10,4:1,1.13,1.135,1.175,-,-,,,,
BHPWOD,37.50,26/08/10,4:1,0.74,0.745,0.70,4.5,510,,,,
BHPWOE,39.50,26/08/10,4:1,0.49,0.495,0.50,7,370,,,,
BHPWOF,41.00,26/08/10,4:1,0.36,0.365,0.29,-,-,,,,
BHPWON,43.00,26/08/10,4:1,0.205,0.21,0.21,3.5,100,,,,
BHPWOO,45.00,26/08/10,4:1,0.125,0.13,0.105,-,-,,,,
BHPVOA,47.50,26/08/10,4:1,0.066,0.071,0.068,1.4,60,,,,
BHPUMH,34.00,23/09/10,4:1,1.40,1.405,1.595,-,-,,,,
BHPUMI,38.00,23/09/10,4:1,0.82,0.825,0.69,-,-,,,,
BHPUMJ,42.00,23/09/10,4:1,0.375,0.38,0.33,-,-,,,,
BHPWMH,46.00,23/09/10,4:1,0.135,0.165,0.21,-,-,,,,
