Warrants Market - Daily,,,,,,,,,,,,
XAO 4506.2 at 16:37 3/6/2010  Report at 19:05 Thursday 3/6/2010. Processed 19:19 Thursday 3/6/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code,Ex Price,Expiry Date,Conv Ratio,Bid,Ask,Last Sale,Chg +/-,Volume 100s,,,,
Equity Call Warrants ,,,,,,,,,,,,
AMP Ltd Last Sale Price $5.79,,,,,,,,,,,,
AMPWOA,6.00,23/09/10,3:1,0.115,0.12,0.082,-,-,,,,
AMPWOB,6.50,23/09/10,3:1,0.06,0.065,-,-,-,,,,
ANZ Banking Grp Last Sale Price $22.75,,,,,,,,,,,,
ANZUMD,20.00,24/06/10,4:1,0.715,-,0.59,-,-,,,,
ANZUMF,20.00,24/06/10,4:1,0.715,-,0.495,-,-,,,,
ANZUME,22.00,24/06/10,4:1,0.34,0.375,0.35,-,-,,,,
ANZUMG,22.00,24/06/10,4:1,0.33,-,-,-,-,,,,
ANZWOD,23.00,24/06/10,4:1,0.165,0.175,0.155,7,680,,,,
ANZUMH,24.00,24/06/10,4:1,0.10,-,-,-,-,,,,
ANZVZC,24.00,24/06/10,4:1,0.10,0.125,-,-,-,,,,
ANZWMA,24.00,24/06/10,4:1,0.105,0.115,0.125,5.4,900,,,,
ANZWOE,24.50,24/06/10,4:1,0.038,0.048,0.017,-,-,,,,
ANZWMB,26.00,24/06/10,4:1,0.017,-,0.08,-,-,,,,
ANZWOF,26.00,24/06/10,4:1,0.011,0.064,0.064,-,-,,,,
ANZWOG,22.50,23/09/10,4:1,0.575,0.58,0.56,8,100,,,,
ANZWOH,24.50,23/09/10,4:1,0.33,0.34,0.28,-,-,,,,
ANZWMH,26.00,23/09/10,4:1,0.20,0.22,0.21,-,-,,,,
ANZWOI,26.50,23/09/10,4:1,0.175,0.18,-,-,-,,,,
ANZWMI,28.00,23/09/10,4:1,0.10,0.115,0.095,1.7,300,,,,
ASX Ltd Last Sale Price $30.70,,,,,,,,,,,,
ASXUMB,32.00,23/09/10,4:1,0.31,0.325,-,-,-,,,,
ASXUMC,35.00,23/09/10,4:1,0.10,0.11,0.086,-,-,,,,
BHP Billiton Ltd Last Sale Price $38.74,,,,,,,,,,,,
BHPUMD,32.00,24/06/10,4:1,1.72,1.745,1.56,-,-,,,,
BHPUME,36.00,24/06/10,4:1,0.82,0.84,0.73,-,-,,,,
BHPWOJ,38.00,24/06/10,4:1,0.425,0.43,0.415,12,6741,,,,
BHPWOK,39.00,24/06/10,4:1,0.275,0.285,0.275,7,1780,,,,
BHPUMF,40.00,24/06/10,4:1,0.225,0.235,0.16,-,-,,,,
BHPVZE,40.00,24/06/10,4:1,0.28,0.305,0.26,-,-,,,,
BHPWOL,41.00,24/06/10,4:1,0.10,0.105,0.092,0.7,200,,,,
BHPWMA,43.00,24/06/10,4:1,0.04,0.04,0.04,0.5,750,,,,
BHPWOM,43.00,24/06/10,4:1,0.018,-,0.017,-1.9,75,,,,
BHPVOD,45.00,24/06/10,4:1,0.005,-,0.01,-,-,,,,
BHPWMB,45.00,24/06/10,4:1,0.008,-,0.048,-,-,,,,
BHPVOE,47.00,24/06/10,4:1,-,-,0.024,-,-,,,,
BHPUMG,48.00,24/06/10,4:1,0.001,-,-,-,-,,,,
BHPWOC,35.00,26/08/10,4:1,1.375,1.38,1.175,-,-,,,,
BHPWOD,37.50,26/08/10,4:1,0.955,0.96,0.825,-,-,,,,
BHPWOE,39.50,26/08/10,4:1,0.68,0.685,0.66,10,110,,,,
BHPWOF,41.00,26/08/10,4:1,0.515,0.52,0.47,-,-,,,,
BHPWON,43.00,26/08/10,4:1,0.315,0.32,0.315,-,90,,,,
BHPWOO,45.00,26/08/10,4:1,0.24,0.245,0.20,-,-,,,,
BHPVOA,47.50,26/08/10,4:1,0.115,0.12,0.115,2.5,160,,,,
BHPUMH,34.00,23/09/10,4:1,1.635,1.65,1.595,-,-,,,,
BHPUMI,38.00,23/09/10,4:1,1.01,1.03,0.975,-,-,,,,
BHPUMJ,42.00,23/09/10,4:1,0.505,0.52,0.515,-,-,,,,
BHPWMH,46.00,23/09/10,4:1,0.20,0.21,0.21,3,200,,,,
BHPWMI,48.00,23/09/10,4:1,0.145,0.155,0.15,3,400,,,,
BlueScope Steel Last Sale Price $2.36,,,,,,,,,,,,
BSLWOD,2.50,24/06/10,2:1,0.061,0.071,0.285,-,-,,,,
BSLWOC,3.00,24/06/10,2:1,0.009,0.019,-,-,-,,,,
BSLWOE,2.65,26/08/10,2:1,0.072,0.077,-,-,-,,,,
BSLWOF,2.90,26/08/10,2:1,0.043,0.048,-,-,-,,,,
BSLUMB,3.00,28/10/10,1:1,0.094,0.099,-,-,-,,,,
Brambles Ltd Last Sale Price $6.60,,,,,,,,,,,,
BXBWOA,7.00,24/06/10,4:1,0.029,0.039,0.094,-,-,,,,
BXBWOB,7.75,24/06/10,4:1,0.013,0.023,-,-,-,,,,
BXBWOC,7.25,26/08/10,3:1,0.10,0.105,-,-,-,,,,
BXBWOD,7.75,26/08/10,3:1,0.054,0.059,-,-,-,,,,
C'wlth Bank  of Aust  Last Sale Price $51.95,,,,,,,,,,,,
CBAUMD,50.00,24/06/10,4:1,0.775,0.84,0.75,6,240,,,,
CBAUME,53.00,24/06/10,4:1,0.305,-,0.33,-,-,,,,
CBAWOD,55.00,24/06/10,5:1,0.095,0.115,0.105,-0.5,380,,,,
CBAVZB,56.00,24/06/10,5:1,0.12,0.145,0.13,3,1494,,,,
CBAWMA,56.00,24/06/10,4:1,0.105,-,0.13,-,-,,,,
CBAWOE,57.50,24/06/10,5:1,0.031,0.036,0.046,-,-,,,,
CBAWMB,58.00,24/06/10,4:1,0.057,-,0.068,-,-,,,,
CBAUMF,60.00,24/06/10,4:1,0.032,-,-,-,-,,,,
CBAWOF,60.00,24/06/10,5:1,-,0.05,0.032,-,-,,,,
CBAUMG,50.00,23/09/10,4:1,1.325,1.38,1.15,-,-,,,,
CBAUMH,53.00,23/09/10,4:1,0.925,0.98,0.91,13,50,,,,
CBAWOG,54.00,23/09/10,5:1,0.54,0.545,0.54,-,-,,,,
CBAUMI,56.00,23/09/10,4:1,0.63,0.67,-,-,-,,,,
CBAWOH,56.50,23/09/10,5:1,0.37,0.375,-,-,-,,,,
CBAWMH,58.00,23/09/10,4:1,0.355,-,0.37,-,-,,,,
CBAWOI,59.00,23/09/10,5:1,0.235,0.24,0.205,-,-,,,,
CBAWMI,60.00,23/09/10,4:1,0.365,0.395,-,-,-,,,,
Computershare Ltd Last Sale Price $11.20,,,,,,,,,,,,
CPUUMB,11.50,23/09/10,1:1,0.805,0.865,-,-,-,,,,
CSL Ltd Last Sale Price $31.93,,,,,,,,,,,,
CSLUMB,34.00,23/09/10,4:1,0.35,0.375,-,-,-,,,,
CSLUMC,37.00,23/09/10,4:1,0.13,0.145,-,-,-,,,,
Fortescue Metals Grp Last Sale Price $4.25,,,,,,,,,,,,
FMGUMB,4.50,23/09/10,1:1,0.49,0.505,0.39,-,-,,,,
Incitec Pivot Last Sale Price $3.15,,,,,,,,,,,,
IPLUMC,3.00,23/09/10,1:1,0.375,0.405,0.26,-,-,,,,
Macq Grp Ltd Last Sale Price $43.97,,,,,,,,,,,,
MQGVZL,48.00,24/06/10,5:1,0.14,0.165,0.165,-,-,,,,
MQGWOE,49.00,24/06/10,6:1,0.074,0.084,0.16,-,-,,,,
MQGWOD,52.50,24/06/10,6:1,0.015,0.10,0.088,-,-,,,,
MQGWOB,50.00,23/09/10,6:1,0.385,0.39,0.30,-,-,,,,
MQGWOC,57.50,23/09/10,6:1,0.125,0.14,0.115,1.5,200,,,,
National Aust Bank Last Sale Price $25.09,,,,,,,,,,,,
NABWOF,26.50,24/06/10,4:1,0.044,0.054,0.005,-,-,,,,
NABVZC,27.00,24/06/10,4:1,0.044,0.049,-,-,-,,,,
NABWOD,28.00,24/06/10,4:1,0.008,0.018,0.02,-,-,,,,
NABWOE,30.00,24/06/10,4:1,0.001,0.002,0.002,-,-,,,,
NABWOG,26.00,23/09/10,4:1,0.325,0.33,0.325,7,90,,,,
NABWOH,28.00,23/09/10,4:1,0.17,0.175,0.12,-,-,,,,
NABWOI,30.50,23/09/10,4:1,0.068,0.073,-,-,-,,,,
Newcrest Min Last Sale Price $32.50,,,,,,,,,,,,
NCMVZF,34.00,24/06/10,4:1,0.195,0.22,0.165,-4,400,,,,
NCMWOA,34.00,26/08/10,4:1,0.52,0.525,-,-,-,,,,
NCMWOB,36.50,26/08/10,4:1,0.315,0.32,0.325,3.5,200,,,,
NCMWOH,40.00,26/08/10,4:1,0.15,0.155,-,-,-,,,,
News Corp Last Sale Price $18.17,,,,,,,,,,,,
NWSUMB,18.00,24/06/10,4:1,0.20,0.22,-,-,-,,,,
NWSWMA,20.00,24/06/10,4:1,0.032,-,0.047,-,-,,,,
NWSUMC,19.00,23/09/10,4:1,0.31,0.33,-,-,-,,,,
NWSUMD,21.00,23/09/10,4:1,0.15,0.16,-,-,-,,,,
Orica Ltd Last Sale Price $25.45,,,,,,,,,,,,
ORIUMB,27.00,23/09/10,4:1,0.27,0.295,0.235,-,-,,,,
Oil Search Ltd Last Sale Price $5.69,,,,,,,,,,,,
OSHUMB,5.75,23/09/10,1:1,0.46,0.485,-,-,-,,,,
Paladin Energy Last Sale Price $3.92,,,,,,,,,,,,
PDNUMB,4.00,23/09/10,1:1,0.47,0.485,-,-,-,,,,
Qantas Airways Last Sale Price $2.56,,,,,,,,,,,,
QANUMB,2.50,24/06/10,1:1,0.125,0.15,-,-,-,,,,
QANUMC,2.75,23/09/10,1:1,0.155,0.17,0.105,-,-,,,,
QANUMD,3.50,23/09/10,1:1,0.014,-,-,-,-,,,,
QBE Insurance Grp Last Sale Price $19.07,,,,,,,,,,,,
QBEUMC,21.00,24/06/10,4:1,0.021,-,-,-,-,,,,
QBEUMD,21.00,23/09/10,4:1,0.165,0.175,0.185,5.5,1100,,,,
QBEWOB,22.50,23/09/10,4:1,0.087,0.092,0.092,1.9,200,,,,
QBEUME,24.00,23/09/10,4:1,0.031,-,-,-,-,,,,
QBEWOC,24.50,23/09/10,4:1,0.036,0.041,-,-,-,,,,
Rio Tinto Ltd Last Sale Price $69.05,,,,,,,,,,,,
RIOUMD,60.00,24/06/10,4:1,2.41,2.46,2.01,-,-,,,,
RIOUME,65.00,24/06/10,4:1,1.39,1.43,0.95,-,-,,,,
RIOUMF,70.00,24/06/10,4:1,0.64,0.67,0.35,-,-,,,,
RIOVZG,70.00,24/06/10,6:1,0.475,0.50,0.43,25,600,,,,
RIOWOF,72.50,24/06/10,6:1,0.205,0.205,0.205,4.5,750,,,,
RIOUMG,75.00,24/06/10,4:1,0.225,0.24,-,-,-,,,,
RIOWOJ,79.00,24/06/10,6:1,0.033,0.048,0.083,-,-,,,,
RIOUMH,80.00,24/06/10,4:1,0.063,-,-,-,-,,,,
RIOWOK,86.00,24/06/10,6:1,0.009,0.011,0.034,-,-,,,,
RIOWMA,90.00,24/06/10,4:1,0.001,-,0.005,-,-,,,,
RIOWMB,95.00,24/06/10,4:1,0.001,-,-,-,-,,,,
RIOWOA,70.00,26/08/10,6:1,0.935,0.945,0.915,-,-,,,,
RIOWOB,77.50,26/08/10,6:1,0.485,0.495,0.49,-,-,,,,
RIOWOG,82.50,26/08/10,6:1,0.30,0.31,0.255,-,-,,,,
RIOUMI,60.00,23/09/10,4:1,3.12,3.17,2.71,-,-,,,,
RIOUMJ,65.00,23/09/10,4:1,2.37,2.41,1.48,-,-,,,,
RIOUMK,70.00,23/09/10,4:1,1.63,1.66,-,-,-,,,,
RIOUML,75.00,23/09/10,4:1,1.115,1.14,-,-,-,,,,
RIOUMM,80.00,23/09/10,4:1,0.735,0.755,-,-,-,,,,
