Warrants Market - Daily,,,,,,,,,,,,
XAO 4829.3 at 16:33 9/3/2010  Report at 19:05 Tuesday 9/3/2010. Processed 19:22 Tuesday 9/3/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code,Ex Price,Expiry Date,Conv Ratio,Bid,Ask,Last Sale,Chg +/-,Volume 100s,,,,
Equity Call Warrants ,,,,,,,,,,,,
AMP Ltd Last Sale Price $6.10,,,,,,,,,,,,
AMPWOC,6.25,27/05/10,3:1,0.11,0.115,0.14,-,-,,,,
AMPWOD,6.75,27/05/10,3:1,0.065,0.07,0.069,-,-,,,,
ANZ Banking Grp Last Sale Price $23.82,,,,,,,,,,,,
ANZVMA,22.00,25/03/10,3:1,0.63,0.695,0.33,-,-,,,,
ANZWZJ,23.00,25/03/10,4:1,0.31,0.34,-,-,-,,,,
ANZVMB,24.00,25/03/10,3:1,0.18,0.215,0.285,-,-,,,,
ANZWZI,24.00,25/03/10,4:1,0.17,0.20,-,-,-,,,,
ANZWOA,23.50,29/04/10,4:1,0.30,0.305,0.28,-2.5,500,,,,
ANZVZA,24.00,29/04/10,4:1,0.43,0.46,0.215,-,-,,,,
ANZWOB,25.00,29/04/10,4:1,0.12,0.125,0.12,-,-,,,,
ANZVME,26.00,29/04/10,3:1,0.12,0.14,0.135,-,-,,,,
ANZWOC,26.50,29/04/10,4:1,0.038,0.043,0.05,-,-,,,,
ANZWOF,19.00,24/06/10,4:1,1.225,1.23,1.11,-,-,,,,
ANZWOD,23.00,24/06/10,4:1,0.485,0.49,0.46,-,-,,,,
ANZWOE,24.50,24/06/10,4:1,0.305,0.31,-,-,-,,,,
ASX Ltd Last Sale Price $36.75,,,,,,,,,,,,
ASXVMA,37.00,25/03/10,4:1,0.175,0.19,0.835,-,-,,,,
ASXVMB,39.00,25/03/10,4:1,0.036,0.043,-,-,-,,,,
ASXVME,40.00,29/04/10,4:1,0.115,0.125,-,-,-,,,,
BHP Billiton Ltd Last Sale Price $43.40,,,,,,,,,,,,
BHPVMA,37.00,25/03/10,4:1,1.605,1.58,1.575,-8,350,,,,
BHPVZA,42.00,25/03/10,4:1,0.645,0.675,0.42,-,-,,,,
BHPVMB,43.00,25/03/10,4:1,0.325,0.345,-,-,-,,,,
BHPVZB,44.00,25/03/10,4:1,0.385,0.415,-,-,-,,,,
BHPWOA,36.00,29/04/10,4:1,1.97,1.975,1.295,-,-,,,,
BHPWOB,38.50,29/04/10,4:1,1.40,1.405,1.235,-,-,,,,
BHPWOG,40.50,29/04/10,4:1,0.975,0.98,0.835,-,-,,,,
BHPVME,41.00,29/04/10,4:1,0.955,0.98,0.84,-,-,,,,
BHPWOH,43.50,29/04/10,4:1,0.48,0.485,0.50,-,-,,,,
BHPVZC,44.00,29/04/10,4:1,0.84,0.87,-,-,-,,,,
BHPWOI,46.00,29/04/10,4:1,0.245,0.335,0.24,-2.5,160,,,,
BHPWOJ,37.50,24/06/10,4:1,1.855,1.86,-,-,-,,,,
BHPWOK,39.00,24/06/10,4:1,1.54,1.545,-,-,-,,,,
BHPWOL,41.00,24/06/10,4:1,1.185,1.19,1.215,-,-,,,,
BHPWOM,43.00,24/06/10,4:1,0.845,0.85,-,-,-,,,,
BHPVOD,45.00,24/06/10,4:1,0.605,0.61,0.635,-,-,,,,
BHPVOE,47.00,24/06/10,4:1,0.43,0.435,0.425,-,180,,,,
BlueScope Steel Last Sale Price $2.71,,,,,,,,,,,,
BSLWOB,2.75,25/03/10,2:1,0.05,0.055,-,-,-,,,,
BSLVMA,3.00,25/03/10,2:1,0.009,-,0.15,-,-,,,,
BSLWOA,3.00,25/03/10,2:1,0.011,0.016,0.014,-,-,,,,
BSLWOD,2.50,24/06/10,2:1,0.23,0.235,0.245,-,-,,,,
BSLWOC,3.00,24/06/10,2:1,0.105,0.11,-,-,-,,,,
Brambles Ltd Last Sale Price $7.50,,,,,,,,,,,,
BXBWOA,7.00,24/06/10,4:1,0.215,0.22,-,-,-,,,,
BXBWOB,7.75,24/06/10,4:1,0.115,0.12,-,-,-,,,,
C'wlth Bank  of Aust  Last Sale Price $55.21,,,,,,,,,,,,
CBAVMA,53.00,25/03/10,5:1,0.565,0.62,0.52,-,-,,,,
CBAVZL,53.00,25/03/10,5:1,0.62,0.65,0.475,-,-,,,,
CBAVMB,55.00,25/03/10,5:1,0.31,0.335,0.325,0.5,800,,,,
CBAVZM,55.00,25/03/10,5:1,0.39,0.42,-,-,-,,,,
CBAWOA,50.00,29/04/10,5:1,1.30,1.295,1.30,-,-,,,,
CBAWOB,55.00,29/04/10,5:1,0.525,0.525,0.455,-,-,,,,
CBAVME,57.00,29/04/10,5:1,0.36,0.395,0.35,-,-,,,,
CBAVZN,58.00,29/04/10,5:1,0.61,0.64,-,-,-,,,,
CBAWOC,59.00,29/04/10,5:1,0.19,0.195,0.20,-,-,,,,
CBAWOD,55.00,24/06/10,5:1,0.80,0.79,0.75,-,-,,,,
CBAWOE,57.50,24/06/10,5:1,0.53,0.53,0.52,-,-,,,,
