Warrants Market - Daily,,,,,,,,,,,,
XAO 4854.2 at 16:37 28/4/2010  Report at 19:05 Wednesday 28/4/2010. Processed 19:13 Wednesday 28/4/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code,Ex Price,Expiry Date,Conv Ratio,Bid,Ask,Last Sale,Chg +/-,Volume 100s,,,,
Equity Call Warrants ,,,,,,,,,,,,
Asciano Grp Last Sale Price $1.72,,,,,,,,,,,,
AIOUMA,1.50,27/05/10,1:1,0.24,0.245,-,-,-,,,,
AMP Ltd Last Sale Price $6.29,,,,,,,,,,,,
AMPWOC,6.25,27/05/10,3:1,0.079,0.084,0.091,-,-,,,,
AMPWOD,6.75,27/05/10,3:1,0.031,0.036,0.069,-,-,,,,
ANZ Banking Grp Last Sale Price $24.85,,,,,,,,,,,,
ANZWOA,23.50,29/04/10,4:1,0.355,-,0.575,-,-,,,,
ANZVZA,24.00,29/04/10,4:1,0.205,0.22,0.22,0.5,409,,,,
ANZWOB,25.00,29/04/10,4:1,0.019,-,0.096,-,-,,,,
ANZVME,26.00,29/04/10,3:1,0.001,-,0.155,-,-,,,,
ANZWOC,26.50,29/04/10,4:1,0.001,-,0.014,-,-,,,,
ANZUMA,23.00,27/05/10,4:1,0.47,0.48,0.48,-,1550,,,,
ANZUMB,25.00,27/05/10,4:1,0.125,0.13,0.12,-8.5,1160,,,,
ANZUMC,27.00,27/05/10,4:1,0.013,0.012,0.012,-4.7,419,,,,
ANZVZB,27.50,27/05/10,4:1,0.023,0.04,-,-,-,,,,
ANZWOD,23.00,24/06/10,4:1,0.505,0.515,0.495,-10,230,,,,
ANZWMA,24.00,24/06/10,4:1,0.335,0.34,-,-,-,,,,
ANZWOE,24.50,24/06/10,4:1,0.275,0.28,0.26,-5,1600,,,,
ANZWMB,26.00,24/06/10,4:1,0.11,0.115,0.11,-3.5,270,,,,
ANZWOF,26.00,24/06/10,4:1,0.115,0.12,1.11,-,-,,,,
ANZWMH,26.00,23/09/10,4:1,0.29,0.295,0.415,-,-,,,,
ANZWMI,28.00,23/09/10,4:1,0.145,0.15,0.185,-,-,,,,
ASX Ltd Last Sale Price $32.91,,,,,,,,,,,,
ASXVME,35.00,29/04/10,4:1,0.001,-,-,-,-,,,,
ASXUMA,34.00,27/05/10,4:1,0.11,0.115,-,-,-,,,,
BHP Billiton Ltd Last Sale Price $41.07,,,,,,,,,,,,
BHPWOG,40.50,29/04/10,4:1,0.185,-,0.39,-,-,,,,
BHPVME,41.00,29/04/10,4:1,0.06,0.07,0.07,-23,1644,,,,
BHPWOA,42.50,29/04/10,4:1,-,-,0.06,-,-,,,,
BHPWOH,43.50,29/04/10,4:1,-,-,0.02,-,-,,,,
BHPWOB,44.50,29/04/10,4:1,-,-,1.235,-,-,,,,
BHPVZC,46.00,29/04/10,4:1,0.001,0.04,-,-,-,,,,
BHPWOI,46.00,29/04/10,4:1,0.001,-,0.059,-,-,,,,
BHPUMA,42.00,27/05/10,4:1,0.265,0.27,0.27,-15.5,150,,,,
BHPUMB,44.00,27/05/10,4:1,0.093,0.098,0.10,-8,500,,,,
BHPVZD,45.00,27/05/10,4:1,0.10,0.13,-,-,-,,,,
BHPUMC,46.00,27/05/10,4:1,0.029,0.032,0.13,-,-,,,,
BHPWOK,39.00,24/06/10,4:1,0.895,0.90,1.05,-,-,,,,
BHPWOL,41.00,24/06/10,4:1,0.555,0.56,0.52,-69.5,140,,,,
BHPWMA,43.00,24/06/10,4:1,0.31,0.315,0.31,-22,400,,,,
BHPWOM,43.00,24/06/10,4:1,0.285,0.29,0.28,-10,2850,,,,
BHPVOD,45.00,24/06/10,4:1,0.155,0.16,0.15,-7,160,,,,
BHPWMB,45.00,24/06/10,4:1,0.16,0.165,0.35,-,-,,,,
BHPVOE,47.00,24/06/10,4:1,0.067,0.076,0.072,-3.3,385,,,,
BHPWOJ,48.50,24/06/10,4:1,0.045,0.05,0.20,-,-,,,,
BHPWMH,46.00,23/09/10,4:1,0.37,0.375,0.38,-10,120,,,,
BHPWMI,48.00,23/09/10,4:1,0.25,0.255,0.505,-,-,,,,
BlueScope Steel Last Sale Price $2.73,,,,,,,,,,,,
BSLUMA,3.00,27/05/10,1:1,0.049,0.052,-,-,-,,,,
BSLWOD,2.50,24/06/10,2:1,0.185,0.19,0.285,-,-,,,,
BSLWOC,3.00,24/06/10,2:1,0.05,0.055,-,-,-,,,,
Brambles Ltd Last Sale Price $7.32,,,,,,,,,,,,
BXBWOA,7.00,24/06/10,4:1,0.165,0.17,0.205,-,-,,,,
