Warrants Market - Daily,,,,,,,,,,,,
XAO 4399.1 at 16:36 27/5/2010  Report at 19:05 Thursday 27/5/2010. Processed 20:16 Thursday 27/5/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code,Ex Price,Expiry Date,Conv Ratio,Bid,Ask,Last Sale,Chg +/-,Volume 100s,,,,
Equity Call Warrants ,,,,,,,,,,,,
Asciano Grp Last Sale Price $1.62,,,,,,,,,,,,
AIOUMA,1.50,27/05/10,1:1,0.115,-,-,-,-,,,,
AMP Ltd Last Sale Price $5.43,,,,,,,,,,,,
AMPWOC,6.25,27/05/10,3:1,-,-,0.001,-,-,,,,
AMPWOD,6.75,27/05/10,3:1,0.001,-,0.069,-,-,,,,
AMPWOA,6.00,23/09/10,3:1,0.072,0.077,0.066,-,152,,,,
AMPWOB,6.50,23/09/10,3:1,0.038,0.043,-,-,-,,,,
ANZ Banking Grp Last Sale Price $22.09,,,,,,,,,,,,
ANZUMA,23.00,27/05/10,4:1,-,-,0.175,-,-,,,,
ANZUMB,25.00,27/05/10,4:1,0.001,-,0.011,-,-,,,,
ANZUMC,27.00,27/05/10,4:1,-,-,0.012,-,-,,,,
ANZVZB,27.50,27/05/10,4:1,-,-,-,-,-,,,,
ANZUMD,20.00,24/06/10,4:1,0.625,0.63,0.54,-,-,,,,
ANZUMF,20.00,24/06/10,4:1,0.62,0.55,0.495,-,-,,,,
ANZUME,22.00,24/06/10,4:1,0.285,0.29,0.24,-,-,,,,
ANZUMG,22.00,24/06/10,4:1,0.28,0.235,-,-,-,,,,
ANZWOD,23.00,24/06/10,4:1,0.11,0.13,0.07,-,-,,,,
ANZUMH,24.00,24/06/10,4:1,0.088,0.068,-,-,-,,,,
ANZVZC,24.00,24/06/10,4:1,0.092,0.10,-,-,-,,,,
ANZWMA,24.00,24/06/10,4:1,0.091,0.094,0.083,1.5,1200,,,,
ANZWOE,24.50,24/06/10,4:1,0.024,0.044,0.017,-,-,,,,
ANZWMB,26.00,24/06/10,4:1,0.009,-,0.08,-,-,,,,
ANZWOF,26.00,24/06/10,4:1,0.011,0.031,0.064,-,-,,,,
ANZWOG,22.50,23/09/10,4:1,0.475,0.48,0.45,1,40,,,,
ANZWOH,24.50,23/09/10,4:1,0.265,0.27,0.255,2,243,,,,
ANZWMH,26.00,23/09/10,4:1,0.17,0.175,0.21,-,-,,,,
ANZWOI,26.50,23/09/10,4:1,0.135,0.14,-,-,-,,,,
ANZWMI,28.00,23/09/10,4:1,0.087,0.09,0.08,1,200,,,,
ASX Ltd Last Sale Price $31.50,,,,,,,,,,,,
ASXUMA,34.00,27/05/10,4:1,-,-,-,-,-,,,,
ASXUMB,32.00,23/09/10,4:1,0.495,0.50,-,-,-,,,,
ASXUMC,35.00,23/09/10,4:1,0.215,0.22,-,-,-,,,,
BHP Billiton Ltd Last Sale Price $38.85,,,,,,,,,,,,
BHPUMA,42.00,27/05/10,4:1,0.001,0.001,0.001,-2.4,300,,,,
BHPUMB,44.00,27/05/10,4:1,0.001,-,0.001,-,-,,,,
BHPVZD,45.00,27/05/10,4:1,-,-,-,-,-,,,,
BHPUMC,46.00,27/05/10,4:1,0.001,-,0.001,-,-,,,,
BHPUMD,32.00,24/06/10,4:1,1.785,1.79,1.315,-,-,,,,
BHPUME,36.00,24/06/10,4:1,0.925,0.93,0.73,4,200,,,,
BHPWOJ,38.00,24/06/10,4:1,0.495,0.505,0.43,9,850,,,,
BHPWOK,39.00,24/06/10,4:1,0.19,0.355,0.33,10,4725,,,,
BHPUMF,40.00,24/06/10,4:1,0.34,0.345,0.15,-,-,,,,
BHPVZE,40.00,24/06/10,4:1,0.36,0.385,0.245,-,-,,,,
BHPWOL,41.00,24/06/10,4:1,0.14,0.15,0.105,4,580,,,,
BHPWMA,43.00,24/06/10,4:1,0.092,-,0.036,-,-,,,,
BHPWOM,43.00,24/06/10,4:1,0.04,0.05,0.04,1,250,,,,
BHPVOD,45.00,24/06/10,4:1,0.011,0.007,0.007,-1.8,610,,,,
BHPWMB,45.00,24/06/10,4:1,0.053,-,0.048,-,-,,,,
BHPVOE,47.00,24/06/10,4:1,0.002,-,0.024,-,-,,,,
