Warrants Market - Daily,,,,,,,,,,,,
XAO 4733.1 at 16:47 1/12/2009  Report at 19:05 Tuesday 1/12/2009. Processed 19:14 Tuesday 1/12/2009.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code,Ex Price,Expiry Date,Conv Ratio,Bid,Ask,Last Sale,Chg +/-,Volume 100s,,,,
Equity Call Warrants ,,,,,,,,,,,,
AMP Ltd Last Sale Price $6.13,,,,,,,,,,,,
AMPWOF,6.25,17/12/09,3:1,0.046,0.056,0.051,-0.8,1050,,,,
AMPWOE,6.75,17/12/09,3:1,0.01,-,0.044,-,-,,,,
AMPWOA,6.00,25/02/10,3:1,0.15,0.155,0.16,4,150,,,,
AMPWOB,6.75,25/02/10,3:1,0.059,0.084,0.06,-0.6,1206,,,,
ANZ Banking Grp Last Sale Price $21.97,,,,,,,,,,,,
ANZWOG,17.00,17/12/09,4:1,1.27,1.28,1.50,-,-,,,,
ANZWOI,21.00,17/12/09,4:1,0.32,0.325,0.285,-,963,,,,
ANZWOH,23.00,17/12/09,4:1,0.054,0.059,0.062,-,-,,,,
ANZWZE,24.00,17/12/09,4:1,0.035,0.04,0.41,-,-
ANZWZF,26.00,17/12/09,4:1,0.004,0.04,-,-,-
ANZWZG,27.00,28/01/10,4:1,0.046,0.051,-,-,-
ANZWZH,22.00,25/02/10,4:1,0.49,0.515,0.505,-,-
ANZWOK,24.50,25/02/10,4:1,0.155,0.16,0.16,-1.5,246
ANZWOL,26.50,25/02/10,4:1,0.067,0.072,0.066,-0.5,150
ANZWOJ,28.50,25/02/10,4:1,0.032,0.037,0.038,-,-
ANZVMA,22.00,25/03/10,3:1,0.685,0.69,0.66,-3,200
ANZVMB,24.00,25/03/10,3:1,0.39,0.395,-,-,-
ANZVME,26.00,29/04/10,3:1,0.29,0.295,0.315,-,-
ASX Ltd Last Sale Price $33.41,,,,,,,,
ASXVMA,33.00,25/03/10,4:1,0.715,0.72,0.72,4,200
ASXVMB,35.00,25/03/10,4:1,0.48,0.485,-,-,-
ASXVME,37.00,29/04/10,4:1,0.395,0.40,-,-,-
BHP Billiton Ltd Last Sale Price $41.34,,,,,,,,
BHPVZN,34.00,17/12/09,4:1,1.845,1.875,-,-,-
BHPWON,35.00,17/12/09,4:1,1.575,1.695,1.41,-,-
BHPVZM,36.00,17/12/09,4:1,1.365,1.395,-,-,-
BHPWOO,37.50,17/12/09,4:1,0.975,1.09,0.97,13,30
BHPVOA,40.00,17/12/09,4:1,0.455,0.54,0.435,-5,250
BHPVOB,42.50,17/12/09,4:1,0.13,0.175,0.13,-2.5,1690
BHPWZA,40.00,28/01/10,4:1,0.975,1.00,0.895,-,-
BHPVZO,44.00,28/01/10,4:1,0.57,0.595,-,-,-
BHPWOC,37.00,25/02/10,4:1,1.415,1.42,1.335,27,50
BHPWOD,39.00,25/02/10,4:1,1.035,1.04,1.025,-,-
BHPWOE,41.00,25/02/10,4:1,0.745,0.75,0.685,-,-
BHPWOF,43.00,25/02/10,4:1,0.515,0.52,0.50,-,-
BHPVOC,45.00,25/02/10,4:1,0.355,0.36,0.30,-,-
BHPWZB,46.00,25/02/10,4:1,0.595,0.62,-,-,-
BHPVMA,37.00,25/03/10,4:1,1.585,1.59,-,-,-
BHPVMB,39.00,25/03/10,4:1,1.26,1.265,-,-,-
BHPVME,41.00,29/04/10,4:1,1.16,1.165,1.065,-,-
BlueScope Steel Last Sale Price $2.82,,,,,,,,
BSLWOE,3.00,17/12/09,2:1,0.027,0.032,0.021,-,-
BSLWOF,3.50,17/12/09,2:1,0.001,0.005,0.028,-,-
BSLVMA,3.25,25/03/10,2:1,0.085,0.088,0.06,-,-
C'wlth Bank  of Aust  Last Sale Price $53.85,,,,,,,,
CBAVZH,46.00,17/12/09,5:1,1.585,1.515,1.515,-,100
CBAWOH,47.50,17/12/09,5:1,1.325,1.345,0.905,-,-
CBAWOI,50.00,17/12/09,5:1,0.845,0.865,0.70,5,493
CBAVZI,52.00,17/12/09,5:1,0.57,0.595,0.74,-,-
CBAWOG,53.00,17/12/09,5:1,0.365,0.385,0.285,3.5,3786
CBAVZJ,50.00,28/01/10,5:1,1.145,1.17,-,-,-
CBAWOL,51.00,25/02/10,5:1,0.925,0.93,0.79,-,-
CBAWOJ,54.00,25/02/10,5:1,0.545,0.545,0.53,9,1000
CBAVZK,55.00,25/02/10,5:1,0.77,0.795,-,-,-
CBAWOK,57.00,25/02/10,5:1,0.35,0.355,0.32,4,100
CBAVMA,53.00,25/03/10,5:1,0.975,0.98,0.77,-,-
CBAVMB,55.00,25/03/10,5:1,0.77,0.775,0.73,-,54
CBAVME,57.00,29/04/10,5:1,0.71,0.715,0.66,16,100
Computershare Ltd Last Sale Price $10.79,,,,,,,,
CPUVMA,11.00,25/03/10,2:1,0.45,0.455,-,-,-
CSL Ltd Last Sale Price $31.73,,,,,,,,
CSLWZA,36.00,17/12/09,4:1,0.001,0.04,0.012,-,-
CSLWZB,32.00,28/01/10,4:1,0.36,0.385,0.35,-,-
CSLVMA,33.00,25/03/10,4:1,0.415,0.425,0.395,-,-
Fortescue Metals Grp Last Sale Price $4.27,,,,,,,,
FMGVMA,4.50,25/03/10,3:1,0.18,0.185,-,-,-
Insurance Aust Grp Last Sale Price $3.93,,,,,,,,
IAGVMA,4.00,25/03/10,3:1,0.12,0.125,0.125,-,-
Incitec Pivot Last Sale Price $2.82,,,,,,,,
IPLVMA,3.00,25/03/10,2:1,0.14,0.145,-,-,-
Lihir Gold Ltd Last Sale Price $3.58,,,,,,,,
LGLWOB,3.25,17/12/09,2:1,0.185,0.19,0.185,-,-
LGLWOA,3.50,17/12/09,2:1,0.10,0.105,0.395,-,-
LGLWOC,3.75,17/12/09,2:1,0.044,0.049,0.089,-,-
LGLVMA,3.50,25/03/10,2:1,0.24,0.245,0.255,-,-
Macq Grp Ltd Last Sale Price $48.50,,,,,,,,
MQGVZE,55.00,17/12/09,5:1,0.088,0.093,0.045,-,-
MQGVZF,65.00,17/12/09,5:1,0.002,0.04,0.061,-,-
MQGVZG,50.00,25/02/10,5:1,1.115,1.14,-,-,-
MQGWOB,50.00,25/02/10,6:1,0.60,0.61,0.505,-,-
MQGWOC,60.00,25/02/10,6:1,0.17,0.175,0.15,1.5,74
National Aust Bank Last Sale Price $28.55,,,,,,,,
NABWOH,26.00,17/12/09,4:1,0.665,0.685,0.68,4,794
NABWOI,30.00,17/12/09,4:1,0.048,0.059,0.05,0.8,750
NABWZF,30.00,17/12/09,4:1,0.081,0.095,0.13,-,-
NABWOG,32.50,17/12/09,4:1,0.002,0.012,0.06,-,-
NABWZG,34.00,17/12/09,4:1,0.004,0.04,-,-,-
NABWZH,32.00,28/01/10,4:1,0.17,0.195,-,-,-
NABWOJ,28.00,25/02/10,4:1,0.57,0.575,0.58,-7,1000
NABWZI,28.00,25/02/10,4:1,0.71,0.735,-,-,-
NABWOK,30.00,25/02/10,4:1,0.32,0.325,0.28,-,-
NABWOL,32.00,25/02/10,4:1,0.17,0.175,0.17,4,200
NABVMA,29.00,25/03/10,5:1,0.47,0.475,0.36,-,-
NABVMB,31.00,25/03/10,5:1,0.305,0.31,-,-,-
NABVME,33.00,29/04/10,5:1,0.25,0.255,-,-,-
Newcrest Min Last Sale Price $37.40,,,,,,,,
NCMWOA,33.00,17/12/09,4:1,1.145,1.155,1.22,12.5,80
NCMWOB,37.00,17/12/09,4:1,0.375,0.38,0.46,-,-
NCMVZB,40.00,17/12/09,4:1,0.185,0.21,-,-,-
NCMVMA,35.00,25/03/10,4:1,1.355,1.36,1.235,-,-
NCMVMB,37.00,25/03/10,4:1,1.095,1.10,-,-,-
NCMVME,39.00,29/04/10,4:1,1.04,1.045,1.13,-,-
News Corp Last Sale Price $15.10,,,,,,,,
NWSVMA,16.00,25/03/10,4:1,0.28,0.285,0.29,-,21
NWSVME,18.00,29/04/10,4:1,0.17,0.175,-,-,-
Oil Search Ltd Last Sale Price $5.87,,,,,,,,
OSHVMA,6.50,25/03/10,2:1,0.185,0.19,0.17,-,-
OSHVME,7.50,29/04/10,2:1,0.091,0.094,-,-,-
Paladin Energy Last Sale Price $4.12,,,,,,,,
PDNVMA,4.00,25/03/10,2:1,0.305,0.31,0.295,1.5,40
PDNVME,5.00,29/04/10,2:1,0.18,0.185,-,-,-
Qantas Airways Last Sale Price $2.70,,,,,,,,
QANVMA,2.50,25/03/10,2:1,0.19,0.195,0.18,3.5,35
QANVME,3.50,29/04/10,2:1,0.035,-,-,-,-
QBE Insurance Grp Last Sale Price $22.57,,,,,,,,
QBEWOB,23.00,17/12/09,4:1,0.095,0.11,0.078,-,-
QBEWOC,26.00,17/12/09,4:1,0.005,0.015,0.022,-,-
QBEVMA,23.00,25/03/10,4:1,0.405,0.41,-,-,-
QBEVMB,25.00,25/03/10,4:1,0.205,0.21,-,-,-
QBEVME,27.00,29/04/10,4:1,0.12,0.125,-,-,-
Rio Tinto Ltd Last Sale Price $71.40,,,,,,,,
RIOWOH,65.00,17/12/09,6:1,1.14,1.29,1.175,-,-
RIOWOI,70.00,17/12/09,6:1,0.51,0.625,0.55,-,-
RIOWZN,70.00,17/12/09,6:1,0.765,0.79,0.955,-,-
RIOVZA,75.00,17/12/09,6:1,0.40,0.425,0.92,-,-
RIOWOG,75.00,17/12/09,6:1,0.20,0.265,0.22,-,-
RIOVZB,80.00,25/02/10,6:1,0.945,0.97,-,-,-
RIOVMA,65.00,25/03/10,6:1,1.94,1.945,1.90,-8,115
RIOVMB,70.00,25/03/10,6:1,1.455,1.46,1.40,-,-
