Warrants Market - Daily,,,,,,,,,,,,
XAO 4744.0 at 16:47 10/11/2009  Report at 19:05 Tuesday 10/11/2009. Processed 19:54 Tuesday 10/11/2009.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code,Ex Price,Expiry Date,Conv Ratio,Bid,Ask,Last Sale,Chg +/-,Volume 100s,,,,
Equity Call Warrants ,,,,,,,,,,,,
AMP Ltd Last Sale Price $6.39,,,,,,,,,,,,
AMPWMM,6.50,26/11/09,3:1,0.072,-,0.086,-4.9,120,,,,
AMPWOF,6.25,17/12/09,3:1,0.125,0.25,0.115,6.7,330,,,,
AMPWOE,6.75,17/12/09,3:1,0.058,0.075,0.052,2,61,,,,
AMPWOA,6.00,25/02/10,3:1,0.22,0.225,0.215,1,100,,,,
AMPWOB,6.75,25/02/10,3:1,0.105,0.11,0.079,-,-,,,,
ANZ Banking Grp Last Sale Price $22.80,,,,,,,,,,,,
ANZWMA,20.00,26/11/09,3:1,0.95,-,1.35,-,-,,,,
ANZWMF,22.00,26/11/09,3:1,0.395,0.435,0.32,-,-,,,,
ANZWZD,22.00,26/11/09,4:1,0.285,0.315,0.23,-,-
ANZWZC,25.00,26/11/09,4:1,0.034,0.048,0.041,-,-
ANZWOG,17.00,17/12/09,4:1,1.49,1.51,1.50,-25.5,49
ANZWOI,21.00,17/12/09,4:1,0.555,0.565,0.545,1.5,490
ANZWOH,23.00,17/12/09,4:1,0.215,0.22,0.215,0.5,1169
ANZWZE,24.00,17/12/09,4:1,0.17,0.20,0.41,-,-
ANZWZF,26.00,17/12/09,4:1,0.105,0.135,-,-,-
ANZWZG,27.00,28/01/10,4:1,0.20,0.23,-,-,-
ANZWOK,24.50,25/02/10,4:1,0.305,0.31,0.295,-4,470
ANZWOL,26.50,25/02/10,4:1,0.135,0.14,0.115,-,-
ANZWOJ,28.50,25/02/10,4:1,0.072,0.077,0.064,-,-
ASX Ltd Last Sale Price $34.02,,,,,,,,
ASXWMC,35.00,26/11/09,4:1,0.21,0.225,0.56,-,-
ASXWMD,40.00,26/11/09,4:1,0.005,-,0.245,-,-
Billabong Intl Last Sale Price $10.65,,,,,,,,
BBGWMB,11.00,26/11/09,2:1,0.225,0.25,0.145,-,-
BHP Billiton Ltd Last Sale Price $38.49,,,,,,,,
BHPWMG,37.00,26/11/09,4:1,0.57,0.60,0.47,-,-
BHPVZK,38.00,26/11/09,4:1,0.46,0.49,0.74,-,-
BHPWME,40.00,26/11/09,4:1,0.195,0.215,0.205,6.5,2520
BHPWMF,42.00,26/11/09,4:1,0.076,0.085,0.105,-,-
BHPVZL,45.00,26/11/09,4:1,0.066,0.077,-,-,-
BHPVZN,34.00,17/12/09,4:1,1.405,1.435,-,-,-
BHPWON,35.00,17/12/09,4:1,1.03,1.035,0.905,-,-
BHPVZM,36.00,17/12/09,4:1,1.075,1.105,-,-,-
BHPWOO,37.50,17/12/09,4:1,0.585,0.59,0.58,10,384
BHPVOA,40.00,17/12/09,4:1,0.26,0.265,0.26,5.5,100
BHPVOB,42.50,17/12/09,4:1,0.11,0.12,0.11,3.6,46
BHPWZA,40.00,28/01/10,4:1,0.845,0.875,-,-,-
BHPVZO,44.00,28/01/10,4:1,0.515,0.545,-,-,-
BHPWOC,37.00,25/02/10,4:1,0.99,1.005,0.995,14.5,40
BHPWOD,39.00,25/02/10,4:1,0.71,0.715,0.58,-,-
BHPWOE,41.00,25/02/10,4:1,0.515,0.52,-,-,-
BHPWOF,43.00,25/02/10,4:1,0.375,0.38,0.325,-,-
BHPVOC,45.00,25/02/10,4:1,0.265,0.275,0.26,5,100
BlueScope Steel Last Sale Price $3.06,,,,,,,,
BSLWMC,3.50,26/11/09,1:1,0.019,-,0.14,-,-
BSLWOE,3.00,17/12/09,2:1,0.115,0.12,0.115,-,250
BSLWOF,3.50,17/12/09,2:1,0.027,0.032,0.028,-,-
Brambles Ltd Last Sale Price $7.05,,,,,,,,
BXBWMA,7.50,26/11/09,2:1,0.073,0.085,0.465,-,-
C'wlth Bank  of Aust  Last Sale Price $55.55,,,,,,,,
CBAWMC,46.00,26/11/09,5:1,1.905,1.895,1.88,19.5,100
CBAVZF,48.00,26/11/09,5:1,1.58,-,1.375,-,-
CBAWMD,48.00,26/11/09,5:1,1.515,1.57,1.435,-,-
CBAVZG,55.00,26/11/09,5:1,0.49,0.52,0.295,-,-
CBAVZH,46.00,17/12/09,5:1,2.01,2.06,-,-,-
CBAWOH,47.50,17/12/09,5:1,1.72,1.74,1.66,76,200
CBAWOI,50.00,17/12/09,5:1,1.22,1.245,1.20,13,2800
CBAVZI,52.00,17/12/09,5:1,1.11,1.14,0.74,-,-
CBAWOG,53.00,17/12/09,5:1,0.765,0.785,0.80,21.5,50
CBAVZJ,50.00,28/01/10,5:1,1.675,1.705,-,-,-
CBAWOL,51.00,25/02/10,5:1,1.25,1.255,1.135,-,-
CBAWOJ,54.00,25/02/10,5:1,0.60,0.865,0.80,-,-
CBAWOK,57.00,25/02/10,5:1,0.60,0.605,1.60,-,-
Computershare Ltd Last Sale Price $10.78,,,,,,,,
CPUWMB,10.50,26/11/09,2:1,0.275,0.295,-,-,-
CSL Ltd Last Sale Price $31.84,,,,,,,,
CSLVZO,34.00,26/11/09,4:1,0.086,0.097,0.615,-,-
CSLWMA,34.00,26/11/09,4:1,0.082,0.094,0.135,-,-
CSLWZA,36.00,17/12/09,4:1,0.019,0.04,0.019,0.8,200
CSLWZB,32.00,28/01/10,4:1,0.475,0.505,0.43,-,-
Incitec Pivot Last Sale Price $2.74,,,,,,,,
IPLWMB,3.50,26/11/09,2:1,0.002,-,0.11,-,-
Lihir Gold Ltd Last Sale Price $3.38,,,,,,,,
LGLWMB,2.75,26/11/09,2:1,0.315,0.325,0.335,-,-
LGLWOA,2.75,17/12/09,2:1,0.335,0.34,0.355,-,-
