Warrants Market,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5202.0 at 2013-12-19T16:38:06. Report at Thursday, December 19, 2013. Processed Friday at 2013-12-20T01:00:06+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Equity Call Warrants,
ANZ Banking Grp Last Sale Price $31.13,
ANZVMB,33.00,19/12/13,4:1,.001,,.025,,,,
ANZWOA,30.00,30/01/14,4:1,.465,.47,.375,,,,
ANZWOB,32.00,30/01/14,4:1,.20,.205,.495,,,,
ANZVRC,35.00,30/01/14,4:1,.052,.058,,,,,
ANZVMC,33.00,27/02/14,4:1,.145,.155,.135,-1,200,,
ANZVRA,33.00,27/02/14,4:1,.235,.255,,,,,
,
BHP Billiton Last Sale Price $36.80,
BHPVMB,37.00,19/12/13,4:1,.001,,.18,,,,
BHPWOG,36.00,30/01/14,4:1,.555,.56,.51,-43,33,,
BHPWOH,38.00,30/01/14,4:1,.305,.31,.49,,,,
BHPVRC,40.00,30/01/14,4:1,.07,.076,.225,,,,
BHPWOI,40.00,30/01/14,4:1,.15,.155,.19,,,,
BHPVRA,38.00,27/02/14,4:1,.385,.40,,,,,
BHPVMC,38.50,27/02/14,4:1,.24,.265,,,,,
,
C'wlth Bank of Aust Last Sale Price $74.85,
CBAVMB,75.00,19/12/13,4:1,.001,,.46,,,,
CBAVRB,75.00,19/12/13,4:1,.001,,.215,,,,
CBAWOA,74.00,30/01/14,5:1,.655,.66,.64,+8,220,,
CBAWOB,77.00,30/01/14,5:1,.405,.41,.38,+1,170,,
CBAVRC,80.00,30/01/14,4:1,.265,.285,,,,,
CBAVRA,77.00,27/02/14,4:1,.625,.65,,,,,
CBAVMC,79.00,27/02/14,4:1,.225,.255,.215,+1.5,50,,
,
Fortescue Metals Grp Last Sale Price $5.75,
FMGWOA,4.50,30/01/14,3:1,.455,.46,.46,+8.5,30,,
FMGWOB,5.00,30/01/14,3:1,.32,.325,.37,,,,
FMGVRE,6.00,30/01/14,2:1,.125,.135,,,,,
FMGVRB,6.50,27/02/14,2:1,.115,.12,,,,,
,
Macquarie Grp,
MQGWOA,49.00,30/01/14,4:1,1.56,1.565,1.145,,,,
MQGWOB,50.97,30/01/14,4:1,1.225,1.23,.72,,,,
,
National Aust Bank Last Sale Price $34.03,
NABVMB,35.00,19/12/13,4:1,.001,,.105,,,,
NABVRB,35.00,19/12/13,4:1,.001,,.15,,,,
NABWOA,34.00,30/01/14,4:1,.355,.36,.295,,,,
NABWOB,36.00,30/01/14,4:1,.15,.155,.205,,,,
NABVRC,37.00,30/01/14,4:1,.096,.105,,,,,
NABVRA,36.00,27/02/14,4:1,.26,.275,,,,,
NABVMC,37.00,27/02/14,4:1,.069,.79,.072,-6.3,1880,,
,
Newcrest Min Last Sale Price $7.32,
NCMVMB,13.00,19/12/13,4:1,.001,,.071,,,,
NCMVRE,11.00,30/01/14,4:1,.001,,.04,,,,
NCMWOA,12.00,30/01/14,4:1,.019,,.031,,,,
NCMWOB,14.00,30/01/14,4:1,.016,,.022,,,,
NCMVRF,9.00,27/02/14,4:1,.072,.075,.095,,,,
NCMVMC,10.50,27/02/14,4:1,.001,,.03,,,,
,
QBE Insurance Grp Last Sale Price $10.90,
QBEWOA,15.00,30/01/14,4:1,.016,.021,.016,,,,
QBEWOB,16.50,30/01/14,4:1,.016,.021,.13,,,,
,
Rio Tinto Last Sale Price $66.53,
RIOVMB,64.00,19/12/13,4:1,.61,,.72,,,,
RIOVRD,65.00,19/12/13,6:1,.26,.26,.24,-12.5,136,,
RIOWOA,64.00,30/01/14,6:1,.84,.845,.965,,,,
RIOVRE,67.00,30/01/14,6:1,.45,.45,,,,,
RIOWOB,68.00,30/01/14,6:1,.47,.475,.38,,,,
RIOVMC,66.00,27/02/14,4:1,.905,.93,.805,,,,
RIOVRB,70.00,27/02/14,6:1,.42,.42,,,,,
,
Telstra Corp Last Sale Price $5.11,
TLSVMB,5.20,19/12/13,2:1,.001,,.079,,,,
TLSWOA,5.00,30/01/14,2:1,.13,.135,.125,,,,
TLSWOB,5.25,30/01/14,2:1,.067,.072,,,,,
TLSVMC,5.25,27/02/14,2:1,.025,,,,,,
,
Unilife Corp Last Sale Price $0.78,
UNSWCA,0.30,19/12/13,1:1,,,.515,,,,
,
Westpac Banking Last Sale Price $31.37,
WBCVMB,33.90,19/12/13,4:1,.001,,.089,,,,
WBCWOA,31.91,30/01/14,4:1,.26,.265,.205,,,,
WBCWOB,34.00,30/01/14,4:1,.094,.099,.315,,,,
WBCVRC,36.00,30/01/14,4:1,.027,.032,,,,,
WBCVRA,33.00,27/02/14,4:1,.255,.275,,,,,
WBCVMC,34.90,27/02/14,4:1,.049,.072,.32,,,,
,
Wesfarmers Last Sale Price $42.88,
WESWOA,41.00,30/01/14,4:1,.715,.72,,,,,
WESWOB,44.00,30/01/14,4:1,.315,.32,.325,,,,
,
Woodside Petroleum Last Sale Price $37.95,
WPLWOA,38.00,30/01/14,5:1,.355,.36,.355,,,,
WPLWOB,41.00,30/01/14,5:1,.13,.135,.145,,,,
,
Equity Put Warrants,
ANZ Banking Grp Last Sale Price $31.13,
ANZVRQ,30.00,19/12/13,4:1,.001,,.105,,,,
ANZVMQ,31.00,19/12/13,4:1,.001,,.013,,,,
ANZWOU,28.00,30/01/14,4:1,.068,.073,.12,,,,
ANZWOT,30.00,30/01/14,4:1,.185,.19,.225,,,,
ANZVRT,32.00,30/01/14,4:1,.435,.43,,,,,
ANZVMR,30.00,27/02/14,4:1,.195,.22,.215,-3.5,40,,
ANZVRR,31.00,27/02/14,4:1,.405,.40,,,,,
,
BHP Billiton Last Sale Price $36.80,
BHPVMQ,36.50,19/12/13,4:1,.001,,,,,,
BHPWOR,33.00,30/01/14,4:1,.14,.145,.18,,,,
BHPVRT,35.00,30/01/14,4:1,.19,.19,.22,,,,
BHPWOQ,35.00,30/01/14,4:1,.265,.27,,,,,
BHPWOP,37.00,30/01/14,4:1,.47,.475,.495,,,,
BHPVMR,33.00,27/02/14,4:1,.115,.14,.155,,,,
BHPVRU,37.00,27/02/14,4:1,.53,.525,,,,,
,
C'wlth Bank of Aust Last Sale Price $74.85,
CBAVRQ,70.00,19/12/13,4:1,.001,,.115,,,,
CBAVMQ,72.00,19/12/13,4:1,.001,,.15,,,,
CBAWOU,71.00,30/01/14,5:1,.285,.29,.325,-1,20,,
CBAVRR,72.00,30/01/14,4:1,.46,.455,.51,,,,
CBAWOT,74.00,30/01/14,5:1,.505,.51,.51,-6,600,,
CBAVRS,75.00,27/02/14,4:1,1.18,1.165,,,,,
CBAVMR,76.00,27/02/14,4:1,1.075,1.10,,,,,
,
Fortescue Metals Grp Last Sale Price $5.75,
FMGVRQ,4.00,19/12/13,2:1,.001,,.068,,,,
FMGWOU,4.00,30/01/14,3:1,.023,.028,.026,,,,
FMGWOT,4.50,30/01/14,3:1,.038,.043,.055,,,,
FMGVRR,4.75,30/01/14,2:1,.036,.036,,,,,
FMGVRS,5.50,27/02/14,2:1,.185,.19,.22,,,,
,
Macquarie Grp,
MQGWOU,46.00,30/01/14,4:1,.11,.115,.255,,,,
MQGWOT,48.03,30/01/14,4:1,.185,.19,.19,-21,1000,,
,
National Aust Bank Last Sale Price $34.03,
NABVMQ,31.00,19/12/13,4:1,.001,,.14,,,,
NABVRQ,33.00,19/12/13,4:1,.001,,.17,,,,
NABWOU,32.00,30/01/14,4:1,.145,.15,.185,,,,
NABVRS,33.00,30/01/14,4:1,.225,.22,,,,,
NABWOT,34.00,30/01/14,4:1,.32,.325,.34,-5,320,,
NABVRT,32.00,27/02/14,4:1,.235,.235,,,,,
NABVMR,33.00,27/02/14,4:1,.195,.22,.245,-7,32,,
,
Newcrest Min Last Sale Price $7.32,
NCMVMQ,10.00,19/12/13,4:1,.65,,.51,,,,
NCMVRR,9.00,30/01/14,4:1,.455,.455,,,,,
NCMWOU,11.00,30/01/14,4:1,.945,,.55,,,,
NCMWOT,13.00,30/01/14,4:1,1.435,,,,,,
NCMVRS,7.50,27/02/14,4:1,.225,.23,.235,+1.5,200,,
NCMVMR,8.50,27/02/14,4:1,.37,.40,.375,,,,
,
QBE Insurance Grp Last Sale Price $10.90,
