Warrants Market - Daily,,,,,,,,,,,,
XAO 4754.9 at 16:47 27/10/2009  Report at 19:05 Tuesday 27/10/2009. Processed 19:16 Tuesday 27/10/2009.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code,Ex Price,Expiry Date,Conv Ratio,Bid,Ask,Last Sale,Chg +/-,Volume 100s,,,,
Equity Call Warrants ,,,,,,,,,,,,
AMP Ltd Last Sale Price $6.16,,,,,,,,,,,,
AMPWMK,5.50,29/10/09,3:1,0.24,-,0.105,-,-,,,,
AMPWML,6.00,29/10/09,3:1,0.058,-,0.195,-,-,,,,
AMPWMM,6.50,26/11/09,3:1,0.078,0.084,0.135,-,-,,,,
AMPWOF,6.25,17/12/09,3:1,0.105,0.11,0.11,-2,150,,,,
AMPWOE,6.75,17/12/09,3:1,0.038,0.043,0.038,-,500,,,,
AMPWOA,6.00,25/02/10,3:1,0.225,0.23,0.34,-,-,,,,
AMPWOB,6.75,25/02/10,3:1,0.11,0.115,0.255,-,-,,,,
ANZ Banking Grp Last Sale Price $23.75,,,,,,,,,,,,
ANZWZA,23.00,29/10/09,4:1,0.19,-,0.555,-,-
ANZVZO,24.00,29/10/09,4:1,0.075,-,1.335,-,-
ANZWWB,10.55,30/10/09,.96:1,13.02,-,9.14,-,-
ANZWMA,20.00,26/11/09,3:1,1.315,-,1.35,-,-
ANZWMF,22.00,26/11/09,3:1,0.625,0.645,0.68,1,550
ANZWZD,22.00,26/11/09,4:1,0.42,0.445,0.445,-1.5,113
ANZWZC,25.00,26/11/09,4:1,0.135,0.165,0.19,-,-
ANZWOG,17.00,17/12/09,4:1,1.65,1.67,1.755,-,-
ANZWOI,21.00,17/12/09,4:1,0.705,0.71,0.71,4,1360
ANZWOH,23.00,17/12/09,4:1,0.36,0.365,0.345,-0.5,483
ANZWZE,24.00,17/12/09,4:1,0.26,0.285,0.41,-,-
ANZWOK,24.50,25/02/10,4:1,0.40,0.405,0.40,-,-
ANZWOL,26.50,25/02/10,4:1,0.21,0.21,0.20,-,575
ANZWOJ,28.50,25/02/10,4:1,0.115,0.12,0.11,-,-
ASX Ltd Last Sale Price $35.00,,,,,,,,
ASXWMC,35.00,26/11/09,4:1,0.46,0.465,0.56,-,-
ASXWMD,40.00,26/11/09,4:1,0.066,0.069,0.245,-,-
Billabong Intl Last Sale Price $10.58,,,,,,,,
BBGWMB,11.00,26/11/09,2:1,0.34,0.345,-,-,-
BHP Billiton Ltd Last Sale Price $38.85,,,,,,,,
BHPVZJ,40.00,29/10/09,4:1,0.039,-,0.27,-,-
BHPVZI,42.00,29/10/09,4:1,0.003,-,0.10,-,-
BHPWMG,37.00,26/11/09,4:1,0.805,0.81,0.815,-,-
BHPVZK,38.00,26/11/09,4:1,0.665,0.695,0.74,-,-
BHPWME,40.00,26/11/09,4:1,0.395,0.40,0.555,-,-
BHPWMF,42.00,26/11/09,4:1,0.22,0.225,0.215,-15,75
BHPVZL,45.00,26/11/09,4:1,0.19,0.22,-,-,-
BHPVZN,34.00,17/12/09,4:1,1.58,1.61,-,-,-
BHPWON,35.00,17/12/09,4:1,1.195,1.20,1.245,-14,170
BHPVZM,36.00,17/12/09,4:1,1.255,1.285,-,-,-
BHPWOO,37.50,17/12/09,4:1,0.745,0.75,0.775,-12.5,40
BHPVOA,40.00,17/12/09,4:1,0.40,0.405,0.42,-8,80
BHPVOB,42.50,17/12/09,4:1,0.18,0.225,0.20,-7.5,1920
BHPVZO,44.00,28/01/10,4:1,0.63,0.66,-,-,-
BHPWOC,37.00,25/02/10,4:1,1.145,1.15,1.045,-,-
BHPWOD,39.00,25/02/10,4:1,0.84,0.845,0.83,-,-
BHPWOE,41.00,25/02/10,4:1,0.625,0.63,-,-,-
BHPWOF,43.00,25/02/10,4:1,0.485,0.49,0.48,-13,70
BHPVOC,45.00,25/02/10,4:1,0.36,0.365,0.435,-,-
BlueScope Steel Last Sale Price $3.16,,,,,,,,
BSLWMC,3.50,26/11/09,1:1,0.074,0.079,0.14,-,-
BSLWOE,3.00,17/12/09,2:1,0.165,0.17,0.24,-,-
BSLWOF,3.50,17/12/09,2:1,0.056,0.061,0.063,-,-
Brambles Ltd Last Sale Price $7.16,,,,,,,,
BXBWOC,7.50,29/10/09,3:1,0.005,0.01,0.076,-,-
BXBWMA,7.50,26/11/09,2:1,0.155,0.16,0.465,-,-
C'wlth Bank  of Aust  Last Sale Price $55.15,,,,,,,,
CBAVZD,52.00,29/10/09,5:1,0.64,-,1.04,-,-
CBAVZE,54.00,29/10/09,5:1,0.31,-,0.51,-,-
CBAWWB,18.00,30/10/09,1:1,37.03,-,29.26,-,-
CBAWMC,46.00,26/11/09,5:1,1.865,1.87,2.01,-,-
CBAVZF,48.00,26/11/09,5:1,1.515,1.545,0.865,-,-
CBAWMD,48.00,26/11/09,5:1,1.495,1.50,1.405,-,-
CBAVZG,55.00,26/11/09,5:1,0.65,0.68,1.085,-,-
CBAVZH,46.00,17/12/09,5:1,2.01,2.06,-,-,-
CBAWOH,47.50,17/12/09,5:1,1.695,1.705,1.74,-8.5,5
CBAWOI,50.00,17/12/09,5:1,1.255,1.265,1.25,-8.5,500
CBAVZI,52.00,17/12/09,5:1,1.175,1.20,0.74,-,-
CBAWOG,53.00,17/12/09,5:1,0.805,0.81,0.765,-14,45
CBAVZJ,50.00,28/01/10,5:1,1.70,1.73,-,-,-
CBAWOK,49.00,25/02/10,5:1,1.54,1.55,1.60,-4.5,200
CBAWOL,51.00,25/02/10,5:1,1.26,1.265,-,-,-
CBAWOJ,54.00,25/02/10,5:1,0.895,0.90,0.815,-,-
Computershare Ltd Last Sale Price $10.75,,,,,,,,
CPUWMB,10.50,26/11/09,2:1,0.345,0.36,-,-,-
CSL Ltd Last Sale Price $31.34,,,,,,,,
CSLVZN,35.00,29/10/09,4:1,0.001,0.10,0.08,-,-
CSLVZO,34.00,26/11/09,4:1,0.125,0.15,0.615,-,-
CSLWMA,34.00,26/11/09,4:1,0.125,0.14,0.23,-,-
CSLWZA,36.00,17/12/09,4:1,0.025,0.04,0.065,-,-
Incitec Pivot Last Sale Price $2.78,,,,,,,,
IPLWMB,3.50,26/11/09,2:1,0.021,0.03,0.11,-,-
Lihir Gold Ltd Last Sale Price $3.09,,,,,,,,
LGLWMB,2.75,26/11/09,2:1,0.205,0.215,0.205,-5,70
LGLWOA,2.75,17/12/09,2:1,0.225,0.23,0.24,-6.5,25
LGLWOB,3.25,17/12/09,2:1,0.074,0.079,0.11,-,-
LGLWOC,3.75,17/12/09,2:1,0.031,0.036,-,-,-
Macq Grp Ltd Last Sale Price $52.18,,,,,,,,
MQGVZC,55.00,29/10/09,5:1,0.09,0.105,0.105,-14,90
MQGVZD,60.00,26/11/09,5:1,0.18,0.21,0.25,-,-
MQGVZE,55.00,17/12/09,5:1,0.76,0.79,0.835,-,-
MQGVZF,65.00,17/12/09,5:1,0.175,0.205,0.24,-,-
MQGWOB,50.00,25/02/10,6:1,1.095,1.105,1.10,-12,180
MQGWOC,60.00,25/02/10,6:1,0.455,0.465,0.53,-,-
National Aust Bank Last Sale Price $30.70,,,,,,,,
NABWZB,27.00,29/10/09,4:1,0.915,-,0.825,-,-
NABWZA,32.00,29/10/09,4:1,0.012,-,0.195,-,-
NABWWB,19.50,30/10/09,1:1,11.08,-,11.47,-,-
NABWMD,26.00,26/11/09,5:1,0.96,-,1.125,-,-
