Warrants Market,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5232.0 at 2013-10-03T16:39:35. Report at Thursday, October 3, 2013. Processed Friday at 2013-10-04T01:00:10+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Equity Call Warrants,
ANZ Banking Grp Last Sale Price $30.96,
ANZVMA,30.00,24/10/13,4:1,.315,.34,.40,,,,
ANZVRD,30.00,24/10/13,4:1,.41,.415,.345,,,,
ANZVRE,30.00,28/11/13,4:1,.46,.46,,,,,
ANZVMB,31.00,19/12/13,4:1,.22,.245,.26,+2.5,30,,
ANZVRB,32.00,19/12/13,4:1,.315,,,,,,
ANZWOA,30.00,30/01/14,4:1,.52,.525,.555,,,,
ANZWOB,32.00,30/01/14,4:1,.29,.295,,,,,
,
BHP Billiton Last Sale Price $35.60,
BHPVRH,34.00,24/10/13,4:1,.595,.605,,,,,
BHPVRG,35.00,24/10/13,4:1,.42,.43,.51,,,,
BHPVMA,38.00,24/10/13,4:1,.031,.061,.046,+.6,2850,,
BHPVRI,37.00,28/11/13,4:1,.395,.405,,,,,
BHPVMB,37.00,19/12/13,4:1,.30,.325,.32,,,,
BHPVRB,37.00,19/12/13,4:1,.50,,,,,,
BHPWOG,36.00,30/01/14,4:1,.725,.73,,,,,
BHPWOH,38.00,30/01/14,4:1,.495,.50,,,,,
BHPWOI,40.00,30/01/14,4:1,.325,.33,,,,,
,
C'wlth Bank of Aust Last Sale Price $71.70,
CBAVRD,74.00,24/10/13,4:1,.135,.14,.175,,,,
CBAVMA,75.00,24/10/13,4:1,.087,.11,.265,,,,
CBAVRE,75.00,28/11/13,4:1,.64,.64,,,,,
CBAVMB,75.00,19/12/13,4:1,.39,.415,.42,+2,350,,
CBAVRB,75.00,19/12/13,4:1,.81,,,,,,
CBAWOA,74.00,30/01/14,5:1,.82,.825,.81,,,,
CBAWOB,77.00,30/01/14,5:1,.585,.59,,,,,
,
Fortescue Metals Grp Last Sale Price $4.77,
FMGVRC,4.00,24/10/13,2:1,.41,.425,.245,,,,
FMGVRA,4.75,28/11/13,2:1,.235,.245,,,,,
FMGVRD,5.00,19/12/13,2:1,,,,,,,
FMGWOA,4.50,30/01/14,3:1,.28,.285,,,,,
FMGWOB,5.00,30/01/14,3:1,.20,.205,,,,,
,
Fonterra S/H Fund Last Sale Price $6.11,
FSFWCA,3.00,27/02/14,1:1,3.12,,,,,,
,
Macquarie Grp Last Sale Price $49.06,
MQGVRC,47.00,28/11/13,4:1,.975,.965,.845,,,,
MQGWOA,49.00,30/01/14,4:1,1.05,1.055,1.045,,,,
MQGWOB,52.00,30/01/14,4:1,.735,.74,.645,,,,
,
National Aust Bank Last Sale Price $34.89,
NABVRD,31.00,24/10/13,4:1,1.045,1.045,,,,,
NABVMA,33.00,24/10/13,4:1,.515,.54,.495,+3.5,30,,
NABVRE,33.00,28/11/13,4:1,.625,.63,,,,,
NABVMB,32.00,19/12/13,4:1,.67,,.395,,,,
NABVRB,35.00,19/12/13,4:1,.46,,,,,,
NABWOA,34.00,30/01/14,4:1,.59,.595,.55,,,,
NABWOB,36.00,30/01/14,4:1,.36,.365,.36,,,,
,
Newcrest Min Last Sale Price $11.30,
NCMVRC,12.00,24/10/13,4:1,.063,,.555,,,,
NCMVMA,13.00,24/10/13,4:1,.017,.06,.048,,,,
NCMVRB,14.00,24/10/13,4:1,.004,,.05,,,,
NCMVRA,15.00,28/11/13,4:1,.049,.051,.049,+1,100,,
NCMVMB,13.00,19/12/13,4:1,.13,.15,.14,+1,100,,
NCMVRD,14.00,19/12/13,4:1,,,,,,,
NCMWOA,12.00,30/01/14,4:1,.345,.35,.45,,,,
NCMWOB,14.00,30/01/14,4:1,.195,.20,,,,,
,
QBE Insurance Grp Last Sale Price $14.69,
QBEWOA,15.00,30/01/14,4:1,.32,.325,,,,,
QBEWOB,16.50,30/01/14,4:1,.175,.18,.195,,,,
,
Rio Tinto Last Sale Price $60.78,
RIOVRH,57.00,24/10/13,6:1,.71,.725,.93,,,,
RIOVRI,60.00,24/10/13,6:1,.505,.52,.945,,,,
RIOVMA,62.00,24/10/13,4:1,.34,.365,.35,+4,40,,
RIOVRA,63.00,28/11/13,6:1,.53,.545,,,,,
RIOVMB,64.00,19/12/13,4:1,.58,.605,.94,,,,
RIOVRD,65.00,19/12/13,6:1,,,,,,,
RIOWOA,64.00,30/01/14,6:1,.72,.725,,,,,
RIOWOB,68.00,30/01/14,6:1,.46,.465,,,,,
,
Telstra Corp Last Sale Price $4.97,
TLSVMA,5.00,24/10/13,2:1,.028,.051,.048,,,,
TLSVMB,5.10,19/12/13,2:1,.058,.081,.079,,,,
TLSWOA,5.00,30/01/14,2:1,.165,.17,,,,,
TLSWOB,5.25,30/01/14,2:1,.11,.115,,,,,
,
Unilife Corp Last Sale Price $0.57,
UNSWCA,0.30,19/12/13,1:1,.315,,.40,,,,
,
Westpac Banking Last Sale Price $32.64,
WBCVRE,30.00,24/10/13,4:1,.755,.755,,,,,
WBCVMA,33.00,24/10/13,4:1,.12,.145,.15,-1,500,,
WBCVRD,33.00,28/11/13,4:1,,,,,,,
WBCVMB,34.00,19/12/13,4:1,.13,.155,,,,,
WBCVRB,34.00,19/12/13,4:1,.305,,,,,,
WBCWOA,32.00,30/01/14,4:1,.555,.56,.57,,,,
WBCWOB,34.00,30/01/14,4:1,.33,.335,,,,,
,
Wesfarmers Last Sale Price $41.29,
WESWOA,41.00,30/01/14,4:1,.815,.82,,,,,
WESWOB,44.00,30/01/14,4:1,.475,.48,,,,,
,
Woodside Petroleum Last Sale Price $37.99,
WPLVRC,39.00,24/10/13,4:1,.23,.24,,,,,
WPLVRA,39.00,28/11/13,4:1,.445,.46,,,,,
WPLWOA,38.00,30/01/14,5:1,.62,.625,,,,,
WPLWOB,41.00,30/01/14,5:1,.345,.35,,,,,
,
Equity Put Warrants,
ANZ Banking Grp Last Sale Price $30.96,
ANZVRS,28.00,24/10/13,4:1,.065,.068,,,,,
ANZVMP,29.00,24/10/13,4:1,.022,.045,,,,,
ANZVRP,28.00,28/11/13,4:1,.215,.225,,,,,
ANZVMQ,28.00,19/12/13,4:1,.125,.15,.15,,,,
ANZVRQ,30.00,19/12/13,4:1,.46,,,,,,
ANZWOU,28.00,30/01/14,4:1,.245,.25,,,,,
ANZWOT,30.00,30/01/14,4:1,.42,.425,,,,,
,
BHP Billiton Last Sale Price $35.60,
BHPVRR,33.00,24/10/13,4:1,.135,.14,,,,,
BHPVRS,34.00,24/10/13,4:1,.074,.075,.325,,,,
BHPVMP,36.00,24/10/13,4:1,.265,.29,.225,,,,
BHPVRP,34.00,28/11/13,4:1,.35,.355,.345,,,,
BHPVMQ,35.00,19/12/13,4:1,.355,.38,,,,,
BHPVRQ,35.00,19/12/13,4:1,.55,,,,,,
BHPWOR,33.00,30/01/14,4:1,.455,.46,.445,,,,
BHPWOQ,35.00,30/01/14,4:1,.64,.645,,,,,
BHPWOP,37.00,30/01/14,4:1,.88,.885,,,,,
,
C'wlth Bank of Aust Last Sale Price $71.70,
CBAVRU,70.00,24/10/13,4:1,.395,.405,,,,,
CBAVMP,72.00,24/10/13,4:1,.385,.41,.415,,,,
CBAVRP,70.00,28/11/13,4:1,.735,.745,,,,,
CBAVRQ,70.00,19/12/13,4:1,.885,,,,,,
CBAVMQ,72.00,19/12/13,4:1,.715,.74,.62,,,,
CBAWOU,71.00,30/01/14,5:1,.845,.85,.84,,,,
CBAWOT,74.00,30/01/14,5:1,1.145,1.15,,,,,
,
Fortescue Metals Grp Last Sale Price $4.77,
FMGVRU,3.50,24/10/13,2:1,.001,,.021,,,,
FMGVRP,4.00,28/11/13,2:1,.093,.093,.14,,,,
FMGVRQ,4.00,19/12/13,2:1,.12,,,,,,
FMGWOU,4.00,30/01/14,3:1,.12,.125,.13,,,,
FMGWOT,4.50,30/01/14,3:1,.185,.19,,,,,
,
Macquarie Grp Last Sale Price $49.06,
MQGVRP,42.00,28/11/13,4:1,.285,.30,.435,,,,
MQGWOU,46.00,30/01/14,4:1,.82,.825,.855,,,,
MQGWOT,49.00,30/01/14,4:1,1.165,1.17,1.15,-14.5,400,,
,
National Aust Bank Last Sale Price $34.89,
NABVRR,30.00,24/10/13,4:1,.041,.042,.042,,,,
NABVMP,32.00,24/10/13,4:1,.006,.03,.045,,,,
NABVRP,31.23,28/11/13,4:1,.225,.235,,,,,
NABVMQ,31.00,19/12/13,4:1,.09,.115,.14,,,,
NABVRQ,33.00,19/12/13,4:1,.44,,,,,,
NABWOU,32.00,30/01/14,4:1,.33,.335,.335,-3.5,80,,
NABWOT,34.00,30/01/14,4:1,.525,.53,.53,-1.5,60,,
,
Newcrest Min Last Sale Price $11.30,
NCMVRU,10.00,24/10/13,4:1,.084,.085,.075,,,,
NCMVMP,12.00,24/10/13,4:1,.255,.28,.17,,,,
NCMVRT,12.00,24/10/13,4:1,.26,.265,.19,,,,
NCMVRP,13.04,28/11/13,4:1,.57,.575,,,,,
NCMVMQ,10.00,19/12/13,4:1,.145,.17,.13,,,,
NCMVRQ,10.00,19/12/13,4:1,.22,,,,,,
NCMWOU,11.00,30/01/14,4:1,.355,.36,,,,,
NCMWOT,13.00,30/01/14,4:1,.66,.665,,,,,
,
QBE Insurance Grp Last Sale Price $14.69,
QBEWOU,13.00,30/01/14,4:1,.165,.17,,,,,
QBEWOT,14.50,30/01/14,4:1,.305,.31,.325,,,,
,
Rio Tinto Last Sale Price $60.78,
RIOVRQ,52.00,24/10/13,6:1,.054,,,,,,
RIOVRP,55.00,24/10/13,6:1,.125,.125,,,,,
RIOVMP,60.00,24/10/13,4:1,.385,.41,.45,,,,
RIOVRR,58.00,28/11/13,6:1,.485,.485,,,,,
RIOVMQ,58.00,19/12/13,4:1,.595,.62,.505,,,,
RIOVRS,60.00,19/12/13,6:1,.735,.74,,,,,
RIOWOU,59.00,30/01/14,6:1,.79,.795,,,,,
RIOWOT,63.00,30/01/14,6:1,1.095,1.10,,,,,
,
Telstra Corp Last Sale Price $4.97,
TLSVMP,4.80,24/10/13,2:1,.003,,,,,,
TLSVMQ,4.70,19/12/13,2:1,.029,.052,,,,,
TLSWOU,4.50,30/01/14,2:1,.062,.067,,,,,
TLSWOT,4.75,30/01/14,2:1,.105,.11,,,,,
,
Westpac Banking Last Sale Price $32.64,
WBCVRS,29.00,24/10/13,4:1,.055,.057,,,,,
WBCVMP,30.00,24/10/13,4:1,.012,,.028,,,,
WBCVRP,30.00,28/11/13,4:1,.265,.27,,,,,
WBCVMQ,30.00,19/12/13,4:1,.165,.19,.22,,,,
WBCVRQ,31.00,19/12/13,4:1,.425,,,,,,
WBCWOU,30.00,30/01/14,4:1,.35,.355,.345,,,,
WBCWOT,32.00,30/01/14,4:1,.55,.555,,,,,
,
Wesfarmers Last Sale Price $41.29,
WESWOU,38.00,30/01/14,4:1,.375,.38,,,,,
WESWOT,41.00,30/01/14,4:1,.655,.66,,,,,
,
Woodside Petroleum Last Sale Price $37.99,
WPLVRU,37.00,24/10/13,4:1,.24,.245,,,,,
WPLVRP,36.00,28/11/13,4:1,.35,.35,,,,,
WPLWOU,35.00,30/01/14,5:1,.34,.345,.345,,,,
WPLWOT,38.00,30/01/14,5:1,.565,.57,,,,,
,
Basket Put Warrants,
Equity Endowment Warrants,
Equity Installment Warrants,
Aust Foundation Last Sale Price $5.74,
AFISZB,2.32,30/06/16,1:1,3.50,,3.06,,,,
AFIJOH,3.19,12/12/17,1:1,2.55,2.56,2.42,,,,
,
Ainsworth Game Tech Last Sale Price $4.46,
AGISRT,1.65,06/08/21,1:1,2.75,2.81,2.74,,,,
AGISRU,2.00,06/08/21,1:1,2.41,2.47,2.09,,,,
,
AGL Energy Last Sale Price $15.73,
AGKIRQ,8.17,03/12/13,1:1,7.57,,7.55,,,,
AGKIOO,8.40,13/12/13,1:1,7.44,7.45,7.03,,,,
