Warrants Market - Daily,,,,,,,,,,,,
XAO 4622.2 at 16:39 10/5/2010  Report at 19:05 Monday 10/5/2010. Processed 19:24 Monday 10/5/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code,Ex Price,Expiry Date,Conv Ratio,Bid,Ask,Last Sale,Chg +/-,Volume 100s,,,,
Equity Call Warrants ,,,,,,,,,,,,
Asciano Grp Last Sale Price $1.66,,,,,,,,,,,,
AIOUMA,1.50,27/05/10,1:1,0.175,-,-,-,-,,,,
AMP Ltd Last Sale Price $5.92,,,,,,,,,,,,
AMPWOC,6.25,27/05/10,3:1,0.02,0.03,0.066,-,-,,,,
AMPWOD,6.75,27/05/10,3:1,0.011,0.021,0.069,-,-,,,,
ANZ Banking Grp Last Sale Price $22.78,,,,,,,,,,,,
ANZUMA,23.00,27/05/10,4:1,0.155,-,0.072,-,-,,,,
ANZUMB,25.00,27/05/10,4:1,0.015,-,0.011,-,-,,,,
ANZUMC,27.00,27/05/10,4:1,0.001,-,0.012,-,-,,,,
ANZVZB,27.50,27/05/10,4:1,0.004,0.04,-,-,-,,,,
ANZWOD,23.00,24/06/10,4:1,0.235,0.245,0.235,6,820,,,,
ANZWMA,24.00,24/06/10,4:1,0.195,0.20,0.20,6,503,,,,
ANZWOE,24.50,24/06/10,4:1,0.095,0.11,0.054,-,-,,,,
ANZWMB,26.00,24/06/10,4:1,0.037,-,0.08,-,-,,,,
ANZWOF,26.00,24/06/10,4:1,0.042,0.052,1.11,-,-,,,,
ANZWMH,26.00,23/09/10,4:1,0.19,-,0.165,-3,300,,,,
ANZWMI,28.00,23/09/10,4:1,0.125,0.13,0.185,-,-,,,,
ASX Ltd Last Sale Price $32.56,,,,,,,,,,,,
ASXUMA,34.00,27/05/10,4:1,0.047,-,-,-,-,,,,
BHP Billiton Ltd Last Sale Price $39.00,,,,,,,,,,,,
BHPUMA,42.00,27/05/10,4:1,0.048,-,0.028,-,-,,,,
BHPUMB,44.00,27/05/10,4:1,0.008,-,0.07,-,-,,,,
BHPVZD,45.00,27/05/10,4:1,0.032,0.046,-,-,-,,,,
BHPUMC,46.00,27/05/10,4:1,0.001,0.015,0.13,-,-,,,,
BHPWOK,39.00,24/06/10,4:1,0.475,0.495,0.47,13,5300,,,,
BHPWOL,41.00,24/06/10,4:1,0.27,0.26,0.255,7,700,,,,
BHPWMA,43.00,24/06/10,4:1,0.16,0.165,0.145,3,2200,,,,
BHPWOM,43.00,24/06/10,4:1,0.11,0.17,0.11,4.5,100,,,,
BHPVOD,45.00,24/06/10,4:1,0.043,0.063,0.04,0.6,250,,,,
BHPWMB,45.00,24/06/10,4:1,0.078,-,0.048,-,-,,,,
BHPVOE,47.00,24/06/10,4:1,0.018,0.038,0.024,-,-,,,,
BHPWOJ,48.50,24/06/10,4:1,0.016,0.046,0.20,-,-,,,,
BHPWMH,46.00,23/09/10,4:1,0.255,0.255,0.235,8,130,,,,
BHPWMI,48.00,23/09/10,4:1,0.23,0.235,0.23,4,1150,,,,
BlueScope Steel Last Sale Price $2.59,,,,,,,,,,,,
BSLUMA,3.00,27/05/10,1:1,0.006,-,-,-,-,,,,
BSLWOD,2.50,24/06/10,2:1,0.125,0.13,0.285,-,-,,,,
BSLWOC,3.00,24/06/10,2:1,0.026,0.031,-,-,-,,,,
Brambles Ltd Last Sale Price $6.96,,,,,,,,,,,,
BXBWOA,7.00,24/06/10,4:1,0.093,0.098,0.094,-11.1,300,,,,
BXBWOB,7.75,24/06/10,4:1,0.034,0.039,-,-,-,,,,
C'wlth Bank  of Aust  Last Sale Price $55.75,,,,,,,,,,,,
CBAUMA,55.00,27/05/10,4:1,0.51,-,0.52,-,-,,,,
CBAUMB,57.00,27/05/10,4:1,0.275,-,-,-,-,,,,
CBAVZA,58.00,27/05/10,5:1,0.205,0.235,-,-,-,,,,
CBAUMC,59.00,27/05/10,4:1,0.13,-,0.305,-,-,,,,
CBAWOD,55.00,24/06/10,5:1,0.485,0.555,0.535,17.5,170,,,,
CBAWMA,56.00,24/06/10,4:1,0.66,0.665,0.50,10,200,,,,
CBAWOE,57.50,24/06/10,5:1,0.325,0.345,0.25,-,-,,,,
CBAWMB,58.00,24/06/10,4:1,0.43,0.435,0.395,16.5,250,,,,
CBAWOF,60.00,24/06/10,5:1,0.075,0.135,0.074,-,-,,,,
CBAWMH,58.00,23/09/10,4:1,0.84,0.845,0.645,7,170,,,,
CBAWMI,60.00,23/09/10,4:1,0.625,0.63,-,-,-,,,,
Computershare Ltd Last Sale Price $11.40,,,,,,,,,,,,
CPUUMA,13.00,27/05/10,1:1,0.011,-,-,-,-,,,,
CSL Ltd Last Sale Price $33.16,,,,,,,,,,,,
CSLUMA,37.00,27/05/10,4:1,0.003,-,0.052,-,-,,,,
Fortescue Metals Grp Last Sale Price $4.38,,,,,,,,,,,,
FMGUMA,5.00,27/05/10,1:1,0.022,-,0.355,-,-,,,,
Incitec Pivot Last Sale Price $3.18,,,,,,,,,,,,
IPLUMA,3.50,27/05/10,1:1,0.018,-,-,-,-,,,,
Lihir Gold Ltd Last Sale Price $3.92,,,,,,,,,,,,
LGLUMA,3.50,27/05/10,1:1,0.44,-,0.435,-,-,,,,
LGLWOI,3.50,27/05/10,2:1,0.215,0.22,0.295,-,-,,,,
LGLWOG,3.75,27/05/10,2:1,0.12,0.125,0.15,-,-,,,,
LGLWOH,4.00,27/05/10,2:1,0.05,0.055,0.048,-,-,,,,
Macq Grp Ltd Last Sale Price $46.62,,,,,,,,,,,,
MQGVZA,52.00,27/05/10,5:1,0.077,0.091,0.24,-,-,,,,
MQGWOD,52.50,24/06/10,6:1,0.135,0.145,0.135,-,-,,,,
MQGWOE,60.00,24/06/10,6:1,0.017,0.037,0.16,-,-,,,,
National Aust Bank Last Sale Price $25.54,,,,,,,,,,,,
NABVZB,28.50,27/05/10,4:1,0.028,0.042,-,-,-,,,,
NABWOD,28.00,24/06/10,4:1,0.036,0.056,0.051,-0.9,120,,,,
NABWOE,30.00,24/06/10,4:1,0.007,0.027,0.067,-,-,,,,
NABWOF,32.50,24/06/10,4:1,0.005,0.025,0.014,-,-,,,,
Newcrest Min Last Sale Price $31.64,,,,,,,,,,,,
NCMUMA,35.00,27/05/10,4:1,0.055,-,0.115,-,-,,,,
NCMVZE,35.00,27/05/10,4:1,0.063,0.077,0.059,1.9,100,,,,
NCMWOF,36.00,27/05/10,4:1,0.025,0.022,0.022,-1.1,650,,,,
NCMWOG,39.00,27/05/10,4:1,0.001,-,0.01,-,-,,,,
News Corp Last Sale Price $18.64,,,,,,,,,,,,
NWSUMA,18.00,27/05/10,4:1,0.235,-,0.265,-,-,,,,
NWSWMA,20.00,24/06/10,4:1,0.105,-,0.11,-,-,,,,
