Warrants Market - Daily,,,,,,,,,,,,
XAO 4981.2 at 16:34 11/1/2010  Report at 19:05 Monday 11/1/2010. Processed 20:15 Monday 11/1/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code,Ex Price,Expiry Date,Conv Ratio,Bid,Ask,Last Sale,Chg +/-,Volume 100s,,,,
Equity Call Warrants ,,,,,,,,,,,,
AMP Ltd Last Sale Price $6.45,,,,,,,,,,,,
AMPWOA,6.00,25/02/10,3:1,0.17,0.175,0.165,-,-,,,,
AMPWOB,6.75,25/02/10,3:1,0.05,0.055,0.063,-,-,,,,
ANZ Banking Grp Last Sale Price $22.39,,,,,,,,,,,,
ANZWZG,25.00,28/01/10,4:1,0.015,0.04,0.04,-,-,,,,
ANZWZH,22.00,25/02/10,4:1,0.345,0.375,0.475,-,-,,,,
ANZWOK,24.50,25/02/10,4:1,0.10,0.105,0.099,0.6,600,,,,
ANZWOL,26.50,25/02/10,4:1,0.029,0.03,0.045,-,-,,,,
ANZWOJ,28.50,25/02/10,4:1,0.011,0.016,0.024,-,-,,,,
ANZVMA,22.00,25/03/10,3:1,0.60,0.625,0.73,-,-,,,,
ANZWZJ,23.00,25/03/10,4:1,0.34,0.37,-,-,-,,,,
ANZVMB,24.00,25/03/10,3:1,0.31,0.325,0.345,-,-,,,,
ANZWZI,24.00,25/03/10,4:1,0.25,0.28,-,-,-,,,,
ANZWOA,23.50,29/04/10,4:1,0.30,0.305,0.265,-,-,,,,
ANZWOB,25.00,29/04/10,4:1,0.17,0.175,0.17,-,-,,,,
ANZVME,26.00,29/04/10,3:1,0.23,0.24,0.24,1,526,,,,
ANZWOC,26.50,29/04/10,4:1,0.089,0.094,-,-,-,,,,
ASX Ltd Last Sale Price $34.87,,,,,,,,,,,,
ASXVMA,33.00,25/03/10,4:1,0.775,0.805,0.82,-,-,,,,
ASXVMB,35.00,25/03/10,4:1,0.495,0.515,-,-,-,,,,
ASXVME,37.00,29/04/10,4:1,0.405,0.425,-,-,-,,,,
BHP Billiton Ltd Last Sale Price $44.47,,,,,,,,,,,,
BHPWZA,40.00,28/01/10,4:1,1.18,1.21,1.045,-,-,,,,
BHPVZO,44.00,28/01/10,4:1,0.49,0.52,-,-,-,,,,
BHPWOC,37.00,25/02/10,4:1,1.965,1.985,1.94,15,7743,,,,
