Warrants Market - Daily,,,,,,,,,,,,
XAO 4573.2 at 16:38 11/5/2010  Report at 19:05 Tuesday 11/5/2010. Processed 19:48 Tuesday 11/5/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code,Ex Price,Expiry Date,Conv Ratio,Bid,Ask,Last Sale,Chg +/-,Volume 100s,,,,
Equity Call Warrants ,,,,,,,,,,,,
Asciano Grp Last Sale Price $1.64,,,,,,,,,,,,
AIOUMA,1.50,27/05/10,1:1,0.155,-,-,-,-,,,,
AMP Ltd Last Sale Price $5.88,,,,,,,,,,,,
AMPWOC,6.25,27/05/10,3:1,0.015,0.025,0.066,-,-,,,,
AMPWOD,6.75,27/05/10,3:1,0.001,0.011,0.069,-,-,,,,
ANZ Banking Grp Last Sale Price $22.52,,,,,,,,,,,,
ANZUMA,23.00,27/05/10,4:1,0.115,-,0.072,-,-,,,,
ANZUMB,25.00,27/05/10,4:1,0.008,-,0.011,-,-,,,,
ANZUMC,27.00,27/05/10,4:1,0.001,-,0.012,-,-,,,,
ANZVZB,27.50,27/05/10,4:1,0.002,0.04,-,-,-,,,,
ANZWOD,23.00,24/06/10,4:1,0.22,0.23,0.21,-2.5,400,,,,
ANZWMA,24.00,24/06/10,4:1,0.18,0.185,0.20,-,-,,,,
ANZWOE,24.50,24/06/10,4:1,0.087,0.097,0.081,2.7,650,,,,
ANZWMB,26.00,24/06/10,4:1,0.029,-,0.08,-,-,,,,
ANZWOF,26.00,24/06/10,4:1,0.039,0.049,0.064,-104.6,100,,,,
ANZWMH,26.00,23/09/10,4:1,0.19,0.21,0.21,4.5,1000,,,,
ANZWMI,28.00,23/09/10,4:1,0.115,0.12,0.14,-4.5,600,,,,
ASX Ltd Last Sale Price $32.50,,,,,,,,,,,,
ASXUMA,34.00,27/05/10,4:1,0.04,-,-,-,-,,,,
BHP Billiton Ltd Last Sale Price $38.13,,,,,,,,,,,,
BHPUMA,42.00,27/05/10,4:1,0.019,-,0.028,-,-,,,,
BHPUMB,44.00,27/05/10,4:1,0.001,-,0.07,-,-,,,,
BHPVZD,45.00,27/05/10,4:1,0.015,0.04,-,-,-,,,,
BHPUMC,46.00,27/05/10,4:1,0.001,0.011,0.13,-,-,,,,
BHPWOK,39.00,24/06/10,4:1,0.375,0.385,0.36,-11,6922,,,,
BHPWOL,41.00,24/06/10,4:1,0.185,0.23,0.19,-6.5,3266,,,,
BHPWMA,43.00,24/06/10,4:1,0.11,0.115,0.115,-3,2820,,,,
BHPWOM,43.00,24/06/10,4:1,0.07,0.15,0.061,-4.9,1149,,,,
BHPVOD,45.00,24/06/10,4:1,0.029,0.039,0.027,-1.3,1550,,,,
BHPWMB,45.00,24/06/10,4:1,0.049,-,0.048,-,-,,,,
BHPVOE,47.00,24/06/10,4:1,0.014,0.024,0.024,-,-,,,,
BHPWOJ,48.50,24/06/10,4:1,0.013,0.033,0.20,-,-,,,,
BHPWMH,46.00,23/09/10,4:1,0.22,-,0.235,-,-,,,,
BHPWMI,48.00,23/09/10,4:1,0.18,0.185,0.185,-4.5,9620,,,,
