Warrants Market - Daily,,,,,,,,,,,,
XAO 4686.4 at 16:47 8/12/2009  Report at 19:05 Tuesday 8/12/2009. Processed 19:40 Tuesday 8/12/2009.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code,Ex Price,Expiry Date,Conv Ratio,Bid,Ask,Last Sale,Chg +/-,Volume 100s,,,,
Equity Call Warrants ,,,,,,,,,,,,
AMP Ltd Last Sale Price $6.19,,,,,,,,,,,,
AMPWOF,6.25,17/12/09,3:1,0.035,0.04,0.056,-,-,,,,
AMPWOE,6.75,17/12/09,3:1,0.002,-,0.044,-,-,,,,
AMPWOA,6.00,25/02/10,3:1,0.15,0.155,0.16,0.5,500,,,,
AMPWOB,6.75,25/02/10,3:1,0.056,0.061,0.063,-,-,,,,
ANZ Banking Grp Last Sale Price $21.93,,,,,,,,,,,,
ANZWOG,17.00,17/12/09,4:1,1.225,1.235,1.50,-,-,,,,
ANZWOI,21.00,17/12/09,4:1,0.255,0.26,0.265,-2,550,,,,
ANZWOH,23.00,17/12/09,4:1,0.019,0.024,0.035,-,-,,,,
ANZWZF,23.00,17/12/09,4:1,0.045,0.054,-,-,-
ANZWZE,24.00,17/12/09,4:1,0.01,0.04,0.41,-,-
ANZWZG,25.00,28/01/10,4:1,0.096,0.105,-,-,-
ANZWZH,22.00,25/02/10,4:1,0.40,0.425,0.405,-3.5,359
ANZWOK,24.50,25/02/10,4:1,0.125,0.135,0.135,-1,382
ANZWOL,26.50,25/02/10,4:1,0.051,0.056,0.054,-2.1,1303
ANZWOJ,28.50,25/02/10,4:1,0.024,0.029,0.024,-1,500
ANZVMA,22.00,25/03/10,3:1,0.655,0.665,0.655,-2.5,200
ANZVMB,24.00,25/03/10,3:1,0.365,0.375,0.42,-,-
ANZVME,26.00,29/04/10,3:1,0.27,0.275,0.315,-,-
ASX Ltd Last Sale Price $33.56,,,,,,,,
ASXVMA,33.00,25/03/10,4:1,0.715,0.72,0.71,-,-
ASXVMB,35.00,25/03/10,4:1,0.475,0.48,-,-,-
ASXVME,37.00,29/04/10,4:1,0.39,0.395,-,-,-
BHP Billiton Ltd Last Sale Price $41.05,,,,,,,,
