Warrants Market - Daily,,,,,,,,,,,,
XAO 4732.7 at 16:36 22/2/2010  Report at 19:05 Monday 22/2/2010. Processed 19:10 Monday 22/2/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code,Ex Price,Expiry Date,Conv Ratio,Bid,Ask,Last Sale,Chg +/-,Volume 100s,,,,
Equity Call Warrants ,,,,,,,,,,,,
AMP Ltd Last Sale Price $6.33,,,,,,,,,,,,
AMPWOA,6.00,25/02/10,3:1,0.071,0.076,0.08,-,-,,,,
AMPWOB,6.75,25/02/10,3:1,0.001,0.011,0.019,-,-,,,,
AMPWOC,6.25,27/05/10,3:1,0.17,0.175,-,-,-,,,,
AMPWOD,6.75,27/05/10,3:1,0.105,0.11,-,-,-,,,,
ANZ Banking Grp Last Sale Price $22.54,,,,,,,,,,,,
ANZWZH,22.00,25/02/10,4:1,0.02,0.18,0.10,-,-,,,,
ANZWOK,24.50,25/02/10,4:1,-,-,0.003,-,-,,,,
ANZWOL,26.50,25/02/10,4:1,-,-,0.001,-,-,,,,
ANZWOJ,28.50,25/02/10,4:1,-,-,0.001,-,-,,,,
ANZVMA,22.00,25/03/10,3:1,0.41,0.435,0.415,6,400,,,,
ANZWZJ,23.00,25/03/10,4:1,0.21,0.24,-,-,-,,,,
ANZVMB,24.00,25/03/10,3:1,0.14,0.155,0.285,-,-,,,,
ANZWZI,24.00,25/03/10,4:1,0.115,0.145,-,-,-,,,,
ANZWOA,23.50,29/04/10,4:1,0.19,0.195,0.14,-,-,,,,
ANZVZA,24.00,29/04/10,4:1,0.335,0.365,0.215,-,-,,,,
ANZWOB,25.00,29/04/10,4:1,0.085,0.09,0.035,-,-,,,,
ANZVME,26.00,29/04/10,3:1,0.12,0.13,0.05,-,-,,,,
ANZWOC,26.50,29/04/10,4:1,0.036,0.041,0.041,-5.3,430,,,,
ANZWOD,15.00,24/06/10,4:1,1.85,1.855,-,-,-,,,,
ANZWOE,16.50,24/06/10,4:1,1.50,1.505,-,-,-,,,,
ANZWOF,19.00,24/06/10,4:1,0.97,0.975,0.95,-,20,,,,
ASX Ltd Last Sale Price $36.74,,,,,,,,,,,,
ASXVMA,33.00,25/03/10,4:1,0.905,0.95,0.835,-,-,,,,
ASXVMB,35.00,25/03/10,4:1,0.475,0.51,-,-,-,,,,
ASXVME,37.00,29/04/10,4:1,0.34,0.36,-,-,-,,,,
BHP Billiton Ltd Last Sale Price $42.16,,,,,,,,,,,,
BHPWOC,37.00,25/02/10,4:1,1.29,1.30,0.995,-,-,,,,
BHPWOD,39.00,25/02/10,4:1,0.79,0.80,0.465,-,-,,,,
BHPWOE,41.00,25/02/10,4:1,0.295,0.315,0.33,22,155,,,,
BHPWOF,43.00,25/02/10,4:1,0.022,0.02,0.014,0.5,85,,,,
BHPVOC,45.00,25/02/10,4:1,0.001,0.03,0.001,-0.2,295,,,,
BHPWZB,46.00,25/02/10,4:1,0.003,0.04,-,-,-,,,,
BHPVMA,37.00,25/03/10,4:1,1.305,1.35,1.05,-,-,,,,
BHPVMB,39.00,25/03/10,4:1,0.85,0.885,-,-,-,,,,
BHPVZA,42.00,25/03/10,4:1,0.575,0.605,-,-,-,,,,
BHPVZB,44.00,25/03/10,4:1,0.375,0.405,-,-,-,,,,
BHPWOA,36.00,29/04/10,4:1,1.60,1.635,1.275,-,-,,,,
BHPWOB,38.50,29/04/10,4:1,1.105,1.135,1.075,14.5,60,,,,
BHPWOG,40.50,29/04/10,4:1,0.755,0.78,0.77,19.5,130,,,,
BHPVME,41.00,29/04/10,4:1,0.79,0.82,0.80,8.5,1000,,,,
BHPWOH,43.50,29/04/10,4:1,0.37,0.385,0.38,11,750,,,,
BHPVZC,44.00,29/04/10,4:1,0.755,0.785,-,-,-,,,,
BHPWOI,46.00,29/04/10,4:1,0.20,0.245,0.185,2,120,,,,
BHPWOJ,37.50,24/06/10,4:1,1.585,1.59,-,-,-,,,,
BHPWOK,39.00,24/06/10,4:1,1.33,1.335,-,-,-,,,,
BHPWOL,41.00,24/06/10,4:1,1.01,1.015,-,-,-,,,,
BHPWOM,43.00,24/06/10,4:1,0.735,0.74,-,-,-,,,,
BHPVOD,45.00,24/06/10,4:1,0.55,0.555,-,-,-,,,,
BHPVOE,47.00,24/06/10,4:1,0.405,0.41,-,-,-,,,,
BlueScope Steel Last Sale Price $2.53,,,,,,,,,,,,
BSLWOB,2.75,25/03/10,2:1,0.04,0.045,-,-,-,,,,
BSLWOA,3.00,25/03/10,2:1,0.016,0.021,0.027,-,-,,,,
BSLVMA,3.25,25/03/10,2:1,0.002,-,0.15,-,-,,,,
BSLWOD,2.50,24/06/10,2:1,0.185,0.19,-,-,-,,,,
BSLWOC,3.00,24/06/10,2:1,0.083,0.088,-,-,-,,,,
Brambles Ltd Last Sale Price $7.05,,,,,,,,,,,,
BXBWOA,7.00,24/06/10,4:1,0.155,0.16,-,-,-,,,,
BXBWOB,7.75,24/06/10,4:1,0.089,0.094,-,-,-,,,,
C'wlth Bank  of Aust  Last Sale Price $54.13,,,,,,,,,,,,
CBAWOJ,54.00,25/02/10,5:1,0.12,0.125,0.125,5.9,550,,,,
CBAVZK,55.00,25/02/10,5:1,0.095,0.125,-,-,-,,,,
CBAWOK,57.00,25/02/10,5:1,-,0.015,0.009,-,-,,,,
CBAWOL,60.00,25/02/10,5:1,-,-,0.015,-,-,,,,
CBAVMA,53.00,25/03/10,5:1,0.555,0.585,0.565,14.5,300,,,,
CBAVZL,53.00,25/03/10,5:1,0.615,0.645,0.475,-,-,,,,
CBAVMB,55.00,25/03/10,5:1,0.345,0.37,0.35,8,100,,,,
CBAVZM,55.00,25/03/10,5:1,0.43,0.46,-,-,-,,,,
CBAWOA,50.00,29/04/10,5:1,1.16,1.165,0.96,-,-,,,,
CBAWOB,55.00,29/04/10,5:1,0.51,0.515,0.445,6.5,60,,,,
CBAVME,57.00,29/04/10,5:1,0.42,0.44,0.38,-,-,,,,
CBAVZN,58.00,29/04/10,5:1,0.63,0.66,-,-,-,,,,
CBAWOC,59.00,29/04/10,5:1,0.225,0.23,0.16,-,-,,,,
CBAWOD,55.00,24/06/10,5:1,0.76,0.765,-,-,-,,,,
CBAWOE,57.50,24/06/10,5:1,0.54,0.545,-,-,-,,,,
CBAWOF,60.00,24/06/10,5:1,0.365,0.37,-,-,-,,,,
Computershare Ltd Last Sale Price $12.03,,,,,,,,,,,,
CPUVMA,11.00,25/03/10,2:1,0.595,0.615,0.56,-,-,,,,
CSL Ltd Last Sale Price $34.76,,,,,,,,,,,,
CSLWZC,32.00,25/03/10,4:1,-,-,0.20,-,-,,,,
CSLVMA,33.00,25/03/10,4:1,0.525,0.57,0.395,-,-,,,,
Fortescue Metals Grp Last Sale Price $4.99,,,,,,,,,,,,
FMGVMA,4.50,25/03/10,3:1,0.205,0.215,0.21,-5.5,405,,,,
Insurance Aust Grp Last Sale Price $3.99,,,,,,,,,,,,
IAGVMA,4.00,25/03/10,3:1,0.051,0.056,0.076,-,-,,,,
Incitec Pivot Last Sale Price $3.51,,,,,,,,,,,,
IPLVMA,3.00,25/03/10,2:1,0.265,0.28,0.295,-,-,,,,
Lihir Gold Ltd Last Sale Price $2.79,,,,,,,,,,,,
LGLWOE,3.00,25/03/10,2:1,0.05,0.055,0.028,-,-,,,,
LGLWOD,3.25,25/03/10,2:1,0.019,0.024,0.021,-,-,,,,
LGLVMA,3.50,25/03/10,2:1,0.002,-,0.01,-,-,,,,
LGLWOF,4.00,25/03/10,2:1,0.005,0.01,0.048,-,-,,,,
LGLWOG,3.00,27/05/10,2:1,0.105,0.11,-,-,-,,,,
LGLWOH,3.25,27/05/10,2:1,0.068,0.073,-,-,-,,,,
LGLWOI,3.50,27/05/10,2:1,0.045,0.05,-,-,-,,,,
Macq Grp Ltd Last Sale Price $47.10,,,,,,,,,,,,
MQGVZG,50.00,25/02/10,5:1,0.03,0.044,0.265,-,-,,,,
MQGWOB,50.00,25/02/10,6:1,0.006,-,0.058,-,-,,,,
MQGWOC,60.00,25/02/10,6:1,0.001,2.01,0.005,-,-,,,,
MQGVZH,50.00,25/03/10,5:1,0.535,0.565,0.63,-,-,,,,
MQGVZI,52.00,25/03/10,5:1,0.41,0.44,-,-,-,,,,
MQGVZJ,55.00,29/04/10,5:1,0.585,0.615,-,-,-,,,,
MQGWOA,55.00,29/04/10,6:1,0.125,0.15,0.115,-,-,,,,
MQGWOD,52.50,24/06/10,6:1,0.38,0.385,-,-,-,,,,
MQGWOE,60.00,24/06/10,6:1,0.13,0.135,-,-,-,,,,
National Aust Bank Last Sale Price $25.33,,,,,,,,,,,,
NABWOJ,28.00,25/02/10,4:1,-,-,0.035,-,-,,,,
NABWZI,28.00,25/02/10,4:1,0.001,0.04,0.20,-,-,,,,
NABWOK,30.00,25/02/10,4:1,-,-,0.02,-,-,,,,
NABWOL,32.00,25/02/10,4:1,-,-,0.007,-,-,,,,
NABWZJ,28.00,25/03/10,4:1,0.086,0.10,-,-,-,,,,
NABVMA,29.00,25/03/10,5:1,0.014,-,0.075,-,-,,,,
NABWZK,30.00,25/03/10,4:1,0.026,0.04,-,-,-,,,,
NABVMB,31.00,25/03/10,5:1,0.001,-,0.036,-,-,,,,
NABVZA,28.00,29/04/10,4:1,0.295,0.325,0.31,-3.5,1000,,,,
NABWOA,28.50,29/04/10,4:1,0.095,0.10,0.115,1,1100,,,,
NABWOB,30.50,29/04/10,4:1,0.038,0.043,0.043,-,-,,,,
NABVME,33.00,29/04/10,5:1,0.008,-,0.079,-,-,,,,
NABWOC,33.00,29/04/10,4:1,0.015,0.02,0.037,-,-,,,,
NABWOD,28.00,24/06/10,4:1,0.20,0.205,0.22,-,200,,,,
NABWOE,30.00,24/06/10,4:1,0.10,0.105,-,-,-,,,,
NABWOF,32.50,24/06/10,4:1,0.046,0.051,-,-,-,,,,
Newcrest Min Last Sale Price $33.26,,,,,,,,,,,,
NCMVMA,35.00,25/03/10,4:1,0.24,0.26,0.235,8.5,350,,,,
NCMWOC,35.00,25/03/10,4:1,0.215,0.22,0.22,2.5,1100,,,,
NCMVMB,37.00,25/03/10,4:1,0.125,0.14,0.435,-,-,,,,
NCMWOD,37.50,25/03/10,4:1,0.077,0.082,0.072,-,-,,,,
NCMVZC,38.00,25/03/10,4:1,0.155,0.185,0.28,-,-,,,,
NCMWOE,40.00,25/03/10,4:1,0.031,0.036,0.031,-0.4,400,,,,
NCMVZD,35.00,29/04/10,4:1,0.745,0.775,0.67,-,-,,,,
NCMVME,39.00,29/04/10,4:1,0.19,0.205,0.20,6.5,845,,,,
NCMWOF,36.00,27/05/10,4:1,0.42,0.425,-,-,-,,,,
NCMWOG,39.00,27/05/10,4:1,0.225,0.23,-,-,-,,,,
News Corp Last Sale Price $17.85,,,,,,,,,,,,
NWSVMA,16.00,25/03/10,4:1,0.495,0.52,0.55,-,-,,,,
NWSVME,18.00,29/04/10,4:1,0.255,0.275,0.375,-,-,,,,
Oil Search Ltd Last Sale Price $5.30,,,,,,,,,,,,
OSHVMA,6.50,25/03/10,2:1,0.003,-,0.006,-,-,,,,
OSHVME,7.50,29/04/10,2:1,0.001,-,0.06,-,-,,,,
OZ Minerals Last Sale Price $1.06,,,,,,,,,,,,
OZLWOB,1.05,25/03/10,2:1,0.037,0.042,-,-,-,,,,
OZLWOA,1.25,25/03/10,2:1,0.015,0.02,-,-,-,,,,
Paladin Energy Last Sale Price $3.92,,,,,,,,,,,,
PDNVMA,4.00,25/03/10,2:1,0.091,0.10,0.085,-,-,,,,
PDNVME,5.00,29/04/10,2:1,0.032,0.038,0.05,-,-,,,,
Qantas Airways Last Sale Price $2.72,,,,,,,,,,,,
QANVMA,2.50,25/03/10,2:1,0.13,0.15,0.155,-,-,,,,
QANVME,3.50,29/04/10,2:1,0.007,-,0.048,-,-,,,,
QBE Insurance Grp Last Sale Price $23.79,,,,,,,,,,,,
QBEVMA,23.00,25/03/10,4:1,0.265,0.295,0.185,-,-,,,,
QBEWOA,23.00,25/03/10,4:1,0.235,0.245,0.235,5.5,750,,,,
QBEVMB,25.00,25/03/10,4:1,0.066,0.079,0.074,-,-,,,,
QBEWOD,26.00,25/03/10,4:1,0.028,0.033,0.032,-0.2,300,,,,
QBEVME,27.00,29/04/10,4:1,0.054,0.063,0.27,-,-,,,,
QBEWOE,23.50,27/05/10,4:1,0.385,0.395,-,-,-,,,,
QBEWOF,26.50,27/05/10,4:1,0.125,0.13,-,-,-,,,,
Rio Tinto Ltd Last Sale Price $72.51,,,,,,,,,,,,
RIOWOA,70.00,25/02/10,6:1,0.38,0.38,0.38,12.5,50,,,,
RIOWOB,77.00,25/02/10,6:1,0.004,-,0.071,-,-,,,,
RIOVZB,80.00,25/02/10,6:1,-,-,0.655,-,-,,,,
RIOVMA,65.00,25/03/10,6:1,1.43,1.445,1.42,-,-,,,,
RIOVMB,70.00,25/03/10,6:1,0.815,0.83,0.75,-,-,,,,
RIOVZC,72.00,25/03/10,6:1,0.845,0.875,-,-,-,,,,
RIOVMC,75.00,25/03/10,6:1,0.455,0.465,0.455,7.5,244,,,,
RIOVZD,75.00,25/03/10,6:1,0.63,0.66,-,-,-,,,,
RIOWOD,73.00,29/04/10,6:1,0.765,0.775,0.775,11,190,,,,
RIOVZE,75.00,29/04/10,6:1,1.24,1.27,-,-,-,,,,
RIOVME,80.00,29/04/10,6:1,0.47,0.485,0.47,7,120,,,,
RIOWOE,80.00,29/04/10,6:1,0.375,0.385,0.38,-,-,,,,
RIOVMF,85.00,29/04/10,6:1,0.27,0.28,0.275,4.5,50,,,,
RIOWOC,85.00,29/04/10,6:1,0.22,0.23,0.225,5.5,250,,,,
RIOWOF,72.50,24/06/10,6:1,1.265,1.27,1.255,-,150,,,,
RIOWOJ,79.00,24/06/10,6:1,0.76,0.765,-,-,-,,,,
RIOWOK,86.00,24/06/10,6:1,0.455,0.46,-,-,-,,,,
Santos Ltd Last Sale Price $13.60,,,,,,,,,,,,
STOWOB,14.00,25/03/10,4:1,0.086,0.091,-,-,-,,,,
STOVMA,15.00,25/03/10,3:1,0.028,-,0.035,-,-,,,,
STOVZM,15.00,25/03/10,4:1,0.051,0.065,-,-,-,,,,
STOWOA,15.50,25/03/10,4:1,0.018,0.023,0.02,-,-,,,,
STOVME,17.00,29/04/10,3:1,0.019,-,0.052,-,-,,,,
Telstra Corp Last Sale Price $3.01,,,,,,,,,,,,
TLSWOB,3.15,25/03/10,2:1,0.033,0.038,-,-,-,,,,
TLSWOA,3.25,25/03/10,2:1,0.015,0.02,0.025,-,-,,,,
TLSVMA,3.36,25/03/10,2:1,0.003,0.004,0.004,-2.6,1000,,,,
TLSVMB,3.61,25/03/10,2:1,0.001,-,0.063,-,-,,,,
TLSVZB,3.75,25/03/10,2:1,-,-,-,-,-,,,,
TLSVZC,3.50,29/04/10,2:1,0.019,0.04,-,-,-,,,,
TLSVME,3.85,29/04/10,2:1,0.001,-,-,-,-,,,,
TLSWOC,3.00,24/06/10,2:1,0.01,0.145,0.15,-,450,,,,
