Warrants Market - Daily,,,,,,,,,,,,
XAO 4646.9 at 16:47 30/10/2009  Report at 19:05 Friday 30/10/2009. Processed 22:35 Friday 30/10/2009.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code,Ex Price,Expiry Date,Conv Ratio,Bid,Ask,Last Sale,Chg +/-,Volume 100s,,,,
Equity Call Warrants ,,,,,,,,,,,,
AMP Ltd Last Sale Price $5.95,,,,,,,,,,,,
AMPWMM,6.50,26/11/09,3:1,0.043,0.053,0.135,-,-,,,,
AMPWOF,6.25,17/12/09,3:1,0.078,0.083,0.115,-,-,,,,
AMPWOE,6.75,17/12/09,3:1,0.029,0.034,0.032,-0.6,200,,,,
AMPWOA,6.00,25/02/10,3:1,0.19,0.195,0.205,-13.5,100,,,,
AMPWOB,6.75,25/02/10,3:1,0.089,0.094,0.255,-,-,,,,
ANZ Banking Grp Last Sale Price $23.06,,,,,,,,,,,,
ANZWWB,10.55,30/10/09,.96:1,12.72,-,9.14,-,-,,,,
ANZWMA,20.00,26/11/09,3:1,0.975,-,1.35,-,-,,,,
ANZWMF,22.00,26/11/09,3:1,0.415,0.50,0.475,-20.5,950
ANZWZD,22.00,26/11/09,4:1,0.295,0.325,0.37,-,-
ANZWZC,25.00,26/11/09,4:1,0.08,0.094,0.19,-,-
ANZWOG,17.00,17/12/09,4:1,1.52,1.555,1.755,-,-
ANZWOI,21.00,17/12/09,4:1,0.59,0.59,0.54,5,1000
ANZWOH,23.00,17/12/09,4:1,0.25,0.245,0.225,1,350
ANZWZE,24.00,17/12/09,4:1,0.18,0.21,0.41,-,-
ANZWZF,26.00,17/12/09,4:1,0.13,0.16,-,-,-
ANZWZG,27.00,28/01/10,4:1,0.21,0.24,-,-,-
ANZWOK,24.50,25/02/10,4:1,0.335,0.34,0.335,-6.5,70
ANZWOL,26.50,25/02/10,4:1,0.165,0.17,0.145,1,1300
ANZWOJ,28.50,25/02/10,4:1,0.09,0.095,0.075,-,-
ASX Ltd Last Sale Price $33.90,,,,,,,,
ASXWMC,35.00,26/11/09,4:1,0.30,0.32,0.56,-,-
ASXWMD,40.00,26/11/09,4:1,0.027,0.032,0.245,-,-
Billabong Intl Last Sale Price $10.40,,,,,,,,
BBGWMB,11.00,26/11/09,2:1,0.255,0.35,-,-,-
BHP Billiton Ltd Last Sale Price $37.45,,,,,,,,
BHPWMG,37.00,26/11/09,4:1,0.525,0.60,0.535,3.5,650
BHPVZK,38.00,26/11/09,4:1,0.445,0.475,0.74,-,-
BHPWME,40.00,26/11/09,4:1,0.215,0.265,0.22,1.5,4000
BHPWMF,42.00,26/11/09,4:1,0.105,0.135,0.105,-11,1000
BHPVZL,45.00,26/11/09,4:1,0.10,0.13,-,-,-
BHPVZN,34.00,17/12/09,4:1,1.295,1.325,-,-,-
BHPWON,35.00,17/12/09,4:1,0.925,0.96,0.875,-37,348
BHPVZM,36.00,17/12/09,4:1,1.005,1.035,-,-,-
BHPWOO,37.50,17/12/09,4:1,0.53,0.555,0.49,3,250
BHPVOA,40.00,17/12/09,4:1,0.27,0.275,0.23,1,670
BHPVOB,42.50,17/12/09,4:1,0.10,0.135,0.10,0.2,2160
BHPWZA,40.00,28/01/10,4:1,0.785,0.815,-,-,-
BHPVZO,44.00,28/01/10,4:1,0.49,0.52,-,-,-
BHPWOC,37.00,25/02/10,4:1,0.93,0.955,0.87,-,-
BHPWOD,39.00,25/02/10,4:1,0.67,0.675,0.83,-,-
BHPWOE,41.00,25/02/10,4:1,0.48,0.495,-,-,-
BHPWOF,43.00,25/02/10,4:1,0.36,0.37,0.48,-,-
BHPVOC,45.00,25/02/10,4:1,0.27,0.275,0.435,-,-
BlueScope Steel Last Sale Price $3.02,,,,,,,,
BSLWMC,3.50,26/11/09,1:1,0.038,0.047,0.14,-,-
BSLWOE,3.00,17/12/09,2:1,0.12,0.13,0.095,-,-
BSLWOF,3.50,17/12/09,2:1,0.037,0.042,0.063,-,-
Brambles Ltd Last Sale Price $7.12,,,,,,,,
BXBWMA,7.50,26/11/09,2:1,0.12,0.15,0.465,-,-
C'wlth Bank  of Aust  Last Sale Price $52.25,,,,,,,,
CBAWWB,18.00,30/10/09,1:1,34.85,-,29.26,-,-
CBAWMC,46.00,26/11/09,5:1,1.035,1.50,2.01,-,-
CBAVZF,48.00,26/11/09,5:1,0.96,0.99,0.865,-,-
CBAWMD,48.00,26/11/09,5:1,0.725,1.145,1.405,-,-
CBAVZG,55.00,26/11/09,5:1,0.345,0.375,0.395,5,60
CBAVZH,46.00,17/12/09,5:1,1.525,1.555,-,-,-
CBAWOH,47.50,17/12/09,5:1,1.30,1.31,1.255,16.5,80
CBAWOI,50.00,17/12/09,5:1,0.885,0.86,0.82,13,530
CBAVZI,52.00,17/12/09,5:1,0.79,0.815,0.74,-,-
CBAWOG,53.00,17/12/09,5:1,0.515,0.52,0.46,11,636
CBAVZJ,50.00,28/01/10,5:1,1.29,1.32,-,-,-
CBAWOK,49.00,25/02/10,5:1,1.14,1.145,1.60,-,-
CBAWOL,51.00,25/02/10,5:1,0.965,0.97,0.765,-,-
CBAWOJ,54.00,25/02/10,5:1,0.65,0.655,0.63,12,100
Computershare Ltd Last Sale Price $10.94,,,,,,,,
CPUWMB,10.50,26/11/09,2:1,0.36,0.425,-,-,-
CSL Ltd Last Sale Price $31.50,,,,,,,,
CSLVZO,34.00,26/11/09,4:1,0.12,0.145,0.615,-,-
CSLWMA,34.00,26/11/09,4:1,0.115,0.14,0.135,0.5,70
CSLWZA,36.00,17/12/09,4:1,0.025,0.035,0.065,-,-
CSLWZB,32.00,28/01/10,4:1,0.515,0.545,-,-,-
Incitec Pivot Last Sale Price $2.66,,,,,,,,
IPLWMB,3.50,26/11/09,2:1,0.008,0.03,0.11,-,-
Lihir Gold Ltd Last Sale Price $3.05,,,,,,,,
LGLWMB,2.75,26/11/09,2:1,0.17,0.18,0.18,-2.5,40
