Warrants Market - Daily,,,,,,,,,,,,
XAO 4759.6 at 16:47 18/11/2009  Report at 19:05 Wednesday 18/11/2009. Processed 19:26 Wednesday 18/11/2009.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code,Ex Price,Expiry Date,Conv Ratio,Bid,Ask,Last Sale,Chg +/-,Volume 100s,,,,
Equity Call Warrants ,,,,,,,,,,,,
AMP Ltd Last Sale Price $6.38,,,,,,,,,,,,
AMPWMM,6.50,26/11/09,3:1,0.047,-,0.064,-,-,,,,
AMPWOF,6.25,17/12/09,3:1,0.115,0.12,0.11,-,-,,,,
AMPWOE,6.75,17/12/09,3:1,0.042,0.047,0.042,-0.9,405,,,,
AMPWOA,6.00,25/02/10,3:1,0.215,0.22,0.215,-,-,,,,
AMPWOB,6.75,25/02/10,3:1,0.10,0.105,0.105,-1,1000,,,,
ANZ Banking Grp Last Sale Price $22.16,,,,,,,,,,,,
ANZWMA,20.00,26/11/09,3:1,0.73,-,1.35,-,-,,,,
ANZWMF,22.00,26/11/09,3:1,0.20,-,0.32,-,-,,,,
ANZWZD,22.00,26/11/09,4:1,0.135,0.16,0.31,-,-
ANZWZC,25.00,26/11/09,4:1,0.003,0.04,0.041,-,-
ANZWOG,17.00,17/12/09,4:1,1.275,1.285,1.50,-,-
ANZWOI,21.00,17/12/09,4:1,0.37,0.375,0.40,4.5,200
ANZWOH,23.00,17/12/09,4:1,0.10,0.105,0.115,1.8,1292
ANZWZE,24.00,17/12/09,4:1,0.094,0.10,0.41,-,-
ANZWZF,26.00,17/12/09,4:1,0.055,0.064,-,-,-
ANZWZG,27.00,28/01/10,4:1,0.135,0.16,-,-,-
ANZWOK,24.50,25/02/10,4:1,0.20,0.205,0.205,0.5,450
ANZWOL,26.50,25/02/10,4:1,0.084,0.089,0.145,-,-
ANZWOJ,28.50,25/02/10,4:1,0.042,0.047,0.065,-,-
ANZVMA,22.00,25/03/10,3:1,0.765,0.77,-,-,-
ANZVMB,24.00,25/03/10,3:1,0.455,0.46,-,-,-
ANZVME,26.00,29/04/10,3:1,0.34,0.345,-,-,-
ASX Ltd Last Sale Price $33.30,,,,,,,,
ASXWMC,35.00,26/11/09,4:1,0.074,0.10,0.115,-,-
ASXWMD,40.00,26/11/09,4:1,0.001,-,0.245,-,-
ASXVMA,33.00,25/03/10,4:1,0.745,0.75,-,-,-
ASXVMB,35.00,25/03/10,4:1,0.51,0.515,-,-,-
ASXVME,37.00,29/04/10,4:1,0.42,0.425,-,-,-
Billabong Intl Last Sale Price $10.35,,,,,,,,
BBGWMB,11.00,26/11/09,2:1,0.091,-,0.145,-,-
BHP Billiton Ltd Last Sale Price $40.60,,,,,,,,
BHPWMG,37.00,26/11/09,4:1,0.92,-,0.77,-,-
BHPVZK,38.00,26/11/09,4:1,0.72,0.75,0.88,14,5
BHPVZL,40.00,26/11/09,4:1,0.49,0.515,-,-,-
BHPWME,40.00,26/11/09,4:1,0.32,0.445,0.43,6.5,20
BHPWMF,42.00,26/11/09,4:1,0.11,0.20,0.14,-,-
BHPVZN,34.00,17/12/09,4:1,1.78,1.81,-,-,-
BHPWON,35.00,17/12/09,4:1,1.49,1.50,1.535,-,-
BHPVZM,36.00,17/12/09,4:1,1.385,1.415,-,-,-
BHPWOO,37.50,17/12/09,4:1,0.935,0.94,0.99,2.5,50
BHPVOA,40.00,17/12/09,4:1,0.465,0.47,0.47,-2.5,1080
BHPVOB,42.50,17/12/09,4:1,0.19,0.195,0.195,-0.5,1318
BHPWZA,40.00,28/01/10,4:1,1.075,1.105,-,-,-
BHPVZO,44.00,28/01/10,4:1,0.67,0.70,-,-,-
BHPWOC,37.00,25/02/10,4:1,1.335,1.34,1.065,-,-
BHPWOD,39.00,25/02/10,4:1,0.98,0.985,0.82,-,-
BHPWOE,41.00,25/02/10,4:1,0.73,0.735,-,-,-
BHPWOF,43.00,25/02/10,4:1,0.525,0.53,0.55,-,-
BHPVOC,45.00,25/02/10,4:1,0.375,0.38,0.385,-,-
BHPVMA,37.00,25/03/10,4:1,1.505,1.51,-,-,-
BHPVMB,39.00,25/03/10,4:1,1.20,1.205,-,-,-
BHPVME,41.00,29/04/10,4:1,1.11,1.115,-,-,-
BlueScope Steel Last Sale Price $2.88,,,,,,,,
BSLWMC,3.50,26/11/09,1:1,0.001,-,0.14,-,-
BSLWOE,3.00,17/12/09,2:1,0.058,0.063,0.061,-,-
BSLWOF,3.50,17/12/09,2:1,0.01,0.015,0.028,-,-
BSLVMA,3.25,25/03/10,2:1,0.105,0.11,-,-,-
Brambles Ltd Last Sale Price $6.72,,,,,,,,
BXBWMA,7.50,26/11/09,2:1,0.009,0.03,0.465,-,-
C'wlth Bank  of Aust  Last Sale Price $52.30,,,,,,,,
CBAWMC,46.00,26/11/09,5:1,1.27,-,1.88,-,-
CBAWMD,48.00,26/11/09,5:1,0.885,-,1.335,-,-
CBAVZF,53.00,26/11/09,5:1,0.30,0.33,1.375,-,-
CBAVZG,55.00,26/11/09,5:1,0.16,0.19,0.185,-4,100
CBAVZH,46.00,17/12/09,5:1,1.41,1.44,-,-,-
CBAWOH,47.50,17/12/09,5:1,1.115,1.135,1.155,-50.5,6
CBAWOI,50.00,17/12/09,5:1,0.66,0.67,0.63,-7,1725
CBAVZI,52.00,17/12/09,5:1,0.62,0.65,0.74,-,-
CBAWOG,53.00,17/12/09,5:1,0.32,0.33,0.295,-3.5,48
CBAVZJ,50.00,28/01/10,5:1,1.175,1.205,-,-,-
CBAWOL,51.00,25/02/10,5:1,0.805,0.81,0.83,-,-
CBAWOJ,54.00,25/02/10,5:1,0.49,0.495,0.48,-3,175
CBAWOK,57.00,25/02/10,5:1,0.325,0.33,1.60,-,-
CBAVMA,53.00,25/03/10,5:1,0.865,0.87,-,-,-
CBAVMB,55.00,25/03/10,5:1,0.68,0.685,-,-,-
CBAVME,57.00,29/04/10,5:1,0.63,0.635,-,-,-
Computershare Ltd Last Sale Price $10.65,,,,,,,,
CPUWMB,10.50,26/11/09,2:1,0.185,-,-,-,-
CPUVMA,11.00,25/03/10,2:1,0.45,0.455,-,-,-
CSL Ltd Last Sale Price $31.76,,,,,,,,
CSLVZO,32.00,26/11/09,4:1,0.20,0.225,0.615,-,-
CSLWMA,34.00,26/11/09,4:1,0.028,0.03,0.135,-,-
CSLWZA,36.00,17/12/09,4:1,0.008,0.04,0.012,-0.7,65
CSLWZB,32.00,28/01/10,4:1,0.41,0.44,0.53,-,-
CSLVMA,33.00,25/03/10,4:1,0.455,0.46,-,-,-
Fortescue Metals Grp Last Sale Price $4.30,,,,,,,,
FMGVMA,4.50,25/03/10,3:1,0.195,0.20,-,-,-
Insurance Aust Grp Last Sale Price $4.01,,,,,,,,
IAGVMA,4.00,25/03/10,3:1,0.14,0.145,-,-,-
Incitec Pivot Last Sale Price $2.85,,,,,,,,
IPLWMB,3.50,26/11/09,2:1,0.001,-,0.11,-,-
IPLVMA,3.00,25/03/10,2:1,0.15,0.155,-,-,-
Lihir Gold Ltd Last Sale Price $3.52,,,,,,,,
LGLWMB,2.75,26/11/09,2:1,0.385,-,0.31,-,-
LGLWOA,2.75,17/12/09,2:1,0.395,0.40,0.395,-,-
LGLWOB,3.25,17/12/09,2:1,0.175,0.18,0.185,-,-
LGLWOC,3.75,17/12/09,2:1,0.061,0.066,-,-,-
LGLVMA,3.50,25/03/10,2:1,0.235,0.245,-,-,-
Macq Grp Ltd Last Sale Price $48.82,,,,,,,,
MQGVZD,60.00,26/11/09,5:1,0.003,0.04,0.032,-,-
MQGVZE,55.00,17/12/09,5:1,0.245,0.27,0.28,-0.5,70
MQGVZF,65.00,17/12/09,5:1,0.023,0.04,0.061,-,-
MQGWOB,50.00,25/02/10,6:1,0.76,0.77,0.80,-,-
MQGWOC,60.00,25/02/10,6:1,0.255,0.265,0.265,-1,611
National Aust Bank Last Sale Price $28.61,,,,,,,,
NABWMD,26.00,26/11/09,5:1,0.53,-,0.88,-,-
NABWME,28.00,26/11/09,5:1,0.20,-,0.26,-,-
NABWMF,30.00,26/11/09,5:1,0.035,-,0.04,-,-
NABWZC,30.00,26/11/09,4:1,0.105,0.13,0.23,-,-
NABWZE,31.00,26/11/09,4:1,0.065,0.074,0.84,-,-
NABWOH,26.00,17/12/09,4:1,0.71,0.72,0.785,14,480
NABWOI,30.00,17/12/09,4:1,0.115,0.145,0.13,3,200
NABWZF,30.00,17/12/09,4:1,0.195,0.22,0.295,-,-
NABWOG,32.50,17/12/09,4:1,0.021,0.026,0.06,-,-
NABWZG,34.00,17/12/09,4:1,0.059,0.068,-,-,-
NABWZH,32.00,28/01/10,4:1,0.33,0.36,-,-,-
NABWOJ,28.00,25/02/10,4:1,0.615,0.62,0.65,4.5,130
NABWOK,30.00,25/02/10,4:1,0.37,0.375,0.41,6,150
NABWOL,32.00,25/02/10,4:1,0.205,0.21,0.22,2,200
NABVMA,29.00,25/03/10,5:1,0.51,0.515,-,-,-
NABVMB,31.00,25/03/10,5:1,0.34,0.345,-,-,-
NABVME,33.00,29/04/10,5:1,0.275,0.28,-,-,-
Newcrest Min Last Sale Price $35.46,,,,,,,,
NCMWMA,32.00,26/11/09,4:1,0.88,-,0.835,-,-
NCMVZA,35.00,26/11/09,4:1,0.37,0.40,0.52,-,-
NCMWOA,33.00,17/12/09,4:1,0.835,0.84,0.885,-,-
NCMWOB,37.00,17/12/09,4:1,0.26,0.265,0.265,-1.5,102
NCMVZB,40.00,17/12/09,4:1,0.26,0.285,-,-,-
NCMVMA,35.00,25/03/10,4:1,1.105,1.11,-,-,-
NCMVMB,37.00,25/03/10,4:1,0.885,0.89,-,-,-
NCMVME,39.00,29/04/10,4:1,0.845,0.85,-,-,-
News Corp Last Sale Price $15.94,,,,,,,,
NWSWMA,15.00,26/11/09,4:1,0.265,-,0.31,-,-
NWSVMA,16.00,25/03/10,4:1,0.41,0.415,-,-,-
NWSVME,18.00,29/04/10,4:1,0.26,0.265,-,-,-
Origin Energy Last Sale Price $16.25,,,,,,,,
ORGWMA,16.00,26/11/09,4:1,0.115,-,0.255,-,-
Oil Search Ltd Last Sale Price $5.85,,,,,,,,
OSHWMA,6.00,26/11/09,2:1,0.061,-,0.079,0.4,60
OSHVMA,6.50,25/03/10,2:1,0.20,0.205,-,-,-
OSHVME,7.50,29/04/10,2:1,0.10,0.105,-,-,-
Paladin Energy Last Sale Price $4.40,,,,,,,,
PDNWMA,4.50,26/11/09,1:1,0.18,-,0.21,-,-
PDNVMA,4.00,25/03/10,2:1,0.42,0.425,-,-,-
PDNVME,5.00,29/04/10,2:1,0.255,0.26,-,-,-
Qantas Airways Last Sale Price $2.73,,,,,,,,
QANWMB,3.00,26/11/09,1:1,0.008,0.018,0.02,-,-
QANVMA,2.50,25/03/10,2:1,0.205,0.21,-,-,-
QANVME,3.50,29/04/10,2:1,0.042,0.045,-,-,-
QBE Insurance Grp Last Sale Price $23.01,,,,,,,,
QBEWMC,22.00,26/11/09,4:1,0.295,0.50,0.295,-16,60
QBEVZN,24.00,26/11/09,4:1,0.076,0.085,0.061,-,-
QBEWMD,24.00,26/11/09,4:1,0.047,0.03,0.125,-,-
QBEWOB,23.00,17/12/09,4:1,0.22,0.225,0.17,-,-
QBEWOC,26.00,17/12/09,4:1,0.016,0.029,0.032,-,-
QBEVMA,23.00,25/03/10,4:1,0.495,0.50,-,-,-
QBEVMB,25.00,25/03/10,4:1,0.27,0.275,-,-,-
QBEVME,27.00,29/04/10,4:1,0.16,0.165,-,-,-
Rio Tinto Ltd Last Sale Price $72.60,,,,,,,,
RIOWMA,55.00,26/11/09,6:1,2.97,-,2.82,-,-
RIOWMB,65.00,26/11/09,6:1,1.34,-,0.925,-,-
RIOWZM,65.00,26/11/09,6:1,1.37,1.40,-,-,-
RIOWZO,68.00,26/11/09,6:1,0.985,1.015,1.36,-,-
RIOWMC,75.00,26/11/09,6:1,0.24,0.40,0.395,-,-
RIOWOG,60.00,17/12/09,6:1,2.29,2.30,1.235,-,-
RIOWOH,65.00,17/12/09,6:1,1.55,1.56,1.675,78,16
RIOWOI,70.00,17/12/09,6:1,0.89,0.90,0.895,-11.5,175
RIOWZN,70.00,17/12/09,6:1,1.16,1.19,1.155,-10,170
RIOVZA,75.00,17/12/09,6:1,0.745,0.775,0.92,-,-
RIOVMA,65.00,25/03/10,6:1,2.19,2.20,-,-,-
RIOVMB,70.00,25/03/10,6:1,1.685,1.69,-,-,-
RIOVMC,75.00,25/03/10,6:1,1.275,1.28,-,-,-
RIOVME,80.00,29/04/10,6:1,1.135,1.14,-,-,-
