Warrants Market - Daily,,,,,,,,,,,,
XAO 4374.0 at 16:17 8/7/2010  Report at 19:05 Thursday 8/7/2010. Processed 19:48 Thursday 8/7/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code,Ex Price,Expiry Date,Conv Ratio,Bid,Ask,Last Sale,Chg +/-,Volume 100s,,,,
Equity Call Warrants ,,,,,,,,,,,,
AMP Ltd Last Sale Price $5.25,,,,,,,,,,,,
AMPWOA,6.00,23/09/10,3:1,0.029,0.034,0.07,-,-,,,,
AMPWOB,6.50,23/09/10,3:1,0.016,0.021,-,-,-,,,,
ANZ Banking Grp Last Sale Price $22.14,,,,,,,,,,,,
ANZVZD,24.00,28/07/10,4:1,0.067,0.081,-,-,-,,,,
ANZVMB,20.00,23/09/10,4:1,0.745,0.76,-,-,-,,,,
ANZVMC,22.00,23/09/10,4:1,0.42,0.43,0.33,-,-,,,,
ANZWOG,22.50,23/09/10,4:1,0.345,0.35,0.34,8,250,,,,
ANZVMD,24.00,23/09/10,4:1,0.20,0.21,-,-,-,,,,
ANZWOH,24.50,23/09/10,4:1,0.155,0.16,0.15,4,1040,,,,
ANZWMH,26.00,23/09/10,4:1,0.08,0.085,0.079,2.3,890,,,,
ANZWOI,26.50,23/09/10,4:1,0.062,0.067,0.17,-,-,,,,
ANZWMI,28.00,23/09/10,4:1,0.026,-,0.095,-,-,,,,
ANZVMF,20.00,27/01/11,4:1,0.92,0.93,-,-,-,,,,
ANZVMG,22.00,27/01/11,4:1,0.625,0.635,-,-,-,,,,
ANZVMH,24.00,27/01/11,4:1,0.41,0.42,-,-,-,,,,
ANZVMI,26.00,27/01/11,4:1,0.25,0.26,0.175,-,-,,,,
ASX Ltd Last Sale Price $28.84,,,,,,,,,,,,
ASXUMB,32.00,23/09/10,4:1,0.083,0.086,0.086,-,600,,,,
ASXUMC,35.00,23/09/10,4:1,0.011,-,0.086,-,-,,,,
AXA Asia Pacific Last Sale Price $5.38,,,,,,,,,,,,
AXAWSA,0.00,25/03/20,1:1,-,-,5.47,-,-,,,,
BHP Billiton Ltd Last Sale Price $38.16,,,,,,,,,,,,
BHPVZF,42.00,28/07/10,4:1,0.10,0.13,-,-,-,,,,
BHPWOC,35.00,26/08/10,4:1,1.015,1.02,0.93,-,-,,,,
BHPWOD,37.50,26/08/10,4:1,0.60,0.605,0.55,-,-,,,,
BHPWOE,39.50,26/08/10,4:1,0.33,0.335,0.355,5.5,3350,,,,
BHPWOF,41.00,26/08/10,4:1,0.215,0.22,0.195,-,-,,,,
BHPWON,43.00,26/08/10,4:1,0.115,0.12,0.11,-,-,,,,
BHPWOO,45.00,26/08/10,4:1,0.053,0.215,0.115,-,-,,,,
BHPVOA,47.50,26/08/10,4:1,0.025,0.03,0.025,-,-,,,,
BHPUMH,34.00,23/09/10,4:1,1.335,1.345,1.385,-,-,,,,
BHPUMI,38.00,23/09/10,4:1,0.705,0.71,0.73,14.5,226,,,,
BHPVMF,40.00,23/09/10,4:1,0.435,0.44,0.32,-,-,,,,
BHPUMJ,42.00,23/09/10,4:1,0.28,0.29,0.215,-,-,,,,
BHPVMG,44.00,23/09/10,4:1,0.165,0.17,0.17,3,300,,,,
BHPWMH,46.00,23/09/10,4:1,0.095,0.098,0.10,2.1,300,,,,
BHPWMI,48.00,23/09/10,4:1,0.052,0.055,0.053,1.4,500,,,,
BHPVMH,40.00,27/01/11,4:1,0.895,0.905,-,-,-,,,,
BHPVMI,42.00,27/01/11,4:1,0.70,0.705,-,-,-,,,,
BHPVMJ,44.00,27/01/11,4:1,0.55,0.555,-,-,-,,,,
BHPVMK,46.00,27/01/11,4:1,0.42,0.43,-,-,-,,,,
BlueScope Steel Last Sale Price $2.16,,,,,,,,,,,,
BSLWOE,2.65,26/08/10,2:1,0.023,0.028,-,-,-,,,,
BSLWOF,2.90,26/08/10,2:1,0.014,0.019,-,-,-,,,,
BSLUMB,2.50,28/10/10,1:1,0.115,0.125,-,-,-,,,,
Brambles Ltd Last Sale Price $5.53,,,,,,,,,,,,
BXBWOC,7.25,26/08/10,3:1,0.013,0.023,0.036,-,-,,,,
BXBWOD,7.75,26/08/10,3:1,0.011,0.021,-,-,-,,,,
BXBVME,5.00,23/09/10,1:1,0.79,0.81,-,-,-,,,,
C'wlth Bank  of Aust  Last Sale Price $49.55,,,,,,,,,,,,
CBAVZC,54.00,28/07/10,5:1,0.089,0.12,0.092,-,-,,,,
