Warrants Market,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5148.4 at 2013-12-09T16:39:36. Report at Monday, December 9, 2013. Processed Tuesday at 2013-12-10T01:00:05+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Equity Call Warrants,
ANZ Banking Grp Last Sale Price $30.75,
ANZVRB,32.00,19/12/13,4:1,.052,.054,,,,,
ANZVMB,33.00,19/12/13,4:1,.001,,.025,,,,
ANZWOA,30.00,30/01/14,4:1,.45,.455,.435,-26.5,300,,
ANZWOB,32.00,30/01/14,4:1,.205,.21,.495,,,,
ANZVRC,35.00,30/01/14,4:1,.052,.053,,,,,
ANZVMC,33.00,27/02/14,4:1,.14,.16,.14,-16,105,,
ANZVRA,33.00,27/02/14,4:1,.245,.25,,,,,
,
BHP Billiton Last Sale Price $36.77,
BHPVMB,37.00,19/12/13,4:1,.10,,.18,,,,
BHPVRB,37.00,19/12/13,4:1,.16,.175,,,,,
BHPWOG,36.00,30/01/14,4:1,.61,.615,.94,,,,
BHPWOH,38.00,30/01/14,4:1,.36,.365,.49,,,,
BHPVRC,40.00,30/01/14,4:1,.115,.125,.225,,,,
BHPWOI,40.00,30/01/14,4:1,.19,.195,.19,,50,,
BHPVRA,38.00,27/02/14,4:1,.44,.455,,,,,
BHPVMC,38.50,27/02/14,4:1,.27,.295,,,,,
,
C'wlth Bank of Aust Last Sale Price $74.90,
CBAVMB,75.00,19/12/13,4:1,.28,,.46,+8,50,,
CBAVRB,75.00,19/12/13,4:1,.40,.40,.395,-33.5,30,,
CBAWOA,74.00,30/01/14,5:1,.76,.765,.79,,,,
CBAWOB,77.00,30/01/14,5:1,.50,.505,.48,-6,630,,
CBAVRC,80.00,30/01/14,4:1,.355,.355,,,,,
CBAVRA,77.00,27/02/14,4:1,.74,.745,,,,,
CBAVMC,79.00,27/02/14,4:1,.29,.315,.29,,,,
,
Fortescue Metals Grp Last Sale Price $5.72,
FMGVRD,5.50,19/12/13,2:1,.16,.17,,,,,
FMGWOA,4.50,30/01/14,3:1,.46,.465,.525,,,,
FMGWOB,5.00,30/01/14,3:1,.33,.335,.37,,,,
FMGVRE,6.00,30/01/14,2:1,.13,.14,,,,,
FMGVRB,6.50,27/02/14,2:1,.125,.13,,,,,
,
Macquarie Grp Last Sale Price $51.55,
MQGWOA,49.00,30/01/14,4:1,1.175,1.18,1.145,,,,
MQGWOB,52.00,30/01/14,4:1,.745,.75,.74,-5,400,,
,
National Aust Bank Last Sale Price $33.17,
NABVMB,35.00,19/12/13,4:1,.001,,.105,,,,
NABVRB,35.00,19/12/13,4:1,.024,.03,.15,,,,
NABWOA,34.00,30/01/14,4:1,.30,.305,.305,-1.5,1920,,
NABWOB,36.00,30/01/14,4:1,.13,.135,.205,,,,
NABVRC,37.00,30/01/14,4:1,.094,.092,,,,,
NABVRA,36.00,27/02/14,4:1,.245,.245,,,,,
NABVMC,37.00,27/02/14,4:1,.038,,.135,,,,
,
Newcrest Min Last Sale Price $7.20,
NCMVMB,13.00,19/12/13,4:1,.001,,.071,,,,
NCMVRD,14.00,19/12/13,4:1,,.03,,,,,
NCMVRE,11.00,30/01/14,4:1,.003,,.04,,,,
NCMWOA,12.00,30/01/14,4:1,.021,,.031,,,,
NCMWOB,14.00,30/01/14,4:1,.016,,.022,,,,
NCMVRF,9.00,27/02/14,4:1,.083,.085,.096,,,,
NCMVMC,10.50,27/02/14,4:1,.001,,.03,,,,
,
QBE Insurance Grp Last Sale Price $12.00,
QBEWOA,15.00,30/01/14,4:1,.03,.035,.04,-33.5,150,,
QBEWOB,16.50,30/01/14,4:1,.017,.022,.13,,,,
,
Rio Tinto Last Sale Price $66.53,
RIOVMB,64.00,19/12/13,4:1,.715,,.72,,,,
RIOVRD,65.00,19/12/13,6:1,.375,.41,,,,,
RIOWOA,64.00,30/01/14,6:1,.87,.875,.965,,,,
RIOVRE,67.00,30/01/14,6:1,.49,.515,,,,,
RIOWOB,68.00,30/01/14,6:1,.51,.515,.53,,,,
RIOVMC,66.00,27/02/14,4:1,.97,.995,.96,,,,
RIOVRB,70.00,27/02/14,6:1,.47,.49,,,,,
,
Telstra Corp Last Sale Price $5.01,
TLSVMB,5.20,19/12/13,2:1,.001,,.079,,,,
TLSWOA,5.00,30/01/14,2:1,.115,.12,.125,,,,
TLSWOB,5.25,30/01/14,2:1,.062,.067,,,,,
TLSVMC,5.25,27/02/14,2:1,.018,,,,,,
,
Unilife Corp Last Sale Price $0.79,
UNSWCA,0.30,19/12/13,1:1,.47,,.34,,,,
,
Westpac Banking Last Sale Price $31.09,
WBCVMB,33.90,19/12/13,4:1,.001,,.089,,,,
WBCVRB,34.00,19/12/13,4:1,.011,.03,,,,,
WBCWOA,31.91,30/01/14,4:1,.295,.30,.40,,,,
WBCWOB,34.00,30/01/14,4:1,.12,.125,.315,,,,
WBCVRC,36.00,30/01/14,4:1,.046,.045,,,,,
WBCVRA,33.00,27/02/14,4:1,.29,.29,,,,,
WBCVMC,34.90,27/02/14,4:1,.06,.083,.32,,,,
,
Wesfarmers Last Sale Price $41.64,
WESWOA,41.00,30/01/14,4:1,.585,.59,,,,,
WESWOB,44.00,30/01/14,4:1,.255,.26,.325,,,,
,
Woodside Petroleum Last Sale Price $37.40,
WPLWOA,38.00,30/01/14,5:1,.34,.345,.40,,,,
WPLWOB,41.00,30/01/14,5:1,.135,.14,.15,,,,
,
Equity Put Warrants,
ANZ Banking Grp Last Sale Price $30.75,
ANZVRQ,30.00,19/12/13,4:1,.083,.084,.105,,,,
ANZVMQ,31.00,19/12/13,4:1,.145,,.013,,,,
ANZWOU,28.00,30/01/14,4:1,.10,.105,.079,,,,
ANZWOT,30.00,30/01/14,4:1,.235,.24,.24,+6,250,,
ANZVRT,32.00,30/01/14,4:1,.515,.52,,,,,
ANZVMR,30.00,27/02/14,4:1,.25,.275,.25,,,,
ANZVRR,31.00,27/02/14,4:1,.48,.485,,,,,
,
BHP Billiton Last Sale Price $36.77,
BHPVRQ,35.00,19/12/13,4:1,.065,.063,,,,,
BHPVMQ,36.50,19/12/13,4:1,.095,,,,,,
BHPWOR,33.00,30/01/14,4:1,.175,.18,.18,,,,
BHPVRT,35.00,30/01/14,4:1,.25,.25,.22,,,,
BHPWOQ,35.00,30/01/14,4:1,.305,.31,,,,,
BHPWOP,37.00,30/01/14,4:1,.51,.515,.495,,,,
BHPVMR,33.00,27/02/14,4:1,.135,.16,.155,,,,
BHPVRU,37.00,27/02/14,4:1,.58,.58,,,,,
,
C'wlth Bank of Aust Last Sale Price $74.90,
CBAVRQ,70.00,19/12/13,4:1,.051,.053,.115,,,,
CBAVMQ,72.00,19/12/13,4:1,.071,,.15,,,,
CBAWOU,71.00,30/01/14,5:1,.325,.33,.25,,,,
CBAVRR,72.00,30/01/14,4:1,.53,.545,,,,,
CBAWOT,74.00,30/01/14,5:1,.545,.55,.535,,,,
CBAVRS,75.00,27/02/14,4:1,1.23,1.245,,,,,
CBAVMR,76.00,27/02/14,4:1,1.16,1.185,,,,,
,
Fortescue Metals Grp Last Sale Price $5.72,
FMGVRQ,4.00,19/12/13,2:1,.001,,.068,,,,
FMGWOU,4.00,30/01/14,3:1,.028,.033,.039,,,,
FMGWOT,4.50,30/01/14,3:1,.047,.052,.055,,,,
FMGVRR,4.75,30/01/14,2:1,.049,.05,,,,,
FMGVRS,5.50,27/02/14,2:1,.21,.21,.22,,,,
,
Macquarie Grp Last Sale Price $51.55,
MQGWOU,46.00,30/01/14,4:1,.25,.255,.255,,,,
MQGWOT,49.00,30/01/14,4:1,.455,.46,.37,,,,
,
National Aust Bank Last Sale Price $33.17,
NABVMQ,31.00,19/12/13,4:1,.001,,.14,,,,
NABVRQ,33.00,19/12/13,4:1,.135,.15,.17,,,,
NABWOU,32.00,30/01/14,4:1,.23,.235,.225,,,,
NABVRS,33.00,30/01/14,4:1,.355,.37,,,,,
NABWOT,34.00,30/01/14,4:1,.45,.455,.39,,,,
NABVRT,32.00,27/02/14,4:1,.36,.375,,,,,
NABVMR,33.00,27/02/14,4:1,.325,.35,,,,,
,
Newcrest Min Last Sale Price $7.20,
NCMVMQ,10.00,19/12/13,4:1,.68,,.51,,,,
NCMVRQ,10.00,19/12/13,4:1,.70,.70,.665,-1,8,,
NCMVRR,9.00,30/01/14,4:1,.50,.50,,,,,
NCMWOU,11.00,30/01/14,4:1,.975,,.55,,,,
NCMWOT,13.00,30/01/14,4:1,1.465,,,,,,
NCMVRS,7.50,27/02/14,4:1,.26,.265,,,,,
NCMVMR,8.50,27/02/14,4:1,.375,.405,.375,,,,
,
QBE Insurance Grp Last Sale Price $12.00,
QBEWOU,13.00,30/01/14,4:1,.335,.34,.28,+13,360,,
QBEWOT,14.50,30/01/14,4:1,.63,.635,.325,,,,
,
Rio Tinto Last Sale Price $66.53,
RIOVMQ,58.00,19/12/13,4:1,.001,,.078,,,,
RIOVRS,60.00,19/12/13,6:1,.027,.03,.195,,,,
RIOWOU,59.00,30/01/14,6:1,.215,.22,.29,,,,
RIOVRT,60.00,30/01/14,6:1,.19,.185,,,,,
RIOWOT,63.00,30/01/14,6:1,.39,.395,.405,,,,
RIOVMR,62.00,27/02/14,4:1,.415,.44,,,,,
RIOVRU,62.00,27/02/14,6:1,.415,.405,,,,,
,
Telstra Corp Last Sale Price $5.01,
TLSVMQ,5.00,19/12/13,2:1,.008,,,,,,
TLSWOU,4.50,30/01/14,2:1,.027,.032,,,,,
TLSWOT,4.75,30/01/14,2:1,.053,.058,,,,,
TLSVMR,4.95,27/02/14,2:1,.10,.125,,,,,
,
Westpac Banking Last Sale Price $31.09,
WBCVRQ,31.00,19/12/13,4:1,.155,.17,,,,,
WBCVMQ,31.50,19/12/13,4:1,.18,,.22,,,,
WBCWOU,30.00,30/01/14,4:1,.235,.24,.215,,,,
WBCVRR,32.00,30/01/14,4:1,.46,.475,,,,,
WBCWOT,32.00,30/01/14,4:1,.46,.465,.33,,,,
WBCVMR,31.00,27/02/14,4:1,.33,.355,,,,,
WBCVRT,34.00,27/02/14,4:1,.875,.895,,,,,
,
Wesfarmers Last Sale Price $41.64,
WESWOU,38.00,30/01/14,4:1,.16,.165,.385,,,,
WESWOT,41.00,30/01/14,4:1,.395,.40,,,,,
,
Woodside Petroleum Last Sale Price $37.40,
WPLWOU,35.00,30/01/14,5:1,.20,.205,.20,,,,
WPLWOT,38.00,30/01/14,5:1,.44,.445,,,,,
,
Basket Put Warrants,
Equity Endowment Warrants,
Equity Installment Warrants,
Aust Foundation Last Sale Price $5.93,
AFISZB,2.32,30/06/16,1:1,3.66,,3.06,,,,
AFIJOH,3.23,12/12/17,1:1,2.69,2.71,2.80,,,,
,
Ainsworth Game Tech Last Sale Price $4.24,
AGISRT,1.67,06/08/21,1:1,2.54,2.57,2.81,,,,
,
AGL Energy Last Sale Price $14.57,
AGKIOO,8.40,13/12/13,1:1,6.17,,7.02,,,,
AGKSOC,6.35,26/06/14,1:1,8.46,8.47,9.60,,,,
AGKSSR,6.84,27/06/14,1:1,8.00,8.01,8.47,,,,
AGKISD,14.26,24/09/14,1:1,1.80,1.81,2.54,,,,
