Warrants Market,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4236.4 at 2012-07-19T16:45:06. Report at Thursday, July 19, 2012. Processed Friday at 2012-07-20T01:00:08+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Equity Call Warrants,
ANZ Banking Grp Last Sale Price $23.23,
ANZWRM,22.00,26/07/12,4:1,.295,.32,,,,,
ANZWRJ,23.00,26/07/12,4:1,.081,.095,,,,,
ANZVMH,24.00,26/07/12,4:1,.001,,.048,,,,
ANZVMG,25.00,26/07/12,4:1,.001,,,,,,
ANZVOA,21.00,30/08/12,4:1,.655,.66,.42,,,,
ANZWRN,21.00,30/08/12,4:1,.565,.57,,,,,
ANZVOB,23.00,30/08/12,4:1,.30,.305,,,,,
ANZWRK,23.50,30/08/12,4:1,.10,.115,,,,,
ANZVOC,25.00,30/08/12,4:1,.095,.10,,,,,
ANZVOD,21.00,27/09/12,4:1,.72,.725,.545,,,,
ANZWMA,22.00,27/09/12,4:1,.41,.435,,,,,
ANZWRO,22.50,27/09/12,4:1,.31,.33,,,,,
ANZVOE,23.00,27/09/12,4:1,.38,.385,,,,,
ANZWMB,23.50,27/09/12,4:1,.175,.20,,,,,
ANZWRL,24.00,27/09/12,4:1,.10,.11,,,,,
ANZVOG,25.00,27/09/12,4:1,.155,.16,,,,,
ANZWMC,22.50,25/10/12,4:1,.385,.41,,,,,
ANZWMD,24.00,25/10/12,4:1,.175,.20,,,,,
ANZWME,23.00,29/11/12,4:1,.265,.29,,,,,
ANZWMF,25.00,29/11/12,4:1,.074,.097,,,,,
,
BHP Billiton Last Sale Price $31.10,
BHPWRO,33.00,26/07/12,4:1,.001,.04,.006,,,,
BHPWRJ,34.00,26/07/12,4:1,.001,.04,.04,,,,
BHPVMG,35.00,26/07/12,4:1,.001,,.023,,,,
BHPVMH,37.00,26/07/12,4:1,.001,,.135,,,,
BHPVOJ,31.00,30/08/12,4:1,.465,.47,.47,,,,
BHPWRL,31.00,30/08/12,4:1,.31,.33,.31,+11.5,150,,
BHPWRK,32.00,30/08/12,4:1,.19,.21,.39,,,,
BHPVOK,33.00,30/08/12,4:1,.25,.255,.235,+3.5,200,,
BHPVOL,35.00,30/08/12,4:1,.12,.125,.31,,,,
BHPVOM,37.00,30/08/12,4:1,.054,.059,.125,,,,
BHPVOA,31.00,27/09/12,4:1,.535,.54,.56,,,,
BHPWMA,31.00,27/09/12,4:1,.39,.415,,,,,
BHPVON,33.00,27/09/12,4:1,.325,.33,,,,,
BHPWMB,33.00,27/09/12,4:1,.175,.20,,,,,
BHPWRM,33.00,27/09/12,4:1,.095,.115,.10,+2.7,2000,,
BHPVOO,35.00,27/09/12,4:1,.185,.19,.255,,,,
BHPWRN,35.00,27/09/12,4:1,.022,.04,.04,,,,
BHPVOB,37.00,27/09/12,4:1,.10,.105,.10,,,,
BHPWMC,32.00,25/10/12,4:1,.34,.365,,,,,
BHPWMD,34.00,25/10/12,4:1,.165,.19,,,,,
BHPWME,32.00,29/11/12,4:1,.445,.47,,,,,
BHPWMF,34.00,29/11/12,4:1,.25,.275,,,,,
,
C'wlth Bank of Aust Last Sale Price $55.90,
CBAVMG,52.00,26/07/12,4:1,.925,.965,,,,,
CBAWRJ,52.00,26/07/12,4:1,.95,.995,,,,,
CBAVMH,54.00,26/07/12,4:1,.455,.48,.435,+22.5,80,,
CBAWRO,54.00,26/07/12,4:1,.465,.505,,,,,
CBAVOA,50.00,30/08/12,5:1,.945,.95,,,,,
CBAWRK,50.00,30/08/12,4:1,1.05,1.06,.35,,,,
CBAVOB,52.00,30/08/12,5:1,.655,.66,,,,,
CBAWRL,53.00,30/08/12,4:1,.465,.495,.335,,,,
CBAVOC,54.00,30/08/12,5:1,.42,.425,,,,,
CBAVOD,50.00,27/09/12,5:1,1.06,1.065,,,,,
CBAWRN,51.00,27/09/12,4:1,.93,.935,,,,,
CBAVOE,52.00,27/09/12,5:1,.78,.785,,,,,
CBAVOG,54.00,27/09/12,5:1,.55,.555,,,,,
CBAWMA,54.00,27/09/12,4:1,.47,.495,,,,,
CBAWRM,55.00,27/09/12,4:1,.29,.315,,,,,
CBAWMB,55.50,27/09/12,4:1,.265,.29,,,,,
CBAWMC,54.50,25/10/12,4:1,.51,.535,,,,,
CBAWMD,56.00,25/10/12,4:1,.33,.355,,,,,
CBAWME,55.00,29/11/12,4:1,.595,.62,,,,,
CBAWMF,56.50,29/11/12,4:1,.40,.425,,,,,
,
Fortescue Metals Grp Last Sale Price $4.59,
FMGWRM,5.00,26/07/12,2:1,.012,.04,,,,,
FMGWRJ,5.50,26/07/12,2:1,,.04,.042,,,,
FMGVMC,6.00,26/07/12,2:1,.001,,.105,,,,
FMGWRN,4.50,30/08/12,2:1,.165,.18,.13,-4,172,,
FMGVOA,5.00,30/08/12,3:1,.10,.105,.08,,,,
FMGWRK,5.25,30/08/12,2:1,.044,.049,,,,,
FMGVOB,5.50,30/08/12,3:1,.056,.061,.125,,,,
FMGWMA,4.50,27/09/12,2:1,.23,.255,,,,,
FMGVOC,5.00,27/09/12,3:1,.135,.14,,,,,
FMGVOD,5.50,27/09/12,3:1,.084,.089,.093,,,,
FMGWRL,5.75,27/09/12,2:1,.026,.04,,,,,
FMGWRO,6.00,27/09/12,2:1,.015,.04,,,,,
FMGWMB,5.00,25/10/12,2:1,.155,.18,,,,,
FMGWMC,5.50,29/11/12,2:1,.115,.145,,,,,
,
Iluka Res Last Sale Price $8.72,
ILUWRB,9.50,30/08/12,3:1,.11,.125,,,,,
ILUWRC,10.50,27/09/12,3:1,.059,.064,,,,,
,
Macquarie Grp Last Sale Price $24.81,
MQGWRM,27.00,26/07/12,4:1,.001,.04,,,,,
MQGWRJ,30.00,26/07/12,4:1,.001,.04,,,,,
MQGVOA,26.00,30/08/12,4:1,.305,.31,.465,,,,
MQGWRN,26.00,30/08/12,4:1,.135,.145,,,,,
MQGVOB,28.00,30/08/12,4:1,.15,.155,,,,,
MQGWRK,28.00,30/08/12,4:1,.029,.04,,,,,
MQGVOC,30.00,30/08/12,4:1,.068,.073,.115,,,,
MQGWRL,25.00,27/09/12,4:1,.335,.35,,,,,
MQGVOD,26.00,27/09/12,4:1,.43,.435,,,,,
MQGVOE,28.00,27/09/12,4:1,.25,.255,,,,,
MQGWRO,29.00,27/09/12,4:1,.034,.04,,,,,
MQGVOG,30.00,27/09/12,4:1,.14,.145,,,,,
,
National Aust Bank Last Sale Price $24.08,
NABWRM,23.00,26/07/12,4:1,.265,.28,,,,,
NABVMG,24.00,26/07/12,4:1,.053,.076,,,,,
NABWRJ,25.00,26/07/12,4:1,.008,.04,,,,,
NABVMH,26.00,26/07/12,4:1,.001,,,,,,
NABWRN,22.00,30/08/12,4:1,.55,.555,,,,,
NABVOA,24.00,30/08/12,4:1,.315,.32,.29,,,,
NABWRK,24.50,30/08/12,4:1,.10,.11,,,,,
NABVOB,26.00,30/08/12,4:1,.115,.12,.11,,,,
NABVOC,28.00,30/08/12,4:1,.036,.041,,,,,
NABWMA,23.00,27/09/12,4:1,.415,.44,,,,,
NABVOD,24.00,27/09/12,4:1,.405,.41,,,,,
NABWRO,24.00,27/09/12,4:1,.23,.24,,,,,
NABWMB,24.50,27/09/12,4:1,.18,.205,,,,,
NABVOE,26.00,27/09/12,4:1,.185,.19,,,,,
NABWRL,26.00,27/09/12,4:1,.041,.044,,,,,
NABVOG,28.00,27/09/12,4:1,.072,.077,,,,,
NABWMC,23.50,25/10/12,4:1,.39,.415,,,,,
NABWMD,25.00,25/10/12,4:1,.185,.21,,,,,
NABWME,24.00,29/11/12,4:1,.26,.285,,,,,
NABWMF,26.00,29/11/12,4:1,.087,.11,,,,,
NABWSA,0.00,25/03/20,1:1,23.00,,26.20,,,,
,
Newcrest Min Last Sale Price $21.75,
NCMWRJ,25.00,26/07/12,4:1,.001,.04,.04,,,,
NCMWRO,28.00,26/07/12,4:1,.001,.04,.063,,,,
NCMVMD,34.00,26/07/12,4:1,.001,,.03,,,,
NCMVOG,23.00,30/08/12,4:1,.255,.26,.27,,,,
NCMVOH,26.00,30/08/12,4:1,.08,.085,,,,,
NCMWRK,26.00,30/08/12,4:1,.017,.042,.04,,,,
NCMWRL,27.00,30/08/12,4:1,.021,.04,.061,,,,
NCMVOI,29.00,30/08/12,4:1,.027,.032,.20,,,,
NCMWMB,22.00,27/09/12,4:1,.405,.43,,,,,
NCMVOL,23.00,27/09/12,4:1,.37,.375,.41,,,,
NCMVOM,26.00,27/09/12,4:1,.17,.175,.185,,,,
NCMWRM,26.00,27/09/12,4:1,.034,,.067,,,,
NCMWRN,28.00,27/09/12,4:1,.034,.04,,,,,
NCMVOO,29.00,27/09/12,4:1,.072,.077,.069,,260,,
NCMWMA,21.00,25/10/12,4:1,.615,.64,,,,,
NCMWMC,23.00,29/11/12,4:1,.455,.48,,,,,
,
QBE Insurance Grp Last Sale Price $14.08,
QBEVOA,13.00,30/08/12,4:1,.355,.36,.30,,,,
QBEVOB,14.00,30/08/12,4:1,.21,.215,,,,,
QBEWRB,14.00,30/08/12,2:1,.17,.185,,,,,
QBEVOC,13.00,27/09/12,4:1,.375,.38,,,,,
QBEVOD,14.00,27/09/12,4:1,.24,.245,,,,,
QBEWRC,15.00,27/09/12,2:1,.087,.093,,,,,
,
Rio Tinto Last Sale Price $53.36,
RIOWRO,61.00,26/07/12,6:1,.001,.04,.056,,,,
RIOVMG,64.00,26/07/12,4:1,.001,,.095,,,,
RIOWRJ,65.00,26/07/12,6:1,.001,.04,.001,-6.2,350,,
RIOVMH,67.00,26/07/12,4:1,.001,,.003,,,,
RIOVOH,57.00,30/08/12,6:1,.315,.32,.32,+5,413,,
RIOWRK,57.00,30/08/12,6:1,.105,.13,.18,,,,
RIOWRL,60.00,30/08/12,6:1,.051,.052,.049,+.6,603,,
RIOVOI,61.00,30/08/12,6:1,.15,.155,.405,,,,
RIOVOJ,65.00,30/08/12,6:1,.063,.068,.12,,,,
RIOWMA,54.50,27/09/12,4:1,.69,.715,,,,,
RIOWMB,56.00,27/09/12,4:1,.53,.555,,,,,
RIOVOK,57.00,27/09/12,6:1,.475,.48,.46,,,,
RIOWRM,58.00,27/09/12,6:1,.145,.165,.635,,,,
RIOVON,61.00,27/09/12,6:1,.27,.275,.35,,,,
RIOWRN,62.00,27/09/12,6:1,.038,.051,.08,,,,
RIOVOO,65.00,27/09/12,6:1,.14,.145,,,,,
RIOWMC,55.00,25/10/12,4:1,.785,.81,,,,,
RIOWMD,56.50,25/10/12,4:1,.61,.635,,,,,
RIOWME,55.50,29/11/12,4:1,.915,.94,.935,+6.5,230,,
RIOWMF,57.00,29/11/12,4:1,.75,.775,,,,,
,
Telstra Corp Last Sale Price $3.94,
TLSVOA,3.75,30/08/12,2:1,.092,.097,,,,,
TLSVOB,4.00,30/08/12,2:1,.042,.047,,,,,
TLSVOC,3.75,27/09/12,2:1,.115,.12,,,,,
TLSVOD,4.00,27/09/12,2:1,.06,.065,,,,,
,
Westpac Banking Last Sale Price $22.95,
WBCWRM,21.00,26/07/12,4:1,.47,.495,,,,,
WBCWRJ,22.50,26/07/12,4:1,.11,.135,,,,,
WBCVMH,23.00,26/07/12,4:1,.043,,.005,,,,
WBCVMG,25.00,26/07/12,4:1,.001,,,,,,
WBCWRN,20.00,30/08/12,4:1,.735,.745,,,,,
WBCVOA,21.00,30/08/12,4:1,.60,.605,,,,,
WBCVOB,23.00,30/08/12,4:1,.27,.275,.18,,,,
WBCWRK,23.00,30/08/12,4:1,.13,.145,,,,,
WBCVOC,25.00,30/08/12,4:1,.089,.094,,,,,
WBCVOD,21.00,27/09/12,4:1,.67,.675,.515,,,,
WBCWMA,21.50,27/09/12,4:1,.465,.49,,,,,
WBCWRO,22.00,27/09/12,4:1,.345,.37,,,,,
WBCVOE,23.00,27/09/12,4:1,.35,.355,.23,,,,
WBCWMB,23.00,27/09/12,4:1,.21,.235,,,,,
WBCWRL,23.50,27/09/12,4:1,.12,.135,,,,,
WBCVOG,25.00,27/09/12,4:1,.15,.155,,,,,
WBCWMC,22.00,25/10/12,4:1,.425,.45,,,,,
WBCWMD,23.50,25/10/12,4:1,.205,.23,,,,,
WBCWME,22.50,29/11/12,4:1,.285,.31,,,,,
WBCWMF,24.00,29/11/12,4:1,.12,.145,,,,,
,
Wesfarmers Last Sale Price $32.49,
WESVOF,30.00,30/08/12,4:1,.61,.615,,,,,
WESWRJ,30.00,30/08/12,4:1,.46,.465,,,,,
WESVOG,33.00,30/08/12,4:1,.215,.22,.105,,,,
WESVOH,30.00,27/09/12,4:1,.71,.715,,,,,
WESWRK,32.00,27/09/12,4:1,.205,.21,,,,,
WESVOK,33.00,27/09/12,4:1,.31,.315,,,,,
,
Woodside Petroleum Last Sale Price $32.67,
WPLWRM,34.00,26/07/12,4:1,.028,.04,,,,,
WPLWRJ,35.00,26/07/12,4:1,.002,.04,.12,,,,
WPLWRK,30.00,30/08/12,4:1,.69,.695,,,,,
WPLVOA,31.00,30/08/12,5:1,.59,.595,.505,+5.5,80,,
WPLWRN,32.00,30/08/12,4:1,.36,.365,,,,,
WPLVOB,33.00,30/08/12,5:1,.36,.365,,,,,
WPLVOC,35.00,30/08/12,5:1,.205,.21,.315,,,,
WPLVOD,31.00,27/09/12,5:1,.64,.645,.635,+19.5,45,,
WPLVOE,33.00,27/09/12,5:1,.425,.435,.27,,,,
WPLWRL,33.00,27/09/12,4:1,.325,.33,,,,,
WPLVOG,35.00,27/09/12,5:1,.265,.27,,,,,
WPLWRO,36.00,27/09/12,4:1,.099,.10,,,,,
,
Equity Put Warrants,
ANZ Banking Grp Last Sale Price $23.23,
ANZVMW,20.00,26/07/12,4:1,.001,,.07,,,,
ANZWRY,20.00,26/07/12,4:1,.001,.04,.13,,,,
ANZVRQ,21.00,26/07/12,4:1,.001,.04,,,,,
ANZVMV,22.00,26/07/12,4:1,.001,,.125,,,,
ANZVOR,18.00,30/08/12,4:1,.022,.027,,,,,
ANZVOQ,20.00,30/08/12,4:1,.048,.053,,,,,
ANZVOP,22.00,30/08/12,4:1,.14,.145,.24,,,,
ANZVRR,22.00,30/08/12,4:1,.039,.04,.13,,,,
ANZWRZ,23.00,30/08/12,4:1,.105,.105,,,,,
ANZVOX,18.00,27/09/12,4:1,.04,.045,,,,,
ANZVOT,20.00,27/09/12,4:1,.087,.092,,,,,
ANZVRS,20.50,27/09/12,4:1,.04,.04,,,,,
ANZVRP,21.50,27/09/12,4:1,.067,.064,,,,,
ANZWMQ,21.50,27/09/12,4:1,.076,.099,,,,,
ANZVOS,22.00,27/09/12,4:1,.20,.205,.305,,,,
ANZWMP,23.00,27/09/12,4:1,.185,.21,,,,,
ANZWMS,21.00,25/10/12,4:1,.09,.115,,,,,
ANZWMR,22.50,25/10/12,4:1,.19,.215,,,,,
ANZWMU,20.50,29/11/12,4:1,.15,.175,,,,,
ANZWMT,22.00,29/11/12,4:1,.265,.29,,,,,
,
BHP Billiton Last Sale Price $31.10,
BHPWRZ,31.00,26/07/12,4:1,.13,.12,.23,,,,
BHPVMW,33.00,26/07/12,4:1,.485,,.585,,,,
BHPVRT,33.00,26/07/12,4:1,.51,.485,.485,,,,
BHPVMV,35.00,26/07/12,4:1,.965,,.895,,,,
BHPWOY,28.00,30/08/12,4:1,.22,.225,.20,,,,
BHPVRQ,29.00,30/08/12,4:1,.125,.125,,,,,
BHPWOX,30.00,30/08/12,4:1,.39,.395,.325,,,,
BHPVRP,32.00,30/08/12,4:1,.415,.40,,,,,
BHPWOW,32.00,30/08/12,4:1,.645,.65,.73,,,,
BHPVOT,34.00,30/08/12,4:1,.99,.995,,,,,
BHPUOU,28.00,27/09/12,4:1,.34,.345,,,,,
BHPVRS,28.00,27/09/12,4:1,.16,.16,,,,,
BHPWMQ,29.00,27/09/12,4:1,.28,.305,,,,,
BHPUOR,30.00,27/09/12,4:1,.53,.535,.60,,,,
BHPVRR,30.00,27/09/12,4:1,.31,.305,.36,,,,
BHPWMP,31.00,27/09/12,4:1,.475,.50,,,,,
BHPUOQ,32.00,27/09/12,4:1,.785,.79,,,,,
BHPUOP,34.00,27/09/12,4:1,1.11,1.115,,,,,
BHPWMS,28.50,25/10/12,4:1,.30,.325,,,,,
BHPWMR,30.50,25/10/12,4:1,.48,.505,,,,,
BHPWMU,28.00,29/11/12,4:1,.345,.37,,,,,
BHPWMT,30.00,29/11/12,4:1,.51,.535,.55,,100,,
,
C'wlth Bank of Aust Last Sale Price $55.90,
CBAVMW,46.00,26/07/12,4:1,.001,,.081,,,,
CBAVMV,48.00,26/07/12,4:1,.001,,.25,,,,
CBAVRS,48.00,26/07/12,4:1,.001,.04,.04,,,,
CBAWRY,50.00,26/07/12,4:1,,.04,.11,,,,
CBAVRP,46.00,30/08/12,4:1,.006,.04,.057,,,,
CBAVOR,47.00,30/08/12,5:1,.082,.087,.105,,,,
CBAVOQ,49.00,30/08/12,5:1,.135,.14,.165,,,,
CBAVOP,51.00,30/08/12,5:1,.225,.23,.275,,,,
CBAWRZ,52.00,30/08/12,4:1,.092,.098,.245,,,,
CBAVOX,47.00,27/09/12,5:1,.155,.16,,,,,
CBAVOT,49.00,27/09/12,5:1,.22,.225,.67,,,,
CBAVOS,51.00,27/09/12,5:1,.32,.325,.52,,,,
CBAVRR,51.00,27/09/12,4:1,.165,.16,,,,,
CBAWMQ,52.50,27/09/12,4:1,.31,.335,,,,,
CBAVRQ,53.00,27/09/12,4:1,.28,.27,,,,,
CBAWMP,54.00,27/09/12,4:1,.435,.46,.445,,100,,
CBAWMS,52.00,25/10/12,4:1,.36,.385,,,,,
CBAWMR,53.50,25/10/12,4:1,.48,.505,,,,,
CBAWMU,51.50,29/11/12,4:1,.425,.45,,,,,
CBAWMT,53.00,29/11/12,4:1,.55,.575,,,,,
,
Fortescue Metals Grp Last Sale Price $4.59,
FMGWRY,4.25,26/07/12,2:1,.01,.04,.056,,,,
FMGVRQ,4.50,26/07/12,2:1,.031,,.043,,,,
FMGVMR,5.00,26/07/12,2:1,.20,.225,.27,,,,
FMGWRZ,4.00,30/08/12,2:1,.042,.047,.06,-2.7,200,,
FMGVOQ,4.25,30/08/12,3:1,.10,.105,.15,,,,
FMGVOP,4.75,30/08/12,3:1,.18,.185,.20,+.5,100,,
FMGVRR,5.50,30/08/12,2:1,.465,.475,.465,+3,50,,
FMGVOS,4.25,27/09/12,3:1,.145,.15,.13,,,,
FMGVOR,4.75,27/09/12,3:1,.225,.23,.25,,,,
FMGVRP,4.75,27/09/12,2:1,.235,.235,,,,,
FMGVRS,5.00,27/09/12,2:1,.315,.325,,,,,
FMGWMP,5.00,27/09/12,2:1,.315,.34,,,,,
FMGWMQ,4.50,25/10/12,2:1,.225,.25,,,,,
FMGWMR,4.00,29/11/12,2:1,,,,,,,
,
Iluka Res Last Sale Price $8.72,
ILUWRQ,9.50,30/08/12,3:1,.37,.375,,,,,
ILUWRR,8.50,27/09/12,3:1,.30,.30,,,,,
,
Macquarie Grp Last Sale Price $24.81,
MQGWRY,25.00,26/07/12,4:1,.125,.14,.155,,,,
MQGVRQ,26.00,26/07/12,4:1,.325,.315,,,,,
MQGWRZ,22.00,30/08/12,4:1,.072,.071,,,,,
MQGVOR,23.00,30/08/12,4:1,.265,.27,,,,,
MQGVOQ,25.00,30/08/12,4:1,.47,.475,,,,,
MQGVOP,27.00,30/08/12,4:1,.765,.77,.55,,,,
MQGVRR,27.00,30/08/12,4:1,.605,.61,,,,,
MQGVOX,23.00,27/09/12,4:1,.38,.385,,,,,
MQGVRS,23.00,27/09/12,4:1,.195,.195,,,,,
MQGVRP,24.00,27/09/12,4:1,.265,.265,,,,,
MQGVOT,25.00,27/09/12,4:1,.585,.59,.61,,,,
MQGVOS,27.00,27/09/12,4:1,.865,.87,,,,,
,
National Aust Bank Last Sale Price $24.08,
NABVMW,22.00,26/07/12,4:1,.001,.03,.18,,,,
NABVRQ,23.00,26/07/12,4:1,.004,.04,,,,,
NABVMV,24.00,26/07/12,4:1,.059,.082,.175,,,,
NABWRY,24.00,26/07/12,4:1,.035,.049,.13,,,,
NABVOR,21.00,30/08/12,4:1,.07,.075,,,,,
NABVRR,22.00,30/08/12,4:1,.033,.04,,,,,
NABVRP,22.50,30/08/12,4:1,.045,.045,,,,,
NABVOQ,23.00,30/08/12,4:1,.175,.18,.305,,,,
NABVOP,25.00,30/08/12,4:1,.405,.41,,,,,
NABWRZ,20.00,27/09/12,4:1,.026,.04,,,,,
NABVOX,21.00,27/09/12,4:1,.125,.13,.13,-1.5,125,,
NABVRS,21.00,27/09/12,4:1,.04,.04,,,,,
NABVOT,23.00,27/09/12,4:1,.25,.255,.30,,,,
NABWMQ,23.00,27/09/12,4:1,.14,.165,,,,,
NABWMP,24.50,27/09/12,4:1,.285,.31,,,,,
NABVOS,25.00,27/09/12,4:1,.47,.475,,,,,
NABWMS,22.50,25/10/12,4:1,.15,.175,,,,,
NABWMR,24.00,25/10/12,4:1,.275,.30,,,,,
NABWMU,21.50,29/11/12,4:1,.195,.22,,,,,
NABWMT,23.50,29/11/12,4:1,.375,.40,,,,,
,
Newcrest Min Last Sale Price $21.75,
NCMVMS,23.00,26/07/12,4:1,.27,,.175,,,,
NCMVRS,24.00,26/07/12,4:1,.60,.575,,,,,
NCMWRY,25.00,26/07/12,4:1,.84,.825,.765,,,,
NCMVOR,20.00,30/08/12,4:1,.21,.215,,,,,
NCMVRP,21.00,30/08/12,4:1,.245,.24,,,,,
NCMVOQ,23.00,30/08/12,4:1,.57,.575,.405,,,,
NCMWRZ,23.00,30/08/12,4:1,.51,.495,,,,,
NCMVOP,26.00,30/08/12,4:1,1.135,1.14,,,,,
NCMVOW,20.00,27/09/12,4:1,.305,.31,,,,,
NCMVRR,20.00,27/09/12,4:1,.25,.245,,,,,
NCMWMQ,21.00,27/09/12,4:1,.33,.355,,,,,
NCMVRQ,22.00,27/09/12,4:1,.47,.46,,,,,
NCMVOT,23.00,27/09/12,4:1,.68,.685,,,,,
NCMVOS,26.00,27/09/12,4:1,1.23,1.235,,,,,
NCMWMP,22.00,25/10/12,4:1,.51,.535,,,,,
NCMWMR,20.00,29/11/12,4:1,.36,.385,,,,,
,
QBE Insurance Grp Last Sale Price $14.08,
QBEVOQ,12.00,30/08/12,4:1,.069,.074,,,,,
QBEVOP,13.00,30/08/12,4:1,.14,.145,,,,,
QBEVOS,12.00,27/09/12,4:1,.11,.115,.165,,,,
QBEWRQ,12.00,27/09/12,2:1,.097,.095,,,,,
QBEVOR,13.00,27/09/12,4:1,.19,.195,,,,,
QBEWRR,13.00,27/09/12,2:1,.19,.19,,,,,
,
Rio Tinto Last Sale Price $53.36,
RIOVRS,57.00,26/07/12,6:1,.605,.625,.29,,,,
RIOWRY,60.00,26/07/12,6:1,1.085,1.105,1.125,-3.5,60,,
RIOVMW,61.00,26/07/12,4:1,1.90,,.49,,,,
RIOVMV,64.00,26/07/12,4:1,2.65,,2.52,,,,
RIOVOR,52.00,30/08/12,6:1,.515,.52,.725,,,,
RIOWRZ,53.00,30/08/12,6:1,.415,.425,.38,,,,
RIOVRP,55.00,30/08/12,6:1,.59,.605,.26,,,,
RIOVOQ,56.00,30/08/12,6:1,.87,.875,,,,,
RIOVOP,60.00,30/08/12,6:1,1.345,1.35,,,,,
RIOVRR,50.00,27/09/12,6:1,.33,.34,,,,,
RIOVOW,52.00,27/09/12,6:1,.67,.675,,,,,
RIOVRQ,53.00,27/09/12,6:1,.47,.495,.51,,,,
RIOWMQ,54.00,27/09/12,4:1,1.015,1.04,,,,,
RIOWMP,55.50,27/09/12,4:1,1.22,1.245,,,,,
RIOVOT,56.00,27/09/12,6:1,1.01,1.015,.92,,,,
RIOVOS,60.00,27/09/12,6:1,1.445,1.45,1.15,,,,
RIOWMS,53.50,25/10/12,4:1,1.075,1.10,,,,,
RIOWMR,55.00,25/10/12,4:1,1.265,1.29,,,,,
RIOWMU,52.00,29/11/12,4:1,1.07,1.095,,,,,
RIOWMT,54.50,29/11/12,4:1,1.35,1.375,,,,,
,
Telstra Corp Last Sale Price $3.94,
TLSVOQ,3.25,30/08/12,2:1,.014,.019,,,,,
TLSVOP,3.50,30/08/12,2:1,.027,.032,,,,,
TLSVOS,3.25,27/09/12,2:1,.021,.026,,,,,
TLSVOR,3.50,27/09/12,2:1,.038,.043,,,,,
,
Westpac Banking Last Sale Price $22.95,
WBCVMW,19.00,26/07/12,4:1,.001,,,,,,
WBCVMV,21.00,26/07/12,4:1,.001,,.16,,,,
WBCWRY,21.00,26/07/12,4:1,.001,.04,.13,,,,
WBCVRQ,21.50,26/07/12,4:1,.004,.04,,,,,
WBCVOZ,18.00,30/08/12,4:1,.028,.033,,,,,
WBCVOU,20.00,30/08/12,4:1,.064,.069,,,,,
WBCWRZ,20.50,30/08/12,4:1,.02,.04,,,,,
WBCVOT,22.00,30/08/12,4:1,.175,.18,.305,,,,
WBCVRR,22.00,30/08/12,4:1,.061,.056,,,,,
WBCVOR,18.00,27/09/12,4:1,.054,.059,,,,,
WBCVRS,19.00,27/09/12,4:1,.026,.04,,,,,
WBCVOQ,20.00,27/09/12,4:1,.115,.12,.335,,,,
WBCVRP,20.00,27/09/12,4:1,.023,.04,.105,,,,
WBCWMQ,20.50,27/09/12,4:1,.043,.066,,,,,
WBCVOP,22.00,27/09/12,4:1,.24,.245,,,,,
WBCWMP,22.00,27/09/12,4:1,.11,.135,.135,,111,,
WBCWMS,20.00,25/10/12,4:1,.058,.081,,,,,
WBCWMR,21.50,25/10/12,4:1,.125,.15,,,,,
WBCWMU,19.00,29/11/12,4:1,.085,.12,,,,,
WBCWMT,21.00,29/11/12,4:1,.19,.215,,,,,
,
Wesfarmers Last Sale Price $32.49,
WESVOV,28.00,30/08/12,4:1,.076,.081,,,,,
WESWRY,30.00,30/08/12,4:1,.073,.071,,,,,
WESVOU,31.00,30/08/12,4:1,.27,.275,,,,,
WESVOZ,28.00,27/09/12,4:1,.135,.14,,,,,
WESWRZ,28.50,27/09/12,4:1,.061,.062,,,,,
WESVOW,31.00,27/09/12,4:1,.35,.355,,,,,
,
Woodside Petroleum Last Sale Price $32.67,
WPLVRQ,30.00,26/07/12,4:1,.007,.04,,,,,
WPLWRY,32.00,26/07/12,4:1,.068,.07,.25,,,,
WPLVOX,28.00,30/08/12,5:1,.12,.125,,,,,
WPLVOW,30.00,30/08/12,5:1,.215,.22,,,,,
WPLWRZ,31.00,30/08/12,4:1,.19,.195,,,,,
WPLVOS,32.00,30/08/12,5:1,.38,.385,.38,-25.5,100,,
WPLVRR,33.00,30/08/12,4:1,.425,.43,.425,,300,,
