Warrants Market - Daily,,,,,,,,,,,,
XAO 4931.6 at 16:33 12/1/2010  Report at 19:05 Tuesday 12/1/2010. Processed 19:40 Tuesday 12/1/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code,Ex Price,Expiry Date,Conv Ratio,Bid,Ask,Last Sale,Chg +/-,Volume 100s,,,,
Equity Call Warrants ,,,,,,,,,,,,
AMP Ltd Last Sale Price $6.40,,,,,,,,,,,,
AMPWOA,6.00,25/02/10,3:1,0.165,0.17,0.165,-,-,,,,
AMPWOB,6.75,25/02/10,3:1,0.044,0.049,0.063,-,-,,,,
ANZ Banking Grp Last Sale Price $22.26,,,,,,,,,,,,
ANZWZG,25.00,28/01/10,4:1,0.011,0.04,0.04,-,-,,,,
ANZWZH,22.00,25/02/10,4:1,0.32,0.35,0.475,-,-,,,,
ANZWOK,24.50,25/02/10,4:1,0.074,0.079,0.085,-1.4,807,,,,
ANZWOL,26.50,25/02/10,4:1,0.021,0.03,0.045,-,-,,,,
ANZWOJ,28.50,25/02/10,4:1,0.008,0.013,0.024,-,-,,,,
ANZVMA,22.00,25/03/10,3:1,0.56,0.60,0.73,-,-,,,,
ANZWZJ,23.00,25/03/10,4:1,0.325,0.355,-,-,-,,,,
ANZVMB,24.00,25/03/10,3:1,0.285,0.31,0.345,-,-,,,,
ANZWZI,24.00,25/03/10,4:1,0.235,0.265,-,-,-,,,,
ANZWOA,23.50,29/04/10,4:1,0.26,0.265,0.265,-,-,,,,
ANZWOB,25.00,29/04/10,4:1,0.145,0.15,0.17,-,-,,,,
ANZVME,26.00,29/04/10,3:1,0.21,0.23,0.22,-2,699,,,,
ANZWOC,26.50,29/04/10,4:1,0.076,0.081,-,-,-,,,,
ASX Ltd Last Sale Price $34.70,,,,,,,,,,,,
ASXVMA,33.00,25/03/10,4:1,0.735,0.77,0.82,-,-,,,,
ASXVMB,35.00,25/03/10,4:1,0.46,0.485,-,-,-,,,,
ASXVME,37.00,29/04/10,4:1,0.38,0.405,-,-,-,,,,
BHP Billiton Ltd Last Sale Price $43.49,,,,,,,,,,,,
BHPWZA,40.00,28/01/10,4:1,0.96,0.99,1.045,-,-,,,,
BHPVZO,44.00,28/01/10,4:1,0.35,0.38,-,-,-,,,,
BHPWOC,37.00,25/02/10,4:1,1.755,1.765,1.94,-,-,,,,
BHPWOD,39.00,25/02/10,4:1,1.28,1.29,1.305,-,-,,,,
BHPWOE,41.00,25/02/10,4:1,0.905,0.91,0.97,-,-,,,,
BHPWOF,43.00,25/02/10,4:1,0.59,0.595,0.67,-,-,,,,
BHPVOC,45.00,25/02/10,4:1,0.35,0.355,0.345,-10.5,723,,,,
BHPWZB,46.00,25/02/10,4:1,0.435,0.465,-,-,-,,,,
BHPVMA,37.00,25/03/10,4:1,1.815,1.86,1.515,-,-,,,,
BHPVMB,39.00,25/03/10,4:1,1.43,1.47,-,-,-,,,,
BHPVZA,42.00,25/03/10,4:1,1.11,1.14,-,-,-,,,,
BHPVZB,44.00,25/03/10,4:1,0.875,0.905,-,-,-,,,,
BHPWOA,36.00,29/04/10,4:1,2.07,2.08,2.08,-,-,,,,
BHPWOB,38.50,29/04/10,4:1,1.56,1.565,1.54,-3,145,,,,
BHPWOG,40.50,29/04/10,4:1,1.20,1.205,1.135,-,-,,,,
BHPVME,41.00,29/04/10,4:1,1.26,1.295,1.295,-14.5,36,,,,
BHPWOH,43.50,29/04/10,4:1,0.745,0.75,0.74,-,-,,,,
BHPWOI,46.00,29/04/10,4:1,0.505,0.51,0.50,-7.5,100,,,,
BlueScope Steel Last Sale Price $3.18,,,,,,,,,,,,
BSLWOA,3.00,25/03/10,2:1,0.175,0.18,0.13,-,-,,,,
BSLVMA,3.25,25/03/10,2:1,0.125,0.13,0.15,-,-,,,,
BSLWOB,3.50,25/03/10,2:1,0.056,0.061,-,-,-,,,,
C'wlth Bank  of Aust  Last Sale Price $56.57,,,,,,,,,,,,
CBAVZJ,50.00,28/01/10,5:1,1.35,1.38,-,-,-,,,,
CBAWOL,51.00,25/02/10,5:1,-,-,0.72,-,-,,,,
CBAWOJ,54.00,25/02/10,5:1,0.555,0.56,0.625,-1.5,115,,,,
CBAVZK,55.00,25/02/10,5:1,0.76,0.79,-,-,-,,,,
CBAWOK,57.00,25/02/10,5:1,0.30,0.305,0.28,-,-,,,,
CBAVMA,53.00,25/03/10,5:1,1.025,1.125,1.05,-,-,,,,
CBAVZL,53.00,25/03/10,5:1,1.08,1.11,-,-,-,,,,
CBAVMB,55.00,25/03/10,5:1,0.78,0.87,0.85,-,-,,,,
CBAVZM,55.00,25/03/10,5:1,0.865,0.895,-,-,-,,,,
CBAWOA,50.00,29/04/10,5:1,1.47,1.475,1.53,20.5,760,,,,
CBAWOB,55.00,29/04/10,5:1,0.825,0.83,0.875,-,-,,,,
CBAVME,57.00,29/04/10,5:1,0.74,0.815,0.77,-,-,,,,
CBAWOC,59.00,29/04/10,5:1,0.47,0.475,0.405,-,-,,,,
Computershare Ltd Last Sale Price $11.69,,,,,,,,,,,,
CPUVMA,11.00,25/03/10,2:1,0.58,0.61,-,-,-,,,,
CSL Ltd Last Sale Price $31.89,,,,,,,,,,,,
CSLWZB,32.00,28/01/10,4:1,0.175,0.205,0.25,-,-,,,,
CSLWZC,32.00,25/03/10,4:1,0.385,0.415,-,-,-,,,,
CSLVMA,33.00,25/03/10,4:1,0.30,0.32,0.45,-,-,,,,
Fortescue Metals Grp Last Sale Price $5.21,,,,,,,,,,,,
FMGVMA,4.50,25/03/10,3:1,0.315,0.33,0.36,-,-,,,,
Insurance Aust Grp Last Sale Price $4.05,,,,,,,,,,,,
IAGVMA,4.00,25/03/10,3:1,0.11,0.115,0.10,-,-,,,,
Incitec Pivot Last Sale Price $3.70,,,,,,,,,,,,
IPLVMA,3.00,25/03/10,2:1,0.385,0.43,0.325,-,-,,,,
Lihir Gold Ltd Last Sale Price $3.42,,,,,,,,,,,,
LGLWOD,3.25,25/03/10,2:1,0.20,0.205,0.175,-,-,,,,
LGLVMA,3.50,25/03/10,2:1,0.135,0.145,0.155,-,-,,,,
LGLWOE,3.75,25/03/10,2:1,0.091,0.096,-,-,-,,,,
LGLWOF,4.00,25/03/10,2:1,0.061,0.066,0.075,-,-,,,,
Macq Grp Ltd Last Sale Price $48.39,,,,,,,,,,,,
MQGVZG,50.00,25/02/10,5:1,0.635,0.665,0.785,-,-,,,,
MQGWOB,50.00,25/02/10,6:1,0.37,0.38,0.425,-,-,,,,
MQGWOC,60.00,25/02/10,6:1,0.048,0.058,0.15,-,-,,,,
MQGVZH,50.00,25/03/10,5:1,1.085,1.115,-,-,-,,,,
MQGVZI,52.00,25/03/10,5:1,0.93,0.96,-,-,-,,,,
MQGWOA,55.00,29/04/10,6:1,0.31,0.32,0.33,-,-,,,,
National Aust Bank Last Sale Price $26.95,,,,,,,,,,,,
NABWZH,32.00,28/01/10,4:1,0.005,0.04,-,-,-,,,,
NABWOJ,28.00,25/02/10,4:1,0.185,0.19,0.285,-,-,,,,
NABWZI,28.00,25/02/10,4:1,0.255,0.285,0.385,-,-,,,,
NABWOK,30.00,25/02/10,4:1,0.069,0.074,0.086,-1.4,1000,,,,
NABWOL,32.00,25/02/10,4:1,0.024,0.029,0.032,-,-,,,,
NABWZJ,28.00,25/03/10,4:1,0.38,0.41,-,-,-,,,,
NABVMA,29.00,25/03/10,5:1,0.21,0.225,0.25,-,-,,,,
NABWZK,30.00,25/03/10,4:1,0.215,0.245,-,-,-,,,,
NABVMB,31.00,25/03/10,5:1,0.105,0.115,-,-,-,,,,
NABWOA,28.50,29/04/10,4:1,0.34,0.345,0.47,-,-,,,,
NABWOB,30.50,29/04/10,4:1,0.19,0.195,0.20,-5,100,,,,
