Warrants Market,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4980.2 at 2013-04-09T16:46:36. Report at Tuesday, April 9, 2013. Processed Wednesday at 2013-04-10T01:00:20+10:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Equity Call Warrants,
ANZ Banking Grp Last Sale Price $28.48,
ANZWOJ,27.00,23/04/13,4:1,.405,.41,.60,,,,
ANZVRE,29.00,23/04/13,4:1,.088,.095,,,,,
ANZWOI,29.00,23/04/13,4:1,.085,.09,.165,,,,
ANZVRF,29.00,30/05/13,4:1,.115,.125,.16,,,,
ANZWOK,28.00,27/06/13,4:1,.345,.35,,,,,
ANZWOL,30.00,27/06/13,4:1,.15,.155,.20,,,,
ANZWMA,31.00,27/06/13,4:1,.059,.082,,,,,
ANZWMB,33.00,26/09/13,4:1,.075,.105,,,,,
,
BHP Billiton Last Sale Price $33.11,
BHPWOM,34.00,23/04/13,4:1,.145,.15,.115,,,,
BHPVRI,36.00,23/04/13,4:1,.004,,.046,,,,
BHPVRH,38.00,23/04/13,4:1,.002,.03,,,,,
BHPWON,38.00,23/04/13,4:1,.018,.023,.32,,,,
BHPWOO,40.00,23/04/13,4:1,.014,.019,.014,,,,
BHPVRK,37.00,30/05/13,4:1,.045,.045,.03,,,,
BHPWMA,37.00,30/05/13,4:1,.06,.088,.075,-4.5,160,,
BHPVRJ,39.00,30/05/13,4:1,.004,,.035,,,,
BHPWOA,33.00,27/06/13,4:1,.625,.63,,,,,
BHPWOB,35.00,27/06/13,4:1,.38,.385,,,,,
BHPWOC,37.00,27/06/13,4:1,.21,.215,,,,,
BHPWMB,39.00,26/09/13,4:1,.14,.18,.12,,,,
,
C'wlth Bank of Aust Last Sale Price $67.96,
CBAWOI,68.00,23/04/13,5:1,.28,.285,.605,,,,
CBAVRE,70.00,23/04/13,4:1,.105,.115,.955,,,,
CBAWOJ,72.00,23/04/13,5:1,.048,.053,1.09,,,,
CBAVRF,71.00,30/05/13,4:1,.30,.31,,,,,
CBAWOK,69.00,27/06/13,5:1,.645,.65,,,,,
CBAWMA,72.00,27/06/13,4:1,.315,.34,,,,,
CBAWOL,72.00,27/06/13,5:1,.405,.41,,,,,
CBAWMB,74.00,26/09/13,4:1,.39,.415,.35,,,,
,
Fortescue Metals Grp Last Sale Price $3.84,
FMGWOI,4.00,23/04/13,3:1,.059,.064,.037,,,,
FMGVRG,4.25,23/04/13,2:1,.029,.03,,,,,
FMGWOJ,5.00,23/04/13,3:1,.016,.021,.165,,,,
