Warrants Market - Daily,,,,,,,,,,,,
XAO 4756.1 at 16:33 23/12/2009  Report at 19:05 Wednesday 23/12/2009. Processed 19:17 Wednesday 23/12/2009.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code,Ex Price,Expiry Date,Conv Ratio,Bid,Ask,Last Sale,Chg +/-,Volume 100s,,,,
Equity Call Warrants ,,,,,,,,,,,,
AMP Ltd Last Sale Price $6.68,,,,,,,,,,,,
AMPWOA,6.00,25/02/10,3:1,0.245,0.25,0.165,-,-,,,,
AMPWOB,6.75,25/02/10,3:1,0.10,0.105,0.07,-,-,,,,
ANZ Banking Grp Last Sale Price $21.71,,,,,,,,,,,,
ANZWZG,25.00,28/01/10,4:1,0.034,0.048,0.04,-,-,,,,
ANZWZH,22.00,25/02/10,4:1,0.31,0.34,0.27,-,-,,,,
ANZWOK,24.50,25/02/10,4:1,0.10,0.10,0.10,1.7,500,,,,
ANZWOL,26.50,25/02/10,4:1,0.035,0.04,0.034,0.3,150,,,,
ANZWOJ,28.50,25/02/10,4:1,0.017,0.022,0.024,-,-,,,,
ANZVMA,22.00,25/03/10,3:1,0.515,0.585,0.58,0.5,100,,,,
ANZWZJ,23.00,25/03/10,4:1,0.315,0.345,-,-,-,,,,
ANZVMB,24.00,25/03/10,3:1,0.26,0.31,0.345,-,-,,,,
ANZWZI,24.00,25/03/10,4:1,0.235,0.265,-,-,-,,,,
ANZWOA,23.50,29/04/10,4:1,0.265,0.27,0.265,-,100,,,,
ANZWOB,25.00,29/04/10,4:1,0.15,0.155,-,-,-,,,,
ANZVME,26.00,29/04/10,3:1,0.195,0.23,0.195,-,-,,,,
ANZWOC,26.50,29/04/10,4:1,0.081,0.086,-,-,-,,,,
ASX Ltd Last Sale Price $34.53,,,,,,,,,,,,
ASXVMA,33.00,25/03/10,4:1,0.785,0.81,0.845,-,-,,,,
ASXVMB,35.00,25/03/10,4:1,0.515,0.54,-,-,-,,,,
ASXVME,37.00,29/04/10,4:1,0.425,0.445,-,-,-,,,,
BHP Billiton Ltd Last Sale Price $41.92,,,,,,,,,,,,
BHPWZA,40.00,28/01/10,4:1,0.825,0.855,0.895,-,-,,,,
BHPVZO,44.00,28/01/10,4:1,0.385,0.415,-,-,-,,,,
BHPWOC,37.00,25/02/10,4:1,1.365,1.37,1.285,-,-,,,,
BHPWOD,39.00,25/02/10,4:1,0.955,0.96,0.93,5,890,,,,
BHPWOE,41.00,25/02/10,4:1,0.66,0.665,0.65,5,200,,,,
BHPWOF,43.00,25/02/10,4:1,0.43,0.435,0.43,7.5,100,,,,
BHPVOC,45.00,25/02/10,4:1,0.28,0.285,0.27,1.5,1000,,,,
BHPWZB,46.00,25/02/10,4:1,0.425,0.455,-,-,-,,,,
BHPVMA,37.00,25/03/10,4:1,1.565,1.605,1.515,-,-,,,,
BHPVMB,39.00,25/03/10,4:1,1.225,1.26,-,-,-,,,,
BHPVZA,42.00,25/03/10,4:1,1.015,1.045,-,-,-,,,,
BHPVZB,44.00,25/03/10,4:1,0.815,0.845,-,-,-,,,,
BHPWOA,36.00,29/04/10,4:1,1.795,1.80,-,-,-,,,,
BHPWOB,38.50,29/04/10,4:1,1.325,1.33,-,-,-,,,,
BHPWOG,40.50,29/04/10,4:1,1.015,1.02,0.995,-,30,,,,
BHPVME,41.00,29/04/10,4:1,1.12,1.15,1.06,-,-,,,,
BHPWOH,43.50,29/04/10,4:1,0.63,0.635,0.515,-,-,,,,
BHPWOI,46.00,29/04/10,4:1,0.425,0.43,0.415,-,30,,,,
BlueScope Steel Last Sale Price $2.98,,,,,,,,,,,,
BSLWOA,3.00,25/03/10,2:1,0.14,0.145,0.135,-,390,,,,
BSLVMA,3.25,25/03/10,2:1,0.097,0.11,0.088,-,-,,,,
BSLWOB,3.50,25/03/10,2:1,0.05,0.055,-,-,-,,,,
C'wlth Bank  of Aust  Last Sale Price $53.00,,,,,,,,,,,,
CBAVZJ,50.00,28/01/10,5:1,0.885,0.915,-,-,-,,,,
CBAWOL,51.00,25/02/10,5:1,0.75,0.69,0.65,2,700,,,,
CBAWOJ,54.00,25/02/10,5:1,0.39,0.395,0.345,2.5,200,,,,
CBAVZK,55.00,25/02/10,5:1,0.56,0.59,-,-,-,,,,
CBAWOK,57.00,25/02/10,5:1,0.22,0.225,0.185,1.5,50,,,,
CBAVMA,53.00,25/03/10,5:1,0.755,0.78,0.715,-,-,,,,
CBAVZL,53.00,25/03/10,5:1,0.775,0.805,-,-,-,,,,
CBAVMB,55.00,25/03/10,5:1,0.57,0.59,0.775,-,-,,,,
CBAVZM,55.00,25/03/10,5:1,0.615,0.645,-,-,-,,,,
CBAWOA,50.00,29/04/10,5:1,1.18,1.185,-,-,-,,,,
CBAWOB,55.00,29/04/10,5:1,0.645,0.65,-,-,-,,,,
CBAVME,57.00,29/04/10,5:1,0.54,0.56,0.655,-,-,,,,
CBAWOC,59.00,29/04/10,5:1,0.36,0.365,-,-,-,,,,
Computershare Ltd Last Sale Price $11.25,,,,,,,,,,,,
CPUVMA,11.00,25/03/10,2:1,0.52,0.57,-,-,-,,,,
CSL Ltd Last Sale Price $32.25,,,,,,,,,,,,
CSLWZB,32.00,28/01/10,4:1,0.33,0.36,0.365,-,-,,,,
CSLWZC,32.00,25/03/10,4:1,0.495,0.525,-,-,-,,,,
CSLVMA,33.00,25/03/10,4:1,0.41,0.435,0.335,-,-,,,,
Fortescue Metals Grp Last Sale Price $4.38,,,,,,,,,,,,
FMGVMA,4.50,25/03/10,3:1,0.155,0.165,-,-,-,,,,
Insurance Aust Grp Last Sale Price $3.92,,,,,,,,,,,,
IAGVMA,4.00,25/03/10,3:1,0.094,0.105,0.10,-,-,,,,
Incitec Pivot Last Sale Price $3.40,,,,,,,,,,,,
IPLVMA,3.00,25/03/10,2:1,0.29,0.31,0.27,-,-,,,,
Lihir Gold Ltd Last Sale Price $3.17,,,,,,,,,,,,
LGLWOD,3.25,25/03/10,2:1,0.145,0.15,-,-,-,,,,
LGLVMA,3.50,25/03/10,2:1,0.105,0.11,0.115,1.5,1000,,,,
LGLWOE,3.75,25/03/10,2:1,0.069,0.074,-,-,-,,,,
LGLWOF,4.00,25/03/10,2:1,0.05,0.055,-,-,-,,,,
Macq Grp Ltd Last Sale Price $47.44,,,,,,,,,,,,
MQGVZG,50.00,25/02/10,5:1,0.71,0.74,0.785,-,-,,,,
MQGWOB,50.00,25/02/10,6:1,0.425,0.435,0.34,-,-,,,,
MQGWOC,60.00,25/02/10,6:1,0.079,0.089,0.15,-,-,,,,
MQGVZH,50.00,25/03/10,5:1,1.15,1.18,-,-,-,,,,
MQGVZI,52.00,25/03/10,5:1,1.005,1.035,-,-,-,,,,
MQGWOA,55.00,29/04/10,6:1,0.26,0.335,0.275,-,-,,,,
National Aust Bank Last Sale Price $26.37,,,,,,,,,,,,
NABWZH,32.00,28/01/10,4:1,0.024,0.04,-,-,-,,,,
NABWOJ,28.00,25/02/10,4:1,0.23,0.235,0.21,-,-,,,,
NABWZI,28.00,25/02/10,4:1,0.275,0.30,0.28,-,-,,,,
NABWOK,30.00,25/02/10,4:1,0.092,0.097,0.10,-,-,,,,
NABWOL,32.00,25/02/10,4:1,0.037,0.042,0.041,-,-,,,,
NABWZJ,28.00,25/03/10,4:1,0.38,0.41,-,-,-,,,,
NABVMA,29.00,25/03/10,5:1,0.215,0.235,0.215,-,-,,,,
NABWZK,30.00,25/03/10,4:1,0.23,0.26,-,-,-,,,,
NABVMB,31.00,25/03/10,5:1,0.115,0.13,-,-,-,,,,
NABWOA,28.50,29/04/10,4:1,0.35,0.355,0.34,-,-,,,,
NABWOB,30.50,29/04/10,4:1,0.20,0.21,-,-,-,,,,
NABVME,33.00,29/04/10,5:1,0.094,0.11,0.10,-,-,,,,
NABWOC,33.00,29/04/10,4:1,0.09,0.095,0.097,-,-,,,,
Newcrest Min Last Sale Price $34.96,,,,,,,,,,,,
NCMVMA,35.00,25/03/10,4:1,0.835,0.885,0.805,-,-,,,,
NCMWOC,35.00,25/03/10,4:1,0.84,0.885,0.74,7.5,230,,,,
NCMVMB,37.00,25/03/10,4:1,0.635,0.675,0.67,-,-,,,,
NCMWOD,37.50,25/03/10,4:1,0.565,0.595,0.44,-,-,,,,
NCMVZC,38.00,25/03/10,4:1,0.69,0.72,-,-,-,,,,
NCMWOE,40.00,25/03/10,4:1,0.385,0.41,-,-,-,,,,
NCMVME,39.00,29/04/10,4:1,0.625,0.66,0.56,-,-,,,,
News Corp Last Sale Price $17.85,,,,,,,,,,,,
NWSVMA,16.00,25/03/10,4:1,0.63,0.66,0.385,-,-,,,,
NWSVME,18.00,29/04/10,4:1,0.415,0.435,0.455,-,-,,,,
Oil Search Ltd Last Sale Price $5.88,,,,,,,,,,,,
OSHVMA,6.50,25/03/10,2:1,0.135,0.155,0.105,-,-,,,,
OSHVME,7.50,29/04/10,2:1,0.068,0.076,0.06,-,-,,,,
OZ Min Last Sale Price $1.15,,,,,,,,,,,,
OZLWOA,1.25,25/03/10,2:1,0.051,0.056,-,-,-,,,,
OZLWOB,1.45,25/03/10,2:1,0.027,0.032,-,-,-,,,,
Paladin Energy Last Sale Price $4.03,,,,,,,,,,,,
PDNVMA,4.00,25/03/10,2:1,0.24,0.255,0.24,-,-,,,,
PDNVME,5.00,29/04/10,2:1,0.13,0.14,0.145,-,-,,,,
Qantas Airways Last Sale Price $2.92,,,,,,,,,,,,
QANVMA,2.50,25/03/10,2:1,0.235,0.26,0.16,-,-,,,,
QANVME,3.50,29/04/10,2:1,0.047,-,-,-,-,,,,
QBE Insurance Grp Last Sale Price $24.70,,,,,,,,,,,,
QBEVMA,23.00,25/03/10,4:1,0.66,0.70,0.56,-,-,,,,
QBEWOA,23.00,25/03/10,4:1,0.635,0.64,0.605,-,-,,,,
QBEVMB,25.00,25/03/10,4:1,0.37,0.405,-,-,-,,,,
QBEWOD,26.00,25/03/10,4:1,0.24,0.245,0.21,-,50,,,,
QBEVME,27.00,29/04/10,4:1,0.23,0.25,-,-,-,,,,
Rio Tinto Ltd Last Sale Price $73.28,,,,,,,,,,,,
RIOWOA,70.00,25/02/10,6:1,1.175,1.18,-,-,-,,,,
RIOWOB,77.00,25/02/10,6:1,0.605,0.61,0.48,-,-,,,,
RIOVZB,80.00,25/02/10,6:1,0.775,0.805,0.655,-,-,,,,
RIOVMA,65.00,25/03/10,6:1,2.01,2.05,1.93,-,-,,,,
RIOVMB,70.00,25/03/10,6:1,1.485,1.52,1.34,-,-,,,,
RIOVZC,72.00,25/03/10,6:1,1.545,1.575,-,-,-,,,,
RIOVMC,75.00,25/03/10,6:1,0.975,1.005,-,-,-,,,,
RIOVZD,75.00,25/03/10,6:1,1.33,1.36,-,-,-,,,,
RIOWOC,68.00,29/04/10,6:1,1.63,1.635,-,-,-,,,,
RIOWOD,73.00,29/04/10,6:1,1.17,1.175,1.14,-,30,,,,
RIOVME,80.00,29/04/10,6:1,0.96,0.985,0.81,-,-,,,,
RIOWOE,80.00,29/04/10,6:1,0.715,0.72,-,-,-,,,,
RIOVMF,85.00,29/04/10,6:1,0.69,0.71,0.94,-,-,,,,
Santos Ltd Last Sale Price $14.03,,,,,,,,,,,,
STOVMA,15.00,25/03/10,3:1,0.205,0.22,0.18,-,-,,,,
STOVZM,15.00,25/03/10,4:1,0.20,0.23,-,-,-,,,,
STOWOA,15.50,25/03/10,4:1,0.115,0.12,-,-,-,,,,
STOWOB,17.00,25/03/10,4:1,0.048,0.053,-,-,-,,,,
STOVME,17.00,29/04/10,3:1,0.099,0.11,0.092,-,-,,,,
Telstra Corp Last Sale Price $3.33,,,,,,,,,,,,
TLSWOA,3.25,25/03/10,2:1,0.095,0.10,0.09,-,-,,,,
TLSVMA,3.36,25/03/10,2:1,0.087,0.096,0.095,0.5,1000,,,,
TLSWOB,3.60,25/03/10,2:1,0.033,0.038,-,-,-,,,,
TLSVMB,3.61,25/03/10,2:1,0.042,0.049,0.091,-,-,,,,
TLSVZB,3.75,25/03/10,2:1,0.021,0.04,-,-,-,,,,
TLSVME,3.85,29/04/10,2:1,0.033,0.038,-,-,-,,,,
Westpac Banking Last Sale Price $24.68,,,,,,,,,,,,
WBCWOK,25.00,25/02/10,4:1,0.315,0.305,0.27,3,350,,,,
WBCWZA,25.00,25/02/10,4:1,0.385,0.415,-,-,-,,,,
WBCWOL,27.00,25/02/10,4:1,0.135,0.14,0.091,-,-,,,,
WBCWOJ,29.00,25/02/10,4:1,0.048,0.053,0.031,-,-,,,,
WBCVZA,24.00,25/03/10,4:1,0.60,0.63,-,-,-,,,,
WBCVZB,25.00,25/03/10,4:1,0.475,0.505,-,-,-,,,,
WBCVMA,26.00,25/03/10,5:1,0.24,0.265,0.175,-,-,,,,
WBCVMB,28.00,25/03/10,5:1,0.125,0.135,-,-,-,,,,
WBCVMC,30.00,25/03/10,5:1,0.056,0.062,-,-,-,,,,
WBCWOA,23.50,29/04/10,4:1,0.675,0.68,-,-,-,,,,
WBCWOB,25.00,29/04/10,4:1,0.475,0.48,-,-,-,,,,
WBCWOC,27.00,29/04/10,4:1,0.26,0.265,-,-,-,,,,
WBCVME,32.00,29/04/10,5:1,0.042,0.048,0.037,-,-,,,,
Wesfarmers Ltd Last Sale Price $30.05,,,,,,,,,,,,
WESVMA,30.00,25/03/10,4:1,0.50,0.575,0.48,8,200,,,,
WESWOB,30.00,25/03/10,4:1,0.51,0.515,-,-,-,,,,
WorleyParsons Ltd Last Sale Price $28.36,,,,,,,,,,,,
WORVMA,30.00,25/03/10,4:1,0.555,0.575,-,-,-,,,,
Woolworths Ltd Last Sale Price $27.35,,,,,,,,,,,,
WOWVMA,28.00,25/03/10,4:1,0.26,0.29,0.24,-,-,,,,
WOWVMB,30.00,25/03/10,4:1,0.105,0.12,0.105,1.1,200,,,,
Woodside Pet Last Sale Price $47.36,,,,,,,,,,,,
WPLWZO,53.00,28/01/10,5:1,0.215,0.245,0.235,-2,20,,,,
WPLWOD,47.50,25/03/10,5:1,0.65,0.68,0.645,-2,100,,,,
WPLVMA,49.62,25/03/10,5:1,0.545,0.57,0.715,-,-,,,,
WPLVZA,50.00,25/03/10,5:1,0.69,0.72,-,-,-,,,,
WPLWOE,50.00,25/03/10,5:1,0.44,0.445,-,-,-,,,,
WPLWOF,53.00,25/03/10,5:1,0.265,0.27,0.265,-0.5,70,,,,
WPLVME,54.59,29/04/10,5:1,0.39,0.41,-,-,-,,,,
Equity Put Warrants ,,,,,,,,,,,,
AMP Ltd Last Sale Price $6.68,,,,,,,,,,,,
AMPWOP,5.50,25/02/10,3:1,0.041,0.046,-,-,-,,,,
AMPWOQ,6.25,25/02/10,3:1,0.10,0.105,0.185,-,-,,,,
ANZ Banking Grp Last Sale Price $21.71,,,,,,,,,,,,
ANZWZW,25.00,28/01/10,4:1,0.84,0.87,-,-,-,,,,
ANZWOY,20.00,25/02/10,4:1,0.145,0.15,0.17,-,-,,,,
ANZWZX,20.00,25/02/10,4:1,0.125,0.155,0.155,-0.5,110,,,,
ANZWOZ,22.00,25/02/10,4:1,0.325,0.33,0.335,-,-,,,,
ANZVOP,24.00,25/02/10,4:1,0.625,0.63,0.705,-,-,,,,
ANZWZZ,20.00,25/03/10,4:1,0.21,0.24,-,-,-,,,,
ANZWZY,21.00,25/03/10,4:1,0.31,0.34,-,-,-,,,,
ANZVMS,22.00,25/03/10,3:1,0.56,0.625,0.675,-,-,,,,
ANZVMT,24.00,25/03/10,3:1,0.97,1.055,-,-,-,,,,
ANZWOP,21.00,29/04/10,4:1,0.305,0.31,-,-,-,,,,
ANZWOQ,23.00,29/04/10,4:1,0.53,0.535,-,-,-,,,,
ANZWOR,25.00,29/04/10,4:1,0.86,0.865,-,-,-,,,,
ANZVMU,26.00,29/04/10,3:1,1.52,1.62,-,-,-,,,,
ASX Ltd Last Sale Price $34.53,,,,,,,,,,,,
ASXVMS,35.00,25/03/10,4:1,0.735,0.76,-,-,-,,,,
ASXVMU,37.00,29/04/10,4:1,1.135,1.16,-,-,-,,,,
BHP Billiton Ltd Last Sale Price $41.92,,,,,,,,,,,,
BHPWZT,38.00,28/01/10,4:1,0.185,0.215,0.57,-,-,,,,
BHPWZU,44.00,28/01/10,4:1,0.86,0.89,-,-,-,,,,
