Warrants Market - Daily,,,,,,,,,,,,
XAO 4400.0 at 16:36 13/7/2010  Report at 19:05 Tuesday 13/7/2010. Processed 20:59 Tuesday 13/7/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code,Ex Price,Expiry Date,Conv Ratio,Bid,Ask,Last Sale,Chg +/-,Volume 100s,,,,
Equity Call Warrants ,,,,,,,,,,,,
AMP Ltd Last Sale Price $5.28,,,,,,,,,,,,
AMPWOA,6.00,23/09/10,3:1,0.031,0.036,0.07,-,-,,,,
AMPWOB,6.50,23/09/10,3:1,-,-,-,-,-,,,,
ANZ Banking Grp Last Sale Price $22.25,,,,,,,,,,,,
ANZVZD,24.00,28/07/10,4:1,0.051,0.065,-,-,-,,,,
ANZVMB,20.00,23/09/10,4:1,0.76,0.765,-,-,-,,,,
ANZVMC,22.00,23/09/10,4:1,0.425,0.43,0.445,-,-,,,,
ANZWOG,22.50,23/09/10,4:1,0.33,0.335,0.355,-,-,,,,
ANZVMD,24.00,23/09/10,4:1,0.20,0.205,-,-,-,,,,
ANZWOH,24.50,23/09/10,4:1,0.14,0.145,0.145,-1.5,680,,,,
ANZWMH,26.00,23/09/10,4:1,0.078,0.081,0.079,-,-,,,,
ANZWOI,26.50,23/09/10,4:1,0.055,0.06,0.17,-,-,,,,
ANZWMI,28.00,23/09/10,4:1,0.025,-,0.095,-,-,,,,
ANZVMF,20.00,27/01/11,4:1,0.94,0.945,-,-,-,,,,
ANZVMG,22.00,27/01/11,4:1,0.635,0.64,-,-,-,,,,
ANZVMH,24.00,27/01/11,4:1,0.42,0.425,-,-,-,,,,
ANZVMI,26.00,27/01/11,4:1,0.255,0.26,0.175,-,-,,,,
ASX Ltd Last Sale Price $28.90,,,,,,,,,,,,
ASXUMB,32.00,23/09/10,4:1,0.075,0.078,0.086,-,-,,,,
ASXUMC,35.00,23/09/10,4:1,0.009,-,0.086,-,-,,,,
AXA Asia Pacific Last Sale Price $5.31,,,,,,,,,,,,
AXAWSA,0.00,25/03/20,1:1,-,-,5.47,-,-,,,,
BHP Billiton Ltd Last Sale Price $37.62,,,,,,,,,,,,
