Warrants Market - Daily,,,,,,,,,,,,
XAO 4394.8 at 16:36 22/7/2010  Report at 19:05 Thursday 22/7/2010. Processed 19:13 Thursday 22/7/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code,Ex Price,Expiry Date,Conv Ratio,Bid,Ask,Last Sale,Chg +/-,Volume 100s,,,,
Equity Call Warrants ,,,,,,,,,,,,
AMP Ltd Last Sale Price $5.26,,,,,,,,,,,,
AMPWOB,5.25,23/09/10,3:1,0.083,0.088,-,-,-,,,,
AMPWOA,6.00,23/09/10,3:1,0.024,0.029,0.03,-4,1000,,,,
ANZ Banking Grp Last Sale Price $22.10,,,,,,,,,,,,
ANZVZD,24.00,28/07/10,4:1,0.007,0.04,-,-,-,,,,
ANZVZE,24.00,25/08/10,4:1,0.11,0.135,-,-,-,,,,
ANZVMB,20.00,23/09/10,4:1,0.695,0.72,-,-,-,,,,
ANZVMC,22.00,23/09/10,4:1,0.355,0.375,0.445,-,-,,,,
ANZWOG,22.50,23/09/10,4:1,0.28,0.295,0.305,-,-,,,,
ANZVMD,24.00,23/09/10,4:1,0.14,0.15,-,-,-,,,,
ANZWOH,24.50,23/09/10,4:1,0.105,0.115,0.11,-2,600,,,,
ANZWMH,26.00,23/09/10,4:1,0.052,0.059,0.079,-,-,,,,
ANZWOI,26.50,23/09/10,4:1,0.038,0.043,0.17,-,-,,,,
ANZWMI,28.00,23/09/10,4:1,0.011,-,0.095,-,-,,,,
ANZVMF,20.00,27/01/11,4:1,0.87,0.895,-,-,-,,,,
ANZVMG,22.00,27/01/11,4:1,0.575,0.59,-,-,-,,,,
ANZVMH,24.00,27/01/11,4:1,0.355,0.365,0.405,-,-,,,,
ANZVMI,26.00,27/01/11,4:1,0.20,0.21,0.175,-,-,,,,
ASX Ltd Last Sale Price $28.36,,,,,,,,,,,,
ASXUMB,32.00,23/09/10,4:1,0.036,0.042,0.086,-,-,,,,
ASXUMC,35.00,23/09/10,4:1,0.001,-,0.086,-,-,,,,
AXA Asia Pacific Last Sale Price $5.35,,,,,,,,,,,,
AXAWSA,0.00,25/03/20,1:1,-,-,5.47,-,-,,,,
BHP Billiton Ltd Last Sale Price $38.88,,,,,,,,,,,,
BHPVZF,42.00,28/07/10,4:1,0.024,0.04,-,-,-,,,,
