Warrants Market,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4382.6 at 2012-11-19T16:43:06. Report at Monday, November 19, 2012. Processed Tuesday at 2012-11-20T01:00:08+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Equity Call Warrants,
ANZ Banking Grp Last Sale Price $23.65,
ANZWOC,24.50,29/11/12,4:1,.043,.048,.155,,,,
ANZVRM,25.00,29/11/12,4:1,.004,.04,.08,,,,
ANZWMF,25.00,29/11/12,4:1,.001,,.155,,,,
ANZWOD,26.50,29/11/12,4:1,.016,.021,.071,,,,
ANZVRN,27.00,29/11/12,4:1,.001,.04,,,,,
ANZWME,27.00,29/11/12,4:1,.001,,,,,,
ANZWOE,25.00,20/12/12,4:1,.073,.078,.19,,,,
ANZVRO,26.00,20/12/12,4:1,.005,,,,,,
ANZVRA,26.50,20/12/12,4:1,.002,.04,.04,,,,
ANZWOF,27.00,20/12/12,4:1,.02,.025,,,,,
ANZVMA,25.50,24/01/13,4:1,.049,.072,,,,,
ANZVRB,26.00,24/01/13,4:1,.018,.04,,,,,
ANZVMB,26.50,24/01/13,4:1,.011,,,,,,
ANZWOG,25.00,21/02/13,4:1,.23,.235,,,,,
ANZWOH,27.00,21/02/13,4:1,.09,.095,.09,,100,,
ANZVMC,26.00,27/03/13,4:1,.09,.115,,,,,
,
BHP Billiton Last Sale Price $33.21,
BHPWOD,31.00,29/11/12,4:1,.595,.60,,,,,
BHPWME,32.00,29/11/12,4:1,.335,,.57,,,,
BHPWOE,33.00,29/11/12,4:1,.215,.22,.52,,,,
BHPWMF,34.00,29/11/12,4:1,.043,,.275,,,,
BHPVRM,35.00,29/11/12,4:1,.017,,,,,,
BHPWOF,35.00,29/11/12,4:1,.041,.046,.34,,,,
BHPVRN,36.00,29/11/12,4:1,.001,,.047,,,,
BHPWOG,33.00,20/12/12,4:1,.35,.355,,,,,
BHPVRO,35.00,20/12/12,4:1,.064,.07,.072,+1.1,1100,,
BHPWOH,35.00,20/12/12,4:1,.14,.145,,,,,
BHPVRA,37.00,20/12/12,4:1,.005,.04,.07,,,,
BHPWOI,37.00,20/12/12,4:1,.043,.048,,,,,
BHPVMA,34.00,24/01/13,4:1,.295,.32,.565,,,,
