Warrants Market - Daily,,,,,,,,,,,,
XAO 4418.7 at 16:46 20/7/2010  Report at 19:05 Tuesday 20/7/2010. Processed 19:12 Tuesday 20/7/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code,Ex Price,Expiry Date,Conv Ratio,Bid,Ask,Last Sale,Chg +/-,Volume 100s,,,,
Equity Call Warrants ,,,,,,,,,,,,
AMP Ltd Last Sale Price $5.31,,,,,,,,,,,,
AMPWOB,5.25,23/09/10,3:1,0.093,0.098,-,-,-,,,,
AMPWOA,6.00,23/09/10,3:1,0.029,0.034,0.07,-,-,,,,
ANZ Banking Grp Last Sale Price $22.34,,,,,,,,,,,,
ANZVZD,24.00,28/07/10,4:1,0.022,0.04,-,-,-,,,,
ANZVZE,24.00,25/08/10,4:1,0.135,0.16,-,-,-,,,,
ANZVMB,20.00,23/09/10,4:1,0.735,0.765,-,-,-,,,,
ANZVMC,22.00,23/09/10,4:1,0.385,0.41,0.445,-,-,,,,
ANZWOG,22.50,23/09/10,4:1,0.305,0.33,0.305,1.5,48,,,,
ANZVMD,24.00,23/09/10,4:1,0.16,0.175,-,-,-,,,,
ANZWOH,24.50,23/09/10,4:1,0.115,0.13,0.125,1.5,400,,,,
ANZWMH,26.00,23/09/10,4:1,0.063,0.072,0.079,-,-,,,,
ANZWOI,26.50,23/09/10,4:1,0.046,0.051,0.17,-,-,,,,
ANZWMI,28.00,23/09/10,4:1,0.016,-,0.095,-,-,,,,
ANZVMF,20.00,27/01/11,4:1,0.905,0.935,-,-,-,,,,
ANZVMG,22.00,27/01/11,4:1,0.605,0.625,-,-,-,,,,
ANZVMH,24.00,27/01/11,4:1,0.375,0.395,0.405,4,70,,,,
ANZVMI,26.00,27/01/11,4:1,0.215,0.23,0.175,-,-,,,,
ASX Ltd Last Sale Price $28.60,,,,,,,,,,,,
ASXUMB,32.00,23/09/10,4:1,0.047,0.053,0.086,-,-,,,,
ASXUMC,35.00,23/09/10,4:1,0.002,-,0.086,-,-,,,,
AXA Asia Pacific Last Sale Price $5.27,,,,,,,,,,,,
AXAWSA,0.00,25/03/20,1:1,-,-,5.47,-,-,,,,
BHP Billiton Ltd Last Sale Price $38.30,,,,,,,,,,,,
BHPVZF,42.00,28/07/10,4:1,0.025,0.04,-,-,-,,,,
BHPVZG,40.00,25/08/10,4:1,0.365,0.39,-,-,-,,,,
BHPWOC,35.00,26/08/10,4:1,1.035,1.04,0.97,-,-,,,,
BHPWOD,37.50,26/08/10,4:1,0.59,0.595,0.515,-,-,,,,
BHPWOE,39.50,26/08/10,4:1,0.305,0.31,0.30,5,2180,,,,
BHPWOF,41.00,26/08/10,4:1,0.18,0.185,0.175,-,200,,,,
BHPWON,43.00,26/08/10,4:1,0.085,0.09,0.13,-,-,,,,
BHPWOO,45.00,26/08/10,4:1,0.04,0.145,0.115,-,-,,,,
BHPVOA,47.50,26/08/10,4:1,0.018,0.023,0.019,-,-,,,,
BHPUMH,34.00,23/09/10,4:1,1.305,1.345,1.315,-,-,,,,
BHPUMI,38.00,23/09/10,4:1,0.655,0.685,0.665,-3.5,60,,,,
BHPVMF,40.00,23/09/10,4:1,0.355,0.38,0.365,-,-,,,,
BHPUMJ,42.00,23/09/10,4:1,0.235,0.255,0.205,-,-,,,,
BHPVMG,44.00,23/09/10,4:1,0.10,0.11,0.115,-,-,,,,
BHPWMH,46.00,23/09/10,4:1,0.069,0.078,0.073,-0.2,900,,,,
BHPWMI,48.00,23/09/10,4:1,0.036,0.042,0.038,-,-,,,,
BHPVMH,40.00,27/01/11,4:1,0.85,0.875,0.85,-,-,,,,
BHPVMI,42.00,27/01/11,4:1,0.645,0.67,-,-,-,,,,
BHPVMJ,44.00,27/01/11,4:1,0.485,0.505,-,-,-,,,,
BHPVMK,46.00,27/01/11,4:1,0.395,0.415,0.425,-,-,,,,
BlueScope Steel Last Sale Price $2.23,,,,,,,,,,,,
BSLWOF,2.25,26/08/10,2:1,0.073,0.078,-,-,-,,,,
BSLWOE,2.65,26/08/10,2:1,0.022,0.027,-,-,-,,,,
BSLUMB,2.50,28/10/10,1:1,0.12,0.13,-,-,-,,,,
Brambles Ltd Last Sale Price $5.55,,,,,,,,,,,,
BXBWOC,7.25,26/08/10,3:1,0.012,0.022,0.036,-,-,,,,
BXBWOD,7.75,26/08/10,3:1,0.01,0.02,-,-,-,,,,
