Warrants Market - Daily,,,,,,,,,,,,
XAO 4697.7 at 16:34 28/1/2010  Report at 19:05 Thursday 28/1/2010. Processed 19:55 Thursday 28/1/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code,Ex Price,Expiry Date,Conv Ratio,Bid,Ask,Last Sale,Chg +/-,Volume 100s,,,,
Equity Call Warrants ,,,,,,,,,,,,
AMP Ltd Last Sale Price $6.28,,,,,,,,,,,,
AMPWOA,6.00,25/02/10,3:1,0.115,0.12,0.125,-,-,,,,
AMPWOB,6.75,25/02/10,3:1,0.024,0.029,0.027,-,-,,,,
ANZ Banking Grp Last Sale Price $22.15,,,,,,,,,,,,
ANZWZG,25.00,28/01/10,4:1,0.001,0.04,0.04,-,-,,,,
ANZWZH,22.00,25/02/10,4:1,0.26,0.25,0.475,-,-,,,,
ANZWOK,24.50,25/02/10,4:1,0.034,0.039,0.044,-,-,,,,
ANZWOL,26.50,25/02/10,4:1,0.007,0.012,0.025,-,-,,,,
ANZWOJ,28.50,25/02/10,4:1,0.005,0.01,0.006,-,-,,,,
ANZVMA,22.00,25/03/10,3:1,0.445,0.485,0.47,4.5,500,,,,
ANZWZJ,23.00,25/03/10,4:1,0.275,0.285,-,-,-,,,,
ANZVMB,24.00,25/03/10,3:1,0.205,0.23,0.285,-,-,,,,
ANZWZI,24.00,25/03/10,4:1,0.18,0.195,-,-,-,,,,
ANZWOA,23.50,29/04/10,4:1,0.205,0.215,0.225,-4,2500,,,,
ANZWOB,25.00,29/04/10,4:1,0.10,0.105,0.205,-,-,,,,
ANZVME,26.00,29/04/10,3:1,0.16,0.175,0.16,-,1700,,,,
ANZWOC,26.50,29/04/10,4:1,0.048,0.053,0.094,-,-,,,,
ASX Ltd Last Sale Price $34.77,,,,,,,,,,,,
ASXVMA,33.00,25/03/10,4:1,0.675,0.72,0.565,-,-,,,,
ASXVMB,35.00,25/03/10,4:1,0.395,0.425,-,-,-,,,,
ASXVME,37.00,29/04/10,4:1,0.335,0.36,-,-,-,,,,
BHP Billiton Ltd Last Sale Price $40.70,,,,,,,,,,,,
BHPWZA,40.00,28/01/10,4:1,0.175,0.165,0.135,-,-,,,,
BHPVZO,44.00,28/01/10,4:1,0.001,0.04,0.27,-,-,,,,
BHPWOC,37.00,25/02/10,4:1,1.06,1.07,1.61,-,-,,,,
BHPWOD,39.00,25/02/10,4:1,0.625,0.635,0.595,2.5,230,,,,
BHPWOE,41.00,25/02/10,4:1,0.315,0.32,0.325,3.5,1750,,,,
BHPWOF,43.00,25/02/10,4:1,0.135,0.14,0.125,-,200,,,,
BHPVOC,45.00,25/02/10,4:1,0.05,0.055,0.046,-,-,,,,
BHPWZB,46.00,25/02/10,4:1,0.12,0.13,-,-,-,,,,
BHPVMA,37.00,25/03/10,4:1,1.16,1.215,1.13,1,62,,,,
BHPVMB,39.00,25/03/10,4:1,0.83,0.875,-,-,-,,,,
BHPVZA,42.00,25/03/10,4:1,0.63,0.64,-,-,-,,,,
BHPVZB,44.00,25/03/10,4:1,0.455,0.47,-,-,-,,,,
BHPWOA,36.00,29/04/10,4:1,1.42,1.425,1.40,-,-,,,,
BHPWOB,38.50,29/04/10,4:1,0.975,0.98,1.545,-,-,,,,
BHPWOG,40.50,29/04/10,4:1,0.665,0.67,0.665,-5.5,40,,,,
BHPVME,41.00,29/04/10,4:1,0.745,0.785,0.75,2.5,18,,,,
BHPWOH,43.50,29/04/10,4:1,0.345,0.35,0.335,1.5,340,,,,
BHPWOI,46.00,29/04/10,4:1,0.21,0.215,0.21,-4.5,243,,,,
BlueScope Steel Last Sale Price $2.69,,,,,,,,,,,,
BSLWOA,3.00,25/03/10,2:1,0.048,0.046,0.053,-2.1,1200,,,,
BSLVMA,3.25,25/03/10,2:1,0.015,-,0.15,-,-,,,,
BSLWOB,3.50,25/03/10,2:1,0.008,0.013,-,-,-,,,,
C'wlth Bank  of Aust  Last Sale Price $55.10,,,,,,,,,,,,
CBAVZJ,50.00,28/01/10,5:1,1.03,1.025,1.01,-34,24,,,,
CBAWOJ,54.00,25/02/10,5:1,0.35,0.355,0.325,4.5,600,,,,
CBAVZK,55.00,25/02/10,5:1,0.46,0.47,-,-,-,,,,
CBAWOK,57.00,25/02/10,5:1,0.125,0.13,0.12,1.5,4730,,,,
CBAWOL,60.00,25/02/10,5:1,0.042,0.047,0.04,-6.5,200,,,,
CBAVMA,53.00,25/03/10,5:1,0.735,0.76,0.755,10,100,,,,
CBAVZL,53.00,25/03/10,5:1,0.80,0.81,1.075,-,-,,,,
CBAVMB,55.00,25/03/10,5:1,0.53,0.55,0.51,-,-,,,,
CBAVZM,55.00,25/03/10,5:1,0.61,0.62,-,-,-,,,,
CBAWOA,50.00,29/04/10,5:1,1.28,1.285,1.26,12,6690,,,,
CBAWOB,55.00,29/04/10,5:1,0.655,0.66,0.64,-8.5,60,,,,
CBAVME,57.00,29/04/10,5:1,0.55,0.57,0.915,-,-,,,,
CBAWOC,59.00,29/04/10,5:1,0.33,0.335,0.345,-,-,,,,
Computershare Ltd Last Sale Price $11.90,,,,,,,,,,,,
CPUVMA,11.00,25/03/10,2:1,0.57,0.65,-,-,-,,,,
CSL Ltd Last Sale Price $30.85,,,,,,,,,,,,
CSLWZB,32.00,28/01/10,4:1,0.001,0.04,0.25,-,-,,,,
CSLWZC,32.00,25/03/10,4:1,0.225,0.235,-,-,-,,,,
CSLVMA,33.00,25/03/10,4:1,0.15,0.165,0.165,-4,400,,,,
Fortescue Metals Grp Last Sale Price $4.64,,,,,,,,,,,,
FMGVMA,4.50,25/03/10,3:1,0.16,0.175,0.165,-4,279,,,,
Insurance Aust Grp Last Sale Price $3.79,,,,,,,,,,,,
IAGVMA,4.00,25/03/10,3:1,0.051,0.056,0.10,-,-,,,,
Incitec Pivot Last Sale Price $3.49,,,,,,,,,,,,
IPLVMA,3.00,25/03/10,2:1,0.295,0.305,0.41,-,-,,,,
Lihir Gold Ltd Last Sale Price $2.89,,,,,,,,,,,,
LGLWOD,3.25,25/03/10,2:1,0.055,0.06,0.069,-,-,,,,
LGLVMA,3.50,25/03/10,2:1,0.022,0.03,0.049,-,-,,,,
LGLWOE,3.75,25/03/10,2:1,0.017,0.022,0.028,-,-,,,,
LGLWOF,4.00,25/03/10,2:1,0.01,0.015,0.048,-,-,,,,
Macq Grp Ltd Last Sale Price $51.02,,,,,,,,,,,,
MQGVZG,50.00,25/02/10,5:1,0.78,0.795,0.785,-,-,,,,
MQGWOB,50.00,25/02/10,6:1,0.44,0.445,0.45,-,-,,,,
MQGWOC,60.00,25/02/10,6:1,0.037,0.042,0.071,-,-,,,,
MQGVZH,50.00,25/03/10,5:1,1.26,1.27,-,-,-,,,,
MQGVZI,52.00,25/03/10,5:1,1.08,1.09,-,-,-,,,,
MQGWOA,55.00,29/04/10,6:1,0.375,0.38,0.45,-,-,,,,
National Aust Bank Last Sale Price $26.69,,,,,,,,,,,,
NABWZH,32.00,28/01/10,4:1,0.001,0.04,-,-,-,,,,
NABWOJ,28.00,25/02/10,4:1,0.095,0.10,0.285,-,-,,,,
NABWZI,28.00,25/02/10,4:1,0.165,0.175,0.20,-,-,,,,
NABWOK,30.00,25/02/10,4:1,0.027,0.032,0.02,-,-,,,,
NABWOL,32.00,25/02/10,4:1,0.007,0.012,0.007,-,-,,,,
