Warrants Market - Daily,,,,,,,,,,,,
XAO 4540.0 at 16:47 3/11/2009  Report at 19:05 Tuesday 3/11/2009. Processed 20:15 Tuesday 3/11/2009.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code,Ex Price,Expiry Date,Conv Ratio,Bid,Ask,Last Sale,Chg +/-,Volume 100s,,,,
Equity Call Warrants ,,,,,,,,,,,,
AMP Ltd Last Sale Price $5.84,,,,,,,,,,,,
AMPWMM,6.50,26/11/09,3:1,0.03,0.035,0.135,-,-,,,,
AMPWOF,6.25,17/12/09,3:1,0.057,0.062,0.064,-,150,,,,
AMPWOE,6.75,17/12/09,3:1,0.02,0.025,0.032,-,-,,,,
AMPWOA,6.00,25/02/10,3:1,0.165,0.17,0.205,-,-,,,,
AMPWOB,6.75,25/02/10,3:1,0.072,0.099,0.079,-,-,,,,
ANZ Banking Grp Last Sale Price $22.58,,,,,,,,,,,,
ANZWMA,20.00,26/11/09,3:1,0.825,-,1.35,-,-,,,,
ANZWMF,22.00,26/11/09,3:1,0.285,0.345,0.32,-,-,,,,
ANZWZD,22.00,26/11/09,4:1,0.21,0.24,0.37,-,-
ANZWZC,25.00,26/11/09,4:1,0.043,0.057,0.19,-,-
ANZWOG,17.00,17/12/09,4:1,1.35,1.37,1.755,-,-
ANZWOI,21.00,17/12/09,4:1,0.465,0.47,0.425,-0.5,240
ANZWOH,23.00,17/12/09,4:1,0.19,0.195,0.175,-1,1121
ANZWZE,24.00,17/12/09,4:1,0.125,0.155,0.41,-,-
ANZWZF,26.00,17/12/09,4:1,0.096,0.11,-,-,-
ANZWZG,27.00,28/01/10,4:1,0.165,0.195,-,-,-
ANZWOK,24.50,25/02/10,4:1,0.255,0.265,0.335,-,-
ANZWOL,26.50,25/02/10,4:1,0.115,0.125,0.11,-,2750
ANZWOJ,28.50,25/02/10,4:1,0.063,0.068,0.064,-1.1,200
ASX Ltd Last Sale Price $33.20,,,,,,,,
ASXWMC,35.00,26/11/09,4:1,0.20,0.205,0.56,-,-
ASXWMD,40.00,26/11/09,4:1,0.009,-,0.245,-,-
Billabong Intl Last Sale Price $10.12,,,,,,,,
BBGWMB,11.00,26/11/09,2:1,0.18,0.20,0.185,-,-
BHP Billiton Ltd Last Sale Price $36.74,,,,,,,,
BHPWMG,37.00,26/11/09,4:1,0.38,0.415,0.41,-,-
BHPVZK,38.00,26/11/09,4:1,0.325,0.355,0.74,-,-
BHPWME,40.00,26/11/09,4:1,0.13,0.145,0.14,-0.5,2080
BHPWMF,42.00,26/11/09,4:1,0.052,0.064,0.105,-,-
BHPVZL,45.00,26/11/09,4:1,0.063,0.077,-,-,-
BHPVZN,34.00,17/12/09,4:1,1.14,1.17,-,-,-
BHPWON,35.00,17/12/09,4:1,0.745,0.75,0.74,1.5,450
BHPVZM,36.00,17/12/09,4:1,0.86,0.89,-,-,-
BHPWOO,37.50,17/12/09,4:1,0.395,0.40,0.395,-9.5,400
BHPVOA,40.00,17/12/09,4:1,0.175,0.18,0.17,1,680
BHPVOB,42.50,17/12/09,4:1,0.06,0.085,0.072,-,-
