Warrants Market - Daily,,,,,,,,,,,,
XAO 4803.3 at 14:41 24/12/2009  Report at 15:44 Thursday 24/12/2009. Processed 15:48 Thursday 24/12/2009.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code,Ex Price,Expiry Date,Conv Ratio,Bid,Ask,Last Sale,Chg +/-,Volume 100s,,,,
Equity Call Warrants ,,,,,,,,,,,,
AMP Ltd Last Sale Price $6.68,,,,,,,,,,,,
AMPWOA,6.00,25/02/10,3:1,0.001,1.005,0.165,-,-,,,,
AMPWOB,6.75,25/02/10,3:1,0.001,1.005,0.07,-,-,,,,
ANZ Banking Grp Last Sale Price $22.39,,,,,,,,,,,,
ANZWZG,25.00,28/01/10,4:1,0.058,0.072,0.04,-,-,,,,
ANZWZH,22.00,25/02/10,4:1,0.40,0.43,0.27,-,-,,,,
ANZWOK,24.50,25/02/10,4:1,0.001,1.005,0.145,4.5,2038,,,,
ANZWOL,26.50,25/02/10,4:1,0.001,1.005,0.038,0.4,3250,,,,
ANZWOJ,28.50,25/02/10,4:1,0.001,1.005,0.024,-,-,,,,
ANZVMA,22.00,25/03/10,3:1,0.65,0.69,0.58,-,-,,,,
ANZWZJ,23.00,25/03/10,4:1,0.395,0.425,-,-,-,,,,
ANZVMB,24.00,25/03/10,3:1,0.355,0.385,0.345,-,-,,,,
ANZWZI,24.00,25/03/10,4:1,0.30,0.33,-,-,-,,,,
ANZWOA,23.50,29/04/10,4:1,0.001,1.005,0.265,-,-,,,,
ANZWOB,25.00,29/04/10,4:1,0.001,1.005,-,-,-,,,,
ANZVME,26.00,29/04/10,3:1,0.26,0.285,0.195,-,-,,,,
ANZWOC,26.50,29/04/10,4:1,0.001,1.005,-,-,-,,,,
ASX Ltd Last Sale Price $34.75,,,,,,,,,,,,
ASXVMA,33.00,25/03/10,4:1,0.83,0.845,0.845,-,-,,,,
ASXVMB,35.00,25/03/10,4:1,0.55,0.565,-,-,-,,,,
ASXVME,37.00,29/04/10,4:1,0.455,0.465,-,-,-,,,,
BHP Billiton Ltd Last Sale Price $42.47,,,,,,,,,,,,
BHPWZA,40.00,28/01/10,4:1,0.915,0.945,0.895,-,-,,,,
BHPVZO,44.00,28/01/10,4:1,0.435,0.465,-,-,-,,,,
BHPWOC,37.00,25/02/10,4:1,0.965,1.965,1.48,19.5,495,,,,
BHPWOD,39.00,25/02/10,4:1,0.545,1.545,1.08,15,15,,,,
BHPWOE,41.00,25/02/10,4:1,0.23,1.23,0.65,-,-,,,,
BHPWOF,43.00,25/02/10,4:1,0.001,1.005,0.505,7.5,200,,,,
BHPVOC,45.00,25/02/10,4:1,0.25,0.45,0.33,6,75,,,,
BHPWZB,46.00,25/02/10,4:1,0.47,0.50,-,-,-,,,,
BHPVMA,37.00,25/03/10,4:1,1.67,1.71,1.515,-,-,,,,
BHPVMB,39.00,25/03/10,4:1,1.315,1.355,-,-,-,,,,
BHPVZA,42.00,25/03/10,4:1,1.085,1.115,-,-,-,,,,
BHPVZB,44.00,25/03/10,4:1,0.875,0.905,-,-,-,,,,
BHPWOA,36.00,29/04/10,4:1,1.40,2.40,-,-,-,,,,
BHPWOB,38.50,29/04/10,4:1,0.915,1.915,-,-,-,,,,
BHPWOG,40.50,29/04/10,4:1,0.595,1.595,0.995,-,-,,,,
BHPVME,41.00,29/04/10,4:1,1.195,1.23,1.06,-,-,,,,
BHPWOH,43.50,29/04/10,4:1,0.19,1.19,0.70,18.5,194,,,,
BHPWOI,46.00,29/04/10,4:1,0.001,1.005,0.415,-,-,,,,
BlueScope Steel Last Sale Price $2.96,,,,,,,,,,,,
BSLWOA,3.00,25/03/10,2:1,0.001,1.005,0.13,-0.5,390,,,,
BSLVMA,3.25,25/03/10,2:1,0.091,0.10,0.088,-,-,,,,
BSLWOB,3.50,25/03/10,2:1,0.001,1.005,-,-,-,,,,
C'wlth Bank  of Aust  Last Sale Price $53.87,,,,,,,,,,,,
CBAVZJ,50.00,28/01/10,5:1,1.005,1.035,-,-,-,,,,
CBAWOL,51.00,25/02/10,5:1,0.001,3.01,0.72,7,200,,,,
CBAWOJ,54.00,25/02/10,5:1,0.001,0.44,0.425,8,150,,,,
CBAVZK,55.00,25/02/10,5:1,0.63,0.66,-,-,-,,,,
CBAWOK,57.00,25/02/10,5:1,0.001,0.24,0.185,-,-,,,,
CBAVMA,53.00,25/03/10,5:1,0.835,0.86,0.715,-,-,,,,
CBAVZL,53.00,25/03/10,5:1,0.865,0.895,-,-,-,,,,
CBAVMB,55.00,25/03/10,5:1,0.635,0.66,0.775,-,-,,,,
CBAVZM,55.00,25/03/10,5:1,0.695,0.725,-,-,-,,,,
CBAWOA,50.00,29/04/10,5:1,0.73,1.73,-,-,-,,,,
CBAWOB,55.00,29/04/10,5:1,0.18,1.18,-,-,-,,,,
CBAVME,57.00,29/04/10,5:1,0.60,0.625,0.655,-,-,,,,
CBAWOC,59.00,29/04/10,5:1,0.001,1.005,0.38,-,75,,,,
Computershare Ltd Last Sale Price $11.37,,,,,,,,,,,,
CPUVMA,11.00,25/03/10,2:1,0.52,0.565,-,-,-,,,,
CSL Ltd Last Sale Price $32.64,,,,,,,,,,,,
CSLWZB,32.00,28/01/10,4:1,0.385,0.415,0.365,-,-,,,,
CSLWZC,32.00,25/03/10,4:1,0.55,0.58,-,-,-,,,,
CSLVMA,33.00,25/03/10,4:1,0.46,0.47,0.335,-,-,,,,
Fortescue Metals Grp Last Sale Price $4.38,,,,,,,,,,,,
FMGVMA,4.50,25/03/10,3:1,0.16,0.165,-,-,-,,,,
Insurance Aust Grp Last Sale Price $3.97,,,,,,,,,,,,
IAGVMA,4.00,25/03/10,3:1,0.11,0.115,0.10,-,-,,,,
Incitec Pivot Last Sale Price $3.48,,,,,,,,,,,,
IPLVMA,3.00,25/03/10,2:1,0.33,0.335,0.27,-,-,,,,
Lihir Gold Ltd Last Sale Price $3.26,,,,,,,,,,,,
LGLWOD,3.25,25/03/10,2:1,0.001,1.005,0.175,-,290,,,,
LGLVMA,3.50,25/03/10,2:1,0.125,0.135,0.115,-,300,,,,
LGLWOE,3.75,25/03/10,2:1,0.001,1.005,-,-,-,,,,
LGLWOF,4.00,25/03/10,2:1,0.001,1.005,-,-,-,,,,
Macq Grp Ltd Last Sale Price $48.00,,,,,,,,,,,,
MQGVZG,50.00,25/02/10,5:1,0.755,0.785,0.735,-5,45,,,,
MQGWOB,50.00,25/02/10,6:1,0.001,2.01,0.34,-,-,,,,
MQGWOC,60.00,25/02/10,6:1,0.001,2.01,0.15,-,-,,,,
MQGVZH,50.00,25/03/10,5:1,1.20,1.23,-,-,-,,,,
MQGVZI,52.00,25/03/10,5:1,1.05,1.08,-,-,-,,,,
MQGWOA,55.00,29/04/10,6:1,0.30,2.01,0.275,-,-,,,,
National Aust Bank Last Sale Price $26.70,,,,,,,,,,,,
NABWZH,32.00,28/01/10,4:1,0.029,0.043,-,-,-,,,,
NABWOJ,28.00,25/02/10,4:1,0.001,0.28,0.21,-,-,,,,
NABWZI,28.00,25/02/10,4:1,0.305,0.335,0.295,1.5,1100,,,,
NABWOK,30.00,25/02/10,4:1,0.001,1.005,0.10,-,-,,,,
NABWOL,32.00,25/02/10,4:1,0.001,1.005,0.041,-,-,,,,
NABWZJ,28.00,25/03/10,4:1,0.415,0.445,-,-,-,,,,
NABVMA,29.00,25/03/10,5:1,0.235,0.25,0.215,-,-,,,,
NABWZK,30.00,25/03/10,4:1,0.255,0.285,-,-,-,,,,
NABVMB,31.00,25/03/10,5:1,0.125,0.14,-,-,-,,,,
NABWOA,28.50,29/04/10,4:1,0.001,1.005,0.37,3,120,,,,
NABWOB,30.50,29/04/10,4:1,0.001,1.005,-,-,-,,,,
NABVME,33.00,29/04/10,5:1,0.105,0.12,0.105,0.5,700,,,,
NABWOC,33.00,29/04/10,4:1,0.001,1.005,0.10,0.3,1140,,,,
Newcrest Min Last Sale Price $35.14,,,,,,,,,,,,
NCMVMA,35.00,25/03/10,4:1,0.89,0.90,0.805,-,-,,,,
NCMWOC,35.00,25/03/10,4:1,0.275,1.275,0.785,4.5,200,,,,
NCMVMB,37.00,25/03/10,4:1,0.68,0.685,0.645,-2.5,100,,,,
NCMWOD,37.50,25/03/10,4:1,0.01,1.01,0.44,-,-,,,,
NCMVZC,38.00,25/03/10,4:1,0.705,0.735,-,-,-,,,,
NCMWOE,40.00,25/03/10,4:1,0.001,1.005,-,-,-,,,,
NCMVME,39.00,29/04/10,4:1,0.665,0.67,0.65,9,18,,,,
News Corp Last Sale Price $17.80,,,,,,,,,,,,
NWSVMA,16.00,25/03/10,4:1,0.61,0.635,0.385,-,-,,,,
NWSVME,18.00,29/04/10,4:1,0.395,0.42,0.455,-,-,,,,
Oil Search Ltd Last Sale Price $5.97,,,,,,,,,,,,
OSHVMA,6.50,25/03/10,2:1,0.16,0.175,0.105,-,-,,,,
OSHVME,7.50,29/04/10,2:1,0.082,0.088,0.06,-,-,,,,
OZ Min Last Sale Price $1.17,,,,,,,,,,,,
OZLWOA,1.25,25/03/10,2:1,0.053,0.058,-,-,-,,,,
OZLWOB,1.45,25/03/10,2:1,0.028,0.033,-,-,-,,,,
Paladin Energy Last Sale Price $4.03,,,,,,,,,,,,
PDNVMA,4.00,25/03/10,2:1,0.24,0.255,0.24,-,-,,,,
PDNVME,5.00,29/04/10,2:1,0.13,0.14,0.145,-,-,,,,
Qantas Airways Last Sale Price $2.93,,,,,,,,,,,,
QANVMA,2.50,25/03/10,2:1,0.24,0.26,0.255,9.5,1500,,,,
QANVME,3.50,29/04/10,2:1,0.048,-,-,-,-,,,,
QBE Insurance Grp Last Sale Price $24.60,,,,,,,,,,,,
QBEVMA,23.00,25/03/10,4:1,0.64,0.645,0.56,-,-,,,,
QBEWOA,23.00,25/03/10,4:1,0.54,0.545,0.55,-5.5,1000,,,,
QBEVMB,25.00,25/03/10,4:1,0.355,0.36,-,-,-,,,,
QBEWOD,26.00,25/03/10,4:1,0.19,0.195,0.21,-,-,,,,
QBEVME,27.00,29/04/10,4:1,0.215,0.22,-,-,-,,,,
Rio Tinto Ltd Last Sale Price $73.50,,,,,,,,,,,,
RIOWOA,70.00,25/02/10,6:1,0.68,1.68,1.19,-,100,,,,
RIOWOB,77.00,25/02/10,6:1,0.105,1.105,0.635,15.5,10,,,,
RIOVZB,80.00,25/02/10,6:1,0.78,0.81,0.655,-,-,,,,
RIOVMA,65.00,25/03/10,6:1,2.02,2.05,1.93,-,-,,,,
RIOVMB,70.00,25/03/10,6:1,1.495,1.515,1.34,-,-,,,,
RIOVZC,72.00,25/03/10,6:1,1.56,1.59,-,-,-,,,,
RIOVMC,75.00,25/03/10,6:1,0.985,1.005,1.00,-,16,,,,
RIOVZD,75.00,25/03/10,6:1,1.34,1.37,-,-,-,,,,
RIOWOC,68.00,29/04/10,6:1,1.14,2.14,-,-,-,,,,
RIOWOD,73.00,29/04/10,6:1,0.675,1.675,1.18,4,40,,,,
RIOVME,80.00,29/04/10,6:1,0.965,0.98,0.81,-,-,,,,
RIOWOE,80.00,29/04/10,6:1,0.22,1.22,-,-,-,,,,
RIOVMF,85.00,29/04/10,6:1,0.69,0.705,0.94,-,-,,,,
Santos Ltd Last Sale Price $13.99,,,,,,,,,,,,
STOVMA,15.00,25/03/10,3:1,0.20,0.215,0.215,3.5,1400,,,,
STOVZM,15.00,25/03/10,4:1,0.195,0.225,-,-,-,,,,
STOWOA,15.50,25/03/10,4:1,0.001,1.005,-,-,-,,,,
STOWOB,17.00,25/03/10,4:1,0.001,1.005,-,-,-,,,,
STOVME,17.00,29/04/10,3:1,0.093,0.105,0.092,-,-,,,,
Telstra Corp Last Sale Price $3.36,,,,,,,,,,,,
TLSWOA,3.25,25/03/10,2:1,0.001,1.005,0.09,-,-,,,,
TLSVMA,3.36,25/03/10,2:1,0.096,0.099,0.096,0.1,1400,,,,
TLSWOB,3.60,25/03/10,2:1,0.001,1.005,-,-,-,,,,
TLSVMB,3.61,25/03/10,2:1,0.048,0.051,0.091,-,-,,,,
TLSVZB,3.75,25/03/10,2:1,0.023,0.04,-,-,-,,,,
TLSVME,3.85,29/04/10,2:1,0.037,0.04,-,-,-,,,,
Westpac Banking Last Sale Price $25.39,,,,,,,,,,,,
WBCWOK,25.00,25/02/10,4:1,0.001,1.005,0.36,9,70,,,,
WBCWZA,25.00,25/02/10,4:1,0.48,0.51,-,-,-,,,,
WBCWOL,27.00,25/02/10,4:1,0.001,1.005,0.185,9.4,270,,,,
WBCWOJ,29.00,25/02/10,4:1,0.001,1.005,0.031,-,-,,,,
WBCVZA,24.00,25/03/10,4:1,0.71,0.74,-,-,-,,,,
WBCVZB,25.00,25/03/10,4:1,0.575,0.605,-,-,-,,,,
WBCVMA,26.00,25/03/10,5:1,0.315,0.335,0.285,11,160,,,,
WBCVMB,28.00,25/03/10,5:1,0.17,0.18,-,-,-,,,,
WBCVMC,30.00,25/03/10,5:1,0.079,0.087,-,-,-,,,,
WBCWOA,23.50,29/04/10,4:1,0.305,1.305,-,-,-,,,,
WBCWOB,25.00,29/04/10,4:1,0.08,1.08,-,-,-,,,,
WBCWOC,27.00,29/04/10,4:1,0.001,1.005,-,-,-,,,,
WBCVME,32.00,29/04/10,5:1,0.06,0.067,0.037,-,-,,,,
Wesfarmers Ltd Last Sale Price $30.25,,,,,,,,,,,,
WESVMA,30.00,25/03/10,4:1,0.525,0.55,0.48,-,-,,,,
WESWOB,30.00,25/03/10,4:1,0.001,1.005,-,-,-,,,,
WorleyParsons Ltd Last Sale Price $28.76,,,,,,,,,,,,
WORVMA,30.00,25/03/10,4:1,0.59,0.615,-,-,-,,,,
Woolworths Ltd Last Sale Price $27.42,,,,,,,,,,,,
WOWVMA,28.00,25/03/10,4:1,0.285,0.295,0.24,-,-,,,,
WOWVMB,30.00,25/03/10,4:1,0.115,0.125,0.105,-,-,,,,
Woodside Pet Last Sale Price $47.50,,,,,,,,,,,,
WPLWZO,53.00,28/01/10,5:1,0.22,0.25,0.235,-,-,,,,
WPLWOD,47.50,25/03/10,5:1,0.155,1.155,0.675,3,60,,,,
WPLVMA,49.62,25/03/10,5:1,0.575,0.58,0.715,-,-,,,,
WPLVZA,50.00,25/03/10,5:1,0.695,0.725,-,-,-,,,,
WPLWOE,50.00,25/03/10,5:1,0.001,1.005,-,-,-,,,,
WPLWOF,53.00,25/03/10,5:1,0.001,0.30,0.265,-,-,,,,
WPLVME,54.59,29/04/10,5:1,0.41,0.415,-,-,-,,,,
Equity Put Warrants ,,,,,,,,,,,,
AMP Ltd Last Sale Price $6.68,,,,,,,,,,,,
AMPWOP,5.50,25/02/10,3:1,0.001,1.005,-,-,-,,,,
AMPWOQ,6.25,25/02/10,3:1,0.001,1.005,0.185,-,-,,,,
ANZ Banking Grp Last Sale Price $22.39,,,,,,,,,,,,
ANZWZW,25.00,28/01/10,4:1,0.70,0.73,-,-,-,,,,
ANZWOY,20.00,25/02/10,4:1,0.001,1.005,0.17,-,-,,,,
ANZWZX,20.00,25/02/10,4:1,0.092,0.105,0.10,-5.5,100,,,,
ANZWOZ,22.00,25/02/10,4:1,0.001,1.005,0.255,-8,106,,,,
ANZVOP,24.00,25/02/10,4:1,0.005,1.005,0.705,-,-,,,,
ANZWZZ,20.00,25/03/10,4:1,0.16,0.19,-,-,-,,,,
ANZWZY,21.00,25/03/10,4:1,0.25,0.28,-,-,-,,,,
ANZVMS,22.00,25/03/10,3:1,0.47,0.50,0.675,-,-,,,,
ANZVMT,24.00,25/03/10,3:1,0.845,0.885,-,-,-,,,,
ANZWOP,21.00,29/04/10,4:1,0.001,1.005,-,-,-,,,,
ANZWOQ,23.00,29/04/10,4:1,0.001,1.005,-,-,-,,,,
ANZWOR,25.00,29/04/10,4:1,0.24,1.24,-,-,-,,,,
ANZVMU,26.00,29/04/10,3:1,1.375,1.425,-,-,-,,,,
ASX Ltd Last Sale Price $34.75,,,,,,,,,,,,
ASXVMS,35.00,25/03/10,4:1,0.705,0.715,-,-,-,,,,
ASXVMU,37.00,29/04/10,4:1,1.10,1.115,-,-,-,,,,
BHP Billiton Ltd Last Sale Price $42.47,,,,,,,,,,,,
BHPWZT,38.00,28/01/10,4:1,0.15,0.18,0.57,-,-,,,,
