Warrants Market - Daily,,,,,,,,,,,,
XAO 4687.8 at 16:47 15/12/2009  Report at 19:05 Tuesday 15/12/2009. Processed 19:23 Tuesday 15/12/2009.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code,Ex Price,Expiry Date,Conv Ratio,Bid,Ask,Last Sale,Chg +/-,Volume 100s,,,,
Equity Call Warrants ,,,,,,,,,,,,
AMP Ltd Last Sale Price $6.20,,,,,,,,,,,,
AMPWOF,6.25,17/12/09,3:1,0.016,0.026,0.03,-,-,,,,
AMPWOE,6.75,17/12/09,3:1,0.001,-,0.044,-,-,,,,
AMPWOA,6.00,25/02/10,3:1,0.15,0.155,0.16,-,-,,,,
AMPWOB,6.75,25/02/10,3:1,0.053,0.058,0.052,-0.9,700,,,,
ANZ Banking Grp Last Sale Price $21.43,,,,,,,,,,,,
ANZWOG,17.00,17/12/09,4:1,1.125,-,1.50,-,-,,,,
ANZWOI,21.00,17/12/09,4:1,0.14,0.20,0.12,-,-,,,,
ANZWOH,23.00,17/12/09,4:1,0.001,0.005,0.035,-,-,,,,
ANZWZF,23.00,17/12/09,4:1,0.001,-,-,-,-,,,,
ANZWZE,24.00,17/12/09,4:1,0.001,-,0.41,-,-,,,,
ANZWZG,25.00,28/01/10,4:1,0.038,0.043,0.04,-1.1,2882,,,,
ANZWZH,22.00,25/02/10,4:1,0.295,0.325,0.29,-,-,,,,
ANZWOK,24.50,25/02/10,4:1,0.10,0.10,0.095,1.3,823,,,,
ANZWOL,26.50,25/02/10,4:1,0.036,0.04,0.04,0.5,625,,,,
ANZWOJ,28.50,25/02/10,4:1,0.018,0.023,0.024,-,-,,,,
ANZVMA,22.00,25/03/10,3:1,0.55,0.555,0.575,-,-,,,,
ANZVMB,24.00,25/03/10,3:1,0.29,0.295,0.345,-,-,,,,
ANZVME,26.00,29/04/10,3:1,0.215,0.22,0.315,-,-,,,,
ASX Ltd Last Sale Price $34.05,,,,,,,,,,,,
ASXVMA,33.00,25/03/10,4:1,0.76,0.765,0.71,-,-,,,,
ASXVMB,35.00,25/03/10,4:1,0.505,0.51,-,-,-,,,,
ASXVME,37.00,29/04/10,4:1,0.42,0.425,-,-,-,,,,
BHP Billiton Ltd Last Sale Price $41.10,,,,,,,,,,,,
BHPWON,35.00,17/12/09,4:1,1.53,-,1.425,-,-,,,,
BHPWOO,37.50,17/12/09,4:1,0.90,-,0.855,19,70,,,,
BHPVOA,40.00,17/12/09,4:1,0.25,0.315,0.275,11.5,580,,,,
BHPVZN,42.00,17/12/09,4:1,0.052,-,-,-,-,,,,
BHPVOB,42.50,17/12/09,4:1,0.004,0.11,0.035,-,-,,,,
BHPVZM,44.00,17/12/09,4:1,0.008,-,-,-,-,,,,
