Warrants Market - Daily,,,,,,,,,,,,
XAO 4513.9 at 16:41 27/7/2010  Report at 19:05 Tuesday 27/7/2010. Processed 19:15 Tuesday 27/7/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code,Ex Price,Expiry Date,Conv Ratio,Bid,Ask,Last Sale,Chg +/-,Volume 100s,,,,
Equity Call Warrants ,,,,,,,,,,,,
AMP Ltd Last Sale Price $5.37,,,,,,,,,,,,
AMPWOB,5.25,23/09/10,3:1,0.093,0.098,-,-,-,,,,
AMPWOA,6.00,23/09/10,3:1,0.026,0.031,0.03,-,-,,,,
ANZ Banking Grp Last Sale Price $22.93,,,,,,,,,,,,
ANZVZD,24.00,28/07/10,4:1,0.001,0.04,-,-,-,,,,
ANZVZE,24.00,25/08/10,4:1,0.155,0.18,-,-,-,,,,
ANZVMB,20.00,23/09/10,4:1,0.83,0.88,-,-,-,,,,
ANZVMC,22.00,23/09/10,4:1,0.455,0.49,0.415,-,-,,,,
ANZWOG,22.50,23/09/10,4:1,0.38,0.385,0.305,-,-,,,,
ANZVMD,24.00,23/09/10,4:1,0.19,0.22,-,-,-,,,,
ANZWOH,24.50,23/09/10,4:1,0.155,0.17,0.16,1.5,600,,,,
ANZWMH,26.00,23/09/10,4:1,0.069,0.082,0.079,-,-,,,,
ANZWOI,26.50,23/09/10,4:1,0.054,0.059,0.17,-,-,,,,
ANZWMI,28.00,23/09/10,4:1,0.013,-,0.095,-,-,,,,
ANZVMF,20.00,27/01/11,4:1,1.00,1.04,-,-,-,,,,
ANZVMG,22.00,27/01/11,4:1,0.675,0.71,-,-,-,,,,
ANZVMH,24.00,27/01/11,4:1,0.43,0.455,0.405,-,-,,,,
ANZVMI,26.00,27/01/11,4:1,0.25,0.27,0.175,-,-,,,,
ASX Ltd Last Sale Price $28.93,,,,,,,,,,,,
ASXUMB,32.00,23/09/10,4:1,0.049,0.055,0.086,-,-,,,,
