Warrants Market - Daily,,,,,,,,,,,,
XAO 4622.9 at 16:47 10/12/2009  Report at 19:05 Thursday 10/12/2009. Processed 19:20 Thursday 10/12/2009.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code,Ex Price,Expiry Date,Conv Ratio,Bid,Ask,Last Sale,Chg +/-,Volume 100s,,,,
Equity Call Warrants ,,,,,,,,,,,,
AMP Ltd Last Sale Price $6.23,,,,,,,,,,,,
AMPWOF,6.25,17/12/09,3:1,0.045,0.05,0.056,-,-,,,,
AMPWOE,6.75,17/12/09,3:1,0.002,-,0.044,-,-,,,,
AMPWOA,6.00,25/02/10,3:1,0.165,0.17,0.16,-,130,,,,
AMPWOB,6.75,25/02/10,3:1,0.062,0.067,0.063,-,-,,,,
ANZ Banking Grp Last Sale Price $21.50,,,,,,,,,,,,
ANZWOG,17.00,17/12/09,4:1,1.165,1.175,1.50,-,-,,,,
ANZWOI,21.00,17/12/09,4:1,0.20,0.205,0.18,-1,500,,,,
ANZWOH,23.00,17/12/09,4:1,0.007,0.012,0.035,-,-,,,,
ANZWZF,23.00,17/12/09,4:1,0.016,0.04,-,-,-
ANZWZE,24.00,17/12/09,4:1,0.002,0.04,0.41,-,-
ANZWZG,25.00,28/01/10,4:1,0.064,0.08,0.077,-,-
ANZWZH,22.00,25/02/10,4:1,0.33,0.355,0.345,-,-
ANZWOK,24.50,25/02/10,4:1,0.11,-,0.11,-,-
ANZWOL,26.50,25/02/10,4:1,0.043,0.046,0.05,0.4,100
ANZWOJ,28.50,25/02/10,4:1,0.021,0.026,0.024,-,-
ANZVMA,22.00,25/03/10,3:1,0.58,0.585,0.575,-1.5,100
ANZVMB,24.00,25/03/10,3:1,0.31,0.315,0.345,-7.5,600
ANZVME,26.00,29/04/10,3:1,0.23,0.235,0.315,-,-
ASX Ltd Last Sale Price $33.38,,,,,,,,
ASXVMA,33.00,25/03/10,4:1,0.685,0.69,0.71,-,-
ASXVMB,35.00,25/03/10,4:1,0.45,0.455,-,-,-
ASXVME,37.00,29/04/10,4:1,0.37,0.375,-,-,-
BHP Billiton Ltd Last Sale Price $39.96,,,,,,,,
BHPWON,35.00,17/12/09,4:1,1.26,1.27,1.425,-,-
BHPWOO,37.50,17/12/09,4:1,0.655,0.74,0.72,-6.5,30
BHPVOA,40.00,17/12/09,4:1,0.18,0.205,0.29,-,-
BHPVZN,42.00,17/12/09,4:1,0.077,0.086,-,-,-
BHPVOB,42.50,17/12/09,4:1,0.013,0.018,0.035,-,-
BHPVZM,44.00,17/12/09,4:1,0.016,0.04,-,-,-
BHPWZA,40.00,28/01/10,4:1,0.64,0.665,0.895,-,-
BHPVZO,44.00,28/01/10,4:1,0.305,0.33,-,-,-
BHPWOC,37.00,25/02/10,4:1,1.08,1.11,1.20,-,-
BHPWOD,39.00,25/02/10,4:1,0.72,0.745,0.715,-28.5,275
BHPWOE,41.00,25/02/10,4:1,0.52,0.545,0.67,-,-
BHPWOF,43.00,25/02/10,4:1,0.315,0.33,0.375,-,-
BHPVOC,45.00,25/02/10,4:1,0.21,0.225,0.205,-5,5272
