Warrants Market - Daily,,,,,,,,,,,,
XAO 4913.3 at 16:37 27/4/2010  Report at 19:05 Tuesday 27/4/2010. Processed 19:47 Tuesday 27/4/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code,Ex Price,Expiry Date,Conv Ratio,Bid,Ask,Last Sale,Chg +/-,Volume 100s,,,,
Equity Call Warrants ,,,,,,,,,,,,
Asciano Grp Last Sale Price $1.76,,,,,,,,,,,,
AIOUMA,2.00,27/05/10,1:1,0.014,-,-,-,-,,,,
AMP Ltd Last Sale Price $6.36,,,,,,,,,,,,
AMPWOC,6.25,27/05/10,3:1,0.095,0.10,0.091,-,-,,,,
AMPWOD,6.75,27/05/10,3:1,0.038,0.043,0.069,-,-,,,,
ANZ Banking Grp Last Sale Price $25.17,,,,,,,,,,,,
ANZWOA,23.50,29/04/10,4:1,0.435,0.455,0.575,-,-,,,,
ANZVZA,24.00,29/04/10,4:1,0.29,0.32,0.215,-,-,,,,
ANZWOB,25.00,29/04/10,4:1,0.078,0.098,0.096,0.1,252,,,,
ANZVME,26.00,29/04/10,3:1,0.001,-,0.155,-,-,,,,
ANZWOC,26.50,29/04/10,4:1,-,0.021,0.014,-,-,,,,
ANZUMA,23.00,27/05/10,4:1,0.555,0.56,-,-,-,,,,
ANZUMB,25.00,27/05/10,4:1,0.17,0.175,0.205,1,400,,,,
ANZUMC,27.00,27/05/10,4:1,0.023,0.03,0.059,-,-,,,,
ANZVZB,27.50,27/05/10,4:1,0.034,0.048,-,-,-,,,,
ANZWOD,23.00,24/06/10,4:1,0.565,0.58,0.595,-,30,,,,
ANZWMA,24.00,24/06/10,4:1,0.39,0.395,-,-,-,,,,
ANZWOE,24.50,24/06/10,4:1,0.315,0.325,0.31,-1.5,1000,,,,
ANZWMB,26.00,24/06/10,4:1,0.135,0.14,0.145,-,-,,,,
ANZWOF,26.00,24/06/10,4:1,0.14,0.145,1.11,-,-,,,,
ANZWMH,26.00,23/09/10,4:1,0.33,0.335,0.415,-,-,,,,
ANZWMI,28.00,23/09/10,4:1,0.17,0.175,0.185,-,-,,,,
ASX Ltd Last Sale Price $33.08,,,,,,,,,,,,
ASXVME,35.00,29/04/10,4:1,0.001,-,-,-,-,,,,
ASXUMA,37.00,27/05/10,4:1,0.007,-,-,-,-,,,,
BHP Billiton Ltd Last Sale Price $42.00,,,,,,,,,,,,
BHPWOG,40.50,29/04/10,4:1,0.405,0.455,0.39,-,-,,,,
BHPVME,41.00,29/04/10,4:1,0.26,-,0.30,-,-,,,,
BHPWOA,42.50,29/04/10,4:1,0.05,0.06,0.06,-3.1,500,,,,
BHPWOH,43.50,29/04/10,4:1,0.003,0.024,0.02,-,-,,,,
BHPWOB,44.50,29/04/10,4:1,-,0.021,1.235,-,-,,,,
BHPVZC,46.00,29/04/10,4:1,0.002,0.04,-,-,-,,,,
BHPWOI,46.00,29/04/10,4:1,-,0.021,0.059,-,-,,,,
BHPUMA,42.00,27/05/10,4:1,0.385,0.39,0.425,2.5,20,,,,
BHPUMB,44.00,27/05/10,4:1,0.16,0.165,0.18,-,-,,,,
BHPVZD,45.00,27/05/10,4:1,0.16,0.19,-,-,-,,,,
BHPUMC,46.00,27/05/10,4:1,0.06,0.063,0.13,-,-,,,,
BHPWOK,39.00,24/06/10,4:1,1.065,1.07,1.05,-15,50,,,,
BHPWOL,41.00,24/06/10,4:1,0.695,0.70,1.215,-,-,,,,
BHPWMA,43.00,24/06/10,4:1,0.42,0.43,0.53,-,-,,,,
BHPWOM,43.00,24/06/10,4:1,0.385,0.39,0.38,-,-,,,,
BHPVOD,45.00,24/06/10,4:1,0.22,0.225,0.22,-,-,,,,
BHPWMB,45.00,24/06/10,4:1,0.235,0.24,0.35,-,-,,,,
