Warrants Market - Daily,,,,,,,,,,,,
XAO 4686.5 at 16:47 9/11/2009  Report at 19:05 Monday 9/11/2009. Processed 19:29 Monday 9/11/2009.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code,Ex Price,Expiry Date,Conv Ratio,Bid,Ask,Last Sale,Chg +/-,Volume 100s,,,,
Equity Call Warrants ,,,,,,,,,,,,
AMP Ltd Last Sale Price $6.12,,,,,,,,,,,,
AMPWMM,6.50,26/11/09,3:1,0.044,0.047,0.135,-,-,,,,
AMPWOF,6.25,17/12/09,3:1,0.085,0.18,0.048,-0.3,89,,,,
AMPWOE,6.75,17/12/09,3:1,0.03,0.04,0.032,-,-,,,,
AMPWOA,6.00,25/02/10,3:1,0.17,0.175,0.205,-,-,,,,
AMPWOB,6.75,25/02/10,3:1,0.075,0.08,0.079,-,-,,,,
ANZ Banking Grp Last Sale Price $22.66,,,,,,,,,,,,
ANZWMA,20.00,26/11/09,3:1,0.925,-,1.35,-,-,,,,
ANZWMF,22.00,26/11/09,3:1,0.39,0.395,0.32,-,-,,,,
ANZWZD,22.00,26/11/09,4:1,0.265,0.295,0.23,-,-
ANZWZC,25.00,26/11/09,4:1,0.035,0.049,0.041,-,-
ANZWOG,17.00,17/12/09,4:1,1.505,1.505,1.755,-,-
ANZWOI,21.00,17/12/09,4:1,0.57,0.60,0.53,5.5,1850
ANZWOH,23.00,17/12/09,4:1,0.235,0.24,0.21,3,2218
ANZWZE,24.00,17/12/09,4:1,0.16,0.19,0.41,-,-
ANZWZF,26.00,17/12/09,4:1,0.10,0.13,-,-,-
ANZWZG,27.00,28/01/10,4:1,0.19,0.22,-,-,-
ANZWOK,24.50,25/02/10,4:1,0.31,0.315,0.335,-,-
ANZWOL,26.50,25/02/10,4:1,0.14,0.145,0.115,-,-
ANZWOJ,28.50,25/02/10,4:1,0.076,0.081,0.064,-,-
ASX Ltd Last Sale Price $33.51,,,,,,,,
ASXWMC,35.00,26/11/09,4:1,0.18,0.185,0.56,-,-
ASXWMD,40.00,26/11/09,4:1,0.003,-,0.245,-,-
Billabong Intl Last Sale Price $10.35,,,,,,,,
BBGWMB,11.00,26/11/09,2:1,0.185,0.19,0.145,-4,100
BHP Billiton Ltd Last Sale Price $37.61,,,,,,,,
BHPWMG,37.00,26/11/09,4:1,0.465,0.47,0.47,11.5,100
BHPVZK,38.00,26/11/09,4:1,0.355,0.385,0.74,-,-
BHPWME,40.00,26/11/09,4:1,0.15,0.155,0.14,-,-
BHPWMF,42.00,26/11/09,4:1,0.055,0.058,0.105,-,-
BHPVZL,45.00,26/11/09,4:1,0.05,0.064,-,-,-
BHPVZN,34.00,17/12/09,4:1,1.245,1.275,-,-,-
BHPWON,35.00,17/12/09,4:1,0.84,0.845,0.905,14,70
BHPVZM,36.00,17/12/09,4:1,0.94,0.97,-,-,-
BHPWOO,37.50,17/12/09,4:1,0.45,0.455,0.48,2.5,500
BHPVOA,40.00,17/12/09,4:1,0.21,0.19,0.205,6.5,1860
BHPVOB,42.50,17/12/09,4:1,0.077,0.082,0.074,0.6,400
BHPWZA,40.00,28/01/10,4:1,0.745,0.775,-,-,-
BHPVZO,44.00,28/01/10,4:1,0.445,0.475,-,-,-
BHPWOC,37.00,25/02/10,4:1,0.855,0.86,0.85,2.5,200
BHPWOD,39.00,25/02/10,4:1,0.59,0.595,0.58,-,-
BHPWOE,41.00,25/02/10,4:1,0.42,0.425,-,-,-
BHPWOF,43.00,25/02/10,4:1,0.305,0.31,0.325,4,255
BHPVOC,45.00,25/02/10,4:1,0.22,0.225,0.21,-,-
BlueScope Steel Last Sale Price $3.04,,,,,,,,
BSLWMC,3.50,26/11/09,1:1,0.022,-,0.14,-,-
BSLWOE,3.00,17/12/09,2:1,0.115,0.12,0.115,1.5,1100
BSLWOF,3.50,17/12/09,2:1,0.029,0.034,0.028,-0.2,3250
Brambles Ltd Last Sale Price $7.18,,,,,,,,
BXBWMA,7.50,26/11/09,2:1,0.105,0.11,0.465,-,-
C'wlth Bank  of Aust  Last Sale Price $55.08,,,,,,,,
CBAWMC,46.00,26/11/09,5:1,1.835,1.70,1.685,50,100
CBAVZF,48.00,26/11/09,5:1,1.445,1.325,1.375,51,270
