Warrants Market,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5312.7 at 2014-03-20T16:38:35. Report at Thursday, March 20, 2014. Processed Friday at 2014-03-21T01:00:08+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Equity Call Warrants,
ANZ Banking Grp Last Sale Price $32.12,
ANZVRD,32.00,27/03/14,4:1,.19,.205,.205,,,,
ANZWOC,31.00,23/04/14,4:1,.455,.46,.47,,,,
ANZVMH,32.00,23/04/14,4:1,.225,.25,.335,,,,
ANZWOD,33.00,23/04/14,4:1,.185,.19,.185,,,,
ANZVRB,33.00,29/05/14,4:1,.32,.335,,,,,
ANZVRE,32.00,26/06/14,4:1,.53,.545,,,,,
ANZVRF,34.00,24/07/14,4:1,.41,.42,,,,,
,
BHP Billiton Last Sale Price $35.20,
BHPVRD,38.00,27/03/14,4:1,.004,.02,.03,,,,
BHPWOJ,36.00,23/04/14,4:1,.265,.27,.68,,,,
BHPWOK,38.00,23/04/14,4:1,.11,.115,.125,-3,1450,,
BHPVMH,39.00,23/04/14,4:1,.023,.046,.072,,,,
BHPWOL,40.00,23/04/14,4:1,.04,.045,.20,,,,
BHPVRB,38.00,29/05/14,4:1,.36,.37,,,,,
BHPVRE,40.00,26/06/14,4:1,.215,.22,.345,,,,
BHPVRF,40.00,24/07/14,4:1,.415,.425,,,,,
,
C'wlth Bank of Aust Last Sale Price $74.97,
CBAVRD,78.00,27/03/14,4:1,.039,.048,.079,,,,
CBAWOC,76.00,23/04/14,5:1,.43,.435,.575,,,,
CBAVMH,76.50,23/04/14,4:1,.285,.31,,,,,
CBAWOD,79.00,23/04/14,5:1,.22,.225,.35,,,,
CBAVRB,77.00,29/05/14,4:1,.895,.93,,,,,
CBAVRE,80.00,26/06/14,4:1,.825,.855,.865,+10,150,,
CBAVRF,80.00,24/07/14,4:1,1.015,1.045,,,,,
,
Fortescue Metals Grp Last Sale Price $4.90,
FMGVRC,6.25,27/03/14,2:1,.001,,.015,,,,
FMGWOC,5.25,23/04/14,3:1,.086,.091,.12,,,,
FMGWOD,5.75,23/04/14,3:1,.044,.049,.055,,,,
FMGVRD,5.00,29/05/14,2:1,.245,.25,,,,,
FMGVRA,6.00,26/06/14,2:1,.10,.105,.135,,,,
FMGVRF,6.00,24/07/14,2:1,.16,.165,,,,,
,
Fox Inc Nasdaq ClassB,
FX1WMA,0.01,17/06/16,1:1,35.14,35.26,,,,,
FX1WUA,0.01,10/03/22,1:1,35.15,35.26,,,,,
,
21 Cent Fox Class A,
FX2WUA,0.01,10/03/22,1:1,36.18,36.38,,,,,
,
Macquarie Grp Last Sale Price $54.23,
MQGWOC,53.00,23/04/14,4:1,.765,.77,1.03,,,,
MQGWOD,56.00,23/04/14,4:1,.40,.405,.44,,,,
,
National Aust Bank Last Sale Price $34.41,
NABVRD,35.00,27/03/14,4:1,.062,.087,.095,,,,
NABWOC,34.00,23/04/14,4:1,.36,.365,.49,,,,
NABVMH,35.00,23/04/14,4:1,.125,.155,.205,,,,
NABWOD,36.00,23/04/14,4:1,.14,.145,.15,-6,300,,
NABVRB,36.00,29/05/14,4:1,.285,.315,,,,,
NABVRE,36.00,26/06/14,4:1,.38,.415,,,,,
NABVRF,38.00,24/07/14,4:1,.32,.345,,,,,
,
Newcrest Min Last Sale Price $10.61,
NCMVRB,8.00,27/03/14,4:1,.66,.68,,,,,
NCMVRC,9.00,27/03/14,4:1,.42,.415,.745,,,,
NCMWOC,9.00,23/04/14,4:1,.48,.485,.755,,,,
NCMWOD,10.00,23/04/14,4:1,.305,.31,.335,,,,
NCMVMH,11.00,23/04/14,4:1,.135,.16,.40,,,,
NCMVRA,12.00,29/05/14,4:1,.175,.175,.255,,,,
NCMVRG,11.00,26/06/14,4:1,.335,.345,,,,,
NCMVRD,13.00,24/07/14,4:1,.21,.22,,,,,
,
QBE Insurance Grp Last Sale Price $12.66,
QBEWOC,12.00,23/04/14,4:1,.27,.275,.28,,,,
QBEWOD,13.00,23/04/14,4:1,.13,.135,.165,,,,
,
Rio Tinto Last Sale Price $60.80,
RIOVRC,70.00,27/03/14,6:1,.001,.03,.084,,,,
RIOWOC,63.00,23/04/14,6:1,.29,.295,.30,-9.5,100,,
RIOWOD,67.00,23/04/14,6:1,.105,.11,.15,,,,
RIOVMH,68.00,23/04/14,4:1,.07,.105,.16,,,,
RIOVRD,65.00,29/05/14,6:1,.515,.53,,,,,
RIOVRA,70.00,26/06/14,6:1,.37,.385,.43,,,,
RIOVRF,70.00,24/07/14,6:1,.505,.52,,,,,
,
Telstra Corp Last Sale Price $4.99,
TLSWOC,5.25,23/04/14,2:1,.043,.048,.057,,,,
TLSWOD,5.50,23/04/14,2:1,.021,.026,.056,,,,
,
Westpac Banking Last Sale Price $33.24,
WBCVRE,33.00,27/03/14,4:1,.215,.21,,,,,
WBCWOC,32.00,23/04/14,4:1,.45,.455,.42,,,,
WBCWOD,34.00,23/04/14,4:1,.16,.165,.17,-2,200,,
WBCVMH,35.50,23/04/14,4:1,.021,.044,.089,,,,
WBCVRB,34.00,29/05/14,4:1,.345,.345,,,,,
WBCVRD,33.00,26/06/14,4:1,.56,.555,,,,,
WBCVRF,35.00,24/07/14,4:1,.435,.435,,,,,
,
Wesfarmers Last Sale Price $41.43,
WESWOC,43.00,23/04/14,4:1,.225,.23,.28,,,,
WESWOD,46.00,23/04/14,4:1,.061,.066,,,,,
,
Woodside Petroleum Last Sale Price $37.81,
WPLWOC,37.00,23/04/14,5:1,.395,.40,.435,,,,
WPLWOD,40.00,23/04/14,5:1,.13,.135,.23,,,,
,
Equity Put Warrants,
ANZ Banking Grp Last Sale Price $32.12,
ANZVRS,30.00,27/03/14,4:1,.037,.037,,,,,
ANZWOQ,29.00,23/04/14,4:1,.051,.056,.072,,,,
ANZVMZ,31.00,23/04/14,4:1,.087,.115,,,,,
ANZWOP,31.00,23/04/14,4:1,.155,.16,.15,+1.5,900,,
ANZVRP,31.00,29/05/14,4:1,.435,.435,,,,,
ANZVRU,29.00,26/06/14,4:1,.235,.235,.26,,,,
ANZVRQ,31.00,24/07/14,4:1,.595,.595,,,,,
,
BHP Billiton Last Sale Price $35.20,
