Warrants Market,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 4791.7 at 2010-12-08T16:36:32. Report at Wednesday, December 8, 2010. Processed Thursday at 2010-12-09T01:00:05+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Equity Call Warrants,
Asciano Grp Last Sale Price $1.67,
AIOWMA,1.65,27/01/11,1:1,.087,.10,.105,,,,
,
Amcor Last Sale Price $6.43,
AMCTMC,4.50,23/06/11,1:1,2.05,2.10,2.07,,,,
,
AMP Last Sale Price $5.21,
AMPWOE,5.00,28/01/11,3:1,.145,.15,,,,,
AMPWOF,5.50,28/01/11,3:1,.058,.063,,,,,
AMPWOG,5.75,28/01/11,3:1,.035,.04,,,,,
AMPTMC,3.50,23/06/11,1:1,1.785,1.825,,,,,
,
ANZ Banking Grp Last Sale Price $23.15,
ANZVZI,25.00,23/12/10,4:1,.001,.04,.078,,,,
ANZVMF,21.00,27/01/11,4:1,.64,.68,.62,,,,
ANZVMG,23.00,27/01/11,4:1,.285,.315,,,,,
ANZVMH,25.00,27/01/11,4:1,.081,.097,.31,,,,
ANZVMI,26.00,27/01/11,4:1,.034,.044,.057,,,,
ANZWOA,23.00,28/01/11,4:1,.31,.315,.36,-2.5,200,,
ANZWOB,25.00,28/01/11,4:1,.11,.115,.135,+.5,150,,
ANZWOC,27.00,28/01/11,4:1,.025,.03,.12,,,,
ANZVZJ,24.00,24/02/11,4:1,.165,.19,.195,,,,
ANZUMA,22.00,24/03/11,4:1,.615,.65,.66,,,,
ANZUMB,24.00,24/03/11,4:1,.33,.36,.485,,,,
ANZWOD,24.00,24/03/11,4:1,.33,.335,,,,,
ANZWOE,26.00,24/03/11,4:1,.15,.155,,,,,
ANZWOF,28.00,24/03/11,4:1,.058,.063,,,,,
ANZTMA,17.00,23/06/11,1:1,6.79,,6.47,,,,
ANZTMC,17.00,23/06/11,1:1,6.73,6.89,,,,,
,
ASX Last Sale Price $37.95,
ASXUMD,31.00,24/03/11,4:1,1.88,1.915,1.89,,,,
ASXTMC,20.50,23/06/11,1:1,17.97,18.11,,,,,
,
Alumina Last Sale Price $2.14,
AWCWMA,1.80,27/01/11,1:1,.365,.385,.28,,,,
AWCTMC,1.00,23/06/11,1:1,1.205,1.225,,,,,
,
AWE Last Sale Price $1.80,
AWEWMA,1.75,24/03/11,1:1,.245,.26,.14,,,,
,
AXA Asia Pacific Last Sale Price $6.18,
AXAWSA,0.00,25/03/20,1:1,,,5.19,,,,
,
BHP Billiton Last Sale Price $44.86,
BHPWOJ,41.00,23/12/10,4:1,1.01,1.015,,,,,
BHPVOC,42.00,23/12/10,4:1,.785,.79,.805,,,,
BHPVOB,42.50,23/12/10,4:1,.685,.69,.795,,,,
BHPWOK,43.00,23/12/10,4:1,.59,.595,,,,,
BHPVZK,44.00,23/12/10,4:1,.29,.345,.235,,,,
BHPWOL,45.00,23/12/10,4:1,.27,.275,1.05,,,,
BHPVOF,46.00,23/12/10,4:1,.155,.16,.16,-1,285,,
BHPVMI,39.00,27/01/11,4:1,1.60,1.64,.86,,,,
BHPVMH,40.00,27/01/11,4:1,1.38,1.415,1.13,,,,
BHPVMJ,44.00,27/01/11,4:1,.59,.62,.65,,,,
BHPVMK,46.00,27/01/11,4:1,.32,.345,.295,,,,
BHPWOC,40.00,24/02/11,4:1,1.535,1.54,,,,,
BHPWOD,42.00,24/02/11,4:1,1.15,1.155,.935,,,,
BHPVZL,44.00,24/02/11,4:1,.63,.655,,,,,
BHPWOE,44.00,24/02/11,4:1,.82,.825,,,,,
BHPWOF,46.00,24/02/11,4:1,.55,.555,.485,,,,
BHPWMD,41.00,24/03/11,4:1,1.365,1.405,.93,,,,
BHPWME,43.00,24/03/11,4:1,1.015,1.045,1.01,,,,
BHPTMC,25.00,23/06/11,1:1,20.59,20.72,,,,,
BHPTMD,31.00,23/06/11,1:1,14.77,14.89,,,,,
,
Boart Longyear Last Sale Price $4.15,
BLYWMA,3.50,27/01/11,1:1,.71,.745,.76,+21.5,19,,
BLYTMC,2.00,23/06/11,1:1,2.19,2.23,,,,,
,
Bank of Qld Last Sale Price $11.91,
BOQTMC,6.00,23/06/11,1:1,6.09,6.12,,,,,
,
BlueScope Steel Last Sale Price $2.06,
BSLUMC,2.25,27/01/11,1:1,.052,.059,.036,,,,
BSLWOA,2.00,24/02/11,2:1,.125,.13,.125,,,,
BSLWOB,2.50,24/02/11,2:1,.034,.039,,,,,
BSLTMC,1.50,23/06/11,1:1,.645,.665,,,,,
,
Brambles Last Sale Price $6.74,
BXBVMF,6.25,24/03/11,1:1,.805,.845,,,,,
BXBTMC,4.00,23/06/11,1:1,2.85,2.91,,,,,
,
C'wlth Bank of Aust Last Sale Price $49.60,
CBAVZH,50.00,23/12/10,5:1,.105,.13,.135,,,,
CBAVMF,49.00,27/01/11,4:1,.60,.645,.635,,,,
CBAVMG,52.00,27/01/11,4:1,.26,.285,.295,,,,
CBAVMH,53.00,27/01/11,4:1,.20,.22,.345,,,,
CBAVMI,60.00,27/01/11,4:1,.015,,.043,,,,
CBAWOD,53.00,28/01/11,5:1,.21,.215,.225,+.5,240,,
CBAWOE,55.00,28/01/11,5:1,.105,.11,.115,-.5,300,,
CBAWOF,58.00,28/01/11,5:1,.037,.047,.058,,,,
CBAVZI,52.00,24/02/11,5:1,.14,.165,.14,,,,
CBAWOL,47.00,24/03/11,5:1,.85,.855,.84,+2,1250,,
CBAWOM,51.00,24/03/11,5:1,.45,.455,.50,,,,
CBAUMA,54.00,24/03/11,4:1,.335,.36,.33,,,,
CBAWON,55.00,24/03/11,5:1,.19,.195,.185,,,,
CBATME,34.00,23/06/11,1:1,16.47,16.70,,,,,
CBATMD,42.00,23/06/11,1:1,9.55,9.75,,,,,
,
Coca-Cola Amatil Last Sale Price $11.21,
CCLWMA,12.00,27/01/11,1:1,.14,.155,,,,,
,
Computershare Last Sale Price $10.37,
CPUUMC,10.00,27/01/11,1:1,.74,.785,,,,,
CPUTMC,6.50,23/06/11,1:1,4.05,4.12,,,,,
,
CSL Last Sale Price $36.00,
CSLTMC,21.50,23/06/11,1:1,15.07,15.27,,,,,
,
David Jones Last Sale Price $4.35,
DJSWMA,5.00,27/01/11,1:1,.038,.043,,,,,
,
Equinox Min Last Sale Price $5.88,
EQNTMC,3.00,23/06/11,1:1,2.93,2.96,,,,,
,
Fortescue Metals Grp Last Sale Price $6.51,
FMGUMD,5.00,27/01/11,1:1,1.59,1.635,1.705,,,,
FMGUMC,7.00,27/01/11,1:1,.24,.26,.42,,,,
FMGTMC,3.50,23/06/11,1:1,3.21,3.26,,,,,
,
Insurance Aust Grp Last Sale Price $3.78,
IAGTMC,2.50,23/06/11,1:1,1.335,1.375,,,,,
,
Incitec Pivot Last Sale Price $3.87,
IPLWMA,3.50,27/01/11,1:1,.47,.48,.45,,,,
IPLWMB,4.00,24/03/11,1:1,.275,.285,.365,,,,
IPLTMA,2.50,23/06/11,1:1,1.475,,1.315,,,,
IPLTMC,2.50,23/06/11,1:1,1.45,1.47,,,,,
,
JB Hi-Fi Last Sale Price $18.72,
JBHWMA,22.00,27/01/11,4:1,.048,.053,,,,,
JBHTMC,15.00,23/06/11,1:1,4.63,4.68,,,,,
,
James Hardie Ind Last Sale Price $6.12,
JHXWMA,5.75,24/03/11,1:1,.805,.85,.445,,,,
JHXTMC,3.50,23/06/11,1:1,2.74,2.79,,,,,
,
Kingsgate Cons Last Sale Price $10.68,
KCNTMA,9.00,23/06/11,1:1,2.85,,2.65,,,,
KCNTMC,9.00,23/06/11,1:1,2.87,2.96,2.69,,5,,
,
Leighton Hldgs Last Sale Price $33.79,
LEIWMA,32.00,24/03/11,4:1,.915,.975,.76,,,,
LEITMA,21.50,23/06/11,1:1,12.89,,16.55,,,,
LEITMC,21.50,23/06/11,1:1,12.65,12.96,,,,,
,
Lend Lease Grp Last Sale Price $7.68,
LLCTMC,5.00,23/06/11,1:1,2.82,2.83,,,,,
,
Macarthur Coal Last Sale Price $12.85,
MCCWMA,13.00,27/01/11,1:1,1.13,1.16,1.35,,,,
,
Mount Gibson Iron Last Sale Price $2.15,
MGXWMA,2.00,27/01/11,1:1,.305,.315,.265,,,,
MGXTMC,1.25,23/06/11,1:1,.97,.99,,,,,
,
Macquarie Grp Last Sale Price $35.89,
MQGVZN,38.00,23/12/10,5:1,.021,.04,.23,,,,
MQGWOE,33.00,28/01/11,6:1,.68,.685,.685,,,,
MQGWOH,36.00,28/01/11,6:1,.36,.365,.43,,,,
MQGWOI,40.00,28/01/11,6:1,.115,.12,.205,,,,
MQGVZO,38.00,24/02/11,5:1,.375,.40,,,,,
MQGWOD,35.00,24/03/11,6:1,.635,.64,,,,,
MQGWOJ,38.00,24/03/11,6:1,.39,.395,.37,,,,
MQGWOK,42.00,24/03/11,6:1,.17,.175,.14,,,,
,
Myer Hldgs Last Sale Price $3.44,
MYRWMA,4.00,27/01/11,1:1,.017,.03,,,,,
,
National Aust Bank Last Sale Price $23.62,
NABVZI,26.00,23/12/10,4:1,.001,.04,.115,,,,
NABVMF,24.00,27/01/11,4:1,.21,.235,.305,,,,
NABVMG,26.00,27/01/11,4:1,.047,.056,.255,,,,
NABVMH,28.00,27/01/11,4:1,.005,,.047,,,,
NABVMI,30.00,27/01/11,4:1,.001,,,,,,
NABWOF,23.00,28/01/11,4:1,.38,.385,.38,+29.5,2577,,
NABWOD,24.50,28/01/11,4:1,.195,.20,.21,-4,1100,,
NABWOE,26.50,28/01/11,4:1,.064,.069,.077,,,,
NABVZJ,25.00,24/02/11,4:1,.12,.145,.125,,200,,
NABWMA,25.00,24/03/11,4:1,.27,.29,,,,,
NABWOM,25.00,24/03/11,4:1,.29,.32,.305,-2,200,,
NABWMB,27.00,24/03/11,4:1,.115,.125,,,,,
NABWON,27.50,24/03/11,4:1,.115,.12,,,,,
NABWOO,30.00,24/03/11,4:1,.039,.044,,,,,
NABTMA,19.00,23/06/11,1:1,5.63,,7.21,,,,
NABTMC,19.00,23/06/11,1:1,5.21,5.29,,,,,
NABWSA,0.00,25/03/20,1:1,,,26.20,,,,
,
Newcrest Min Last Sale Price $41.35,
NCMWOE,38.00,23/12/10,4:1,.91,.915,.83,,,,
NCMWOG,40.00,23/12/10,4:1,.52,.525,.54,-6.5,300,,
NCMVZL,42.00,23/12/10,4:1,.15,.185,.16,,,,
NCMWOF,42.00,23/12/10,4:1,.245,.25,.25,,,,
NCMWMA,42.00,27/01/11,4:1,.455,.49,.475,,200,,
NCMWOA,40.00,24/02/11,4:1,.96,.965,.83,,,,
NCMVZM,42.00,24/02/11,4:1,.725,.75,,,,,
NCMWOB,43.00,24/02/11,4:1,.585,.59,.535,,,,
NCMWOH,46.00,24/02/11,4:1,.30,.33,.35,,,,
NCMTMA,26.50,23/06/11,1:1,15.74,,14.80,,,,
NCMTMC,26.50,23/06/11,1:1,15.76,15.99,,,,,
NCMTMD,32.50,23/06/11,1:1,10.63,10.84,,,,,
NCMTMB,35.00,23/06/11,1:1,8.71,,8.91,,,,
,
News Corp Last Sale Price $16.38,
NWSWMB,16.00,27/01/11,4:1,.225,.245,.24,-1.5,105,,
NWSWMC,18.00,27/01/11,4:1,.041,.047,,,,,
NWSTMC,11.00,23/06/11,1:1,5.70,5.80,,,,,
NWSTMB,13.50,23/06/11,1:1,3.57,,3.75,,,,
NWSTMD,13.50,23/06/11,1:1,3.57,3.63,,,,,
,
Origin Energy Last Sale Price $16.10,
ORGTMC,10.50,23/06/11,1:1,5.89,5.94,,,,,
,
Orica Last Sale Price $25.08,
ORITMC,16.50,23/06/11,1:1,8.99,9.08,,,,,
,
Oil Search Last Sale Price $7.00,
OSHTMC,4.00,23/06/11,1:1,3.06,3.12,,,,,
,
OneSteel Last Sale Price $2.63,
OSTTMA,2.00,23/06/11,1:1,.725,,.895,,,,
OSTTMC,2.00,23/06/11,1:1,.72,.75,,,,,
,
OZ Minerals Last Sale Price $1.66,
OZLWMB,1.25,27/01/11,1:1,.41,,.37,,,,
OZLWMA,1.50,27/01/11,1:1,.195,.21,.21,,,,
OZLWOA,1.50,24/02/11,2:1,.135,.14,,,,,
OZLWOB,1.70,24/02/11,2:1,.076,.081,,,,,
OZLTMC,1.00,23/06/11,1:1,.675,.685,,,,,
,
Paladin Energy Last Sale Price $4.97,
PDNTMC,2.50,23/06/11,1:1,2.59,2.63,,,,,
,
Qantas Airways Last Sale Price $2.64,
QANWMA,3.00,27/01/11,1:1,.035,.04,.325,,,,
QANTMC,2.00,23/06/11,1:1,.685,.705,,,,,
,
QBE Insurance Grp Last Sale Price $17.37,
QBEWMA,17.00,27/01/11,4:1,.21,.22,.335,,,,
QBEWOF,17.00,28/01/11,4:1,.275,.28,.105,,,,
QBEWOG,20.00,28/01/11,4:1,.033,.043,.10,,,,
QBEWOH,17.00,24/03/11,4:1,.28,.285,.28,+6.5,80,,
QBEWOI,19.00,24/03/11,4:1,.10,.105,,,,,
QBETMC,11.50,23/06/11,1:1,6.19,6.24,,,,,
,
QR National Ltd Last Sale Price $2.69,
QRNTMC,1.50,23/06/11,1:1,1.215,1.235,,,,,
,
Rio Tinto Last Sale Price $87.51,
RIOWOI,82.00,23/12/10,6:1,1.015,1.02,.925,,,,
RIOWOF,84.00,23/12/10,6:1,.75,.755,,,,,
RIOVZL,88.00,23/12/10,6:1,.23,.26,.15,,,,
RIOWOH,88.00,23/12/10,6:1,.34,.345,,,,,
RIOVMI,65.00,27/01/11,4:1,5.74,5.80,4.54,,,,
RIOVMJ,70.00,27/01/11,4:1,4.54,4.60,4.19,,,,
RIOVMK,75.00,27/01/11,4:1,3.37,3.43,2.92,,,,
RIOVML,80.00,27/01/11,4:1,2.29,2.34,2.01,,,,
RIOVMM,85.00,27/01/11,4:1,1.37,1.41,1.465,+31.5,6,,
RIOWOA,80.00,24/02/11,6:1,1.705,1.71,,,,,
RIOVZM,85.00,24/02/11,6:1,.92,.945,,,,,
RIOWOB,85.00,24/02/11,6:1,1.175,1.18,1.13,,,,
RIOWOG,90.00,24/02/11,6:1,.73,.735,.77,+2.5,113,,
RIOWMC,80.00,24/03/11,4:1,2.80,2.85,2.14,,,,
RIOTMC,48.50,23/06/11,1:1,40.27,40.49,,,,,
RIOTMD,60.00,23/06/11,1:1,29.75,29.97,,,,,
,
ResMed Inc Last Sale Price $3.38,
RMDTMC,2.25,23/06/11,1:1,1.23,1.25,,,,,
,
Stockland Last Sale Price $3.68,
SGPTMC,2.50,23/06/11,1:1,1.215,1.27,,,,,
,
Sonic Healthcare Last Sale Price $11.76,
SHLTMC,7.00,23/06/11,1:1,4.94,5.01,,,,,
,
Santos Last Sale Price $12.47,
STOWOG,12.00,23/12/10,4:1,.18,.19,.022,,,,
STOWOE,13.00,23/12/10,4:1,.051,.056,.19,,,,
STOWOF,14.00,23/12/10,4:1,.016,.026,,,,,
STOWMA,15.00,27/01/11,4:1,.01,,.069,,,,
STOWOC,12.00,24/02/11,4:1,.285,.29,.34,,,,
STOWOD,13.50,24/02/11,4:1,.11,.115,.17,,,,
STOTMC,8.50,23/06/11,1:1,4.21,4.27,,,,,
,
Suncorp-Metway Last Sale Price $9.12,
SUNWOA,9.00,24/03/11,3:1,.23,.235,,,,,
SUNWOB,10.00,24/03/11,3:1,.10,.105,,,,,
SUNTMC,6.00,23/06/11,1:1,3.27,3.32,,,,,
,
Telstra Corp Last Sale Price $2.77,
TLSWMC,2.75,27/01/11,1:1,.12,.14,.22,,,,
TLSWMD,3.00,27/01/11,1:1,.03,.037,.078,,,,
TLSWOC,2.75,28/01/11,2:1,.083,.088,.09,,,,
TLSWOD,3.00,28/01/11,2:1,.031,.036,.022,,,,
TLSWOE,2.50,24/03/11,2:1,.14,.145,,,,,
TLSWOF,2.75,24/03/11,2:1,.072,.077,.089,,,,
