Warrants Market,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
"XAO 5101.0 at 2013-02-19T16:41:35. Report at Tuesday, February 19, 2013. Processed Wednesday at 2013-02-20T01:00:09+11:00.",,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
Equity Call Warrants,
ANZ Banking Grp Last Sale Price $28.53,
ANZVRC,15.00,21/02/13,4:1,3.14,,2.57,,,,
ANZVRD,25.00,21/02/13,4:1,.865,,.195,,,,
ANZWOG,25.00,21/02/13,4:1,.88,,.415,,,,
ANZWOH,27.00,21/02/13,4:1,.38,,.14,,,,
ANZVRI,24.00,27/03/13,4:1,1.15,1.17,,,,,
ANZVRK,27.00,27/03/13,4:1,.46,.48,,,,,
ANZVMC,28.50,27/03/13,4:1,.20,.225,.20,,,,
ANZWOI,25.00,23/04/13,4:1,.96,.965,.88,,,,
ANZVRE,26.00,23/04/13,4:1,.72,.74,,,,,
ANZWOJ,27.00,23/04/13,4:1,.55,.555,.54,+2.5,760,,
,
BHP Billiton Last Sale Price $39.00,
BHPVRE,35.00,21/02/13,4:1,.99,,.605,,,,
BHPWOJ,37.00,21/02/13,4:1,.50,,.425,,,,
BHPWOK,39.00,21/02/13,4:1,.079,,.145,,,,
BHPVRD,40.00,21/02/13,4:1,.005,,,,,,
BHPWOL,41.00,21/02/13,4:1,.006,,,,,,
BHPVMC,34.50,27/03/13,4:1,1.01,,.80,,,,
BHPVRF,37.00,27/03/13,4:1,.545,.555,.505,,,,
BHPVRG,40.00,27/03/13,4:1,.065,,.051,,,,
BHPVRI,36.00,23/04/13,4:1,.815,.825,.82,,27,,
BHPVRH,38.00,23/04/13,4:1,.485,.495,,,,,
BHPWON,38.00,23/04/13,4:1,.595,.60,.62,,,,
BHPWOO,40.00,23/04/13,4:1,.31,.315,.33,,,,
BHPWOM,42.00,23/04/13,4:1,.155,.16,,,,,
,
Brambles Last Sale Price $8.50,
BXBVMB,8.22,27/03/13,2:1,.21,.235,,,,,
,
C'wlth Bank of Aust Last Sale Price $66.05,
CBAVRD,61.00,21/02/13,4:1,1.235,,.57,,,,
CBAVRC,62.00,21/02/13,4:1,.985,,.91,,,,
CBAWOG,62.00,21/02/13,5:1,.80,,,,,,
CBAWOH,65.00,21/02/13,5:1,.22,,.265,,,,
CBAWCA,58.00,27/03/13,4:1,2.04,2.05,,,,,
CBAWCB,60.00,27/03/13,4:1,1.545,1.555,1.035,,,,
CBAWCC,62.00,27/03/13,4:1,1.09,1.10,,,,,
CBAWRC,63.00,27/03/13,4:1,.95,.98,,,,,
CBAVMC,64.50,27/03/13,4:1,.67,.695,.71,,,,
CBAWRD,65.00,27/03/13,4:1,.50,.525,.535,,,,
CBAWOI,62.00,23/04/13,5:1,1.05,1.055,.575,,,,
CBAVRE,64.00,23/04/13,4:1,.91,.935,.875,,70,,
CBAWOJ,65.00,23/04/13,5:1,.655,.66,,,,,
,
Fortescue Metals Grp Last Sale Price $5.18,
FMGVRF,3.50,21/02/13,2:1,.785,,.75,,,,
FMGWOG,3.50,21/02/13,3:1,.565,,.48,,,,
FMGWOH,4.50,21/02/13,3:1,.23,,.25,,,,
FMGVRE,5.50,21/02/13,2:1,.001,,.03,,,,
FMGVMB,4.40,27/03/13,2:1,.395,.435,.255,,,,
FMGWRD,4.50,27/03/13,2:1,.365,.375,,,,,
FMGWRC,5.00,27/03/13,2:1,.19,.20,.20,,1000,,
FMGWOI,4.50,23/04/13,3:1,.305,.31,,,,,
FMGWOJ,5.00,23/04/13,3:1,.20,.205,.22,,,,
FMGVRG,6.00,23/04/13,2:1,.066,.069,,,,,
,
Iluka Res Last Sale Price $10.91,
ILUVRE,9.00,21/02/13,3:1,.615,,.505,,,,
ILUWRF,9.50,27/03/13,3:1,.49,.505,,,,,
ILUWRG,10.00,27/03/13,3:1,.37,.385,.11,,,,
ILUVRD,11.00,23/04/13,3:1,.21,.22,.065,,,,
,
Macquarie Grp Last Sale Price $39.44,
MQGWOH,33.00,21/02/13,4:1,1.595,1.57,1.57,+62.5,25,,
MQGVRB,35.00,21/02/13,4:1,1.085,,,,,,
MQGWOG,36.00,21/02/13,4:1,.845,,.56,,,,
MQGWRC,34.00,27/03/13,4:1,1.40,1.425,.655,,,,
MQGWRD,36.00,27/03/13,4:1,.95,.975,,,,,
MQGWOJ,36.00,23/04/13,4:1,1.095,1.10,,,,,
MQGVRC,38.00,23/04/13,4:1,.675,.695,.67,,100,,
MQGWOI,38.00,23/04/13,4:1,.72,.725,.72,+17,100,,
,
National Aust Bank Last Sale Price $30.17,
NABVRC,24.00,21/02/13,4:1,1.525,,,,,,
NABVRD,25.00,21/02/13,4:1,1.275,,,,,,
NABWOG,25.00,21/02/13,4:1,1.285,,.71,,,,
NABWOH,27.00,21/02/13,4:1,.785,,.605,,,,
NABWRC,26.00,27/03/13,4:1,1.065,1.085,,,,,
NABWRD,27.00,27/03/13,4:1,.83,.85,,,,,
NABVMC,29.50,27/03/13,4:1,.285,.31,.089,,,,
NABWOI,25.00,23/04/13,4:1,1.34,1.345,1.155,,,,
NABWOJ,27.00,23/04/13,4:1,.88,.885,.90,,,,
NABVRE,28.00,23/04/13,4:1,.655,.67,.61,,,,
,
Newcrest Min Last Sale Price $21.81,
NCMVRF,25.00,21/02/13,4:1,.001,,.093,,,,
NCMWOG,26.00,21/02/13,4:1,.005,,.069,,,,
NCMWOH,29.00,21/02/13,4:1,.005,,.01,,,,
NCMWRD,22.00,27/03/13,4:1,.24,.25,.46,,,,
NCMWRC,24.00,27/03/13,4:1,.048,,.067,,,,
NCMVRG,23.00,23/04/13,4:1,.205,.215,,,,,
NCMWOI,23.00,23/04/13,4:1,.26,.265,.265,-2,498,,
NCMVRH,26.00,23/04/13,4:1,.032,.034,.215,,,,
NCMWOJ,26.00,23/04/13,4:1,.09,.095,.255,,,,
NCMVMC,26.50,30/05/13,4:1,.064,.094,.15,,,,
,
Origin Energy Last Sale Price $12.28,
ORGVMB,12.75,27/03/13,2:1,.087,.11,,,,,
,
QBE Insurance Grp Last Sale Price $13.40,
QBEWOG,12.00,21/02/13,4:1,.35,,.10,,,,
QBEWOH,13.50,21/02/13,4:1,.024,,.105,,,,
QBEVMB,12.75,27/03/13,2:1,.45,.475,,,,,
QBEWOJ,12.00,23/04/13,4:1,.415,.42,.145,,,,
QBEWOI,13.50,23/04/13,4:1,.18,.185,.185,,,,
,
Rio Tinto Last Sale Price $70.51,
RIOWOG,56.00,21/02/13,6:1,2.44,,2.04,,,,
RIOWOH,60.00,21/02/13,6:1,1.775,,1.77,,,,
RIOVRG,68.00,21/02/13,6:1,.43,,.72,,,,
RIOVRF,72.00,21/02/13,6:1,.012,,.155,,,,
RIOWRC,63.00,27/03/13,6:1,1.235,1.235,.92,,,,
