Warrants Market - Daily,,,,,,,,,,,,
XAO 4654.2 at 16:36 13/9/2010  Report at 19:05 Monday 13/9/2010. Processed 19:13 Monday 13/9/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code,Ex Price,Expiry Date,Conv Ratio,Bid,Ask,Last Sale,Chg +/-,Volume 100s,,,,
Equity Call Warrants ,,,,,,,,,,,,
Asciano Grp Last Sale Price $1.70,,,,,,,,,,,,
AIOWMA,1.80,27/01/11,1:1,0.145,0.15,-,-,-,,,,
AMP Ltd Last Sale Price $5.05,,,,,,,,,,,,
AMPWOB,5.25,23/09/10,3:1,0.022,0.032,-,-,-,,,,
AMPWOA,6.00,23/09/10,3:1,0.005,0.015,0.005,-,-,,,,
AMPWOC,5.75,25/11/10,3:1,0.036,0.041,-,-,-,,,,
AMPWOD,6.25,25/11/10,3:1,0.018,0.023,-,-,-,,,,
ANZ Banking Grp Last Sale Price $24.01,,,,,,,,,,,,
ANZVMB,20.00,23/09/10,4:1,1.005,-,0.935,-,-,,,,
ANZVMC,22.00,23/09/10,4:1,0.515,0.52,0.39,-,-,,,,
ANZWOG,22.50,23/09/10,4:1,0.415,0.42,0.36,-,-,,,,
ANZVMD,24.00,23/09/10,4:1,0.12,0.125,0.096,-,-,,,,
ANZVZF,24.00,23/09/10,4:1,0.085,0.10,0.063,-,-,,,,
ANZWOH,24.50,23/09/10,4:1,0.069,0.079,0.064,-,-,,,,
ANZWMH,26.00,23/09/10,4:1,0.003,-,0.079,-,-,,,,
ANZWOI,26.50,23/09/10,4:1,0.007,0.017,0.17,-,-,,,,
ANZWMI,28.00,23/09/10,4:1,0.001,-,0.001,-,-,,,,
ANZVZG,23.00,28/10/10,4:1,0.375,0.405,-,-,-,,,,
ANZWOJ,22.00,25/11/10,4:1,0.58,0.585,-,-,-,,,,
ANZWOK,23.50,25/11/10,4:1,0.345,0.35,-,-,-,,,,
ANZWOL,25.00,25/11/10,4:1,0.185,0.19,0.19,-,400,,,,
ANZWOM,26.50,25/11/10,4:1,0.088,0.093,-,-,-,,,,
ANZVMF,21.00,27/01/11,4:1,0.925,0.93,-,-,-,,,,
ANZVMG,23.00,27/01/11,4:1,0.58,0.585,-,-,-,,,,
ANZVMH,25.00,27/01/11,4:1,0.335,0.34,0.47,-,-,,,,
ANZVMI,26.00,27/01/11,4:1,0.24,0.245,0.175,-,-,,,,
ANZUMA,22.00,24/03/11,4:1,0.84,0.845,-,-,-,,,,
ANZUMB,24.00,24/03/11,4:1,0.555,0.56,0.485,-,-,,,,
ASX Ltd Last Sale Price $30.30,,,,,,,,,,,,
ASXUMB,32.00,23/09/10,4:1,0.008,-,0.086,-,-,,,,
ASXUMC,35.00,23/09/10,4:1,0.001,-,0.086,-,-,,,,
ASXUMD,31.00,24/03/11,4:1,0.54,0.545,-,-,-,,,,
Alumina Ltd Last Sale Price $1.87,,,,,,,,,,,,
AWCWMA,1.80,27/01/11,1:1,0.28,0.285,0.25,-,-,,,,
AWE Ltd Last Sale Price $1.66,,,,,,,,,,,,
AWEWMA,1.75,24/03/11,1:1,0.265,0.27,0.255,-,-,,,,
AXA Asia Pacific Last Sale Price $5.22,,,,,,,,,,,,
AXAWSA,0.00,25/03/20,1:1,-,-,5.47,-,-,,,,
BHP Billiton Ltd Last Sale Price $38.56,,,,,,,,,,,,
BHPUMH,34.00,23/09/10,4:1,1.15,-,1.075,-,-,,,,
BHPUMI,38.00,23/09/10,4:1,0.275,0.28,0.275,-,200,,,,
BHPVMF,40.00,23/09/10,4:1,0.065,0.068,0.085,-,-,,,,
BHPVZH,40.00,23/09/10,4:1,0.022,0.046,0.049,-3.3,200,,,,
BHPUMJ,42.00,23/09/10,4:1,0.006,-,0.02,-,-,,,,
BHPVMG,44.00,23/09/10,4:1,0.001,0.03,0.065,-,-,,,,
BHPWMH,46.00,23/09/10,4:1,0.001,-,0.091,-,-,,,,
BHPWMI,48.00,23/09/10,4:1,0.001,-,0.06,-,-,,,,
BHPWOA,36.00,28/10/10,4:1,0.865,0.87,0.81,-,-,,,,
BHPVZI,38.00,28/10/10,4:1,0.405,0.445,0.47,-,-,,,,
BHPWOB,38.00,28/10/10,4:1,0.525,0.53,0.43,-,-,,,,
BHPWOG,40.00,28/10/10,4:1,0.28,0.285,0.315,-,-,,,,
BHPWOH,42.00,28/10/10,4:1,0.13,0.15,0.115,-,-,,,,
BHPWOI,44.00,28/10/10,4:1,0.056,0.061,0.06,-1.3,80,,,,
BHPWMC,38.00,25/11/10,4:1,0.68,0.685,-,-,-,,,,
BHPVOB,39.00,23/12/10,4:1,0.67,0.675,0.71,-,-,,,,
BHPVOC,42.00,23/12/10,4:1,0.345,0.355,0.29,-,-,,,,
BHPVOF,46.00,23/12/10,4:1,0.12,0.125,-,-,-,,,,
BHPVMI,39.00,27/01/11,4:1,0.80,0.805,0.795,2,100,,,,
BHPVMH,40.00,27/01/11,4:1,0.685,0.69,0.77,-,-,,,,
BHPVMJ,44.00,27/01/11,4:1,0.335,0.34,0.325,-,-,,,,
BHPVMK,46.00,27/01/11,4:1,0.225,0.23,0.225,2,100,,,,
BHPWMD,41.00,24/03/11,4:1,0.735,0.74,-,-,-,,,,
BHPWME,43.00,24/03/11,4:1,0.55,0.555,-,-,-,,,,
Boart Longyear Last Sale Price $3.15,,,,,,,,,,,,
BLYWMA,3.00,27/01/11,1:1,0.54,0.545,-,-,-,,,,
BlueScope Steel Last Sale Price $2.47,,,,,,,,,,,,
BSLUMB,2.50,28/10/10,1:1,0.135,0.14,0.105,-,-,,,,
BSLUMC,2.25,27/01/11,1:1,0.395,0.40,-,-,-,,,,
Brambles Ltd Last Sale Price $6.17,,,,,,,,,,,,
BXBVME,5.00,23/09/10,1:1,1.175,-,0.67,-,-,,,,
BXBVMF,6.00,24/03/11,1:1,0.785,0.79,-,-,-,,,,
C'wlth Bank  of Aust  Last Sale Price $53.51,,,,,,,,,,,,
CBAUMG,50.00,23/09/10,4:1,0.915,0.92,0.765,-,-,,,,
CBAVZE,52.00,23/09/10,5:1,0.33,0.38,0.29,11,100,,,,
CBAUMH,53.00,23/09/10,4:1,0.335,0.34,0.215,-,-,,,,
CBAWOG,54.00,23/09/10,5:1,0.145,0.17,0.175,4,504,,,,
CBAUMI,55.00,23/09/10,4:1,0.115,0.12,0.042,-,-,,,,
CBAWOH,56.50,23/09/10,5:1,0.039,0.049,0.105,-,-,,,,
CBAWMI,57.00,23/09/10,4:1,0.026,-,0.56,-,-,,,,
CBAWMH,58.00,23/09/10,4:1,0.009,0.012,0.01,0.2,100,,,,
CBAWOI,59.00,23/09/10,5:1,0.013,0.023,0.012,-,-,,,,
CBAVZF,50.00,28/10/10,5:1,0.83,0.87,-,-,-,,,,
CBAWOA,48.00,25/11/10,5:1,1.355,1.37,0.86,-,-,,,,
CBAWOB,50.50,25/11/10,5:1,0.98,0.99,0.59,-,-,,,,
CBAWOC,52.50,25/11/10,5:1,0.715,0.725,0.585,-,-,,,,
CBAWOJ,55.00,25/11/10,5:1,0.43,0.465,0.30,-,-,,,,
CBAWOK,57.50,25/11/10,5:1,0.26,0.285,0.215,-,-,,,,
CBAVMF,49.00,27/01/11,4:1,1.83,1.835,-,-,-,,,,
CBAVMG,52.00,27/01/11,4:1,1.36,1.365,1.095,-,-,,,,
CBAVMH,53.00,27/01/11,4:1,1.205,1.21,-,-,-,,,,
CBAVMI,60.00,27/01/11,4:1,0.51,0.515,0.445,-,-,,,,
CBAUMA,54.00,24/03/11,4:1,1.255,1.26,-,-,-,,,,
Coca-Cola Amatil Last Sale Price $11.90,,,,,,,,,,,,
CCLWMA,12.00,27/01/11,1:1,0.85,0.855,-,-,-,,,,
Computershare Ltd Last Sale Price $9.99,,,,,,,,,,,,
CPUUMB,11.50,23/09/10,1:1,0.002,-,0.20,-,-,,,,
CPUUMC,10.00,27/01/11,1:1,1.075,1.08,-,-,-,,,,
CSL Ltd Last Sale Price $32.20,,,,,,,,,,,,
CSLUMB,34.00,23/09/10,4:1,0.015,-,0.091,-,-,,,,
CSLUMC,37.00,23/09/10,4:1,0.001,-,-,-,-,,,,
David Jones Ltd Last Sale Price $5.13,,,,,,,,,,,,
DJSWMA,5.00,27/01/11,1:1,0.525,0.53,-,-,-,,,,
Fortescue Metals Grp Last Sale Price $4.97,,,,,,,,,,,,
FMGUMB,4.50,23/09/10,1:1,0.49,0.495,0.51,-,-,,,,
FMGUMC,4.50,27/01/11,1:1,0.88,0.885,-,-,-,,,,
FMGUMD,5.00,27/01/11,1:1,0.615,0.62,-,-,-,,,,
Incitec Pivot Last Sale Price $3.58,,,,,,,,,,,,
IPLUMC,3.00,23/09/10,1:1,0.57,-,0.485,-,-,,,,
IPLWMA,3.50,27/01/11,1:1,0.395,0.40,-,-,-,,,,
IPLWMB,4.00,24/03/11,1:1,0.265,0.27,-,-,-,,,,
JB Hi-Fi Ltd Last Sale Price $22.35,,,,,,,,,,,,
JBHWMA,22.00,27/01/11,4:1,0.675,0.68,-,-,-,,,,
James Hardie Ind Last Sale Price $5.99,,,,,,,,,,,,
JHXWMA,5.50,24/03/11,1:1,1.26,1.265,0.905,-,-,,,,
Leighton Hldgs Last Sale Price $34.34,,,,,,,,,,,,
LEIWMA,32.00,24/03/11,4:1,1.38,1.385,-,-,-,,,,
Macarthur Coal Last Sale Price $11.18,,,,,,,,,,,,
MCCWMA,12.00,27/01/11,1:1,1.335,1.34,-,-,-,,,,
Mount Gibson Iron Last Sale Price $1.77,,,,,,,,,,,,
MGXWMA,1.80,27/01/11,1:1,0.31,0.315,-,-,-,,,,
Macq Grp Ltd Last Sale Price $35.25,,,,,,,,,,,,
MQGVZC,36.00,23/09/10,5:1,0.095,0.15,0.425,-,-,,,,
MQGWOB,50.00,23/09/10,6:1,0.004,0.01,0.004,-,-,,,,
MQGWOC,57.50,23/09/10,6:1,0.005,0.015,0.014,-,-,,,,
MQGVZD,38.00,28/10/10,5:1,0.086,0.13,0.175,-,-,,,,
MQGWOA,36.00,25/11/10,6:1,0.33,0.335,0.26,-,-,,,,
MQGWOF,40.00,25/11/10,6:1,0.12,0.125,0.087,-,-,,,,
MQGWOG,45.00,25/11/10,6:1,0.029,0.034,0.036,-,-,,,,
Myer Hldgs Ltd Last Sale Price $3.95,,,,,,,,,,,,
MYRWMA,4.00,27/01/11,1:1,0.265,0.27,-,-,-,,,,
National Aust Bank Last Sale Price $25.22,,,,,,,,,,,,
NABWOI,25.00,23/09/10,4:1,0.089,0.155,0.13,-,-,,,,
NABVZF,26.00,23/09/10,4:1,0.033,0.042,-,-,-,,,,
NABWOG,26.00,23/09/10,4:1,0.025,0.053,0.052,2.3,50,,,,
NABWOH,28.00,23/09/10,4:1,0.01,0.02,0.01,-,-,,,,
NABVZG,24.00,28/10/10,4:1,0.415,0.465,0.30,-,-,,,,
NABWOA,23.50,25/11/10,4:1,0.43,0.55,0.44,-,-,,,,
NABWOB,25.50,25/11/10,4:1,0.175,0.23,0.225,4,640,,,,
NABWOC,27.00,25/11/10,4:1,0.095,0.13,-,-,-,,,,
NABWOJ,28.50,25/11/10,4:1,0.047,0.07,-,-,-,,,,
NABWOK,30.00,25/11/10,4:1,0.026,0.036,-,-,-,,,,
NABWOL,32.00,25/11/10,4:1,0.014,0.024,-,-,-,,,,
NABWSA,0.00,25/03/20,1:1,-,-,23.94,-,-,,,,
Newcrest Min Last Sale Price $38.49,,,,,,,,,,,,
NCMVZI,36.00,23/09/10,4:1,0.655,0.685,0.675,-,-,,,,
NCMWOD,35.00,28/10/10,4:1,1.01,1.015,1.075,-,-,,,,
NCMVZJ,36.00,28/10/10,4:1,0.79,0.84,-,-,-,,,,
NCMWOC,39.00,28/10/10,4:1,0.42,0.425,0.41,-9.5,450,,,,
NCMWMA,36.00,27/01/11,4:1,1.24,1.245,-,-,-,,,,
News Corp Last Sale Price $16.37,,,,,,,,,,,,
NWSUMC,18.00,23/09/10,4:1,0.002,-,0.076,-,-,,,,
NWSUMD,20.00,23/09/10,4:1,0.001,-,0.145,-,-,,,,
NWSVMF,22.00,23/09/10,4:1,0.001,-,-,-,-,,,,
NWSWMB,16.00,27/01/11,4:1,0.455,0.46,-,-,-,,,,
NWSWMC,18.00,27/01/11,4:1,0.22,0.225,-,-,-,,,,
Orica Ltd Last Sale Price $25.23,,,,,,,,,,,,
ORIUMB,24.37,23/09/10,4:1,0.295,0.30,0.59,-,-,,,,
Oil Search Ltd Last Sale Price $6.13,,,,,,,,,,,,
OSHUMB,5.75,23/09/10,1:1,0.39,0.395,-,-,-,,,,
OZ Minerals Last Sale Price $1.41,,,,,,,,,,,,
OZLWMB,1.25,27/01/11,1:1,0.285,0.29,0.295,-,-,,,,
OZLWMA,1.50,27/01/11,1:1,0.165,0.17,-,-,-,,,,
Paladin Energy Last Sale Price $3.81,,,,,,,,,,,,
PDNUMB,4.00,23/09/10,1:1,0.075,0.078,0.22,-,-,,,,
Qantas Airways Last Sale Price $2.59,,,,,,,,,,,,
QANUMD,2.50,23/09/10,1:1,0.125,0.13,0.155,-,-,,,,
QANUMC,2.75,23/09/10,1:1,0.016,-,0.029,-,-,,,,
QANWMA,2.75,27/01/11,1:1,0.21,0.215,-,-,-,,,,
QBE Insurance Grp Last Sale Price $18.00,,,,,,,,,,,,
QBEVMF,18.00,23/09/10,4:1,0.079,-,0.078,-,-,,,,
QBEUME,20.00,23/09/10,4:1,0.001,-,0.155,-,-,,,,
QBEUMD,21.00,23/09/10,4:1,0.001,-,0.035,-,-,,,,
QBEWOB,22.50,23/09/10,4:1,0.006,0.016,0.006,-,-,,,,
QBEWOC,24.50,23/09/10,4:1,0.001,-,0.006,-,-,,,,
QBEWOD,18.00,25/11/10,4:1,0.285,0.29,0.17,-,-,,,,
QBEWOE,19.50,25/11/10,4:1,0.135,0.14,0.11,-,-,,,,
QBEWOA,21.50,25/11/10,4:1,0.044,0.054,-,-,-,,,,
QBEWMA,17.00,27/01/11,4:1,0.50,0.505,-,-,-,,,,
Rio Tinto Ltd Last Sale Price $75.30,,,,,,,,,,,,
RIOUMI,63.00,23/09/10,4:1,3.09,-,2.80,-,-,,,,
RIOUMJ,65.00,23/09/10,4:1,2.59,-,2.50,-,-,,,,
RIOUMK,68.00,23/09/10,4:1,1.865,1.81,1.80,12.5,100,,,,
RIOVMG,70.00,23/09/10,4:1,1.40,1.405,1.40,-,-,,,,
RIOUML,72.00,23/09/10,4:1,0.97,0.975,1.005,20,120,,,,
RIOVZI,72.00,23/09/10,6:1,0.59,0.655,0.355,-,-,,,,
RIOVMH,76.00,23/09/10,4:1,0.34,0.345,0.27,-,-,,,,
RIOUMM,80.00,23/09/10,4:1,0.07,0.073,0.08,-,-,,,,
RIOWMH,95.00,23/09/10,4:1,0.001,-,0.001,-,400,,,,
RIOWMI,100.00,23/09/10,4:1,0.001,-,0.001,-,-,,,,
RIOWOC,71.00,28/10/10,6:1,1.09,1.095,0.735,-,-,,,,
RIOVZJ,72.00,28/10/10,6:1,0.855,0.905,-,-,-,,,,
RIOWOD,75.00,28/10/10,6:1,0.66,0.665,0.665,9.5,902,,,,
RIOWOE,80.00,28/10/10,6:1,0.325,0.33,0.315,-,-,,,,
RIOVMI,65.00,27/01/11,4:1,3.47,3.48,-,-,-,,,,
RIOVMJ,70.00,27/01/11,4:1,2.58,2.59,2.31,-,-,,,,
RIOVMK,75.00,27/01/11,4:1,1.845,1.85,1.715,-,-,,,,
RIOVML,80.00,27/01/11,4:1,1.265,1.27,0.935,-,-,,,,
RIOVMM,85.00,27/01/11,4:1,0.835,0.84,0.75,-,-,,,,
RIOWMC,80.00,24/03/11,4:1,1.615,1.62,-,-,-,,,,
Santos Ltd Last Sale Price $12.37,,,,,,,,,,,,
STOUMC,13.00,23/09/10,4:1,0.024,0.03,0.03,-,-,,,,
STOUMD,14.00,23/09/10,4:1,0.001,-,0.092,-,-,,,,
STOWOA,14.00,28/10/10,4:1,0.039,0.049,0.067,-,-,,,,
STOWOB,16.00,28/10/10,4:1,0.013,0.018,-,-,-,,,,
STOWMA,15.00,27/01/11,4:1,0.095,0.098,0.094,-,-,,,,
Suncorp-Metway Last Sale Price $8.98,,,,,,,,,,,,
SUNUMC,8.00,23/09/10,4:1,0.245,-,0.10,-,-,,,,
Ten Network Hldgs Last Sale Price $1.43,,,,,,,,,,,,
TENWMH,1.75,23/09/10,1:1,0.001,-,-,-,-,,,,
Telstra Corp Last Sale Price $2.80,,,,,,,,,,,,
TLSUMD,2.92,23/09/10,1:1,0.001,-,0.016,-,-,,,,
TLSUMF,3.15,23/09/10,1:1,0.001,-,-,-,-,,,,
TLSWMH,3.24,23/09/10,1:1,0.001,-,0.11,-,-,,,,
TLSVMF,3.40,23/09/10,1:1,0.001,-,-,-,-,,,,
TLSWMI,3.65,23/09/10,1:1,0.001,-,0.039,-,-,,,,
TLSWOA,3.25,28/10/10,2:1,0.012,0.022,0.019,-,-,,,,
TLSWOB,3.50,28/10/10,2:1,0.01,0.02,-,-,-,,,,
TLSWMC,2.75,27/01/11,1:1,0.225,0.23,0.27,-,-,,,,
TLSWMD,3.00,27/01/11,1:1,0.11,0.115,0.145,-,-,,,,
Toll Hldgs Ltd Last Sale Price $6.65,,,,,,,,,,,,
TOLUMC,7.00,23/09/10,1:1,0.042,-,0.038,-,-,,,,
TOLWMA,6.25,27/01/11,1:1,0.79,0.795,-,-,-,,,,
UGL Ltd Last Sale Price $15.08,,,,,,,,,,,,
UGLWMA,15.00,27/01/11,4:1,0.43,0.435,0.425,-,100,,,,
Westpac Banking Last Sale Price $23.39,,,,,,,,,,,,
WBCVMF,20.00,23/09/10,4:1,0.85,-,0.705,-,-,,,,
WBCUMG,22.00,23/09/10,4:1,0.37,0.375,0.325,-,-,,,,
WBCUMH,24.00,23/09/10,4:1,0.054,-,0.058,-,-,,,,
WBCVZH,24.00,23/09/10,4:1,0.025,0.04,-,-,-,,,,
WBCWOH,24.50,23/09/10,4:1,0.036,0.041,0.068,-,-,,,,
WBCUMI,26.00,23/09/10,4:1,0.001,-,0.034,-,-,,,,
WBCWOI,26.00,23/09/10,4:1,0.011,0.021,0.078,-,-,,,,
WBCWOJ,28.00,23/09/10,4:1,0.01,0.02,0.12,-,-,,,,
WBCWMH,29.00,23/09/10,4:1,0.001,0.001,0.001,-,500,,,,
WBCWMI,31.00,23/09/10,4:1,0.001,-,0.001,-,-,,,,
WBCVZI,22.00,28/10/10,4:1,0.45,0.49,-,-,-,,,,
WBCWOA,23.00,25/11/10,4:1,0.325,0.33,0.325,4,45,,,,
WBCWOB,25.00,25/11/10,4:1,0.125,0.13,0.105,-,-,,,,
WBCWOC,26.50,25/11/10,4:1,0.061,0.071,-,-,-,,,,
WBCWOD,28.00,25/11/10,4:1,0.029,0.039,-,-,-,,,,
WBCWOK,29.50,25/11/10,4:1,0.017,0.027,-,-,-,,,,
WBCVMG,21.00,27/01/11,4:1,0.80,0.805,0.71,-,-,,,,
WBCVMJ,23.00,27/01/11,4:1,0.48,0.485,-,-,-,,,,
WBCVMH,25.00,27/01/11,4:1,0.27,0.275,0.375,-,-,,,,
WBCVMI,28.00,27/01/11,4:1,0.09,0.093,0.09,1.6,700,,,,
WBCWMC,24.00,24/03/11,4:1,0.47,0.475,-,-,-,,,,
Wesfarmers Ltd Last Sale Price $34.20,,,,,,,,,,,,
WESUMB,28.00,23/09/10,4:1,1.555,-,1.42,-,-,,,,
WESUMC,31.00,23/09/10,4:1,0.815,-,0.67,-,-,,,,
WESWOB,31.00,28/10/10,5:1,0.705,0.71,0.65,-,-,,,,
WESWOD,33.00,28/10/10,5:1,0.405,0.41,-,-,-,,,,
WESWMA,32.00,27/01/11,4:1,1.015,1.02,-,-,-,,,,
WESWMB,34.00,27/01/11,4:1,0.705,0.71,0.67,-,-,,,,
WorleyParsons Ltd Last Sale Price $23.19,,,,,,,,,,,,
WORUMB,26.00,23/09/10,4:1,0.001,-,0.083,-,-,,,,
WORWMA,22.00,27/01/11,4:1,0.73,0.735,-,-,-,,,,
Woolworths Ltd Last Sale Price $28.39,,,,,,,,,,,,
WOWVMF,24.00,23/09/10,4:1,1.10,-,1.075,-,-,,,,
WOWUMC,27.00,23/09/10,4:1,0.36,-,0.445,-,-,,,,
WOWUMD,30.00,23/09/10,4:1,0.001,-,-,-,-,,,,
WOWWOA,25.50,28/10/10,4:1,0.77,0.775,-,-,-,,,,
WOWWOC,27.00,28/10/10,4:1,0.455,0.46,0.385,-,-,,,,
WOWWMA,29.00,27/01/11,4:1,0.34,0.345,-,-,-,,,,
Woodside Pet Last Sale Price $42.97,,,,,,,,,,,,
WPLUMC,44.00,23/09/10,4:1,0.105,0.11,0.30,-,-,,,,
WPLVZG,44.00,23/09/10,5:1,0.04,0.049,-,-,-,,,,
WPLWMH,45.00,23/09/10,4:1,0.043,-,0.165,-,-,,,,
