Warrants Market - Daily,,,,,,,,,,,,
XAO 4849.6 at 16:33 21/1/2010  Report at 19:05 Thursday 21/1/2010. Processed 19:22 Thursday 21/1/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code,Ex Price,Expiry Date,Conv Ratio,Bid,Ask,Last Sale,Chg +/-,Volume 100s,,,,
Equity Call Warrants ,,,,,,,,,,,,
AMP Ltd Last Sale Price $6.59,,,,,,,,,,,,
AMPWOA,6.00,25/02/10,3:1,0.195,0.20,0.185,-,-,,,,
AMPWOB,6.75,25/02/10,3:1,0.056,0.061,0.066,-,-,,,,
ANZ Banking Grp Last Sale Price $23.26,,,,,,,,,,,,
ANZWZG,25.00,28/01/10,4:1,0.009,0.04,0.04,-,-,,,,
ANZWZH,22.00,25/02/10,4:1,0.45,0.48,0.475,-,-,,,,
ANZWOK,24.50,25/02/10,4:1,0.115,0.125,0.135,-,-,,,,
ANZWOL,26.50,25/02/10,4:1,0.029,0.034,0.025,-,-,,,,
ANZWOJ,28.50,25/02/10,4:1,0.006,0.011,0.006,-0.1,1500,,,,
ANZVMA,22.00,25/03/10,3:1,0.72,0.725,0.73,-,-,,,,
ANZWZJ,23.00,25/03/10,4:1,0.425,0.455,-,-,-,,,,
ANZVMB,24.00,25/03/10,3:1,0.395,0.40,0.345,-,-,,,,
ANZWZI,24.00,25/03/10,4:1,0.305,0.335,-,-,-,,,,
ANZWOA,23.50,29/04/10,4:1,0.355,0.365,0.265,-,-,,,,
ANZWOB,25.00,29/04/10,4:1,0.195,0.205,0.205,-,-,,,,
ANZVME,26.00,29/04/10,3:1,0.295,0.30,0.265,-,-,,,,
ANZWOC,26.50,29/04/10,4:1,0.105,0.11,0.094,-,-,,,,
ASX Ltd Last Sale Price $34.70,,,,,,,,,,,,
ASXVMA,33.00,25/03/10,4:1,0.71,0.715,0.76,-,-,,,,
ASXVMB,35.00,25/03/10,4:1,0.43,0.435,-,-,-,,,,
ASXVME,37.00,29/04/10,4:1,0.36,0.365,-,-,-,,,,
BHP Billiton Ltd Last Sale Price $42.67,,,,,,,,,,,,
BHPWZA,40.00,28/01/10,4:1,0.705,0.735,0.75,-29.5,80,,,,
BHPVZO,44.00,28/01/10,4:1,0.13,0.16,0.27,-,-,,,,
BHPWOC,37.00,25/02/10,4:1,1.49,1.50,1.61,-,-,,,,
BHPWOD,39.00,25/02/10,4:1,1.025,1.03,1.255,-,-,,,,
BHPWOE,41.00,25/02/10,4:1,0.645,0.65,0.685,-27.5,2020,,,,
BHPWOF,43.00,25/02/10,4:1,0.36,0.365,0.375,-15.5,85,,,,
BHPVOC,45.00,25/02/10,4:1,0.18,0.185,0.195,-8.5,2798,,,,
BHPWZB,46.00,25/02/10,4:1,0.29,0.32,-,-,-,,,,
BHPVMA,37.00,25/03/10,4:1,1.61,1.615,1.515,-,-,,,,
BHPVMB,39.00,25/03/10,4:1,1.23,1.235,-,-,-,,,,
BHPVZA,42.00,25/03/10,4:1,0.925,0.955,-,-,-,,,,
BHPVZB,44.00,25/03/10,4:1,0.71,0.74,-,-,-,,,,
BHPWOA,36.00,29/04/10,4:1,1.82,1.83,1.97,-,-,,,,
BHPWOB,38.50,29/04/10,4:1,1.33,1.335,1.545,-,-,,,,
BHPWOG,40.50,29/04/10,4:1,0.995,1.00,1.135,-,-,,,,
BHPVME,41.00,29/04/10,4:1,1.08,1.085,1.10,-16,40,,,,
BHPWOH,43.50,29/04/10,4:1,0.57,0.575,0.60,-12,50,,,,
BHPWOI,46.00,29/04/10,4:1,0.365,0.37,0.39,-8.5,178,,,,
BlueScope Steel Last Sale Price $2.92,,,,,,,,,,,,
BSLWOA,3.00,25/03/10,2:1,0.095,0.10,0.145,-,-,,,,
BSLVMA,3.25,25/03/10,2:1,0.051,0.054,0.15,-,-,,,,
BSLWOB,3.50,25/03/10,2:1,0.022,0.027,-,-,-,,,,
C'wlth Bank  of Aust  Last Sale Price $56.56,,,,,,,,,,,,
CBAVZJ,50.00,28/01/10,5:1,1.31,1.34,1.35,-,-,,,,
CBAWOJ,54.00,25/02/10,5:1,0.545,0.55,0.58,3,1000,,,,
CBAVZK,55.00,25/02/10,5:1,0.665,0.695,-,-,-,,,,
CBAWOK,57.00,25/02/10,5:1,0.245,0.25,0.255,-0.5,1600,,,,
CBAWOL,60.00,25/02/10,5:1,0.10,0.105,0.105,-2,200,,,,
CBAVMA,53.00,25/03/10,5:1,1.00,1.005,1.02,-,120,,,,
CBAVZL,53.00,25/03/10,5:1,1.015,1.045,1.075,-,-,,,,
CBAVMB,55.00,25/03/10,5:1,0.765,0.77,0.78,-2,200,,,,
CBAVZM,55.00,25/03/10,5:1,0.80,0.83,-,-,-,,,,
CBAWOA,50.00,29/04/10,5:1,1.48,1.49,1.495,-2,2300,,,,
CBAWOB,55.00,29/04/10,5:1,0.82,0.825,0.90,-,-,,,,
CBAVME,57.00,29/04/10,5:1,0.735,0.74,0.915,-,-,,,,
CBAWOC,59.00,29/04/10,5:1,0.45,0.455,0.405,-,-,,,,
Computershare Ltd Last Sale Price $12.10,,,,,,,,,,,,
CPUVMA,11.00,25/03/10,2:1,0.73,0.735,-,-,-,,,,
CSL Ltd Last Sale Price $31.07,,,,,,,,,,,,
CSLWZB,32.00,28/01/10,4:1,0.043,0.057,0.25,-,-,,,,
CSLWZC,32.00,25/03/10,4:1,0.26,0.29,-,-,-,,,,
CSLVMA,33.00,25/03/10,4:1,0.20,0.205,0.255,-,-,,,,
Fortescue Metals Grp Last Sale Price $4.99,,,,,,,,,,,,
FMGVMA,4.50,25/03/10,3:1,0.25,0.255,0.335,-,-,,,,
Insurance Aust Grp Last Sale Price $3.95,,,,,,,,,,,,
IAGVMA,4.00,25/03/10,3:1,0.084,0.087,0.10,-,-,,,,
Incitec Pivot Last Sale Price $3.37,,,,,,,,,,,,
IPLVMA,3.00,25/03/10,2:1,0.255,0.26,0.41,-,-,,,,
Lihir Gold Ltd Last Sale Price $3.13,,,,,,,,,,,,
LGLWOD,3.25,25/03/10,2:1,0.11,0.115,0.12,-5.5,3000,,,,
LGLVMA,3.50,25/03/10,2:1,0.062,0.065,0.07,-4,140,,,,
LGLWOE,3.75,25/03/10,2:1,0.038,0.043,-,-,-,,,,
LGLWOF,4.00,25/03/10,2:1,0.025,0.029,0.048,-,-,,,,
Macq Grp Ltd Last Sale Price $53.30,,,,,,,,,,,,
MQGVZG,50.00,25/02/10,5:1,1.115,1.145,0.785,-,-,,,,
MQGWOB,50.00,25/02/10,6:1,0.815,0.82,0.795,12,95,,,,
MQGWOC,60.00,25/02/10,6:1,0.13,0.14,0.125,-2.5,51,,,,
MQGVZH,50.00,25/03/10,5:1,1.58,1.61,-,-,-,,,,
MQGVZI,52.00,25/03/10,5:1,1.38,1.41,-,-,-,,,,
MQGWOA,55.00,29/04/10,6:1,0.615,0.63,0.48,-,-,,,,
National Aust Bank Last Sale Price $27.19,,,,,,,,,,,,
NABWZH,32.00,28/01/10,4:1,0.001,0.04,-,-,-,,,,
NABWOJ,28.00,25/02/10,4:1,0.16,0.165,0.285,-,-,,,,
NABWZI,28.00,25/02/10,4:1,0.24,0.27,0.27,-2.5,2000,,,,
NABWOK,30.00,25/02/10,4:1,0.054,0.059,0.066,-,-,,,,
NABWOL,32.00,25/02/10,4:1,0.016,0.021,0.022,-,-,,,,
NABWZJ,28.00,25/03/10,4:1,0.375,0.405,-,-,-,,,,
NABVMA,29.00,25/03/10,5:1,0.21,0.215,0.215,-2,90,,,,
NABWZK,30.00,25/03/10,4:1,0.205,0.235,-,-,-,,,,
NABVMB,31.00,25/03/10,5:1,0.10,0.105,0.125,-,-,,,,
NABWOA,28.50,29/04/10,4:1,0.35,0.355,0.47,-,-,,,,
NABWOB,30.50,29/04/10,4:1,0.19,0.195,0.20,-,-,,,,
NABVME,33.00,29/04/10,5:1,0.089,0.094,0.13,-,-,,,,
NABWOC,33.00,29/04/10,4:1,0.076,0.081,0.09,-,-,,,,
Newcrest Min Last Sale Price $34.11,,,,,,,,,,,,
NCMVMA,35.00,25/03/10,4:1,0.60,0.605,0.655,-13,190,,,,
NCMWOC,35.00,25/03/10,4:1,0.49,0.495,0.52,-42.5,160,,,,
NCMVMB,37.00,25/03/10,4:1,0.42,0.425,0.435,-45,65,,,,
NCMWOD,37.50,25/03/10,4:1,0.26,0.265,0.29,-26,200,,,,
NCMVZC,38.00,25/03/10,4:1,0.43,0.46,-,-,-,,,,
NCMWOE,40.00,25/03/10,4:1,0.15,0.195,0.175,-26.5,164,,,,
NCMVME,39.00,29/04/10,4:1,0.445,0.45,0.65,-,-,,,,
News Corp Last Sale Price $17.00,,,,,,,,,,,,
NWSVMA,16.00,25/03/10,4:1,0.435,0.44,0.385,-,-,,,,
NWSVME,18.00,29/04/10,4:1,0.255,0.26,0.455,-,-,,,,
Oil Search Ltd Last Sale Price $5.60,,,,,,,,,,,,
OSHVMA,6.50,25/03/10,2:1,0.055,0.058,0.056,-9.4,1000,,,,
OSHVME,7.50,29/04/10,2:1,0.022,0.03,0.06,-,-,,,,
OZ Minerals Last Sale Price $1.16,,,,,,,,,,,,
OZLWOA,1.25,25/03/10,2:1,0.042,0.047,-,-,-,,,,
OZLWOB,1.45,25/03/10,2:1,0.02,0.025,-,-,-,,,,
Paladin Energy Last Sale Price $3.97,,,,,,,,,,,,
PDNVMA,4.00,25/03/10,2:1,0.175,0.18,0.185,-7.5,60,,,,
PDNVME,5.00,29/04/10,2:1,0.084,0.089,0.16,-,-,,,,
Qantas Airways Last Sale Price $2.97,,,,,,,,,,,,
QANVMA,2.50,25/03/10,2:1,0.255,0.26,0.25,1,2750,,,,
QANVME,3.50,29/04/10,2:1,0.043,0.046,0.048,-,-,,,,
QBE Insurance Grp Last Sale Price $23.50,,,,,,,,,,,,
QBEVMA,23.00,25/03/10,4:1,0.375,0.38,0.56,-,-,,,,
QBEWOA,23.00,25/03/10,4:1,0.25,0.255,0.335,-1,600,,,,
QBEVMB,25.00,25/03/10,4:1,0.16,0.165,0.185,-1.5,500,,,,
