Warrants Market - Daily,,,,,,,,,,,,
XAO 4807.1 at 16:36 3/5/2010  Report at 19:05 Monday 3/5/2010. Processed 19:17 Monday 3/5/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code,Ex Price,Expiry Date,Conv Ratio,Bid,Ask,Last Sale,Chg +/-,Volume 100s,,,,
Equity Call Warrants ,,,,,,,,,,,,
Asciano Grp Last Sale Price $1.71,,,,,,,,,,,,
AIOUMA,1.50,27/05/10,1:1,0.225,0.235,-,-,-,,,,
AMP Ltd Last Sale Price $6.30,,,,,,,,,,,,
AMPWOC,6.25,27/05/10,3:1,0.076,0.081,0.091,-,-,,,,
AMPWOD,6.75,27/05/10,3:1,0.026,0.031,0.069,-,-,,,,
ANZ Banking Grp Last Sale Price $24.74,,,,,,,,,,,,
ANZUMA,23.00,27/05/10,4:1,0.42,0.48,0.48,-,-,,,,
ANZUMB,25.00,27/05/10,4:1,0.10,0.13,0.10,3,30,,,,
ANZUMC,27.00,27/05/10,4:1,0.014,-,0.012,-,-,,,,
ANZVZB,27.50,27/05/10,4:1,0.013,0.04,-,-,-,,,,
ANZWOD,23.00,24/06/10,4:1,0.475,0.48,0.44,7,50,,,,
ANZWMA,24.00,24/06/10,4:1,0.325,0.365,0.24,-,-,,,,
ANZWOE,24.50,24/06/10,4:1,0.245,0.25,0.245,7.5,1225,,,,
ANZWMB,26.00,24/06/10,4:1,0.096,0.105,0.105,-0.5,313,,,,
ANZWOF,26.00,24/06/10,4:1,0.10,0.105,1.11,-,-,,,,
ANZWMH,26.00,23/09/10,4:1,0.315,0.345,0.23,-,-,,,,
ANZWMI,28.00,23/09/10,4:1,0.165,0.19,0.185,-,-,,,,
ASX Ltd Last Sale Price $32.90,,,,,,,,,,,,
ASXUMA,34.00,27/05/10,4:1,0.10,0.115,-,-,-,,,,
BHP Billiton Ltd Last Sale Price $39.53,,,,,,,,,,,,
BHPUMA,42.00,27/05/10,4:1,0.092,0.115,0.27,-,-,,,,
BHPUMB,44.00,27/05/10,4:1,0.027,-,0.07,-,-,,,,
BHPVZD,45.00,27/05/10,4:1,0.033,0.047,-,-,-,,,,
BHPUMC,46.00,27/05/10,4:1,0.004,-,0.13,-,-,,,,
BHPWOK,39.00,24/06/10,4:1,0.56,0.565,1.05,-,-,,,,
BHPWOL,41.00,24/06/10,4:1,0.30,0.305,0.33,-17,2230,,,,
BHPWMA,43.00,24/06/10,4:1,0.17,0.185,0.185,-12.5,240,,,,
BHPWOM,43.00,24/06/10,4:1,0.13,0.13,0.14,-11.5,3208,,,,
BHPVOD,45.00,24/06/10,4:1,0.062,0.067,0.075,-7.5,450,,,,
