Warrants Market - Daily,,,,,,,,,,,,
XAO 4980.5 at 16:35 21/4/2010  Report at 19:05 Wednesday 21/4/2010. Processed 19:12 Wednesday 21/4/2010.,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
ASX Code,Ex Price,Expiry Date,Conv Ratio,Bid,Ask,Last Sale,Chg +/-,Volume 100s,,,,
Equity Call Warrants ,,,,,,,,,,,,
Asciano Grp Last Sale Price $1.80,,,,,,,,,,,,
AIOUMA,2.00,27/05/10,1:1,0.024,-,-,-,-,,,,
AMP Ltd Last Sale Price $6.43,,,,,,,,,,,,
AMPWOC,6.25,27/05/10,3:1,0.12,0.125,0.135,-,-,,,,
AMPWOD,6.75,27/05/10,3:1,0.053,0.058,0.069,-,-,,,,
ANZ Banking Grp Last Sale Price $25.40,,,,,,,,,,,,
ANZWOA,23.50,29/04/10,4:1,0.495,0.505,0.575,-,-,,,,
ANZVZA,24.00,29/04/10,4:1,0.39,0.42,0.215,-,-,,,,
ANZWOB,25.00,29/04/10,4:1,0.15,0.16,0.155,4,250,,,,
ANZVME,26.00,29/04/10,3:1,0.06,-,0.155,-,-,,,,
ANZWOC,26.50,29/04/10,4:1,0.006,0.016,0.014,-,-,,,,
ANZUMA,23.00,27/05/10,4:1,0.62,0.67,-,-,-,,,,
ANZUMB,25.00,27/05/10,4:1,0.225,0.26,0.36,-,-,,,,
ANZUMC,27.00,27/05/10,4:1,0.041,0.054,0.059,-,-,,,,
ANZVZB,27.50,27/05/10,4:1,0.057,0.071,-,-,-,,,,
ANZWOD,23.00,24/06/10,4:1,0.625,0.63,0.575,-,-,,,,
ANZWMA,24.00,24/06/10,4:1,0.445,0.485,-,-,-,,,,
ANZWOE,24.50,24/06/10,4:1,0.36,0.365,0.365,3.5,570,,,,
ANZWMB,26.00,24/06/10,4:1,0.17,0.195,0.17,2,41,,,,
ANZWOF,26.00,24/06/10,4:1,0.17,0.175,1.11,-,-,,,,
ANZWMH,26.00,23/09/10,4:1,0.365,0.395,0.415,-,-,,,,
ANZWMI,28.00,23/09/10,4:1,0.195,0.215,0.28,-,-,,,,
ASX Ltd Last Sale Price $33.11,,,,,,,,,,,,
ASXVME,35.00,29/04/10,4:1,0.004,-,-,-,-,,,,
ASXUMA,37.00,27/05/10,4:1,0.024,0.03,-,-,-,,,,
BHP Billiton Ltd Last Sale Price $42.73,,,,,,,,,,,,
BHPWOG,40.50,29/04/10,4:1,0.575,0.585,0.615,-3,800,,,,
BHPVME,41.00,29/04/10,4:1,0.46,-,0.49,-4,105,,,,
BHPWOA,42.50,29/04/10,4:1,0.215,0.22,1.295,-,-,,,,
BHPWOH,43.50,29/04/10,4:1,0.085,0.089,0.08,-4,2000,,,,
BHPWOB,44.50,29/04/10,4:1,0.032,0.037,1.235,-,-,,,,
BHPVZC,46.00,29/04/10,4:1,0.069,0.083,-,-,-,,,,
BHPWOI,46.00,29/04/10,4:1,0.005,0.01,0.059,-,-,,,,
BHPUMA,42.00,27/05/10,4:1,0.495,0.54,0.505,-,-,,,,
BHPUMB,44.00,27/05/10,4:1,0.245,0.28,0.25,-3,100,,,,
BHPVZD,45.00,27/05/10,4:1,0.255,0.285,-,-,-,,,,
BHPUMC,46.00,27/05/10,4:1,0.105,0.125,0.13,-,-,,,,
BHPWOK,39.00,24/06/10,4:1,1.20,1.205,1.20,-2,50,,,,
BHPWOL,41.00,24/06/10,4:1,0.815,0.82,1.215,-,-,,,,
BHPWMA,43.00,24/06/10,4:1,0.525,0.565,0.53,-,40,,,,
BHPWOM,43.00,24/06/10,4:1,0.48,0.485,0.70,-,-,,,,
BHPVOD,45.00,24/06/10,4:1,0.29,0.295,0.56,-,-,,,,
BHPWMB,45.00,24/06/10,4:1,0.31,0.34,0.35,-,-,,,,
BHPVOE,47.00,24/06/10,4:1,0.15,0.155,0.16,-1.5,900,,,,
BHPWOJ,48.50,24/06/10,4:1,0.10,0.105,0.20,-,-,,,,
BHPWMH,46.00,23/09/10,4:1,0.55,0.585,0.585,-0.5,100,,,,
BHPWMI,48.00,23/09/10,4:1,0.385,0.41,0.505,-,-,,,,
BlueScope Steel Last Sale Price $2.81,,,,,,,,,,,,
BSLUMA,3.00,27/05/10,1:1,0.089,0.095,-,-,-,,,,
BSLWOD,2.50,24/06/10,2:1,0.22,0.225,0.285,-,-,,,,
BSLWOC,3.00,24/06/10,2:1,0.07,0.075,-,-,-,,,,
Brambles Ltd Last Sale Price $7.30,,,,,,,,,,,,
BXBWOA,7.00,24/06/10,4:1,0.165,0.17,0.205,-,-,,,,
BXBWOB,7.75,24/06/10,4:1,0.067,0.072,-,-,-,,,,
C'wlth Bank  of Aust  Last Sale Price $59.53,,,,,,,,,,,,
CBAWOB,55.00,29/04/10,5:1,0.785,0.795,0.80,-,-,,,,
CBAVME,57.00,29/04/10,5:1,0.40,-,0.465,-,-,,,,
